ptid,source_label_utc,label_interpretation,integration_method,coverage_seconds,maximum_bracketing_gap_seconds,independently_averaged_P58B_mw,published_P58C_mw,residual_mw
61757,2025-07-05T02:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1370.77035,1372.7085,-1.9381499999999505
61757,2025-07-05T03:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1370.77035,1299.5666,71.2037499999999
61757,2025-07-05T03:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1301.6005666666667,1299.5666,2.033966666666629
61757,2025-07-05T04:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1301.6005666666667,1219.2347,82.36586666666676
61757,2025-07-05T04:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1221.6402333333333,1219.2347,2.4055333333333238
61757,2025-07-05T05:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1221.6402333333333,1158.2584,63.38183333333336
61757,2025-07-05T05:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1156.9256666666665,1158.2584,-1.3327333333334082
61757,2025-07-05T06:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1156.9256666666665,1118.2851,38.64056666666647
61757,2025-07-05T06:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1116.9765916666668,1118.2851,-1.3085083333332932
61757,2025-07-05T07:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1116.9765916666668,1089.953,27.02359166666679
61757,2025-07-05T07:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1084.9328833333334,1089.953,-5.020116666666581
61757,2025-07-05T08:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1084.9328833333334,1080.1891,4.74378333333334
61757,2025-07-05T08:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1079.4650666666666,1080.1891,-0.7240333333334092
61757,2025-07-05T09:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1079.4650666666666,1074.7002,4.764866666666649
61757,2025-07-05T09:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1074.1761416666668,1074.7002,-0.524058333333187
61757,2025-07-05T10:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1074.1761416666668,1046.6313,27.544841666666798
61757,2025-07-05T10:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1053.2040166666666,1046.6313,6.572716666666565
61757,2025-07-05T11:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1053.2040166666666,1013.45,39.75401666666653
61757,2025-07-05T11:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1014.7786333333333,1013.45,1.3286333333333005
61757,2025-07-05T12:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1014.7786333333333,993.0579,21.720733333333328
61757,2025-07-05T12:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,991.9092416666666,993.0579,-1.148658333333401
61757,2025-07-05T13:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,991.9092416666666,972.656,19.253241666666668
61757,2025-07-05T13:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,972.4127833333333,972.656,-0.24321666666662622
61757,2025-07-05T14:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,972.4127833333333,941.5581,30.854683333333355
61757,2025-07-05T14:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,943.8885666666666,941.5581,2.3304666666666662
61757,2025-07-05T15:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,943.8885666666666,981.6565,-37.76793333333342
61757,2025-07-05T15:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,978.8035166666667,981.6565,-2.852983333333327
61757,2025-07-05T16:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,978.8035166666667,984.6157,-5.812183333333223
61757,2025-07-05T16:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,983.6995416666667,984.6157,-0.9161583333332146
61757,2025-07-05T17:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,983.6995416666667,1012.2274,-28.527858333333256
61757,2025-07-05T17:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1011.6998873333333,1012.2274,-0.5275126666666665
61757,2025-07-05T18:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1011.6998873333333,1086.2217,-74.52181266666673
61757,2025-07-05T18:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1083.9010583333334,1086.2217,-2.3206416666666883
61757,2025-07-05T19:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1083.9010583333334,1179.5264,-95.6253416666666
61757,2025-07-05T19:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1176.9511714999999,1179.5264,-2.575228500000094
61757,2025-07-05T20:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1176.9511714999999,1321.8669,-144.9157285000001
61757,2025-07-05T20:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1311.2825916666666,1321.8669,-10.58430833333341
61757,2025-07-05T21:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1311.2825916666666,1501.8531,-190.57050833333346
61757,2025-07-05T21:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1491.979225,1501.8531,-9.873874999999998
61757,2025-07-05T22:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1491.979225,1629.7678,-137.78857500000004
61757,2025-07-05T22:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1628.4054166666667,1629.7678,-1.362383333333355
61757,2025-07-05T23:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1628.4054166666667,1683.4105,-55.00508333333323
61757,2025-07-05T23:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1682.0148916666667,1683.4105,-1.3956083333332572
61757,2025-07-06T00:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1682.0148916666667,1696.1854,-14.170508333333373
61757,2025-07-06T00:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1698.1901416666667,1696.1854,2.0047416666666322
61757,2025-07-06T01:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1698.1901416666667,1647.9845,50.20564166666668
61757,2025-07-06T01:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1647.6543333333332,1647.9845,-0.33016666666685524
61757,2025-07-06T02:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1647.6543333333332,1561.6009,86.05343333333326
61757,2025-07-06T02:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1566.5845749999999,1561.6009,4.983674999999948
61757,2025-07-06T03:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1566.5845749999999,1467.6928,98.89177499999983
61757,2025-07-06T03:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1469.8171916666665,1467.6928,2.1243916666664973
61757,2025-07-06T04:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1469.8171916666665,1382.8834,86.9337916666666
61757,2025-07-06T04:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1384.3090833333333,1382.8834,1.4256833333333816
61757,2025-07-06T05:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1384.3090833333333,1315.5859,68.72318333333328
61757,2025-07-06T05:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1312.161675,1315.5859,-3.4242249999999785
61757,2025-07-06T06:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1312.161675,1271.6991,40.462575000000015
61757,2025-07-06T06:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1274.7524310000001,1271.6991,3.053331000000071
61757,2025-07-06T07:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1274.7524310000001,1250.3892,24.36323100000004
61757,2025-07-06T07:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1252.3676083333332,1250.3892,1.9784083333331637
61757,2025-07-06T08:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1252.3676083333332,1234.5559,17.811708333333172
61757,2025-07-06T08:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1235.4439166666668,1234.5559,0.8880166666667719
61757,2025-07-06T09:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1235.4439166666668,1223.405,12.038916666666864
61757,2025-07-06T09:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1226.9466249999998,1223.405,3.54162499999984
61757,2025-07-06T10:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1226.9466249999998,1215.537,11.409624999999778
61757,2025-07-06T10:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1207.6552583333332,1215.537,-7.881741666666812
61757,2025-07-06T11:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1207.6552583333332,1227.7395,-20.084241666666685
61757,2025-07-06T11:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1227.6349166666666,1227.7395,-0.10458333333326664
61757,2025-07-06T12:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1227.6349166666666,1227.9771,-0.34218333333342343
61757,2025-07-06T12:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1227.9857416666666,1227.9771,0.008641666666562742
61757,2025-07-06T13:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1227.9857416666666,1230.5128,-2.5270583333333434
61757,2025-07-06T13:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1225.1823333333334,1230.5128,-5.3304666666665526
61757,2025-07-06T14:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1225.1823333333334,1291.7094,-66.52706666666654
61757,2025-07-06T14:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1290.8222083333335,1291.7094,-0.8871916666664674
61757,2025-07-06T15:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1290.8222083333335,1363.7985,-72.97629166666661
61757,2025-07-06T15:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1361.672025,1363.7985,-2.1264750000000276
61757,2025-07-06T16:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1361.672025,1470.2937,-108.62167499999987
61757,2025-07-06T16:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1464.1683083333335,1470.2937,-6.125391666666474
61757,2025-07-06T17:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1464.1683083333335,1610.4284,-146.26009166666654
61757,2025-07-06T17:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1601.133675,1610.4284,-9.294724999999971
61757,2025-07-06T18:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1601.133675,1725.1367,-124.00302499999998
61757,2025-07-06T18:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1719.0887322777778,1725.1367,-6.047967722222211
61757,2025-07-06T19:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1719.0887322777778,1786.6131,-67.52436772222222
61757,2025-07-06T19:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1788.697027111111,1786.6131,2.083927111111052
61757,2025-07-06T20:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1788.697027111111,1812.7653,-24.06827288888894
61757,2025-07-06T20:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1811.6297833333333,1812.7653,-1.1355166666667174
61757,2025-07-06T21:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1811.6297833333333,1934.1377,-122.50791666666669
61757,2025-07-06T21:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1927.74539925,1934.1377,-6.392300750000004
61757,2025-07-06T22:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1927.74539925,2045.0423,-117.29690075000008
61757,2025-07-06T22:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2038.6002,2045.0423,-6.442099999999982
61757,2025-07-06T23:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2038.6002,2100.5735,-61.97329999999988
61757,2025-07-06T23:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2102.780275,2100.5735,2.206775000000107
61757,2025-07-07T00:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2102.780275,2061.9162,40.86407499999996
61757,2025-07-07T00:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2067.3797341666664,2061.9162,5.46353416666625
61757,2025-07-07T01:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2067.3797341666664,1989.8179,77.56183416666636
61757,2025-07-07T01:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1995.8223266944444,1989.8179,6.004426694444419
61757,2025-07-07T02:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1995.8223266944444,1840.5727,155.2496266944445
61757,2025-07-07T02:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1847.5338916666667,1840.5727,6.961191666666764
61757,2025-07-07T03:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1847.5338916666667,1692.7565,154.77739166666674
61757,2025-07-07T03:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1696.7917666666667,1692.7565,4.035266666666757
61757,2025-07-07T04:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1696.7917666666667,1578.6003,118.19146666666666
61757,2025-07-07T04:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1582.9295083333334,1578.6003,4.329208333333327
61757,2025-07-07T05:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1582.9295083333334,1502.4905,80.43900833333328
61757,2025-07-07T05:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1506.0970416666667,1502.4905,3.606541666666544
61757,2025-07-07T06:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1506.0970416666667,1444.182,61.91504166666664
61757,2025-07-07T06:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1443.9164416666667,1444.182,-0.2655583333332743
61757,2025-07-07T07:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1443.9164416666667,1410.1428,33.77364166666666
61757,2025-07-07T07:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1412.062975,1410.1428,1.920174999999972
61757,2025-07-07T08:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1412.062975,1401.1481,10.914874999999938
61757,2025-07-07T08:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1400.3443083333332,1401.1481,-0.8037916666669389
61757,2025-07-07T09:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1400.3443083333332,1416.9635,-16.619191666666893
61757,2025-07-07T09:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1416.5324333333333,1416.9635,-0.43106666666676574
61757,2025-07-07T10:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1416.5324333333333,1448.7185,-32.18606666666665
61757,2025-07-07T10:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1446.5547916666667,1448.7185,-2.163708333333261
61757,2025-07-07T11:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1446.5547916666667,1507.7946,-61.23980833333326
61757,2025-07-07T11:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1504.0984,1507.7946,-3.6961999999998625
61757,2025-07-07T12:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1504.0984,1561.7922,-57.69380000000001
61757,2025-07-07T12:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1561.8631999999998,1561.7922,0.07099999999968531
61757,2025-07-07T13:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1561.8631999999998,1611.2786,-49.41540000000032
61757,2025-07-07T13:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1609.4101666666666,1611.2786,-1.8684333333335417
61757,2025-07-07T14:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1609.4101666666666,1628.6996,-19.289433333333363
61757,2025-07-07T14:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1630.357675,1628.6996,1.6580750000000535
61757,2025-07-07T15:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1630.357675,1610.6394,19.71827499999995
61757,2025-07-07T15:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1610.133225,1610.6394,-0.5061749999999847
61757,2025-07-07T16:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1610.133225,1669.1182,-58.98497499999985
61757,2025-07-07T16:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1665.0117674166668,1669.1182,-4.106432583333117
61757,2025-07-07T17:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1665.0117674166668,1777.7417,-112.72993258333327
61757,2025-07-07T17:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1774.5808666666667,1777.7417,-3.1608333333333576
61757,2025-07-07T18:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1774.5808666666667,1802.9948,-28.41393333333326
61757,2025-07-07T18:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1799.470925,1802.9948,-3.5238749999998618
61757,2025-07-07T19:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1799.470925,1885.3589,-85.88797499999987
61757,2025-07-07T19:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1885.947975,1885.3589,0.5890750000000935
61757,2025-07-07T20:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1885.947975,1923.9696,-38.02162499999986
61757,2025-07-07T20:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1916.1610583333336,1923.9696,-7.808541666666315
61757,2025-07-07T21:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1916.1610583333336,2042.5817,-126.42064166666637
61757,2025-07-07T21:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2035.749025,2042.5817,-6.832674999999881
61757,2025-07-07T22:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2035.749025,2167.0273,-131.27827500000012
61757,2025-07-07T22:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2169.4711583333333,2167.0273,2.4438583333330826
61757,2025-07-07T23:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2169.4711583333333,2198.2799,-28.80874166666672
61757,2025-07-07T23:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2197.8041749999998,2198.2799,-0.47572500000023865
61757,2025-07-08T00:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2197.8041749999998,2160.0114,37.79277499999989
61757,2025-07-08T00:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2163.936508333333,2160.0114,3.9251083333333554
61757,2025-07-08T01:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2163.936508333333,2084.2458,79.69070833333308
61757,2025-07-08T01:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2089.1369,2084.2458,4.891099999999824
61757,2025-07-08T02:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2089.1369,1945.2676,143.86930000000007
61757,2025-07-08T02:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1951.2789416666665,1945.2676,6.011341666666567
61757,2025-07-08T03:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1951.2789416666665,1811.8374,139.44154166666658
61757,2025-07-08T03:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1817.398975,1811.8374,5.561575000000175
61757,2025-07-08T04:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1817.398975,1705.0917,112.30727500000012
61757,2025-07-08T04:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1709.5166,1705.0917,4.42489999999998
61757,2025-07-08T05:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1709.5166,1622.6275,86.88909999999987
61757,2025-07-08T05:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1624.9128666666668,1622.6275,2.2853666666667323
61757,2025-07-08T06:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1624.9128666666668,1580.1696,44.74326666666684
61757,2025-07-08T06:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1586.3491416666668,1580.1696,6.179541666666864
61757,2025-07-08T07:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1586.3491416666668,1547.8518,38.4973416666669
61757,2025-07-08T07:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1545.3896833333333,1547.8518,-2.4621166666665886
61757,2025-07-08T08:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1545.3896833333333,1527.7402,17.649483333333364
61757,2025-07-08T08:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1529.574325,1527.7402,1.8341250000000855
61757,2025-07-08T09:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1529.574325,1540.4906,-10.916275000000041
61757,2025-07-08T09:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1541.5399416666667,1540.4906,1.049341666666578
61757,2025-07-08T10:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1541.5399416666667,1586.7476,-45.20765833333326
61757,2025-07-08T10:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1582.8831666666667,1586.7476,-3.8644333333331815
61757,2025-07-08T11:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1582.8831666666667,1644.6732,-61.79003333333321
61757,2025-07-08T11:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1640.1936666666668,1644.6732,-4.4795333333331655
61757,2025-07-08T12:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1640.1936666666668,1655.4741,-15.280433333333121
61757,2025-07-08T12:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1657.0180249999999,1655.4741,1.5439249999999447
61757,2025-07-08T13:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1657.0180249999999,1679.4413,-22.423275000000103
61757,2025-07-08T13:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1676.3082,1679.4413,-3.133100000000013
61757,2025-07-08T14:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1676.3082,1718.2194,-41.91120000000001
61757,2025-07-08T14:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1713.8224333333333,1718.2194,-4.396966666666685
61757,2025-07-08T15:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1713.8224333333333,1699.4,14.422433333333174
61757,2025-07-08T15:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1696.5895807777777,1699.4,-2.8104192222224356
61757,2025-07-08T16:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1696.5895807777777,1694.7599,1.8296807777776394
61757,2025-07-08T16:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1694.3073166666666,1694.7599,-0.45258333333345035
61757,2025-07-08T17:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1694.3073166666666,1707.3898,-13.082483333333357
61757,2025-07-08T17:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1704.1906916666667,1707.3898,-3.1991083333332426
61757,2025-07-08T18:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1704.1906916666667,1736.4421,-32.2514083333333
61757,2025-07-08T18:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1736.4335553333333,1736.4421,-0.008544666666693956
61757,2025-07-08T19:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1736.4335553333333,1776.8516,-40.418044666666674
61757,2025-07-08T19:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1772.12355,1776.8516,-4.728049999999939
61757,2025-07-08T20:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1772.12355,1819.4011,-47.27755000000002
61757,2025-07-08T20:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1813.1023856944444,1819.4011,-6.298714305555677
61757,2025-07-08T21:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1813.1023856944444,1924.4652,-111.36281430555573
61757,2025-07-08T21:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1919.7857666666666,1924.4652,-4.6794333333334635
61757,2025-07-08T22:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1919.7857666666666,1991.1768,-71.39103333333333
61757,2025-07-08T22:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1989.2073333333335,1991.1768,-1.9694666666664489
61757,2025-07-08T23:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1989.2073333333335,2028.149,-38.94166666666638
61757,2025-07-08T23:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,2026.8140122777777,2028.149,-1.3349877222221949
61757,2025-07-09T00:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,2026.8140122777777,1991.5919,35.222112277777796
61757,2025-07-09T00:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1991.5442333333333,1991.5919,-0.04766666666660058
61757,2025-07-09T01:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1991.5442333333333,1924.075,67.46923333333325
61757,2025-07-09T01:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1929.7505333333334,1924.075,5.675533333333306
61757,2025-07-09T02:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1929.7505333333334,1787.786,141.9645333333333
61757,2025-07-09T02:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1792.5524333333333,1787.786,4.766433333333225
61757,2025-07-09T03:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1792.5524333333333,1654.0358,138.51663333333317
61757,2025-07-09T03:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1657.4896666666666,1654.0358,3.4538666666664994
61757,2025-07-09T04:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1657.4896666666666,1544.6423,112.84736666666663
61757,2025-07-09T04:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1546.1157,1544.6423,1.4734000000000833
61757,2025-07-09T05:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1546.1157,1474.3493,71.76639999999998
61757,2025-07-09T05:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1478.6857083333332,1474.3493,4.336408333333111
61757,2025-07-09T06:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1478.6857083333332,1432.1021,46.58360833333313
61757,2025-07-09T06:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1430.8240916666668,1432.1021,-1.2780083333332186
61757,2025-07-09T07:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1430.8240916666668,1454.2732,-23.449108333333243
61757,2025-07-09T07:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1454.520275,1454.2732,0.24707499999999527
61757,2025-07-09T08:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1454.520275,1446.1088,8.41147500000011
61757,2025-07-09T08:00:00+00:00,hour_beginning,backward_sample_hold,3600.0,300.0,1444.8674833333334,1446.1088,-1.2413166666665347
61757,2025-07-09T09:00:00+00:00,hour_ending,backward_sample_hold,3600.0,300.0,1444.8674833333334,1473.2237,-28.35621666666657
