archive,member,member_sha256,bytes,rows,header,first_timestamp,last_timestamp,interface_count,rows_outside_filename_date,null_numeric_cells
tmp/nygrid_2019_reproduction/nyiso_raw/20190101ExternalLimitsFlows_csv.zip,20190101ExternalLimitsFlows.csv,a7ff2cb1fef02593d95898014b808ea14fa0e21dc5fbf57d5433f71cb4324782,287028,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-01-01 00:00:00,2019-01-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190521ExternalLimitsFlows.csv,8b282df04f0e9dc2b1f47694d78b7648f59033128c3b179a19c5c116e8f1214a,283526,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-21 00:00:00,2019-05-21 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190522ExternalLimitsFlows.csv,5cd40b5de8a98af9629b4f3bd2c3de80a83c90063c6eb85c1b0e8587c3caded6,284510,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-22 00:00:00,2019-05-22 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190523ExternalLimitsFlows.csv,536f5a52ac1c3a226b632cf90740488ec81ab6e38bd6a28929667ae679922f51,286978,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-23 00:00:00,2019-05-23 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190524ExternalLimitsFlows.csv,66cfc99abec6d2d02ce3036024f056b7be5b1d318ecb972de77f93edfc9392c6,285803,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-24 00:00:00,2019-05-24 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190525ExternalLimitsFlows.csv,9f9ab05d0e30033a27fbfcca2eaf11b280c43d00eaa609627f1c5841933c2ed1,283242,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-25 00:00:00,2019-05-25 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190526ExternalLimitsFlows.csv,959205fcb40db012c10fa1cb453530cc6a850e236626ba2e6fdf544d5e35a69a,286327,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-26 00:00:00,2019-05-26 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190527ExternalLimitsFlows.csv,ca6553a3f55190b5978cb901c5fd71f75b3490d4d1665f6c98682a1ba9889788,286228,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-27 00:00:00,2019-05-27 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190528ExternalLimitsFlows.csv,38e0d485e7eeb16d33219c0c32e2e83cbbd1e3832eb7cab5ab9e00d1b2331301,285511,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-28 00:00:00,2019-05-28 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190529ExternalLimitsFlows.csv,a3bc12afcdd42ef25b86d22a42ddccd3c94ed3ba245d403d6f91666d1ccf83f8,284561,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-29 00:00:00,2019-05-29 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190530ExternalLimitsFlows.csv,e0149ced1b9744b63837eb2fd8c6a28068895269770b01cf7ba980fa31074180,281010,5112,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-30 00:00:00,2019-05-30 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190531ExternalLimitsFlows.csv,7c56444edf42c2afdd59ce37dfb024e70c2914bee325174bf742a5153d7a6f8c,285380,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-31 00:00:00,2019-05-31 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190601ExternalLimitsFlows.csv,b66da3b94b686137fbdcabe76684fd0eab8739d2fbc6cb580ffcd468f2a8f246,285552,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-01 00:00:00,2019-06-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190602ExternalLimitsFlows.csv,5b023f52abd7d6af9688ac54e3556074c7d9d02077d3101f21d23005fff2e9ed,286799,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-02 00:00:00,2019-06-02 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190603ExternalLimitsFlows.csv,226f7ac9eccf0d97890c800fc7f39d1217ab18c945dc63d8d0d057b439cbe00c,287637,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-03 00:00:00,2019-06-03 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190604ExternalLimitsFlows.csv,3f437370ef70e63aa5e566c6267cfc6a3818696ffe86e66c2389f502742b682d,286035,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-04 00:00:00,2019-06-04 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190605ExternalLimitsFlows.csv,5dd8ee619ae26c81f4696a005c4bd6ce6e72af5dc381b6048e174ff750db3be0,287296,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-05 00:00:00,2019-06-05 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190606ExternalLimitsFlows.csv,f380c7d9af1a3ca9c76b131c374323212cc3df6205b99441e9420bad9e19138a,286952,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-06 00:00:00,2019-06-06 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190607ExternalLimitsFlows.csv,ef2611e44190380c1bdf5c3ed9fce4f9203367da8440196650f640c9bc260a80,287801,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-07 00:00:00,2019-06-07 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190608ExternalLimitsFlows.csv,517f5a85af59228284937b0eb742bc1ecbe2924df3b67ffc4b16f606f848fc2e,286747,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-08 00:00:00,2019-06-08 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190609ExternalLimitsFlows.csv,de335425a147062c2d53ff8b6335b6272291e7ee126d7a0935b0dd5ae71eb56e,287756,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-09 00:00:00,2019-06-09 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190610ExternalLimitsFlows.csv,3ab1127de8369407b4d9022c83013406d9749beb09fe609fdac0053d75227876,287072,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-10 00:00:00,2019-06-10 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190611ExternalLimitsFlows.csv,63b7e0e2c951ba8a654a89fa2e20d7b3d4d3db838f5812b864814951964fbeb9,283212,5130,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-11 00:00:00,2019-06-11 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190612ExternalLimitsFlows.csv,5c90038b4b28a56629e8c733caed1e053def1d326420c4717f450a18595c42b6,279702,5094,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-12 00:00:00,2019-06-12 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190613ExternalLimitsFlows.csv,38406322a122054c9032eb51b14c88c6b4af98fbb233eff7ba309289c6234334,286715,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-13 00:00:00,2019-06-13 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190614ExternalLimitsFlows.csv,c8e64817a00651c0802846f0ff6d010e9a9b7c54342222e2dcc83aeeeaabbeba,288781,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-14 00:00:00,2019-06-14 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190615ExternalLimitsFlows.csv,5e3a0002735d5db76cf870b404a6b78769c3f84fbf7a7e9f7985393ff2f5653e,285966,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-15 00:00:00,2019-06-15 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190616ExternalLimitsFlows.csv,79e7dade24e52b4d519e47b088a935a39ccfd996c8cafa55503d3aedc09d5a83,287200,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-16 00:00:00,2019-06-16 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190617ExternalLimitsFlows.csv,78d7dded2513dcfd85b5bea288bee8298f815afa24a07420a6624dabd6396292,286424,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-17 00:00:00,2019-06-17 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190618ExternalLimitsFlows.csv,e41570e8927f6954e948123a47158c83fbdaf3f4ac990830c3004a5f7364a9b9,287908,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-18 00:00:00,2019-06-18 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190619ExternalLimitsFlows.csv,bb4b741f53b8c6571a2117a8f9926896a1f5d4ad153752e7a5dd7f44a6acd363,289718,5256,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-19 00:00:00,2019-06-19 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190620ExternalLimitsFlows.csv,778bf218a2a122de76f7a5b25248b1e18938b60f8dcb09cb05c3f9f9dc451392,289121,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-20 00:00:00,2019-06-20 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190621ExternalLimitsFlows.csv,f70dd717c6d445048c726e206f119f2899e68fa86b882a451118a57d12965ad0,286383,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-21 00:00:00,2019-06-21 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190622ExternalLimitsFlows.csv,740eec1921d664b8e6e9a0df57f9d7099591b10ea910775b81f1936f3fb547e5,286835,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-22 00:00:00,2019-06-22 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190623ExternalLimitsFlows.csv,8de05c9cf53aedc692b7539d6314566cb0540de661b3ad6580781e8fb985f741,285757,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-23 00:00:00,2019-06-23 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190624ExternalLimitsFlows.csv,148898212a896552f245521bbc31405376dfca40cd345c97f447f0bcc61c21ce,288816,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-24 00:00:00,2019-06-24 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190625ExternalLimitsFlows.csv,e8443c7b7d962cce1fece28a718c0a2e3198797e10cb2e718b91f13fc6242c2c,285664,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-25 00:00:00,2019-06-25 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190626ExternalLimitsFlows.csv,880c0c9af8da215ca960eeb46f8bd7a0d30e971e572776d12123a2bb4fd3c2bf,287799,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-26 00:00:00,2019-06-26 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190627ExternalLimitsFlows.csv,5d59273f9ed0c97a337183e0f0fc1c958b95992fcdc33d549010dbc68319365e,284699,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-27 00:00:00,2019-06-27 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190628ExternalLimitsFlows.csv,df33aadd3d264dc39b5f098eeea3cad0f36da56d89b591203347208c3b1cdac5,291089,5274,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-28 00:00:00,2019-06-28 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190629ExternalLimitsFlows.csv,1abadfdc80044e1174b727d252cd839a99f192fcca384d260fab0cb0450e2398,286650,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-29 00:00:00,2019-06-29 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190601ExternalLimitsFlows_csv.zip,20190630ExternalLimitsFlows.csv,ec9e03c54721f767c5b5d9a8c240a820012c562a4123064074e545100c46d40c,288154,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-06-30 00:00:00,2019-06-30 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190701ExternalLimitsFlows.csv,02b87de937081ac755594153738dd833cb5a718232ad28cff646fd560d65ab6e,296157,5364,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-01 00:00:00,2019-07-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190702ExternalLimitsFlows.csv,010c93a6d87df214bb1ca1382254388b288b444181a06509b7477b861be9c7c1,297983,5400,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-02 00:00:00,2019-07-02 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190703ExternalLimitsFlows.csv,070f112a5b408e7bda425db2c7d2d7190baa30b176eeda3b33453fe547f69869,289995,5256,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-03 00:00:00,2019-07-03 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190704ExternalLimitsFlows.csv,538d74561a39f8326d12862d53aff3e84ae5b27a489425f20ff37f17aae9c6c7,285844,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-04 00:00:00,2019-07-04 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190705ExternalLimitsFlows.csv,892c32841c3a252e91e8b5be0dbefdf6c448402a15bed2fa05d71e5014df56ba,286352,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-05 00:00:00,2019-07-05 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190706ExternalLimitsFlows.csv,9c606d43f359c952069883be249c38f9348a970f339f4050019beb77ff793da2,290778,5256,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-06 00:00:00,2019-07-06 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190707ExternalLimitsFlows.csv,0d3d7961485e9cba509481ee56e54b1b62420251412a2720210512bcbfb20096,286693,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-07 00:00:00,2019-07-07 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190708ExternalLimitsFlows.csv,aa4b02c8fa4d6b210564eed60f1563088ec80e7cee5e094c7978c7d88bdbd505,288879,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-08 00:00:00,2019-07-08 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190709ExternalLimitsFlows.csv,6a55abb4531a33b0919617f6ea839c5bceb4f82162f02689ad8bc74e9acd7f62,285416,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-09 00:00:00,2019-07-09 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190710ExternalLimitsFlows.csv,aefd44e9dad46d8900069e11ca7a295ba0807ffc0df364aecc727130f77f5210,291659,5292,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-10 00:00:00,2019-07-10 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190711ExternalLimitsFlows.csv,808e2b509c234ee0f475f29e62d045e0ef2d80d78657e0dbf5065906fc2e8e8f,286589,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-11 00:00:00,2019-07-11 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190712ExternalLimitsFlows.csv,9734d71406562f8385937c0171e09387f74c87e4f8a759d18a8d32087fed64d3,289023,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-12 00:00:00,2019-07-12 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190713ExternalLimitsFlows.csv,0d819bca49e05bdf017284e0a6cef478dad4e2f07392849b036c17d874d23123,283336,5130,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-13 00:00:00,2019-07-13 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190714ExternalLimitsFlows.csv,ce0cdea1cdd3cd4a0864d7d6959e5b1d10e3a7533ad8e4414e9198f3d83162ef,288217,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-14 00:00:00,2019-07-14 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190715ExternalLimitsFlows.csv,ad57f28ad457ebfba573687f6f7e030bbc1107f0d35d8865e06c25c96b1d5bc0,289581,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-15 00:00:00,2019-07-15 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190716ExternalLimitsFlows.csv,3ba8616c73e8ac1f44f3d662cddaad518a8d0e4c4c2f2385a03feebb1884ff9b,286136,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-16 00:00:00,2019-07-16 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190717ExternalLimitsFlows.csv,99ed520a7f0eac0330442c06cecb8ad784305e827bfb96010ee7e4f8b000e78c,286630,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-17 00:00:00,2019-07-17 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190718ExternalLimitsFlows.csv,96e4c91e942880796fcaa0d7b6c9026e41da307d4613f14d024fdbe917ec67de,289061,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-18 00:00:00,2019-07-18 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190719ExternalLimitsFlows.csv,6b38da7012c6e6042627c288b7197c49b8730811cef6c639bb16f7fc8f2e197a,287361,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-19 00:00:00,2019-07-19 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190720ExternalLimitsFlows.csv,e3ba46e521b17ba473ce060a824e284c38898267a5cd6c9dba98da88923f4d73,287754,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-20 00:00:00,2019-07-20 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190721ExternalLimitsFlows.csv,fae5f88d4c1d458bd51a9e361bb2ee5a05dfad74ae6e2799e5a8280346715d48,287372,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-21 00:00:00,2019-07-21 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190722ExternalLimitsFlows.csv,b28f23cf82125b753a1bafe93d84e39f11af14545c32268dab24411cac79c9be,286723,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-22 00:00:00,2019-07-22 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190723ExternalLimitsFlows.csv,df8a0d3e11c716625ad4a89f9a2580dbceccab8fef0bd2a2f3c800b27cc71598,290362,5256,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-23 00:00:00,2019-07-23 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190724ExternalLimitsFlows.csv,261f6f45d78ee94b48d164cde3273502df3656d127c6ef6d4ce4f8100ed8ec74,289403,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-24 00:00:00,2019-07-24 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190725ExternalLimitsFlows.csv,08ae371d4ce5820d08ba85e2788e1ccb64e30e4cebb4f63013aeef28be0d3d84,286043,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-25 00:00:00,2019-07-25 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190726ExternalLimitsFlows.csv,0ddddc03b0fcfd1fdae03c5d1e1b3d20cf2c561e8374ddc19b63b182147123b8,285073,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-26 00:00:00,2019-07-26 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190727ExternalLimitsFlows.csv,be93c5430e76903b4ac5b906522e508122dcdb9e35bca788bca0ba466c6a5bd9,282791,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-27 00:00:00,2019-07-27 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190728ExternalLimitsFlows.csv,3df4cc572a8d2fac08bfbc7180da4630357219db370484a9b2f57a65afb19336,288489,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-28 00:00:00,2019-07-28 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190729ExternalLimitsFlows.csv,4a4e105d391b4b49c1451bc9fe76715c8e2db80c7482e61da7b799eb770a2bef,286753,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-29 00:00:00,2019-07-29 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190701ExternalLimitsFlows_csv.zip,20190730ExternalLimitsFlows.csv,9fa47ca0b4d82af70e11b379a495399dc909fdf6617b3848d2972272eacf2f94,287019,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-07-30 00:00:00,2019-07-30 23:55:00,18,0,0
