timestamp,interface,released_plot_mw,corrected_operator_mw,observed_mw,positive_limit_mw,released_paper_error_pct,pf_success
19-Feb-2019 11:00:00,UpNY-Coned,-1159.10708612132,2542.61402917306,2368.865,5700,61.8942471249354,1
19-Feb-2019 11:00:00,Dun/SPR-South,3533.37777522986,2817.50666666669,2699.63,4600,-18.1249516354317,1
19-Feb-2019 12:00:00,Dysinger East,264.548603642918,1061.52514129543,940.5225,3150,21.4594887732407,1
19-Feb-2019 12:00:00,West Central,-1806.18665511744,386.466052906203,239.064166666667,9999,20.4545536732084,1
19-Feb-2019 12:00:00,Total East,4648.38156189524,4648.38156189524,4525.38083333333,6800,-1.80883424355741,1
19-Feb-2019 12:00:00,Moses South,180.428716718583,2051.21547467397,2215.36583333333,3150,64.6011783052301,1
19-Feb-2019 12:00:00,Central East,2720.69579158717,2720.69579158717,2501.63333333333,2770,-7.90839199472344,1
19-Feb-2019 12:00:00,UpNY-Coned,-1191.8534058395,2536.56983077119,2330.425,5700,61.7943579971842,1
19-Feb-2019 12:00:00,Dun/SPR-South,3504.09095252276,2888.85666666668,2694.87333333333,4600,-17.5916873736833,1
19-Feb-2019 13:00:00,Dysinger East,264.499777973116,1049.82636059457,941.120833333333,3150,21.4800335034989,1
19-Feb-2019 13:00:00,West Central,-1716.39727283515,394.087273194175,251.184166666667,9999,19.6777821732355,1
19-Feb-2019 13:00:00,Total East,4573.66827844009,4573.66827844009,4446.27,6800,-1.87350409470725,1
19-Feb-2019 13:00:00,Moses South,191.495252552859,2041.0628686335,2238.09083333333,3150,64.9712882787452,1
19-Feb-2019 13:00:00,Central East,2663.09118095155,2663.09118095155,2453.9,2820,-7.41812698409736,1
19-Feb-2019 13:00:00,UpNY-Coned,-1160.63976217524,2553.75227478403,2303.0525,5700,60.766530915355,1
19-Feb-2019 13:00:00,Dun/SPR-South,3415.78928582508,2922.50666666668,2727.81666666667,4600,-14.9559265034437,1
19-Feb-2019 14:00:00,Dysinger East,261.034888056015,1001.78304920511,862.335,3150,19.0888924426662,1
19-Feb-2019 14:00:00,West Central,-1703.85854713282,369.366424901138,199.87,9999,19.0391893902672,1
19-Feb-2019 14:00:00,Total East,4582.41173882921,4582.41173882921,4398.165,6800,-2.70951086513548,1
19-Feb-2019 14:00:00,Moses South,196.356119356412,2029.88958188834,2211.51833333333,3150,63.973403618315,1
19-Feb-2019 14:00:00,Central East,2688.93492941519,2688.93492941519,2437.85916666667,2820,-8.9033958421462,1
19-Feb-2019 14:00:00,UpNY-Coned,-1126.62666879549,2489.11711594199,2205.0575,5700,58.4505994525525,1
19-Feb-2019 14:00:00,Dun/SPR-South,3349.16273559052,2906.20666666668,2645.8775,4600,-15.2888094693591,1
19-Feb-2019 15:00:00,Dysinger East,249.11148880764,991.276538459651,955.6,3150,22.4282067045194,1
19-Feb-2019 15:00:00,West Central,-1709.56934552813,370.100849237954,302.8925,9999,20.1266311183932,1
19-Feb-2019 15:00:00,Total East,4635.85229423736,4635.85229423736,4557.45333333333,6800,-1.15292589564743,1
19-Feb-2019 15:00:00,Moses South,194.488699613832,2023.24908258941,2195.41916666667,3150,63.5216021286614,1
19-Feb-2019 15:00:00,Central East,2726.41680364109,2726.41680364109,2537.1825,2820,-6.7104362993293,1
19-Feb-2019 15:00:00,UpNY-Coned,-1127.38096242504,2542.34579415151,2340.48333333333,5700,60.8397244869889,1
19-Feb-2019 15:00:00,Dun/SPR-South,3436.9420822693,2865.20666666668,2689.09833333333,4600,-16.2574728029559,1
19-Feb-2019 16:00:00,Dysinger East,279.70172235791,1199.62351990244,1192.65083333333,3150,28.9825114595372,1
19-Feb-2019 16:00:00,West Central,-1664.85802928401,560.613029182959,524.599166666667,9999,21.8967616356703,1
19-Feb-2019 16:00:00,Total East,4805.45896817949,4805.45896817949,4893.04083333333,6800,1.28796860520357,1
19-Feb-2019 16:00:00,Moses South,186.285171344715,2047.47319036227,2137.5675,3150,61.9454707509614,1
19-Feb-2019 16:00:00,Central East,2785.8145278558,2785.8145278558,2604.30666666667,2820,-6.43644897833818,1
19-Feb-2019 16:00:00,UpNY-Coned,-1240.89945992953,2809.07968394658,2657.76166666667,5700,68.3975636244946,1
19-Feb-2019 16:00:00,Dun/SPR-South,3658.61247198926,3019.00666666668,2883.05916666667,4600,-16.8598544635347,1
19-Feb-2019 17:00:00,Dysinger East,218.167284646362,1192.69116043579,1317.46666666667,3150,34.8983930800097,1
19-Feb-2019 17:00:00,West Central,-1710.78582414786,512.378517662064,600.773333333333,9999,23.1179033651484,1
19-Feb-2019 17:00:00,Total East,4718.21883901015,4718.21883901015,4768.84916666667,6800,0.744563642007546,1
19-Feb-2019 17:00:00,Moses South,145.400728563305,1985.52670106346,1932.00666666667,3150,56.7176488286782,1
19-Feb-2019 17:00:00,Central East,2832.32766548629,2832.32766548629,2528.8,2820,-10.7633923931309,1
19-Feb-2019 17:00:00,UpNY-Coned,-1037.27650394037,2523.80783304373,2375.26583333333,5700,59.8691638118194,1
19-Feb-2019 17:00:00,Dun/SPR-South,3713.55681682023,2615.99,2533.37333333333,4600,-25.6561626844977,1
19-Feb-2019 18:00:00,Dysinger East,226.247982695463,1170.65878164421,1273.365,3150,33.2418100731599,1
19-Feb-2019 18:00:00,West Central,-1791.93356738896,430.42904877598,498.766666666667,9999,22.9092932698833,1
