hour_index,timestamp,source_chunk,max_branch_pf_error_mw,max_bus_angle_error_deg,max_result_pg_error_mw,max_released_operator_error_mw,max_corrected_operator_error_mw,max_independent_nodal_residual_mw,reference_angle_error_deg,max_active_rated_branch_overload_mw,replay_passed
4728,2019-07-16T23:00:00,annual_3.mat,7.332801033044234e-12,2.2737367544323206e-13,5.7980287238024175e-12,9.322320693172514e-12,6.59383658785373e-12,1.0459189070388675e-11,0.0,1280.2949633469018,True
4729,2019-07-17T00:00:00,annual_3.mat,5.5706550483591855e-12,1.4210854715202004e-13,5.7980287238024175e-12,6.821210263296962e-12,4.092726157978177e-12,1.0366818514739862e-11,0.0,1179.4491069982755,True
4730,2019-07-17T01:00:00,annual_3.mat,7.560174708487466e-12,2.2737367544323206e-13,8.526512829121202e-12,8.412825991399586e-12,6.821210263296962e-12,9.805489753489383e-12,0.0,1006.488150058188,True
4731,2019-07-17T02:00:00,annual_3.mat,5.343281372915953e-12,1.7053025658242404e-13,6.0254023992456496e-12,5.6274984672199935e-12,8.412825991399586e-12,6.366462912410498e-12,0.0,817.3466931368864,True
4732,2019-07-17T03:00:00,annual_3.mat,5.9685589803848416e-12,1.9895196601282805e-13,8.86757334228605e-12,7.048583938740194e-12,1.1823431123048067e-11,6.366462912410498e-12,0.0,736.0477729564384,True
4733,2019-07-17T04:00:00,annual_3.mat,7.673861546209082e-12,2.8421709430404007e-13,6.821210263296962e-12,7.73070496506989e-12,6.821210263296962e-12,1.0743406164692715e-11,0.0,745.5346873130093,True
4734,2019-07-17T05:00:00,annual_3.mat,6.480149750132114e-12,3.126388037344441e-13,1.4438228390645236e-11,1.000444171950221e-11,1.000444171950221e-11,8.469669410260394e-12,0.0,859.487433626349,True
4735,2019-07-17T06:00:00,annual_3.mat,5.343281372915953e-12,2.2737367544323206e-13,9.777068044058979e-12,7.503331289626658e-12,9.549694368615746e-12,5.6843418860808015e-12,0.0,1057.852205531869,True
4736,2019-07-17T07:00:00,annual_3.mat,7.560174708487466e-12,2.2737367544323206e-13,6.59383658785373e-12,8.185452315956354e-12,9.094947017729282e-12,8.768097359279636e-12,0.0,1316.5517681047306,True
4737,2019-07-17T08:00:00,annual_3.mat,5.8548721426632255e-12,1.9895196601282805e-13,7.73070496506989e-12,7.73070496506989e-12,1.0913936421275139e-11,4.433786671143025e-12,0.0,1444.7773042251915,True
4738,2019-07-17T09:00:00,annual_3.mat,6.934897101018578e-12,2.5579538487363607e-13,1.2050804798491299e-11,9.094947017729282e-12,1.2050804798491299e-11,7.73070496506989e-12,0.0,1382.7305022139199,True
4739,2019-07-17T10:00:00,annual_3.mat,6.764366844436154e-12,3.126388037344441e-13,1.2732925824820995e-11,9.094947017729282e-12,1.1482370609883219e-11,1.000444171950221e-11,0.0,1419.0793898325087,True
4740,2019-07-17T11:00:00,annual_3.mat,5.8548721426632255e-12,2.5579538487363607e-13,9.549694368615746e-12,1.000444171950221e-11,9.663381206337363e-12,5.229594535194337e-12,0.0,1425.6795526815172,True
4741,2019-07-17T12:00:00,annual_3.mat,8.412825991399586e-12,1.7053025658242404e-13,8.185452315956354e-12,9.094947017729282e-12,9.549694368615746e-12,4.703792910731863e-12,0.0,1385.341482186598,True
4742,2019-07-17T13:00:00,annual_3.mat,6.366462912410498e-12,2.2737367544323206e-13,6.707523425575346e-12,9.094947017729282e-12,9.094947017729282e-12,3.950617610826157e-12,0.0,1368.2782243355625,True
4743,2019-07-17T14:00:00,annual_3.mat,5.6274984672199935e-12,1.1368683772161603e-13,2.0463630789890885e-12,6.139089236967266e-12,7.275957614183426e-12,9.57811607804615e-12,0.0,1324.3414621744034,True
4744,2019-07-17T15:00:00,annual_3.mat,5.7980287238024175e-12,1.1368683772161603e-13,2.0463630789890885e-12,6.281197784119286e-12,8.981260180007666e-12,8.72546479513403e-12,0.0,1498.2169994777573,True
4745,2019-07-17T16:00:00,annual_3.mat,4.718003765447065e-12,1.9895196601282805e-13,8.640199666842818e-12,5.4569682106375694e-12,8.185452315956354e-12,6.366462912410498e-12,0.0,1623.2888221769103,True
4746,2019-07-17T17:00:00,annual_3.mat,5.8548721426632255e-12,1.8474111129762605e-13,4.547473508864641e-13,5.002220859751105e-12,7.73070496506989e-12,5.7127635955112055e-12,0.0,1545.8151408724077,True
4747,2019-07-17T18:00:00,annual_3.mat,6.366462912410498e-12,1.9895196601282805e-13,3.524291969370097e-12,6.59383658785373e-12,6.87805368215777e-12,7.602807272633072e-12,0.0,1681.4334133376115,True
4748,2019-07-17T19:00:00,annual_3.mat,5.6274984672199935e-12,1.4210854715202004e-13,4.661160346586257e-12,5.002220859751105e-12,5.5706550483591855e-12,7.815970093361102e-12,0.0,1579.2566195551196,True
4749,2019-07-17T20:00:00,annual_3.mat,5.115907697472721e-12,9.947598300641403e-14,3.524291969370097e-12,4.092726157978177e-12,5.9117155615240335e-12,6.195932655828074e-12,0.0,1532.2907372196391,True
4750,2019-07-17T21:00:00,annual_3.mat,3.637978807091713e-12,1.2789769243681803e-13,1.3642420526593924e-12,4.661160346586257e-12,5.9685589803848416e-12,6.266986929404084e-12,0.0,1547.4578039591008,True
4751,2019-07-17T22:00:00,annual_3.mat,4.547473508864641e-12,1.8474111129762605e-13,5.002220859751105e-12,3.979039320256561e-12,5.7411853049416095e-12,3.637978807091713e-12,0.0,1448.1487015285188,True
4752,2019-07-17T23:00:00,annual_3.mat,5.9117155615240335e-12,1.9895196601282805e-13,7.617018127348274e-12,7.958078640513122e-12,7.16227077646181e-12,7.119638212316204e-12,0.0,1070.9538433521761,True
4753,2019-07-18T00:00:00,annual_3.mat,6.366462912410498e-12,1.9895196601282805e-13,3.751665644813329e-12,6.366462912410498e-12,6.821210263296962e-12,8.448353128187591e-12,0.0,917.6418057654435,True
4754,2019-07-18T01:00:00,annual_3.mat,5.5138116294983774e-12,9.237055564881302e-14,3.865352482534945e-12,3.183231456205249e-12,6.252776074688882e-12,5.4569682106375694e-12,0.0,869.349364982816,True
4755,2019-07-18T02:00:00,annual_3.mat,5.9117155615240335e-12,2.8421709430404007e-13,1.2050804798491299e-11,8.355982572538778e-12,1.0459189070388675e-11,8.128608897095546e-12,0.0,790.1437852671947,True
4756,2019-07-18T03:00:00,annual_3.mat,4.092726157978177e-12,2.2737367544323206e-13,7.73070496506989e-12,6.821210263296962e-12,9.094947017729282e-12,8.249401162174763e-12,0.0,752.7893387032188,True
4757,2019-07-18T04:00:00,annual_3.mat,6.991740519879386e-12,1.7053025658242404e-13,1.0686562745831907e-11,9.777068044058979e-12,1.0345502232667059e-11,3.069544618483633e-12,0.0,693.7589162292651,True
4758,2019-07-18T05:00:00,annual_3.mat,8.355982572538778e-12,1.5631940186722204e-13,7.958078640513122e-12,7.048583938740194e-12,8.185452315956354e-12,1.1027623258996755e-11,0.0,712.4925983106318,True
4759,2019-07-18T06:00:00,annual_3.mat,8.697043085703626e-12,1.7053025658242404e-13,7.958078640513122e-12,6.139089236967266e-12,6.480149750132114e-12,3.581135388230905e-12,0.0,812.8093928065643,True
4760,2019-07-18T07:00:00,annual_3.mat,4.973799150320701e-12,2.5579538487363607e-13,9.549694368615746e-12,5.9117155615240335e-12,7.389644451905042e-12,4.547473508864641e-12,0.0,1056.0647100460433,True
4761,2019-07-18T08:00:00,annual_3.mat,6.0822458181064576e-12,2.5579538487363607e-13,1.0686562745831907e-11,8.185452315956354e-12,9.549694368615746e-12,7.844391802791506e-12,0.0,1296.8473968596636,True
4762,2019-07-18T09:00:00,annual_3.mat,5.6843418860808015e-12,1.4210854715202004e-13,4.092726157978177e-12,5.4569682106375694e-12,4.320099833421409e-12,1.0203393685515039e-11,0.0,1290.6876732898795,True
4763,2019-07-18T10:00:00,annual_3.mat,5.6843418860808015e-12,2.8421709430404007e-13,1.2050804798491299e-11,8.640199666842818e-12,1.1254996934439987e-11,6.480149750132114e-12,0.0,1333.8198498643408,True
4764,2019-07-18T11:00:00,annual_3.mat,6.59383658785373e-12,1.9895196601282805e-13,7.503331289626658e-12,9.094947017729282e-12,7.275957614183426e-12,4.590106073010247e-12,0.0,1227.8555906242693,True
4765,2019-07-18T12:00:00,annual_3.mat,4.888534022029489e-12,1.2789769243681803e-13,2.2737367544323206e-13,3.865352482534945e-12,7.332801033044234e-12,3.367972567502875e-12,0.0,1321.0493910605728,True
4766,2019-07-18T13:00:00,annual_3.mat,5.7980287238024175e-12,1.5631940186722204e-13,5.9117155615240335e-12,4.092726157978177e-12,5.002220859751105e-12,5.243805389909539e-12,0.0,1351.7439160314752,True
4767,2019-07-18T14:00:00,annual_3.mat,5.9685589803848416e-12,1.9895196601282805e-13,7.958078640513122e-12,6.821210263296962e-12,8.981260180007666e-12,4.845901457883883e-12,0.0,1401.2231101403797,True
4768,2019-07-18T15:00:00,annual_3.mat,5.229594535194337e-12,1.4210854715202004e-13,7.617018127348274e-12,7.73070496506989e-12,6.821210263296962e-12,4.860112312599085e-12,0.0,1496.5975413632682,True
4769,2019-07-18T16:00:00,annual_3.mat,5.9117155615240335e-12,2.5579538487363607e-13,1.2960299500264227e-11,8.412825991399586e-12,1.0913936421275139e-11,4.547473508864641e-12,0.0,1512.6617624200599,True
4770,2019-07-18T17:00:00,annual_3.mat,5.115907697472721e-12,2.2737367544323206e-13,9.094947017729282e-12,7.048583938740194e-12,8.071765478234738e-12,4.519051799434237e-12,0.0,1619.5634838317733,True
4771,2019-07-18T18:00:00,annual_3.mat,4.661160346586257e-12,2.2737367544323206e-13,8.753886504564434e-12,7.503331289626658e-12,7.389644451905042e-12,2.1032064978498966e-12,0.0,1543.669357297512,True
4772,2019-07-18T19:00:00,annual_3.mat,5.9117155615240335e-12,1.7053025658242404e-13,8.526512829121202e-12,7.275957614183426e-12,6.821210263296962e-12,6.139089236967266e-12,0.0,1501.1106718485069,True
4773,2019-07-18T20:00:00,annual_3.mat,5.8548721426632255e-12,2.5579538487363607e-13,7.503331289626658e-12,5.6843418860808015e-12,7.275957614183426e-12,7.332801033044234e-12,0.0,1316.0032814534088,True
4774,2019-07-18T21:00:00,annual_3.mat,4.831690603168681e-12,1.7053025658242404e-13,7.16227077646181e-12,6.59383658785373e-12,7.958078640513122e-12,7.958078640513122e-12,0.0,1230.9620750280103,True
4775,2019-07-18T22:00:00,annual_3.mat,6.195932655828074e-12,1.7053025658242404e-13,2.6147972675971687e-12,5.9685589803848416e-12,5.5706550483591855e-12,8.981260180007666e-12,0.0,1100.8884436830394,True
4776,2019-07-18T23:00:00,annual_3.mat,5.343281372915953e-12,1.4210854715202004e-13,5.7980287238024175e-12,6.139089236967266e-12,5.002220859751105e-12,5.3859139370615594e-12,0.0,901.2670904136064,True
4777,2019-07-19T00:00:00,annual_3.mat,4.490630090003833e-12,1.7053025658242404e-13,8.981260180007666e-12,5.6843418860808015e-12,7.048583938740194e-12,3.382183422218077e-12,0.0,779.6823887088178,True
4778,2019-07-19T01:00:00,annual_3.mat,3.751665644813329e-12,1.4210854715202004e-13,4.888534022029489e-12,5.002220859751105e-12,5.6843418860808015e-12,5.4001247917767614e-12,0.0,689.0072563045358,True
4779,2019-07-19T02:00:00,annual_3.mat,4.490630090003833e-12,2.2737367544323206e-13,4.888534022029489e-12,6.821210263296962e-12,7.389644451905042e-12,2.7426949600339867e-12,0.0,597.1137226492158,True
4780,2019-07-19T03:00:00,annual_3.mat,4.774847184307873e-12,2.2737367544323206e-13,9.777068044058979e-12,7.275957614183426e-12,9.094947017729282e-12,5.307754236127948e-12,0.0,485.52786314842035,True
4781,2019-07-19T04:00:00,annual_3.mat,3.865352482534945e-12,1.9895196601282805e-13,8.29913915367797e-12,5.9117155615240335e-12,8.86757334228605e-12,4.121147867408581e-12,0.0,428.25869666443225,True
4782,2019-07-19T05:00:00,annual_3.mat,5.5706550483591855e-12,1.7053025658242404e-13,9.322320693172514e-12,6.366462912410498e-12,8.86757334228605e-12,4.206412995699793e-12,0.0,508.27898358946163,True
4783,2019-07-19T06:00:00,annual_3.mat,6.0538241086760536e-12,2.2737367544323206e-13,7.503331289626658e-12,5.9117155615240335e-12,6.0254023992456496e-12,8.15703060652595e-12,0.0,525.464018193255,True
4784,2019-07-19T07:00:00,annual_3.mat,6.423306331271306e-12,2.8421709430404007e-13,8.86757334228605e-12,7.503331289626658e-12,7.275957614183426e-12,8.292033726320369e-12,0.0,693.6862941953805,True
4785,2019-07-19T08:00:00,annual_3.mat,5.8548721426632255e-12,2.2737367544323206e-13,8.640199666842818e-12,9.094947017729282e-12,8.753886504564434e-12,9.208633855450898e-12,0.0,1043.9089082122284,True
4786,2019-07-19T09:00:00,annual_3.mat,4.774847184307873e-12,2.5579538487363607e-13,9.094947017729282e-12,8.86757334228605e-12,7.503331289626658e-12,6.373568339768099e-12,0.0,1152.2527959153329,True
4787,2019-07-19T10:00:00,annual_3.mat,6.707523425575346e-12,1.9895196601282805e-13,8.412825991399586e-12,6.59383658785373e-12,7.844391802791506e-12,6.110667527536862e-12,0.0,1303.9104654978812,True
4788,2019-07-19T11:00:00,annual_3.mat,5.5138116294983774e-12,1.7053025658242404e-13,7.503331289626658e-12,8.640199666842818e-12,9.208633855450898e-12,3.467448550509289e-12,0.0,1348.0469949022454,True
4789,2019-07-19T12:00:00,annual_3.mat,6.536993168992922e-12,2.2737367544323206e-13,2.0463630789890885e-12,5.6843418860808015e-12,8.753886504564434e-12,7.617018127348274e-12,0.0,1397.5940567718865,True
4790,2019-07-19T13:00:00,annual_3.mat,4.888534022029489e-12,1.9895196601282805e-13,3.637978807091713e-12,5.4569682106375694e-12,7.617018127348274e-12,5.314859663485549e-12,0.0,1558.559712786841,True
4791,2019-07-19T14:00:00,annual_3.mat,7.958078640513122e-12,1.7053025658242404e-13,3.637978807091713e-12,5.4569682106375694e-12,5.4569682106375694e-12,7.723599537712289e-12,0.0,1427.6934980669773,True
4792,2019-07-19T15:00:00,annual_3.mat,5.115907697472721e-12,1.9895196601282805e-13,7.73070496506989e-12,6.821210263296962e-12,5.9117155615240335e-12,1.1567635738174431e-11,0.0,1268.3842271796507,True
4793,2019-07-19T16:00:00,annual_3.mat,8.810729923425242e-12,1.9895196601282805e-13,6.59383658785373e-12,7.503331289626658e-12,8.185452315956354e-12,1.1283418643870391e-11,0.0,1152.693365024758,True
4794,2019-07-19T17:00:00,annual_3.mat,6.45172804070171e-12,2.5579538487363607e-13,6.59383658785373e-12,6.366462912410498e-12,9.094947017729282e-12,4.945377440890297e-12,0.0,1155.9583013729516,True
4795,2019-07-19T18:00:00,annual_3.mat,6.821210263296962e-12,2.2737367544323206e-13,4.888534022029489e-12,5.4569682106375694e-12,1.1823431123048067e-11,5.5706550483591855e-12,0.0,1264.7092743011976,True
4796,2019-07-19T19:00:00,annual_3.mat,7.275957614183426e-12,2.2737367544323206e-13,2.7284841053187847e-12,1.000444171950221e-11,7.048583938740194e-12,3.0269120543380268e-12,0.0,1316.8535589656599,True
4797,2019-07-19T20:00:00,annual_3.mat,6.139089236967266e-12,2.2737367544323206e-13,5.229594535194337e-12,8.86757334228605e-12,1.000444171950221e-11,5.186961971048731e-12,0.0,1332.751377309413,True
4798,2019-07-19T21:00:00,annual_3.mat,4.718003765447065e-12,1.9895196601282805e-13,7.16227077646181e-12,8.185452315956354e-12,7.389644451905042e-12,5.7980287238024175e-12,0.0,1320.3906931098675,True
4799,2019-07-19T22:00:00,annual_3.mat,6.0254023992456496e-12,1.1368683772161603e-13,2.9558577807620168e-12,5.229594535194337e-12,7.048583938740194e-12,8.171241461241152e-12,0.0,1401.6187009047444,True
4800,2019-07-19T23:00:00,annual_3.mat,5.8548721426632255e-12,2.2737367544323206e-13,7.275957614183426e-12,5.9117155615240335e-12,1.0231815394945443e-11,5.7980287238024175e-12,0.0,1165.2487768895883,True
4801,2019-07-20T00:00:00,annual_3.mat,6.764366844436154e-12,2.2737367544323206e-13,5.229594535194337e-12,7.275957614183426e-12,9.777068044058979e-12,6.295408638834488e-12,0.0,1010.0653830453834,True
4802,2019-07-20T01:00:00,annual_3.mat,5.9117155615240335e-12,2.2737367544323206e-13,9.777068044058979e-12,8.185452315956354e-12,8.640199666842818e-12,6.139089236967266e-12,0.0,906.3938524691994,True
4803,2019-07-20T02:00:00,annual_3.mat,6.59383658785373e-12,2.2737367544323206e-13,8.071765478234738e-12,6.821210263296962e-12,8.412825991399586e-12,6.622258297284134e-12,0.0,849.8287302261976,True
4804,2019-07-20T03:00:00,annual_3.mat,5.4569682106375694e-12,1.7053025658242404e-13,5.229594535194337e-12,6.366462912410498e-12,9.322320693172514e-12,7.645439836778678e-12,0.0,782.2161014159399,True
4805,2019-07-20T04:00:00,annual_3.mat,6.764366844436154e-12,2.8421709430404007e-13,1.0345502232667059e-11,7.73070496506989e-12,1.000444171950221e-11,9.947598300641403e-12,0.0,752.622616327672,True
4806,2019-07-20T05:00:00,annual_3.mat,5.4569682106375694e-12,2.5579538487363607e-13,1.1368683772161603e-11,7.73070496506989e-12,9.094947017729282e-12,1.0885514711844735e-11,0.0,709.5155145393728,True
4807,2019-07-20T06:00:00,annual_3.mat,6.934897101018578e-12,2.5579538487363607e-13,1.2278178473934531e-11,9.549694368615746e-12,1.2278178473934531e-11,7.105427357601002e-12,0.0,609.0078773440578,True
4808,2019-07-20T07:00:00,annual_3.mat,6.991740519879386e-12,1.9895196601282805e-13,8.185452315956354e-12,6.366462912410498e-12,7.503331289626658e-12,7.005951374594588e-12,0.0,764.6769970110199,True
4809,2019-07-20T08:00:00,annual_3.mat,6.764366844436154e-12,2.5579538487363607e-13,9.777068044058979e-12,9.549694368615746e-12,8.640199666842818e-12,3.694822225952521e-12,0.0,941.1231260366624,True
4810,2019-07-20T09:00:00,annual_3.mat,7.844391802791506e-12,2.5579538487363607e-13,8.86757334228605e-12,9.322320693172514e-12,8.86757334228605e-12,1.5148771126405336e-11,0.0,1197.6923711072363,True
4811,2019-07-20T10:00:00,annual_3.mat,6.0254023992456496e-12,1.9895196601282805e-13,8.86757334228605e-12,7.275957614183426e-12,7.275957614183426e-12,6.892264536872972e-12,0.0,1403.0982391333719,True
4812,2019-07-20T11:00:00,annual_3.mat,7.275957614183426e-12,1.9895196601282805e-13,3.183231456205249e-12,5.6843418860808015e-12,5.002220859751105e-12,1.0174971976084635e-11,0.0,1387.753019952913,True
4813,2019-07-20T12:00:00,annual_3.mat,6.707523425575346e-12,2.8421709430404007e-13,8.185452315956354e-12,5.4569682106375694e-12,1.3415046851150692e-11,3.396394276933279e-12,0.0,1504.2363675957406,True
4814,2019-07-20T13:00:00,annual_3.mat,5.5706550483591855e-12,1.4210854715202004e-13,2.2737367544323206e-12,5.9117155615240335e-12,5.002220859751105e-12,7.858602657506708e-12,0.0,1529.1521456887435,True
4815,2019-07-20T14:00:00,annual_3.mat,6.707523425575346e-12,3.410605131648481e-13,1.1254996934439987e-11,9.777068044058979e-12,1.0686562745831907e-11,1.2036593943776097e-11,0.0,1644.874088063886,True
4816,2019-07-20T15:00:00,annual_3.mat,7.503331289626658e-12,3.126388037344441e-13,6.59383658785373e-12,8.185452315956354e-12,1.1368683772161603e-11,9.677592061052565e-12,0.0,1558.4903693351102,True
4817,2019-07-20T16:00:00,annual_3.mat,6.707523425575346e-12,1.4210854715202004e-13,2.9558577807620168e-12,6.821210263296962e-12,1.1596057447604835e-11,5.9685589803848416e-12,0.0,1413.2735973100168,True
4818,2019-07-20T17:00:00,annual_3.mat,8.071765478234738e-12,3.126388037344441e-13,8.412825991399586e-12,6.480149750132114e-12,1.1823431123048067e-11,8.753886504564434e-12,0.0,1364.1692537377858,True
4819,2019-07-20T18:00:00,annual_3.mat,6.52278231427772e-12,1.9895196601282805e-13,5.9117155615240335e-12,8.86757334228605e-12,5.9117155615240335e-12,6.87805368215777e-12,0.0,1466.8763150721595,True
4820,2019-07-20T19:00:00,annual_3.mat,6.707523425575346e-12,1.7053025658242404e-13,0.0,5.229594535194337e-12,1.1141310096718371e-11,6.679101716144942e-12,0.0,1543.905793366002,True
4821,2019-07-20T20:00:00,annual_3.mat,7.16227077646181e-12,1.7053025658242404e-13,4.547473508864641e-13,4.774847184307873e-12,8.640199666842818e-12,7.30437932361383e-12,0.0,1431.8493425024722,True
4822,2019-07-20T21:00:00,annual_3.mat,4.604316927725449e-12,1.1368683772161603e-13,2.6147972675971687e-12,3.637978807091713e-12,5.229594535194337e-12,4.675371201301459e-12,0.0,1454.7135473243852,True
4823,2019-07-20T22:00:00,annual_3.mat,6.0254023992456496e-12,2.2737367544323206e-13,5.343281372915953e-12,7.503331289626658e-12,7.048583938740194e-12,3.865352482534945e-12,0.0,1341.6759363560013,True
4824,2019-07-20T23:00:00,annual_3.mat,6.480149750132114e-12,3.126388037344441e-13,1.1027623258996755e-11,8.384404281969182e-12,1.1368683772161603e-11,5.5138116294983774e-12,0.0,1163.075041233677,True
4825,2019-07-21T00:00:00,annual_3.mat,5.4569682106375694e-12,1.9895196601282805e-13,7.617018127348274e-12,6.139089236967266e-12,6.821210263296962e-12,4.249045559845399e-12,0.0,1010.4825996336958,True
4826,2019-07-21T01:00:00,annual_3.mat,1.000444171950221e-11,2.2737367544323206e-13,4.888534022029489e-12,5.002220859751105e-12,6.59383658785373e-12,8.000711204658728e-12,0.0,919.4670140273304,True
4827,2019-07-21T02:00:00,annual_3.mat,6.934897101018578e-12,2.5579538487363607e-13,1.000444171950221e-11,9.777068044058979e-12,1.1141310096718371e-11,8.697043085703626e-12,0.0,839.2770220409409,True
4828,2019-07-21T03:00:00,annual_3.mat,1.1027623258996755e-11,2.2737367544323206e-13,7.617018127348274e-12,9.322320693172514e-12,7.275957614183426e-12,1.057287590811029e-11,0.0,720.3255942600533,True
4829,2019-07-21T04:00:00,annual_3.mat,6.87805368215777e-12,2.5579538487363607e-13,1.1141310096718371e-11,6.821210263296962e-12,8.185452315956354e-12,1.4239276424632408e-11,0.0,667.6622543415458,True
4830,2019-07-21T05:00:00,annual_3.mat,6.991740519879386e-12,3.126388037344441e-13,1.2278178473934531e-11,7.73070496506989e-12,1.1368683772161603e-11,4.490630090003833e-12,0.0,611.361341862178,True
4831,2019-07-21T06:00:00,annual_3.mat,8.384404281969182e-12,2.2737367544323206e-13,1.2221335055073723e-11,9.549694368615746e-12,1.0913936421275139e-11,1.2050804798491299e-11,0.0,548.8113022107856,True
4832,2019-07-21T07:00:00,annual_3.mat,7.389644451905042e-12,2.8421709430404007e-13,1.2278178473934531e-11,7.73070496506989e-12,1.000444171950221e-11,7.645439836778678e-12,0.0,711.4995709139969,True
4833,2019-07-21T08:00:00,annual_3.mat,7.219114195322618e-12,1.4210854715202004e-13,2.2737367544323206e-12,8.640199666842818e-12,6.366462912410498e-12,9.43600753089413e-12,0.0,970.7894552431387,True
4834,2019-07-21T09:00:00,annual_3.mat,9.606537787476555e-12,2.8421709430404007e-13,1.2278178473934531e-11,9.777068044058979e-12,1.2732925824820995e-11,6.0822458181064576e-12,0.0,1214.2976512639077,True
4835,2019-07-21T10:00:00,annual_3.mat,6.59383658785373e-12,2.5579538487363607e-13,8.86757334228605e-12,6.821210263296962e-12,8.412825991399586e-12,6.480149750132114e-12,0.0,1157.826451228726,True
4836,2019-07-21T11:00:00,annual_3.mat,7.048583938740194e-12,2.5579538487363607e-13,7.503331289626658e-12,8.640199666842818e-12,1.0459189070388675e-11,6.110667527536862e-12,0.0,1188.8577966661273,True
4837,2019-07-21T12:00:00,annual_3.mat,7.617018127348274e-12,1.9895196601282805e-13,9.777068044058979e-12,7.503331289626658e-12,8.185452315956354e-12,4.575895218295045e-12,0.0,1253.5400320853862,True
4838,2019-07-21T13:00:00,annual_3.mat,6.821210263296962e-12,1.7053025658242404e-13,2.2737367544323206e-12,7.503331289626658e-12,5.4569682106375694e-12,5.5706550483591855e-12,0.0,1280.8843430339432,True
4839,2019-07-21T14:00:00,annual_3.mat,5.6843418860808015e-12,1.9895196601282805e-13,1.0231815394945443e-11,9.322320693172514e-12,9.322320693172514e-12,9.00968188943807e-12,0.0,1336.348393066482,True
4840,2019-07-21T15:00:00,annual_3.mat,5.6843418860808015e-12,1.7053025658242404e-13,6.59383658785373e-12,6.821210263296962e-12,6.366462912410498e-12,5.6843418860808015e-12,0.0,1438.7382011099064,True
4841,2019-07-21T16:00:00,annual_3.mat,8.071765478234738e-12,1.7053025658242404e-13,1.5916157281026244e-12,6.139089236967266e-12,8.640199666842818e-12,9.066525308298878e-12,0.0,1395.161095506412,True
4842,2019-07-21T17:00:00,annual_3.mat,7.16227077646181e-12,1.9895196601282805e-13,5.9117155615240335e-12,9.549694368615746e-12,1.2960299500264227e-11,6.139089236967266e-12,0.0,1438.4505288858707,True
4843,2019-07-21T18:00:00,annual_3.mat,7.275957614183426e-12,2.8421709430404007e-13,9.777068044058979e-12,8.185452315956354e-12,8.640199666842818e-12,5.9117155615240335e-12,0.0,1487.811578028323,True
4844,2019-07-21T19:00:00,annual_3.mat,4.206412995699793e-12,1.7053025658242404e-13,4.661160346586257e-12,4.774847184307873e-12,8.185452315956354e-12,3.296918293926865e-12,0.0,1492.4788367388364,True
4845,2019-07-21T20:00:00,annual_3.mat,6.423306331271306e-12,1.7053025658242404e-13,6.480149750132114e-12,5.6843418860808015e-12,5.002220859751105e-12,7.190692485892214e-12,0.0,1387.600327782252,True
4846,2019-07-21T21:00:00,annual_3.mat,7.16227077646181e-12,2.5579538487363607e-13,8.29913915367797e-12,8.412825991399586e-12,7.503331289626658e-12,7.645439836778678e-12,0.0,1362.4729233254093,True
4847,2019-07-21T22:00:00,annual_3.mat,5.6274984672199935e-12,2.2737367544323206e-13,5.6843418860808015e-12,8.86757334228605e-12,1.2505552149377763e-11,5.172751116333529e-12,0.0,1132.8255757476134,True
4848,2019-07-21T23:00:00,annual_3.mat,5.115907697472721e-12,1.9895196601282805e-13,7.844391802791506e-12,6.821210263296962e-12,9.549694368615746e-12,5.7980287238024175e-12,0.0,1098.3099008882862,True
4849,2019-07-22T00:00:00,annual_3.mat,5.229594535194337e-12,1.7053025658242404e-13,4.320099833421409e-12,6.59383658785373e-12,6.59383658785373e-12,3.865352482534945e-12,0.0,1025.9961579582084,True
4850,2019-07-22T01:00:00,annual_3.mat,7.275957614183426e-12,2.2737367544323206e-13,8.412825991399586e-12,8.412825991399586e-12,1.1368683772161603e-11,6.508571459562518e-12,0.0,916.4814686549428,True
4851,2019-07-22T02:00:00,annual_3.mat,8.01492205937393e-12,2.2737367544323206e-13,6.707523425575346e-12,7.048583938740194e-12,7.048583938740194e-12,8.554934538551606e-12,0.0,900.5942504599802,True
4852,2019-07-22T03:00:00,annual_3.mat,5.4569682106375694e-12,1.9895196601282805e-13,4.547473508864641e-12,7.503331289626658e-12,1.0459189070388675e-11,6.536993168992922e-12,0.0,897.3236411015432,True
4853,2019-07-22T04:00:00,annual_3.mat,5.002220859751105e-12,2.2737367544323206e-13,1.261923898709938e-11,8.185452315956354e-12,1.000444171950221e-11,5.9685589803848416e-12,0.0,903.9920836808956,True
4854,2019-07-22T05:00:00,annual_3.mat,6.934897101018578e-12,1.9895196601282805e-13,7.844391802791506e-12,6.821210263296962e-12,6.366462912410498e-12,5.7980287238024175e-12,0.0,917.2333592001542,True
4855,2019-07-22T06:00:00,annual_3.mat,8.071765478234738e-12,1.9895196601282805e-13,6.707523425575346e-12,6.366462912410498e-12,1.0231815394945443e-11,9.379164112033322e-12,0.0,965.0741757717878,True
4856,2019-07-22T07:00:00,annual_3.mat,6.252776074688882e-12,2.5579538487363607e-13,9.322320693172514e-12,8.640199666842818e-12,1.2278178473934531e-11,1.0658141036401503e-11,0.0,1078.4931900549864,True
4857,2019-07-22T08:00:00,annual_3.mat,6.366462912410498e-12,1.9895196601282805e-13,1.0459189070388675e-11,7.503331289626658e-12,8.86757334228605e-12,7.418066161335446e-12,0.0,1254.064281759435,True
