point_id,source_flow_value,actual_positive_limit_mw,actual_negative_limit_mw,source_csv_line,source_field,unit_interpretation,source_limit_is_equipment_rating,public_interface_name,actual_import_mw,target_import_mw,actual_q_mvar,target_q_mvar,target_positive_limit_mw,target_negative_limit_mw,actual_limit_mw,target_limit_mw,directional_limit_is_placeholder,scenario_id,timestamp,timestamp_utc,vintage,dataset_split,campaign_role,scale_factor_gamma,source_id,scale_policy,scale_reference_scenario_id,scale_reference_source_id,target_use,provenance_class,direction_positive,quantity_scope,coverage_role,default_primary_scope,include_in_unreviewed_total,overlap_resolved,default_channel_include,accounting_policy,accounting_evidence_url,external_region,accounting_scope
325658,315,315,-315,447,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,315,112.978600995184,NaN,NaN,112.978600995184,-112.978600995184,315,112.978600995184,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.358662225381536,NYISO:P32:20190727,fixed_year_peak,S1_2019_SUMMER_PEAK_PUBLIC,NYISO:P58C:20190720,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,1450,1450,-715,3965,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,1450,515.850057154045,NaN,NaN,515.850057154045,-254.36744197596,1450,515.850057154045,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,125,125,-40,3966,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,125,44.4698325132797,NaN,NaN,44.4698325132797,-14.2303464042495,125,44.4698325132797,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,-587.36,1400,-1600,3968,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,-587.36,-208.9584066,NaN,NaN,498.062124148733,-569.21385616998,1600,569.21385616998,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,-90,125,-125,3969,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,-90,-32.0182794095614,NaN,NaN,44.4698325132797,-44.4698325132797,125,44.4698325132797,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,315,330,-330,3970,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,315,112.063977933465,NaN,NaN,117.400357835058,-117.400357835058,330,117.400357835058,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,-386.04,2000,-1600,3971,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,-386.04,-137.337073147412,NaN,NaN,711.517320212475,-569.21385616998,1600,569.21385616998,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,-215.78,2000,-1050,3972,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,-215.78,-76.765603677724,NaN,NaN,711.517320212475,-373.54659311155,1050,373.54659311155,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,0,660,-660,3973,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,0,0,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,660,660,-660,3974,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,660,234.800715670117,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325658,315,315,-315,3975,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,315,112.063977933465,NaN,NaN,112.063977933465,-112.063977933465,315,112.063977933465,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,-354,1500,-980,3911,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,-354,-125.938565677608,NaN,NaN,533.637990159356,-348.643486904113,980,348.643486904113,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,-100,200,-100,3912,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,-100,-35.5758660106238,NaN,NaN,71.1517320212475,-35.5758660106238,100,35.5758660106238,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,205.68,1400,-1800,3914,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,205.68,73.172441210651,NaN,NaN,498.062124148733,-640.365588191228,1400,498.062124148733,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,153,200,-200,3915,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,153,54.4310749962544,NaN,NaN,71.1517320212475,-71.1517320212475,200,71.1517320212475,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,74,330,-330,3916,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,74,26.3261408478616,NaN,NaN,117.400357835058,-117.400357835058,330,117.400357835058,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,1894.09,2200,-1850,3917,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,1894.09,673.838920520624,NaN,NaN,782.669052233723,-658.15352119654,2200,782.669052233723,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,1408.15,1700,-2400,3918,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,1408.15,500.961557228599,NaN,NaN,604.789722180604,-853.82078425497,1700,604.789722180604,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,200,660,-660,3919,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,200,71.1517320212475,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,630,660,-660,3920,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,630,224.12795586693,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325658,315,315,-315,3921,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,315,112.063977933465,NaN,NaN,112.063977933465,-112.063977933465,315,112.063977933465,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,-490,1020,-490,2831,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,-490,-174.321743452056,NaN,NaN,362.873833308362,-174.321743452056,490,174.321743452056,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,-100,220,-100,2832,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,-100,-35.5758660106238,NaN,NaN,78.2669052233723,-35.5758660106238,100,35.5758660106238,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,152.71,1400,-1800,2834,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,152.71,54.3279049848236,NaN,NaN,498.062124148733,-640.365588191228,1400,498.062124148733,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,79,160,-160,2835,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,79,28.1049341483928,NaN,NaN,56.921385616998,-56.921385616998,160,56.921385616998,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,0,330,-330,2836,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,0,0,NaN,NaN,117.400357835058,-117.400357835058,330,117.400357835058,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,454.77,2000,-1600,2837,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,454.77,161.788365856514,NaN,NaN,711.517320212475,-569.21385616998,2000,711.517320212475,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,-21.6,2400,-2400,2838,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,-21.6,-7.68438705829473,NaN,NaN,853.82078425497,-853.82078425497,2400,853.82078425497,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,82,660,-660,2839,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,82,29.1722101287115,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,475,660,-660,2840,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,475,168.985363550463,NaN,NaN,234.800715670117,-234.800715670117,660,234.800715670117,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
