fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt
826,809,0.0046,0.0352,0.0051,253.999996,555.999994,318.000007,1,0,1,1,0,-156.590639980146,4.07692144073802,157.696866367546,3.86403386153432
826,523,0.00421,0.01742,0.00288,166.999996,555.999994,209.99999,1,0,1,1,0,47.7622175924198,1.39718682057989,-47.6680012381842,-1.3005758677879
829,836,0.01469,0.0334,0.00065,300,300,300,1,0,1,1,0,10.7066013720082,-0.995702590332737,-10.689716815934,0.968822677227166
829,835,0.00117,0.00266,5e-05,95.999998,250,123.000002,1,0,1,1,0,-35.5358406546593,6.9300616509561,35.5510954403092,-6.90040794439223
830,829,0.03397,0.07722,0.00151,120.000005,250,123.000002,1,0,1,1,0,-2.556143193264,5.81342533995215,2.56997128265594,-5.93435906061627
830,834,0.00011,0.00024,0,95.999998,250,123.000002,1,0,1,1,0,-23.7087256163502,6.53917658058773,23.7093826093176,-6.53774314138603
830,833,0.02132,0.04847,0.00095,150,150,150,1,0,1,1,0,8.17921480962679,-12.3526019205492,-8.1332578481097,12.3604705363965
831,572,0,2e-05,0.00014,260.99999,561.999989,432.000017,1,0,1,1,0,-49.9462561757633,-0.459881312726429,49.9462561752376,0.445802024362216
831,1160,0.00049,0.00246,0.01866,260.99999,561.999989,432.000017,1,0,1,1,0,-81.294628790362,-0.440216276899191,81.3257697498703,-1.34468509004861
831,832,0.0002,0.00102,0.00776,260.99999,561.999989,432.000017,1,0,1,1,0,84.3294839647366,0.900097589204563,-84.3158039554894,-1.63717830563211
832,1157,1e-05,6e-05,0.00045,260.99999,561.999989,432.000017,1,0,1,1,0,18.9622177189902,0.90355751050393,-18.9621830483202,-0.950130115782864
832,844,0.00058,0.0029,0.022,260.99999,561.999989,432.000017,1,0,1,1,0,18.4421852373664,0.73362079582254,-18.4402680062391,-3.01073821931724
833,998,0.02555,0.05808,0.00114,250,250,250,1,0,1,1,0,54.1013922992775,-32.7380035564447,-53.1018994051582,34.8929435512897
833,841,0.00045,0.00102,2e-05,250,250,250,1,0,1,1,0,-64.0537884511643,20.3775330200398,64.0736977092153,-20.3344479744826
834,845,0.02323,0.05281,0.00103,300,300,300,1,0,1,1,0,-39.0126296093131,6.53774314146761,39.3716994344328,-5.82636448232984
835,845,0.03701,0.08414,0.00164,200,250,200,1,0,1,1,0,-21.0021677962011,-1.6565111077364,21.1653770080034,1.86107471904009
835,846,0.02757,0.06268,0.00123,300,300,300,1,0,1,1,0,-36.8081976441073,8.55691905212868,37.1999145195165,-7.79070117388352
837,846,0.02204,0.05011,0.00098,121.000004,250,123.000002,1,0,1,1,0,10.0990705422941,7.25343027344877,-10.0657583968903,-7.2778357992276
838,839,0.01281,0.02912,0.00057,95.999998,250,123.000002,1,0,1,1,0,-0.313638019341066,-1.06643906440129,0.31378485613656,1.00836219880318
838,1522,0.0214,0.04866,0.00095,95.999998,250,123.000002,1,0,1,1,0,-13.5984049806579,1.06643906440068,13.6372941016462,-1.07555767338255
839,1536,0.03032,0.06893,0.00135,95.999998,250,123.000002,1,0,1,1,0,-14.2258278561374,-1.00836219880294,14.2859467179117,1.0059729171808
840,1523,0.02145,0.04876,0.00095,300,300,300,1,0,1,1,0,10.0180990746806,-4.09036954910772,-9.99371737403216,4.04827749707682
842,1166,0.004,0.04,0.012,260.99999,561.999989,432.000017,1,0,1,1,0,18.2223432976717,1.79667844586989,-18.209394170701,-2.91780464810984
842,1522,0.00302,0.10864,0,200,200,200,1,0,1,1,0,29.5642136396501,6.40211594609143,-29.5377406628527,-5.4497900522929
842,1166,0.004,0.04,0.012,260.99999,561.999989,432.000017,1,0,1,2,0,18.2223432976717,1.79667844586989,-18.209394170701,-2.91780464810984
843,845,0.0128,0.02909,0.00057,200,250,200,1,0,1,2,0,50.4658728153723,-4.61710563293879,-50.1481252224033,5.28055965588998
843,845,0.0128,0.02909,0.00057,200,250,200,1,0,1,1,0,50.4658728153723,-4.61710563293879,-50.1481252224033,5.28055965588998
844,1523,0.00302,0.10864,0,200,200,200,1,0,1,1,0,-0.536028272490025,5.98156359352992,0.537076342474587,-5.94386083752903
844,1157,0.00059,0.00293,0.02218,260.99999,561.999989,432.000017,1,0,1,1,0,-17.8627897212695,-2.97082537422389,17.8646199596346,0.674506991273881
847,644,0.00091,0.01394,0.36035,1215.99998,2454.00009,1804.00009,1,0,1,1,0,-68.9053176268662,-9.84347369133476,68.9475392758914,-26.9800701570334
847,848,2e-05,0.00032,0.02,1215.99998,2454.00009,1804.00009,1,0,1,1,0,200.078260993379,57.3976351075087,-200.069909145164,-59.3443519305316
848,9,0.001,0.07,0,750,750,750,0.975,0,1,1,0,200.069909145152,59.3443519305847,-199.67181696068,-31.4778990175496
849,856,0.00404,0.01673,0.00277,216.000009,555.999994,259.99999,1,0,1,1,0,-23.8808252180486,10.8088585536492,23.9086269115674,-10.9712915986767
849,850,8e-05,0.00035,6e-05,216.000009,555.999994,216.000009,1,0,1,1,0,5.51707421803473,-10.8088585535933,-5.51695679340807,10.8033547658546
850,860,0.00913,0.03776,0.00625,216.000009,555.999994,216.000009,1,0,1,1,0,-12.8467942065998,-10.8033547658575,12.8718349426343,10.2768510825366
851,860,0.0028,0.017,0.0024,240.00001,555.999994,265.00001,1,0,1,1,0,124.54271489822,-5.22918953644874,-124.115391940685,7.57989310383754
852,860,0.00406,0.01677,0.00278,166.999996,555.999994,209.99999,1,0,1,1,0,-32.6670378488857,3.17432842853888,32.7103039036697,-3.27708463764292
852,853,0.00355,0.0147,0.00243,166.999996,555.999994,209.99999,1,0,1,1,0,14.3032868488862,-3.17432842853807,-14.2957813141865,2.95958075524224
853,854,0.00337,0.01393,0.00231,166.999996,555.999994,209.99999,1,0,1,1,0,-4.06796968581299,-2.95958075524022,4.06879020342729,2.72917498081419
854,859,0.00185,0.00765,0.00127,166.999996,555.999994,209.99999,1,0,1,1,0,-22.4325412034247,-2.7291749808129,22.4418642572451,2.63904257091009
855,856,0.00301,0.01246,0.00206,216.000009,216.000009,259.99999,1,0,1,1,0,36.6188966022636,-10.9957292052011,-36.5749909115663,10.9712915986814
857,860,0.0088,0.03639,0.00603,198.000002,555.999994,259.99999,1,0,1,1,0,-95.998932041663,12.2684501509791,96.8203726468437,-9.47987392152593
857,862,0.0106,0.04383,0.00726,198.000002,555.999994,259.99999,1,0,1,1,0,77.6351810416633,-12.268450150979,-76.9840150150419,14.2336385132662
858,902,0.00047,0.00713,0.18428,1215.99998,2454.00009,1804.00009,1,0,1,1,0,463.443316626539,-42.6077799564777,-462.449469413722,38.8575792433192
858,1524,0.0006,0.0524,0,417.000008,517.999983,598.999977,1,0,1,1,0,58.6043338997431,4.40856185375937,-58.5840352689731,-2.63581476651129
858,902,0.00047,0.00713,0.18426,1215.99998,2454.00009,1804.00009,1,0,1,2,0,463.44331662654,-42.6067590294755,-462.449469413721,38.8586016280622
861,906,0.01911,0.07902,0.01308,555.999994,555.999994,555.999994,1,0,1,1,0,73.051684816925,0.970467261332864,-72.0314027741256,1.95799109462214
861,862,0.01203,0.04976,0.00824,198.000002,555.999994,259.99999,1,0,1,1,0,-58.1836428264555,15.2158646803373,58.6202640150416,-14.2336385132655
864,13,0.00811,0.03354,0.00555,166.999996,555.999994,209.99999,1,0,1,1,0,-2.41040241522762,-3.90395319724593,2.41189787769241,3.34020304464418
864,1362,0.00604,0.02498,0.00414,166.999996,555.999994,209.99999,1,0,1,1,0,-9.72554451408308,3.84097531373123,9.73208309699829,-4.2383154181483
864,874,0.0005,0.00207,0.00034,166.999996,555.999994,209.99999,1,0,1,1,0,1.87061292930544,0.0629778835226049,-1.87059583685477,-0.097773715621875
865,13,0.00813,0.03361,0.00557,166.999996,555.999994,209.99999,1,0,1,1,0,-2.19342062218163,-3.90919159640485,2.19484295575882,3.34307557841068
865,874,0.00054,0.00221,0.00037,166.999996,555.999994,209.99999,1,0,1,1,0,4.97309046091803,-0.135184009684087,-4.9729601631278,0.097773715627039
865,869,0.01307,0.05406,0.00895,166.999996,555.999994,209.99999,1,0,1,1,0,-13.0450048387507,4.04437560607483,13.0692773247362,-4.8611982383822
866,873,7e-05,0.0003,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-12.0737029791737,-8.63898754899406,12.0738518371338,8.63444412034053
866,194,0.00905,0.03741,0.0062,166.999996,555.999994,209.99999,1,0,1,1,0,19.6863180858292,2.39846745199085,-19.6518254487065,-2.89663849901826
867,194,0.00907,0.03749,0.00621,166.999996,555.999994,209.99999,1,0,1,1,0,19.8834822439176,2.52729381111923,-19.8481723355772,-3.02317495819791
867,873,7e-05,0.00028,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,18.9176998958027,8.63043060466228,-18.917407837172,-8.63444412032421
868,1507,0.0064,0.02646,0.00438,166.999996,555.999994,209.99999,1,0,1,1,0,-27.904795134525,4.84401219987057,27.9550618645986,-5.08496466136372
868,1362,0.00737,0.03046,0.00504,166.999996,555.999994,209.99999,1,0,1,1,0,15.4345614938697,-4.82492929458815,-15.4159169489085,4.38569404097447
868,875,9e-05,0.00037,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.2048986406698,-0.0190829052647563,-2.20489436809197,0.0129557367991365
869,875,4e-05,0.00016,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,4.63867003602964,0.00991698697216268,-4.63866163181187,-0.0129557366544387
869,1507,0.00638,0.0264,0.00437,166.999996,555.999994,209.99999,1,0,1,1,0,-27.9732823608512,4.85128125127792,28.0236346892327,-5.09067614208815
870,867,0.00629,0.026,0.00431,166.999996,555.999994,209.99999,1,0,1,1,0,33.0569770180715,-0.41671414680745,-32.9909071397288,0.242275584180964
870,693,0.0174,0.07196,0.01192,166.999996,555.999994,209.99999,1,0,1,1,0,-3.46193547770733,0.201358251709072,3.46405279255334,-1.43274119131134
870,1508,0.01028,0.04252,0.00704,166.999996,555.999994,209.99999,1,0,1,1,0,-24.1768565403635,11.4153558950989,24.2483290235197,-11.8504232102713
871,1508,0.0104,0.043,0.00712,166.999996,555.999994,209.99999,1,0,1,1,0,-33.1888885925298,7.57366231730703,33.3058908963384,-7.82704274883057
871,866,0.00625,0.02585,0.00428,166.999996,555.999994,209.99999,1,0,1,1,0,17.8997465020696,-6.59365114181125,-17.8779501066102,6.24052009706352
871,872,0.00084,0.00349,0.00058,166.999996,555.999994,209.99999,1,0,1,1,0,5.02380709045437,-0.980011175487802,-5.02359496389807,0.920853619438606
872,683,0.03434,0.14201,0.02351,166.999996,555.999994,209.99999,1,0,1,1,0,-8.66352369162625,-0.917769682758324,8.68845273858369,-1.41894076254694
872,12,5e-05,0.00019,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,3.4217836555757,-0.00308393674641506,-3.42177800003494,2.00951234818891e-10
876,884,0.01867,0.07722,0.01279,185.000002,555.999994,209.99999,1,0,1,1,0,84.0212800423156,-4.70150612753523,-82.7336524741852,8.72825230851807
876,1439,0.01518,0.06277,0.01039,166.999996,555.999994,209.99999,1,0,1,1,0,82.9721624545466,-4.86483171825144,-81.9507985579084,8.03103042383533
876,1550,0.0002,0.00081,0.00013,555.999994,555.999994,555.999994,1,0,1,1,0,-188.591191496898,9.56633784578429,188.660702274944,-9.29816082549246
877,879,0.00215,0.00889,0.00147,166.999996,555.999994,209.99999,1,0,1,1,0,-13.802381489063,1.62446348487252,13.806551854783,-1.75379966721607
877,198,7e-05,0.00029,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-7.49330628694605,1.24817725585315,7.49334680828721,-1.25299437636229
877,211,0.01101,0.04552,0.00754,166.999996,555.999994,209.99999,1,0,1,1,0,-0.302061223980385,-2.87264074067781,0.302759716517341,2.12291008797573
878,1458,0.01921,0.07942,0.01315,166.999996,555.999994,209.99999,1,0,1,1,0,-31.0845493118694,-0.251588689802577,31.2707488124898,-0.29756556116074
878,880,0.00216,0.00893,0.00148,166.999996,555.999994,209.99999,1,0,1,1,0,-12.4055770038485,1.51034073122833,12.4089654513742,-1.64391232951177
878,198,0.00011,0.00046,8e-05,166.999996,555.999994,209.99999,1,0,1,1,0,21.8923763157409,-1.25875204138771,-21.8918458082973,1.25299437627541
879,221,4e-05,0.00015,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,6.41821129988569,0.0541133958589026,-6.41819477653783,-0.0560460090025068
879,881,0.00879,0.03636,0.00602,166.999996,555.999994,209.99999,1,0,1,1,0,-41.822512154579,1.69968627138867,41.9770302338089,-1.66273762974047
880,221,4e-05,0.00016,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,7.98032976832296,-0.0589356949762157,-7.98030422354559,0.0560460090115046
880,882,0.00875,0.0362,0.00599,166.999996,555.999994,209.99999,1,0,1,1,0,-41.9870442197053,1.70284802447183,42.142069436869,-1.66070438443644
881,200,4e-05,0.00017,3e-05,115.999997,555.999994,145.000005,1,0,1,2,0,-44.5404530590388,5.89882667731627,44.5412577615094,-5.89841701906916
881,1,0.00926,0.0383,0.00634,166.999996,555.999994,209.99999,1,0,1,1,0,25.5061268844806,-10.1349157248324,-25.4371976735468,9.78291118148029
881,200,4e-05,0.00017,3e-05,115.999997,555.999994,145.000005,1,0,1,1,0,-44.5404530590388,5.89882667731627,44.5412577615094,-5.89841701906916
882,1,0.00917,0.03791,0.00628,166.999996,555.999994,209.99999,1,0,1,1,0,25.7550433190317,-10.2311315883794,-25.6854391296659,9.88781301471292
882,200,4e-05,0.00018,3e-05,115.999997,555.999994,145.000005,1,0,1,1,0,-44.7474308779333,5.94591798661099,44.7482431687931,-5.94527300668597
882,200,4e-05,0.00018,3e-05,115.999997,555.999994,145.000005,1,0,1,2,0,-44.7474308779333,5.94591798661099,44.7482431687931,-5.94527300668597
883,201,2e-05,9e-05,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-9.94105284615272,2.62356354902945,9.94107387930051,-2.62547930224438
883,884,2e-05,9e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-36.7959345569943,6.10159918776325,36.7962113524319,-6.10135881162366
883,1,0.00543,0.02247,0.00372,166.999996,555.999994,209.99999,1,0,1,1,0,25.1392384030111,-8.72516273643319,-25.1011613735269,8.50858219484399
884,201,2e-05,0.0001,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,24.3396921217461,-2.6268934964998,-24.3395728793038,2.62547930226775
885,129,0.00241,0.00998,0.00165,166.999996,555.999994,209.99999,1,0,1,1,0,-40.2777568966829,11.1064273669484,40.3193700907785,-11.1010711172863
885,246,0.00308,0.01273,0.00211,166.999996,555.999994,209.99999,1,0,1,1,0,11.4807435331432,-11.1044647058597,-11.4730513921155,10.9224913648247
885,245,3e-05,0.00012,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,7.19926436348067,-0.00196266117747465,-7.19924899994435,1.15061779548675e-10
886,130,0.00033,0.00136,0.00023,166.999996,555.999994,209.99999,1,0,1,1,0,7.19941851395851,-0.0225085560800005,-7.19924899999638,3.13363159205882e-11
886,1410,0.00295,0.01221,0.00202,166.999996,555.999994,209.99999,1,0,1,1,0,-43.18400534305,21.4301630262109,43.2520809975265,-21.3519531507145
886,250,0.00281,0.01161,0.00192,166.999996,555.999994,209.99999,1,0,1,1,0,14.3868378290886,-21.4076544701435,-14.3684263199877,21.2895926173907
887,128,0.00458,0.01894,0.00314,166.999996,555.999994,209.99999,1,0,1,1,0,-78.3849440285007,5.04055740883096,78.6580396111829,-4.23703802515327
887,219,0.00011,0.00045,7e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-46.7613972331167,4.75165291818731,46.7637452992958,-4.74929215446588
887,216,0.01247,0.05157,0.00854,209.99999,555.999994,209.99999,1,0,1,1,0,103.548592261666,-9.79221032701298,-102.246156780587,14.3002594438486
888,217,0.01136,0.04696,0.00778,166.999996,555.999994,209.99999,1,0,1,1,0,-4.10415816370362,-0.171064369323847,4.10601231519676,-0.62700763560103
888,128,0.00425,0.01759,0.00291,166.999996,555.999994,209.99999,1,0,1,1,0,-78.6674707525144,4.8954966987203,78.9225644626948,-4.14172202602468
888,219,0.00032,0.00131,0.00022,166.999996,555.999994,209.99999,1,0,1,1,0,61.1738799162448,-4.72443232938838,-61.1622442993525,4.74929215445024
889,1000,0.03653,0.15104,0.02501,166.999996,555.999994,209.99999,1,0,1,1,0,-10.7538364173039,-0.903600126246297,10.7946458176501,-1.52878379408404
889,890,0.002,0.00829,0.00137,166.999996,555.999994,209.99999,1,0,1,1,0,0.653756049148078,0.957305316964316,-0.653727400221005,-1.09918194059527
889,67,0.00077,0.00317,0.00052,166.999996,555.999994,209.99999,1,0,1,1,0,2.52505536815239,-0.053705190727029,-2.52500799999646,1.4382028554194e-11
890,66,5e-05,0.00019,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,1.12589065842028,0.133695991604097,-1.12589003803153,-0.136802724303636
890,891,2e-05,8e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-8.04718825817616,0.965485949055857,8.04720093530078,-0.96647160578488
891,69,0.01523,0.06298,0.01043,166.999996,555.999994,209.99999,1,0,1,1,0,-19.5463593356639,1.10738705804437,19.6029043441871,-1.95659221828406
891,66,5e-05,0.00022,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,3.92413340052713,-0.140915451815637,-3.92412596196626,0.136802724102633
892,1332,0.00226,0.00934,0.00155,166.999996,555.999994,209.99999,1,0,1,1,0,-16.1078531740935,0.238212462227734,16.1134969613346,-0.376047300016972
892,1425,0.00173,0.00714,0.00118,166.999996,555.999994,209.99999,1,0,1,1,0,2.52511418846866,-0.122206433688326,-2.52500799999951,3.8254338932675e-12
893,1416,0.00086,0.00357,0.00059,166.999996,555.999994,209.99999,1,0,1,1,0,-10.1449470766896,0.0162799584930751,10.1457983575132,-0.0740972392482314
893,1326,0.00087,0.00362,0.0006,166.999996,555.999994,209.99999,1,0,1,1,0,-10.0551635277236,0.0365574176194671,10.0560095518912,-0.095428081536685
893,75,2e-05,7e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.52500922643553,-0.00103547036118573,-2.52500800006753,-1.19334750414701e-10
893,76,0.00037,0.00152,0.00025,166.999996,555.999994,209.99999,1,0,1,1,0,2.51717614407323,-0.0239400938755097,-2.51715359635023,-0.0019611309588002
893,76,0.00037,0.00151,0.00025,166.999996,555.999994,209.99999,1,0,1,2,0,2.53288523405477,-0.0278618116242483,-2.53286240366898,0.00196113096183265
894,111,8e-05,0.00032,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,3.7168891568319,-0.0541192671732086,-3.7168784820642,0.0489841922053322
894,133,0.00838,0.03467,0.00574,166.999996,555.999994,209.99999,1,0,1,1,0,-7.9664538060126,0.78490185810633,7.97168426497278,-1.35784244091467
894,895,1e-05,3e-05,1e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-8.28636935147227,-0.730782590705923,8.28637603351105,0.729767078055829
895,111,8e-05,0.00031,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,4.64042815491071,0.0438708812070993,-4.64041151793334,-0.04898419213445
895,1171,0.00754,0.03117,0.00516,166.999996,555.999994,209.99999,1,0,1,1,0,-25.4627381879381,-0.773637958515213,25.5099638649949,0.433429099959459
896,147,0.00081,0.00333,0.00055,166.999996,555.999994,209.99999,1,0,1,1,0,4.17878135826944,-0.0564914574080084,-4.1786449999969,4.13241489638505e-12
896,124,0.00568,0.02349,0.00389,166.999996,555.999994,209.99999,1,0,1,1,0,24.5716068140022,-8.65087145438841,-24.5346387112496,8.39999253091808
896,29,0.02749,0.11366,0.01882,166.999996,555.999994,209.99999,1,0,1,1,0,-41.2863221722713,8.70736291178981,41.7628870169113,-8.69211650342039
897,900,0.00033,0.00501,0.12951,1725,1725,1804.00009,1,0,1,1,0,-462.741759712982,18.1306479673788,463.432160532099,-20.9496424049849
897,900,0.00033,0.00501,0.12941,1725,1725,1804.00009,1,0,1,2,0,-462.741759712982,18.1357801652056,463.432160532098,-20.944504713117
897,900,0.00033,0.00506,0.13082,1215.99998,2454.00009,1804.00009,1,0,1,3,0,-458.204478670273,17.5226709954148,458.881360118949,-20.5788918167447
900,1525,0.00124,0.0559,0,350,350,350,1,0,1,1,0,220.335002983816,32.1870937295378,-219.736645107039,-5.21273460706404
901,906,0.00709,0.0293,0.00485,555.999994,555.999994,555.999994,1,0,1,1,0,-53.4575783523136,2.35572963492629,53.6676517741245,-1.95799109462198
901,905,0.0063,0.02605,0.00431,555.999994,555.999994,555.999994,1,0,1,1,0,107.330511449207,1.23600038790173,-106.579660880995,1.45493191730104
902,1526,0.0006,0.05724,0,700,700,700,1,0,1,2,0,214.797637758124,33.8060846012541,-214.520163684345,-7.33505796266793
902,897,0.00037,0.00563,0.14542,1215.99998,2454.00009,1804.00009,1,0,1,2,0,275.163946236209,-59.3599470337756,-274.880175718772,48.7808590434895
902,898,0.00047,0.0072,0.1861,1215.99998,2454.00009,1804.00009,1,0,1,1,0,458.152536748679,-52.5099432352991,-457.179090532946,48.3681586424165
902,897,0.00037,0.00563,0.14565,1215.99998,2454.00009,1804.00009,1,0,1,1,0,275.16394623621,-59.3717044583051,-274.88017571877,48.7690549884846
902,898,0.00047,0.0072,0.18608,1215.99998,2454.00009,1804.00009,1,0,1,2,0,458.15253674868,-52.5089208505561,-457.179090532947,48.3691839903077
902,1526,0.0006,0.05724,0,700,700,700,1,0,1,1,0,214.797637758124,33.8060846012541,-214.520163684345,-7.33505796266793
903,1401,0.009,0.03722,0.00616,555.999994,555.999994,555.999994,1,0,1,1,0,-138.011064376716,-1.84683772306595,139.788784501175,8.59572277393759
903,904,0.0083,0.03433,0.00568,166.999996,555.999994,209.99999,1,0,1,1,0,64.1956166069766,1.58677906966214,-63.8406464487831,-0.663118294519516
903,904,0.0083,0.03433,0.00568,166.999996,555.999994,209.99999,1,0,1,2,0,64.1956166069766,1.58677906966214,-63.8406464487831,-0.663118294519516
904,905,0.00222,0.0092,0.00152,166.999996,555.999994,209.99999,1,0,1,1,0,-12.8729321024317,1.32623658903839,12.8768378809945,-1.45493191729845
907,168,0.00226,0.00934,0.00155,166.999996,555.999994,209.99999,1,0,1,1,0,2.07709813483309,-0.158691374482769,-2.07700299999902,-1.07867545191126e-12
907,171,0.01623,0.06711,0.01111,166.999996,555.999994,209.99999,1,0,1,1,0,-54.1373601589588,13.244666252453,54.6309851262777,-12.3441468012275
907,1306,0.01807,0.07472,0.01237,166.999996,555.999994,209.99999,1,0,1,1,0,39.5243280241247,-13.0859748779662,-39.2220079724499,13.0631460769678
908,24,0.00179,0.00742,0.00123,166.999996,555.999994,209.99999,1,0,1,1,0,-18.818092921286,-10.4590029516279,18.8260616848847,10.3642027437919
908,1103,0.00965,0.03989,0.0066,166.999996,555.999994,209.99999,1,0,1,1,0,-48.0783326579599,18.4138250985131,48.3258918810827,-18.0739609298312
909,366,0.01358,0.05614,0.0093,166.999996,555.999994,209.99999,1,0,1,1,0,-2.78671576646145,3.52248846805408,2.78982733900507,-4.4743674617658
909,910,0.00292,0.01208,0.002,166.999996,555.999994,209.99999,1,0,1,1,0,-5.52129772421741,-3.51834195535713,5.52248185338617,3.3152811085258
909,367,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.07700549072256,-0.00414651254401076,-2.07700300005017,-1.27813092141299e-10
910,368,5e-05,0.00022,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-13.1860651630072,-3.40007692210136,13.1861542747295,3.39630746981591
910,911,4e-05,0.00015,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,1.43257530963838,0.0847958138455011,-1.43257451770885,-0.087913957492203
911,912,0.00349,0.01442,0.00239,166.999996,555.999994,209.99999,1,0,1,1,0,7.67121266492592,3.00572725552922,-7.66890992657676,-3.24468964223065
911,368,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-12.469646147219,-2.91781329796469,12.4697407252126,2.91404583196832
912,369,6e-05,0.00027,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.07700549130104,-0.00414451895481622,-2.07700299991588,1.19162243007037e-10
912,380,0.01168,0.04828,0.00799,166.999996,555.999994,209.99999,1,0,1,1,0,-0.639103564778947,3.24883416108612,0.640658658652713,-4.07116173654008
913,24,0.02737,0.11317,0.01874,166.999996,555.999994,209.99999,1,0,1,1,0,-6.37045358659653,0.154437493942967,6.38147515967905,-2.05764928416521
913,370,5e-05,0.00022,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.07700507512766,-0.00414851378696644,-2.07700299995823,1.38544991451495e-11
913,374,0.01661,0.0687,0.01138,166.999996,555.999994,209.99999,1,0,1,1,0,-1.93755948861052,-0.150288980045798,1.93819050433158,-1.02997458449375
914,24,0.03784,0.15647,0.02591,166.999996,555.999994,209.99999,1,0,1,1,0,-4.4322939733696,-0.52430253859611,4.43969100128431,-2.13970999788451
914,374,0.00616,0.02548,0.00422,166.999996,555.999994,209.99999,1,0,1,1,0,-4.14498748862285,1.01511174464131,4.14609584874244,-1.44920046552621
914,371,0.00201,0.00829,0.00137,166.999996,555.999994,209.99999,1,0,1,1,0,2.34627346199604,-0.490809206044378,-2.34616361899744,0.348843009391317
915,374,0.00802,0.03318,0.00549,166.999996,555.999994,209.99999,1,0,1,1,0,3.70989084365724,-1.13258612712808,-3.70877357094813,0.566540963561589
915,375,0.00192,0.00793,0.00131,166.999996,555.999994,209.99999,1,0,1,1,0,-12.0179225960726,1.16888093022647,12.0206185931098,-1.29393558776039
915,376,0.0005,0.00209,0.00035,166.999996,555.999994,209.99999,1,0,1,1,0,2.07702375241345,-0.0362948030974461,-2.07700300000235,1.31539744374631e-12
916,377,9e-05,0.00039,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.0770067328981,-0.00622437939531116,-2.07700300000145,9.00282452753753e-11
916,921,0.00342,0.01414,0.00234,166.999996,555.999994,209.99999,1,0,1,1,0,14.3265181524291,-1.8386882395207,-14.3196722888863,1.62366773922098
916,80,0.00113,0.00468,0.00077,166.999996,555.999994,209.99999,1,0,1,1,0,-34.7983347315788,5.1265746215462,34.811780707221,-5.1509858982279
917,1041,0.0056,0.02316,0.00384,166.999996,555.999994,209.99999,1,0,1,1,0,3.60885204520665,0.943377115584696,-3.60807995461556,-1.33912228400666
917,921,0.01023,0.0423,0.007,166.999996,555.999994,209.99999,1,0,1,1,0,-3.75082360545506,0.267497003401751,3.75224754081278,-0.989249563490968
917,378,0.00497,0.02054,0.0034,166.999996,555.999994,209.99999,1,0,1,1,0,-6.08903643975226,-1.21087411898744,6.09086048142844,0.864851906829416
918,435,0.00041,0.0017,0.00028,166.999996,555.999994,209.99999,1,0,1,1,0,-10.3850326137597,0.0305160754809844,10.3854662150425,-0.0572739259107551
918,437,0.00041,0.00171,0.00028,166.999996,555.999994,209.99999,1,0,1,1,0,2.07702034476279,-0.0284819660530868,-2.07700299999367,-1.95310130915449e-11
918,436,3e-05,0.00013,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,2.0770042689769,-0.002034109180625,-2.07700299991898,-7.28220001661173e-11
919,1287,0.00168,0.00695,0.00115,166.999996,555.999994,209.99999,1,0,1,1,0,-30.0953986258766,2.70310382636734,30.110156296326,-2.76166242907878
919,1040,0.00465,0.01921,0.00318,166.999996,555.999994,209.99999,1,0,1,1,0,20.2651755891016,-1.5825350601337,-20.2467196597245,1.32834416574075
919,374,0.01454,0.06014,0.00996,166.999996,555.999994,209.99999,1,0,1,1,0,3.59921503677498,-1.12056876623194,-3.59735270875519,0.0928201491606124
920,573,0.00192,0.00792,0.00131,166.999996,555.999994,209.99999,1,0,1,1,0,-29.8613218548751,4.50781875716575,29.8781710000035,-4.574580420829
