GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN,MODEL,STARTUP,SHUTDOWN,NCOST,LINEAR,FIXED,GenType,GenFuel,GenID,FuelType,EIAPlantCode,EIAPC-IDorPC-UC
595,0.046259,0,32.9,-25.9,1.02,100,1,47,1,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,2,2000,0,2,20.46607064,440.584602,GT (Gas Turbine),ng,4,NG (Natural Gas),7914,7914-HR02
596,0,0,1.2,-0.9,1.02,100,0,1.7,0.3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),52168,52168-U0007
596,0,0,9,-7.1,1.02,100,0,12.899999,10.3,0,0,0,0,0,0,0,63,189,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,2,DFO (Distillate Fuel Oil),52168,52168-GEN3
596,0,0,9,-7.1,1.02,100,0,12.899999,10.3,0,0,0,0,0,0,0,63,189,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,3,DFO (Distillate Fuel Oil),52168,52168-GEN4
596,0,0,11.2,-8.8,1.02,100,0,16,3,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,4,DFO (Distillate Fuel Oil),52168,52168-GEN2
600,0,0,0.1,-0.1,1.02,100,0,0.1,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,1,NG (Natural Gas),61026,61026-GARG
600,0,0,0.1,-0.1,1.02,100,0,0.2,0.1,0,0,0,0,0,0,0,0.4,1.2,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,2,NG (Natural Gas),58507,58507-EMG07
600,0,0,0.1,-0.1,1.02,100,0,0.2,0.1,0,0,0,0,0,0,0,0.4,1.2,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,3,NG (Natural Gas),58507,58507-EMG08
600,0,0,0.2,-0.2,1.02,100,0,0.3,0.1,0,0,0,0,0,0,0,0.6,1.8,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,4,NG (Natural Gas),58507,58507-EMG06
600,0,0,0.4,-0.3,1.02,100,0,0.5,0.1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,5,NG (Natural Gas),58507,58507-EMG04
600,0,0,0.4,-0.3,1.02,100,0,0.5,0.1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,6,NG (Natural Gas),58507,58507-EMG05
600,0,0,0.4,-0.3,1.02,100,0,0.6,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,7,NG (Natural Gas),58507,58507-EMG02
600,0,0,0.4,-0.3,1.02,100,0,0.6,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,8,NG (Natural Gas),58507,58507-EMG03
600,0,0,0.7,-0.6,1.02,100,0,1,0.1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,9,NG (Natural Gas),58507,58507-EMG01
600,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,10,NG (Natural Gas),61026,61026-MHB2
600,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,11,NG (Natural Gas),61026,61026-MHB3
600,0,0,1.1,-0.8,1.02,100,0,1.5,0.2,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,12,NG (Natural Gas),61026,61026-MHB4
600,0,0,1.1,-0.8,1.02,100,0,1.5,0.2,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,13,NG (Natural Gas),61026,61026-MHB5
600,0,0,1.1,-0.9,1.02,100,0,1.6,1.2,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,14,NG (Natural Gas),58507,58507-S0001
600,0,0,1.1,-0.9,1.02,100,0,1.6,1.2,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,15,NG (Natural Gas),58507,58507-S0002
600,0,0,1.1,-0.9,1.02,100,0,1.6,1.2,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,16,DFO (Distillate Fuel Oil),58507,58507-S0003
600,0,0,1.4,-1.1,1.02,100,0,2,0.2,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,17,NG (Natural Gas),61026,61026-CHNY1
600,0,0,1.4,-1.1,1.02,100,0,2,0.2,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,18,DFO (Distillate Fuel Oil),61026,61026-CHNY2
600,0,0,1.4,-1.1,1.02,100,0,2,0.1,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,19,NG (Natural Gas),58507,58507-EMG09
600,0,0,1.4,-1.1,1.02,100,0,2,0.1,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,20,NG (Natural Gas),58507,58507-EMG10
600,0,0,1.4,-1.1,1.02,100,0,2,0.2,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,21,NG (Natural Gas),61026,61026-MHB1
600,0,0,3.7,-2.9,1.02,100,0,5.3,3.5,0,0,0,0,0,0,0,24,72,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,22,DFO (Distillate Fuel Oil),58507,58507-ES006
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,1,NG (Natural Gas),61414,61414-GEN1
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,KER (Kerosene),61414,61414-GEN2
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,KER (Kerosene),61414,61414-GEN3
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,4,NG (Natural Gas),61414,61414-GEN4
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,5,DFO (Distillate Fuel Oil),61414,61414-GEN5
601,0,0,1.4,-1.1,1.02,100,0,2,0.6,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,KER (Kerosene),61414,61414-GEN6
609,0,0,39.700001,-31.200001,1.01,100,0,56.699997,37.599999,0,0,0,0,0,0,0,310.5,931.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,2,DFO (Distillate Fuel Oil),8007,8007-1
609,56.401104,0,39.700001,-31.200001,1.01,100,1,56.699997,35.100001,0,0,0,0,0,0,0,306.5,919.5,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,3,NG (Natural Gas),8007,8007-2
609,0,0,39.700001,-31.200001,1.01,100,0,56.699997,35.800001,0,0,0,0,0,0,0,324,972,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,4,DFO (Distillate Fuel Oil),8007,8007-3
609,0,0,39.700001,-31.200001,1.01,100,0,56.699997,35.9,0,0,0,0,0,0,0,321.5,964.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,5,DFO (Distillate Fuel Oil),8007,8007-4
609,56.340706,0,39.700001,-31.200001,1.01,100,1,56.699997,40.3,0,0,0,0,0,0,0,325,975,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,6,NG (Natural Gas),8007,8007-5
609,0,0,39.700001,-31.200001,1.01,100,0,56.699997,38.499999,0,0,0,0,0,0,0,327,981,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,7,DFO (Distillate Fuel Oil),8007,8007-6
609,56.340706,0,39.700001,-31.200001,1.01,100,1,56.699997,36.8,0,0,0,0,0,0,0,324,972,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,8,NG (Natural Gas),8007,8007-7
609,56.340706,0,39.700001,-31.200001,1.01,100,1,56.699997,41.800001,0,0,0,0,0,0,0,334,1002,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,9,NG (Natural Gas),8007,8007-8
609,56.340706,0,39.700001,-31.200001,1.01,100,1,56.699997,40.400001,0,0,0,0,0,0,0,345.5,1036.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,10,NG (Natural Gas),8007,8007-9
609,56.340706,0,39.700001,-31.200001,1.01,100,1,56.699997,40.099999,0,0,0,0,0,0,0,328,984,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,11,NG (Natural Gas),8007,8007-10
609,67.081606,0,123.000002,-114.8,1.01,100,1,163.999999,2,0,0,0,0,0,0,0,800,2400,0,0,0,0,0,0,2,1626,0,2,28.5618292,824.7612129,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),7314,7314_CC1
614,46.702179,0,32.9,-25.9,1.01,100,1,47,1,0,0,0,0,0,0,0,231.5,694.5,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,1,NG (Natural Gas),7912,7912-1
614,49.683166,0,34.999999,-27.500001,1.01,100,1,50,39.899999,0,0,0,0,0,0,0,235,705,0,0,0,0,0,0,2,2000,0,2,22.47896706,365.2281924,GT (Gas Turbine),ng,2,NG (Natural Gas),55786,55786-CT01
614,49.683166,0,34.999999,-27.500001,1.01,100,1,50,39.899999,0,0,0,0,0,0,0,235,705,0,0,0,0,0,0,2,2000,0,2,20.18454662,466.0556006,GT (Gas Turbine),ng,3,NG (Natural Gas),55786,55786-CT02
619,12.420791,-6.9,8.8,-6.9,1.01,100,1,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2.5,250,ST (Steam Turbine),other,1,MSW (Municipal Solid Waste),51038,51038-GEN1
623,60.116637,42.399999,42.399999,-33.3,1.02,100,1,60.500002,25.999999,0,0,0,0,0,0,0,290,870,0,0,0,0,0,0,2,2000,0,2,30.88221284,115.5520271,GT (Gas Turbine),ng,1,NG (Natural Gas),55699,55699-1
623,60.116637,42.399999,42.399999,-33.3,1.02,100,1,60.500002,25.999999,0,0,0,0,0,0,0,265.5,796.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,2,NG (Natural Gas),56141,56141-2
632,2.744616,-0.353194,2,-1.5,1.02,100,1,2.8,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2686,2686-1
632,2.744616,-0.353194,2,-1.5,1.02,100,1,2.8,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2686,2686-2
632,2.94066,-0.353194,2.1,-1.7,1.02,100,1,3,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2686,2686-3
632,2.94066,-0.353194,2.1,-1.7,1.02,100,1,3,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2686,2686-4
638,4.705056,3.4,3.4,-2.6,1.02,100,1,4.8,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2486,2486-H1
638,4.705056,3.4,3.4,-2.6,1.02,100,1,4.8,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2486,2486-H2
638,4.705056,3.4,3.4,-2.6,1.02,100,1,4.8,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2486,2486-H3
651,-800.37899,46.237183,9900,-9900,1.01,100,1,-800.37899,-800.37899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
682,2.45055,-1.156455,1.8,-1.4,1.02,100,1,2.5,0.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2614,2614-2
682,35.287923,-1.156455,25.2,-19.8,1.02,100,1,36.000001,15.000001,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2614,2614-1
683,21.564841,5.440804,15.4,-12.1,1.02,100,1,22,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),54953,54953-GEN1
683,21.564841,5.440804,15.4,-12.1,1.02,100,1,22,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),54953,54953-GEN2
685,1.96044,-0.445092,1.4,-1.1,1.02,100,1,2,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),56936,56936-GEN2
685,2.156484,-0.445092,1.5,-1.2,1.02,100,1,2.2,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),56936,56936-GEN3
685,2.352528,-0.445092,1.7,-1.3,1.02,100,1,2.4,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),56936,56936-GEN1
685,2.352528,-0.445092,1.7,-1.3,1.02,100,1,2.4,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),56936,56936-GEN4
685,2.744616,-0.445092,2,-1.5,1.02,100,1,2.8,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),56936,56936-GEN5
685,6.763518,-0.445092,4.8,-3.8,1.02,100,1,6.9,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,6,WAT (Water),54772,54772-GEN1
685,6.763518,-0.445092,4.8,-3.8,1.02,100,1,6.9,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,7,WAT (Water),54772,54772-GEN2
685,28.816235,-0.445092,20.299999,-16,1.02,100,1,28.999999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,ST (Steam Turbine),wood,8,WDL (Wood Waste Liquids excluding Black Liquor),10511,10511-GEN6
693,10.29231,-1.886584,7.4,-5.8,1.02,100,1,10.5,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),50280,50280-GEN1
705,6.861541,1.532702,4.9,-3.9,1.02,100,1,7,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2605,2605-2
705,6.861541,1.532702,4.9,-3.9,1.02,100,1,7,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2605,2605-3
705,6.861541,1.532702,4.9,-3.9,1.02,100,1,7,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2605,2605-4
705,7.841761,1.532702,5.6,-4.4,1.02,100,1,8,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2605,2605-1
705,12.742861,1.532702,9.1,-7.2,1.02,100,1,13,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),2605,2605-5
706,5.587255,4,4,-3.1,1.02,100,1,5.7,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),10221,10221-GEN1
706,5.587255,4,4,-3.1,1.02,100,1,5.7,0.1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),10221,10221-GEN2
735,0,0,1.4,-1.1,1.01,100,0,2,2,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,1,NG (Natural Gas),2512,2512-2
735,0,0,1.4,-1.1,1.01,100,0,2,2,0,0,0,0,0,0,0,4.2,12.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,2,NG (Natural Gas),2512,2512-3
735,0,0,1.4,-1.1,1.01,100,0,2,1.9,0,0,0,0,0,0,0,4.2,12.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,3,NG (Natural Gas),2512,2512-4
735,21.165028,0,14.9,-11.7,1.01,100,1,21.3,15.4,0,0,0,0,0,0,0,120,360,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,4,NG (Natural Gas),2512,2512-1
737,0,0,0.8,-0.7,1.01,100,0,1.2,0.3,0,0,0,0,0,0,0,2.4,7.2,0,0,0,0,0,0,2,500,0,2,99,0,IC (Internal Combustion),rfo,1,RFO (Residual Fuel Oil),2681,2681-4
737,0,0,1.1,-0.9,1.01,100,0,1.6,0,0,0,0,0,0,0,0,3.2,9.6,0,0,0,0,0,0,2,500,0,2,99,0,IC (Internal Combustion),rfo,2,RFO (Residual Fuel Oil),2681,2681-7
737,0,0,1.2,-0.9,1.01,100,0,1.7,0,0,0,0,0,0,0,0,3.2,9.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,DFO (Distillate Fuel Oil),2681,2681-2
737,0,0,1.3,-1,1.01,100,0,1.8,0.3,0,0,0,0,0,0,0,3.2,9.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),2681,2681-5
737,0,0,2.7,-2.1,1.01,100,0,3.8,0.4,0,0,0,0,0,0,0,5.2,15.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,5,NG (Natural Gas),2681,2681-6
737,13.911287,0,9.8,-7.7,1.01,100,1,14,7.3,0,0,0,0,0,0,0,45,135,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,6,NG (Natural Gas),2520,2520-1
737,53.657824,0,37.799999,-29.699999,1.01,100,1,54.000002,20,0,0,0,0,0,0,0,286,858,0,0,0,0,0,0,2,500,0,2,181.3534108,2744.456973,GT (Gas Turbine),dfo,7,KER (Kerosene),55969,55969-U-01
738,11.427129,0,8.1,-6.3,1.01,100,1,11.5,6.6,0,0,0,0,0,0,0,52,156,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),2519,2519-1
756,0,0,20,-20,1.018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,X,import,0,0
759,80.486733,-2.3753,56.699997,-44.600001,1.02,100,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),56619,56619-1
759,99.863166,-2.3753,70.4,-55.299997,1.02,100,1,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,2,WND (Wind),56618,56618-1
759,105.82515,-2.3753,74.599999,-58.600003,1.02,100,1,106.500006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,3,WND (Wind),56904,56904-1
761,96.882182,68.300003,68.300003,-53.600001,1.02,100,1,97.500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),56901,56901-1
768,77.207643,-14.208715,54.400003,-42.699999,1.02,100,1,77.700001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),59629,59629-GEN1
773,159.621,54.106998,9900,-9900,1.02,100,1,159.621,159.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
774,0,0,17.550001,-16.38,1.02,100,0,23.4,9.3,0,0,0,0,0,0,0,180,540,0,0,0,0,0,0,2,217,0,2,23.34,900,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),10521,10521_CC1
799,-835.999966,57.121003,9900,-9900,1.02,100,1,-835.999966,-835.999966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
811,19.873267,-2.733324,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,2,0,0,2,0,0,"FW (Energy Storage, Flywheel)",other,1,MWH (Electricity use for Energy Storage),57710,57710-SRS1
817,407.200003,107.084465,305.39999,-285.039997,1.02,100,1,407.200003,283.999991,0,0,0,0,0,0,0,600,1800,0,0,0,0,0,0,2,3922,0,2,18.83468017,777.328286,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),55405,55405_3668
817,407.200003,107.084465,305.39999,-285.039997,1.02,100,1,407.200003,283.999991,0,0,0,0,0,0,0,600,1800,0,0,0,0,0,0,2,3951,0,2,17.721455,1069.046961,CC (Combined Cycle Generic),ng,C2,NG (Natural Gas),55405,55405_3670
817,407.200003,107.084465,305.39999,-285.039997,1.02,100,1,407.200003,283.999991,0,0,0,0,0,0,0,600,1800,0,0,0,0,0,0,2,3927,0,2,18.66307499,876.6428065,CC (Combined Cycle Generic),ng,C3,NG (Natural Gas),55405,55405_3677
821,21.463129,15.099999,15.099999,-11.9,1.02,100,1,21.600001,2,0,0,0,0,0,0,0,117,351,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),2485,2485-GT1
828,21.463129,4.797389,15.099999,-11.9,1.02,100,1,21.600001,2,0,0,0,0,0,0,0,118.5,355.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),2487,2487-GT1
829,0,0,36.700001,-28.799999,1.01,100,0,52.399999,41.499999,0,0,0,0,0,0,0,332.5,997.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,1,NG (Natural Gas),2521,2521-4
847,170.000005,18.890761,403.700018,-341.599989,1.02,100,1,621.000004,139.999998,0,0,0,0,0,0,0,238,714,0,0,0,0,0,0,2,2500,0,2,28.27226887,1344.982488,ST (Steam Turbine),ng,1,NG (Natural Gas),8006,8006-1
847,169.732213,18.890761,403.700018,-341.599989,1.02,100,1,621.000004,139.999998,0,0,0,0,0,0,0,243,729,0,0,0,0,0,0,2,2500,0,2,27.45497065,1149.470469,ST (Steam Turbine),ng,2,NG (Natural Gas),8006,8006-2
848,0,0,1.9,-1.5,1.02,100,0,2.7,0.5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),2480,2480-5
848,0,0,1.9,-1.5,1.02,100,0,2.7,0.5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),2480,2480-6
848,0,0,50.400001,-39.6,1.02,100,0,72.000003,20,0,0,0,0,0,0,0,27.28,81.84,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,3,DFO (Distillate Fuel Oil),2480,2480-1
848,0,0,51.499999,-40.400001,1.02,100,0,73.500001,20,0,0,0,0,0,0,0,26.2,78.6,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,4,DFO (Distillate Fuel Oil),2480,2480-2
848,0,0,102.999997,-80.900002,1.02,100,0,147.100008,40.000001,0,0,0,0,0,0,0,54.84,164.52,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,5,DFO (Distillate Fuel Oil),2480,2480-3
848,0,0,167.6,-131.700003,1.02,100,0,239.400005,60.000002,0,0,0,0,0,0,0,90,270,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,6,DFO (Distillate Fuel Oil),2480,2480-4
867,8.037805,5.7,5.7,-4.5,1.02,100,1,8.2,0,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),625,625-1
867,8.037805,5.7,5.7,-4.5,1.02,100,1,8.2,0,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),625,625-2
870,3.92088,2.8,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2606,2606-1
870,3.92088,2.8,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2606,2606-2
870,3.92088,2.8,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2606,2606-3
870,3.92088,2.8,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2606,2606-4
899,0,0,434.700012,-341.599989,1.02,100,0,621.000004,80.000001,0,0,0,0,0,0,0,231.2,693.6,0,0,0,0,0,0,2,2500,0,2,27.98478148,969.2137822,ST (Steam Turbine),ng,1,NG (Natural Gas),2625,2625-1
