Name,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
UNKNOWN136024,782,1,12.385622,0,0,0,71,1.01136029804489,71.2330405933738,69,71,1.1,0.9
WHITEHALL,783,1,10.265335,0,0,0,70,1.01436142309325,81.5521072578625,115,70,1.1,0.9
TAP136037,784,1,10.265335,0,0,0,70,1.0183185200664,82.7808718951175,115,70,1.1,0.9
TAP136038,785,1,10.265335,0,0,0,70,1.01831774622615,82.7803205613661,115,70,1.1,0.9
TAP136039,786,1,10.265335,0,0,0,70,1.01979262125481,81.9873536747269,115,70,1.1,0.9
TAP136040,787,1,10.265335,0,0,0,70,1.01943760395511,82.1475945979914,115,70,1.1,0.9
TAP136041,788,1,10.265335,0,0,0,70,1.01517891977466,81.4677101141898,115,70,1.1,0.9
TAP136042,789,1,10.265335,0,0,0,70,1.01514213823948,81.4789803538997,115,70,1.1,0.9
TAP136043,790,1,10.265335,0,0,0,70,1.01890442895835,82.0036527702967,115,70,1.1,0.9
TAP136044,791,1,10.265335,0,0,0,70,1.01879639929895,81.8521339194037,115,70,1.1,0.9
TAP136045,792,1,10.265335,0,0,0,70,1.01843988967793,81.8843034818484,115,70,1.1,0.9
TAP136046,793,1,10.265335,0,0,0,70,1.01968306323149,83.3816938186544,115,70,1.1,0.9
TAP136047,794,1,10.265335,0,0,0,70,1.00909802187124,82.9480691732777,115,70,1.1,0.9
TAP136048,795,1,10.265335,0,0,0,70,1.00927384589359,82.9105902796183,115,70,1.1,0.9
QUEENSBURY,796,1,10.265335,0,0,0,70,1.01901240138534,82.3162013283393,115,70,1.1,0.9
WARRENSBURG,797,1,6.843556,0,0,0,70,1.01878691101644,82.3595877341004,115,70,1.1,0.9
COMSTOCK,798,1,3.421778,0,0,0,70,1.01517456201007,81.4667015318357,115,70,1.1,0.9
ALPS,799,2,0,0,0,0,70,1.02,81.8601744683468,345,70,1.1,0.9
NEW SCOTLAND,800,1,0,0,0,0,70,1.0182876318433,84.6745250191014,345,70,1.1,0.9
TAP136074,801,1,0,0,0,0,70,1.01999731658201,81.8628043979185,345,70,1.1,0.9
TAP136075,802,1,0,0,0,0,70,1.01999663933131,81.8634618824774,345,70,1.1,0.9
TAP136076,803,1,10.265335,0,0,0,70,1.01470347020281,82.5839815018384,115,70,1.1,0.9
TAP136077,804,1,10.265335,0,0,0,70,1.01771190887929,84.2147680405762,115,70,1.1,0.9
TAP136078,805,1,10.265335,0,0,0,70,1.01482799223891,82.6811370394912,115,70,1.1,0.9
TAP136081,806,1,10.265335,0,0,0,70,1.01498612482827,82.9193069581198,115,70,1.1,0.9
TAP136082,807,1,10.265335,0,0,0,70,1.01498504042587,82.9190456768576,115,70,1.1,0.9
TAP136083,808,1,6.018883,0,0,0,70,1.01710931124362,82.9641515713128,115,70,1.1,0.9
TAP136084,809,1,10.265335,0,0,0,70,1.01725236828339,81.7622123429644,115,70,1.1,0.9
RIVERSIDE,810,1,9.096023,0,0,0,70,1.017093558597,83.1257886043095,115,70,1.1,0.9
STEPHENTOWN,811,2,3.421778,0,0,0,70,1.02,84.4638934280887,115,70,1.1,0.9
SCHODACK,812,1,6.843556,0,0,0,70,1.01406371378322,81.6511582105313,115,70,1.1,0.9
GREENBUSH,813,1,26.549554,0,0,0,70,1.01742683266805,83.3201414412802,115,70,1.1,0.9
KRUMKILL,814,1,6.843556,0,0,0,70,1.01564412544468,83.06502629138,115,70,1.1,0.9
TRINITY,815,1,6.154277,0,0,0,70,1.01787586633745,83.53165436369,115,70,1.1,0.9
VOORHEESVILLE,816,1,6.843556,0,0,0,70,1.01498405580749,82.9188282446174,115,70,1.1,0.9
ATHENS,817,2,0,0,0,0,71,1.02,80.0640632266871,345,71,1.1,0.9
LEEDS,818,1,0,0,0,0,71,1.01950028466159,80.1862621629636,345,71,1.1,0.9
FREEHOLD,819,1,4.128541,0,0,0,71,1.01283553180598,67.1272032075509,69,71,1.1,0.9
NEW BALTIMORE,820,1,8.257082,0,0,0,71,1.01556658015946,68.3575377374747,69,71,1.1,0.9
SOUTH CAIRO,821,1,8.257082,0,0,0,71,1.01950400837182,67.8023824346199,69,71,1.1,0.9
TAP136123,822,1,12.385622,0,0,0,71,1.01285264296513,67.1294170794184,69,71,1.1,0.9
TAP136124,823,1,10.265335,0,0,0,70,1.00038885220517,75.1451445689499,115,70,1.1,0.9
TAP136125,824,1,10.265335,0,0,0,70,1.00003661757302,75.0530464700103,115,70,1.1,0.9
TAP136126,825,1,10.265335,0,0,0,70,1.00767734607327,78.3905039540802,115,70,1.1,0.9
TAP136127,826,1,10.265335,0,0,0,70,1.01015780987127,78.6762383694584,115,70,1.1,0.9
HUDSON,827,1,13.687113,0,0,0,70,0.999830435176499,74.9392537645857,115,70,1.1,0.9
UNKNOWN136148,828,2,8.257082,0,0,0,71,1.02,69.2090767729836,69,71,1.1,0.9
TAP136399,829,1,22.259268,0,0,0,75,1.00269180039053,52.0118408328176,69,75,1.1,0.9
TAP136402,830,1,18.085654,0,0,0,75,1.00634068385732,51.7861520714448,69,75,1.1,0.9
TAP136403,831,1,46.911401,0,0,0,75,1.01977210565885,54.5700213903336,138,75,1.1,0.9
TAP136404,832,1,46.911401,0,0,0,75,1.01959402472387,54.5227657642334,138,75,1.1,0.9
TAP136405,833,1,18.085654,0,0,0,75,1.01055547831466,51.414993195708,69,75,1.1,0.9
STERLING,834,1,15.303247,0,0,0,75,1.00635100601039,51.7897782211938,69,75,1.1,0.9
WEST BABYLON,835,1,22.25927,0,0,0,75,1.00292306447819,52.070318392853,69,75,1.1,0.9
BABYLON,836,1,15.303247,0,0,0,75,1.00145087341898,51.7997243573796,69,75,1.1,0.9
DEER PARK,837,1,20.868063,0,0,0,75,1.01377445550909,53.7062507907484,69,75,1.1,0.9
STATE SCHOOL,838,1,13.912043,0,0,0,75,1.01212949514423,52.4796564650657,69,75,1.1,0.9
WOLF HILL,839,1,13.912043,0,0,0,75,1.01246761707248,52.477333906505,69,75,1.1,0.9
SYOSSET,840,1,30.606493,0,0,0,75,1.01323749674866,54.8572621357083,69,75,1.1,0.9
MASSAPEQUA,841,1,13.912043,0,0,0,75,1.01063528843743,51.4567911200964,69,75,1.1,0.9
RULAND ROAD,842,1,146.299028,0,0,0,75,1.02169132288358,54.6272570137262,138,75,1.1,0.9
BETHPAGE,843,1,34.780106,0,0,0,75,1.01706504372459,53.8847286953824,69,75,1.1,0.9
OAKWOOD,844,1,36.839086,0,0,0,75,1.01943585395264,54.4938846712809,138,75,1.1,0.9
SOUTH FARMINGDALE,845,1,36.171308,0,0,0,75,1.0121372729765,53.0349122751594,69,75,1.1,0.9
PINELAWN,846,1,29.215288,0,0,0,75,1.00797441088093,53.5127585279546,69,75,1.1,0.9
ROSETON,847,2,0,0,0,0,71,1.02,76.9381629429806,345,71,1.1,0.9
DANSKAMMER,848,1,0,0,0,0,71,1.01977762014859,76.9035398625606,345,71,1.1,0.9
BARNEGAT,849,1,18.363751,0,0,0,71,1.0014422967405,67.0563069396153,115,71,1.1,0.9
SAND DOCK,850,1,18.363751,0,0,0,71,1.00147565583163,67.0547099315955,115,71,1.1,0.9
MARLBORO,851,1,13.310416,0,0,0,71,1.00898348987308,68.4785256639875,115,71,1.1,0.9
FORGEBROOK,852,1,18.363751,0,0,0,71,1.00582814015212,66.958352886714,115,71,1.1,0.9
MERRITT PARK,853,1,18.363751,0,0,0,71,1.00577167549271,66.833133810152,115,71,1.1,0.9
WICCOPEE,854,1,18.363751,0,0,0,71,1.00630181002894,66.8597897444069,115,71,1.1,0.9
NEW SPACKENKILL,855,1,6.968977,0,0,0,71,1.0003197224487,67.5900028632276,115,71,1.1,0.9
KNAPPS CORNERS,856,1,12.666364,0,0,0,71,1.00058658233589,67.3100457228497,115,71,1.1,0.9
FISHKILL PLAINS,857,1,18.363751,0,0,0,71,1.00210170398721,65.2284537660498,115,71,1.1,0.9
E. FISHKILL,858,1,0,0,0,0,71,1.01040932301116,68.9199153704314,345,71,1.1,0.9
SHENANDOAH,859,1,18.363751,0,0,0,71,1.00691816153996,66.9540396872774,115,71,1.1,0.9
NORTH CHELSEA,860,1,27.545625,0,0,0,71,1.00660950833986,67.2759842897316,115,71,1.1,0.9
PAWLING,861,2,21.848238,0,0,28.906611,71,1.00001799110104,61.4424709460343,115,71,1.1,0.9
SYLVAN LAKE,862,1,18.363751,0,0,0,71,0.999716607930564,63.2097759250496,115,71,1.1,0.9
HOOKSINK,863,1,3.421778,0,0,0,70,1.01486136418887,81.4376361774743,115,70,1.1,0.9
TAP136603,864,1,10.265334,0,0,0,70,1.01266929460322,80.5672508695197,115,70,1.1,0.9
TAP136604,865,1,10.265335,0,0,0,70,1.01268239194231,80.5712854657728,115,70,1.1,0.9
TAP136605,866,1,10.265335,0,0,0,70,1.0179606651951,81.1216045322215,115,70,1.1,0.9
TAP136606,867,1,10.265335,0,0,0,70,1.01803117127793,81.1258673228407,115,70,1.1,0.9
TAP136607,868,1,10.265335,0,0,0,70,1.01199020454151,80.9985076750199,115,70,1.1,0.9
TAP136608,869,1,10.265335,0,0,0,70,1.01199015377928,80.9984654220046,115,70,1.1,0.9
TAP136609,870,1,10.265335,0,0,0,70,1.01998566826263,81.6007872432029,115,70,1.1,0.9
TAP136610,871,1,10.265335,0,0,0,70,1.01742927460582,81.3996109138819,115,70,1.1,0.9
TAP136611,872,1,10.265335,0,0,0,70,1.01742040023323,81.3894646534247,115,70,1.1,0.9
MULBERRY,873,1,6.843556,0,0,0,70,1.0179944201558,81.1232729415122,115,70,1.1,0.9
BALLSTON,874,1,6.843556,0,0,0,70,1.01265841556889,80.5651098859693,115,70,1.1,0.9
SWAGGERTOWN,875,1,6.843556,0,0,0,70,1.01198830221361,80.9980504525228,115,70,1.1,0.9
TAP138436,876,1,21.597749,0,0,0,66,1.0129059405783,94.9550672730389,115,66,1.1,0.9
TAP138437,877,1,21.597749,0,0,0,66,0.998497526347322,90.5543287745291,115,66,1.1,0.9
TAP138438,878,1,21.59775,0,0,0,66,0.998517479062167,90.5614944434739,115,66,1.1,0.9
TAP138439,879,1,21.597749,0,0,0,66,0.998644369388142,90.6269312702642,115,66,1.1,0.9
TAP138440,880,1,21.597749,0,0,0,66,0.998644820239898,90.6271143239691,115,66,1.1,0.9
TAP138442,881,1,21.597749,0,0,0,66,1.00171585361608,91.5080003706577,115,66,1.1,0.9
TAP138443,882,1,21.597749,0,0,0,66,1.00171644422462,91.5077237025007,115,66,1.1,0.9
TAP138444,883,1,21.597749,0,0,0,66,1.00259750853489,91.2473749476715,115,66,1.1,0.9
TAP138445,884,1,21.597749,0,0,0,66,1.00259937157738,91.2493321148081,115,66,1.1,0.9
TAP138446,885,1,21.597749,0,0,0,66,1.00601182649144,88.5985317142488,115,66,1.1,0.9
TAP138447,886,1,21.597749,0,0,0,66,1.00450511165133,89.6747503634835,115,66,1.1,0.9
TAP138448,887,1,21.597749,0,0,0,66,1.0173320236255,97.793192421728,115,66,1.1,0.9
TAP138449,888,1,21.597749,0,0,0,66,1.01749296781066,97.8503217432092,115,66,1.1,0.9
TAP138728,889,1,7.575025,0,0,0,65,1.01811634728382,92.5905316684006,115,65,1.1,0.9
TAP138729,890,1,7.575025,0,0,0,65,1.01801977536161,92.5886725877907,115,65,1.1,0.9
TAP138730,891,1,7.575025,0,0,0,65,1.01802059720769,92.5890391820839,115,65,1.1,0.9
TAP138731,892,1,7.575025,0,0,0,65,1.01951023124513,93.1584954006956,115,65,1.1,0.9
TAP138732,893,1,12.62504,0,0,0,65,1.01968783396876,93.5303653697756,115,65,1.1,0.9
TAP139102,894,1,12.535934,0,0,0,67,1.01762351505387,89.3276278539494,115,67,1.1,0.9
TAP139103,895,1,12.535934,0,0,0,67,1.01762454462833,89.3277613549212,115,67,1.1,0.9
TAP139104,896,1,12.535934,0,0,0,67,1.01850024587387,90.7596637378052,115,67,1.1,0.9
MILLWOOD,897,1,0,0,0,0,73,1.01313353795169,66.1804729281198,345,73,1.1,0.9
PLEASENTVILLE,898,1,0,0,0,0,73,1.01259463340403,65.2001186012449,345,73,1.1,0.9
W. HAVERSTRAW,899,2,0,0,0,0,71,1.02,71.5164381722902,345,71,1.1,0.9
BUCHANAN,900,1,0,0,0,0,73,1.01367567475486,67.4785470868319,345,73,1.1,0.9
CROTON FALLS,901,1,27.545625,0,0,0,71,0.983232070849582,57.1696467834484,115,71,1.1,0.9
WOOD STREET,902,1,0,0,0,0,71,1.01113042765006,67.0577132877625,345,71,1.1,0.9
ARMAWALK,903,1,187.405646,0,0,0,73,0.982043774024015,56.741087045383,115,73,1.1,0.9
KATONAH,904,1,140.554225,0,0,0,73,0.976222035698163,55.4330922682125,115,73,1.1,0.9
UNKNOWN139291,905,1,93.702823,0,0,0,73,0.976383757844039,55.5061487207575,115,73,1.1,0.9
UNKNOWN139292,906,1,18.363751,0,0,0,71,0.986446660328416,58.1058098667206,115,71,1.1,0.9
TAP139298,907,1,12.535934,0,0,0,67,1.01310977529314,90.3709836190479,115,67,1.1,0.9
TAP139299,908,1,12.535934,0,0,0,67,1.01891171238942,98.6883838835825,115,67,1.1,0.9
TAP139300,909,1,6.231008,0,0,0,69,1.01942330164998,87.6854593565543,115,69,1.1,0.9
TAP139301,910,1,6.231008,0,0,0,69,1.01998620669325,87.7167176257748,115,69,1.1,0.9
TAP139302,911,1,6.231008,0,0,0,69,1.01998551789714,87.716601184988,115,69,1.1,0.9
TAP139303,912,1,6.231008,0,0,0,69,1.01928099735433,87.6616587158228,115,69,1.1,0.9
TAP139304,913,1,6.231008,0,0,0,69,1.01951565373428,98.3408648561368,115,69,1.1,0.9
TAP139305,914,1,6.231008,0,0,0,69,1.01959245976277,98.3558733126453,115,69,1.1,0.9
TAP139306,915,1,6.231008,0,0,0,69,1.01955029843915,98.4898725211047,115,69,1.1,0.9
TAP139307,916,1,8.308011,0,0,0,69,1.01985018261372,98.5682367329978,115,69,1.1,0.9
TAP139308,917,1,6.231008,0,0,0,69,1.01949412404944,98.3623691893726,115,69,1.1,0.9
TAP139309,918,1,6.231008,0,0,0,69,1.00985391579576,85.3029157573887,115,69,1.1,0.9
TAP139310,919,1,6.231008,0,0,0,69,1.01969031838486,98.5424028005408,115,69,1.1,0.9
TAP139311,920,1,6.231008,0,0,0,69,1.01979033410475,98.4418273843754,115,69,1.1,0.9
TAP139312,921,1,6.231008,0,0,0,69,1.01960985886314,98.4533810371155,115,69,1.1,0.9
TAP139782,922,1,7.575025,0,0,0,65,1.01800032565474,92.9076009959858,115,65,1.1,0.9
TAP139783,923,1,6.185361,0,0,0,65,1.01930816773918,99.6088906740811,115,65,1.1,0.9
TAP139784,924,1,5.050016,0,0,0,65,1.01816323885611,96.4746188883743,115,65,1.1,0.9
TAP139785,925,1,7.575025,0,0,0,65,1.01385798089938,92.9252871959208,115,65,1.1,0.9
TAP139786,926,1,7.575025,0,0,0,65,1.01385774508174,92.9254034668373,115,65,1.1,0.9
TAP139787,927,1,7.575025,0,0,0,65,1.01457968313368,93.9034516084077,115,65,1.1,0.9
TAP139788,928,1,7.575025,0,0,0,65,1.01335800631776,93.0516728368034,115,65,1.1,0.9
TAP139789,929,1,7.575025,0,0,0,65,1.01335921378763,93.0519054192211,115,65,1.1,0.9
TAP139790,930,1,7.575025,0,0,0,65,1.01367233891514,93.5996723758633,115,65,1.1,0.9
TAP139791,931,1,7.575025,0,0,0,65,1.01368603186149,93.6054260882026,115,65,1.1,0.9
TAP139792,932,1,7.575025,0,0,0,65,1.01982172255814,96.0852183397978,115,65,1.1,0.9
TAP139793,933,1,7.575025,0,0,0,65,1.01985512193966,96.098337414766,115,65,1.1,0.9
TAP139794,934,1,7.575025,0,0,0,65,1.01795371674382,96.1911542806231,115,65,1.1,0.9
TAP139795,935,1,7.575025,0,0,0,65,1.01795269999502,96.1905290232452,115,65,1.1,0.9
TAP139796,936,1,7.575025,0,0,0,65,1.01796835690827,96.2002702664561,115,65,1.1,0.9
TAP139797,937,1,7.575025,0,0,0,65,1.01797136896884,96.201783787822,115,65,1.1,0.9
TAP139798,938,1,7.575025,0,0,0,65,1.01775161517375,95.9534290604919,115,65,1.1,0.9
TAP139799,939,1,7.575025,0,0,0,65,1.01775354577568,95.9529627493412,115,65,1.1,0.9
TAP139800,940,1,7.575025,0,0,0,65,1.0176223463929,95.9222035102886,115,65,1.1,0.9
TAP139801,941,1,7.575025,0,0,0,65,1.01762218579504,95.9222039843049,115,65,1.1,0.9
TAP139802,942,1,7.575025,0,0,0,65,1.01743409875286,95.8779096328066,115,65,1.1,0.9
TAP139803,943,1,5.050016,0,0,0,65,1.01743533140076,95.878189799994,115,65,1.1,0.9
TAP139804,944,1,7.575025,0,0,0,65,1.01742083174867,95.8747632071964,115,65,1.1,0.9
TAP139805,945,1,7.575025,0,0,0,65,1.01741472040991,95.8734340862712,115,65,1.1,0.9
TAP139808,946,1,7.575025,0,0,0,65,1.01734394120644,96.1206889788666,115,65,1.1,0.9
TAP139809,947,1,7.575025,0,0,0,65,1.01735777586565,96.1242525862849,115,65,1.1,0.9
TAP139810,948,1,7.575025,0,0,0,65,1.01859774013423,99.2188051964599,115,65,1.1,0.9
TAP139811,949,1,7.575025,0,0,0,65,1.01853872685851,99.1727089696725,115,65,1.1,0.9
INDIAN HILL SWITCH,950,1,2.525008,0,0,0,65,1.0190566509151,99.561815596031,115,65,1.1,0.9
INDIAN HILL SWITCH,951,1,17.675056,0,0,0,65,1.01905813210794,99.5621918068195,115,65,1.1,0.9
TAP139814,952,1,6.003706,0,0,0,65,1.01980756919093,99.9875300739539,115,65,1.1,0.9
TAP139815,953,1,0,0,0,0,65,1.01968675790263,104.948391569733,230,65,1.1,0.9
TAP139818,954,1,7.575025,0,0,0,65,1.01959859839677,99.8287387299974,115,65,1.1,0.9
TAP139819,955,1,7.575025,0,0,0,65,1.01959823953246,99.8286557674925,115,65,1.1,0.9
TAP139820,956,1,7.575025,0,0,0,65,1.0191341264122,96.4158181348029,115,65,1.1,0.9
TAP139821,957,1,7.575025,0,0,0,65,1.01912777690752,96.4156750327466,115,65,1.1,0.9
TAP139822,958,1,7.575025,0,0,0,65,1.01960052748049,96.4235530007213,115,65,1.1,0.9
TAP139823,959,1,7.575025,0,0,0,65,1.0197060354942,96.4307540959021,115,65,1.1,0.9
TAP139824,960,1,7.575025,0,0,0,65,1.01929470605032,96.4158484306583,115,65,1.1,0.9
TAP139825,961,1,7.575025,0,0,0,65,1.01928722105264,96.4141081761498,115,65,1.1,0.9
TAP139826,962,1,7.575025,0,0,0,65,1.01798008935291,96.2968366309236,115,65,1.1,0.9
TAP139827,963,1,7.575025,0,0,0,65,1.01797816178114,96.2961881251944,115,65,1.1,0.9
TAP139828,964,1,7.575025,0,0,0,65,1.01797032943303,96.2931816318701,115,65,1.1,0.9
TAP139829,965,1,7.575025,0,0,0,65,1.01845630245448,96.4186101747274,115,65,1.1,0.9
TAP139830,966,1,7.575025,0,0,0,65,1.01845639941051,96.4186613385123,115,65,1.1,0.9
TAP139833,967,1,7.575025,0,0,0,65,1.01574901332428,94.3324329229759,115,65,1.1,0.9
TAP139834,968,1,7.575025,0,0,0,65,1.01618853786355,95.1241653392211,115,65,1.1,0.9
TAP139835,969,1,7.575025,0,0,0,65,1.01618970013546,95.1244203950024,115,65,1.1,0.9
TAP139836,970,1,7.575025,0,0,0,65,1.01619259662091,95.1251436268261,115,65,1.1,0.9
TAP139837,971,1,7.575025,0,0,0,65,1.0164162080494,95.1802860584793,115,65,1.1,0.9
TAP139838,972,1,7.575025,0,0,0,65,1.01667753176654,95.2444746743596,115,65,1.1,0.9
TAP139839,973,1,7.575025,0,0,0,65,1.01666611115987,95.2417215995522,115,65,1.1,0.9
TAP139840,974,1,7.575025,0,0,0,65,1.01349669956668,93.5555653726252,115,65,1.1,0.9
TAP139841,975,1,5.050016,0,0,0,65,1.01351867927493,93.5620382311039,115,65,1.1,0.9
TAP139842,976,1,0,0,0,0,65,1.01849618262697,100.746669642018,230,65,1.1,0.9
TAP139843,977,1,0,0,0,0,65,1.01849976750528,100.747666280378,230,65,1.1,0.9
TAP139844,978,1,7.575025,0,0,0,65,1.01710039889148,95.3480669926797,115,65,1.1,0.9
TAP139845,979,1,7.575025,0,0,0,65,1.01707497660672,95.3419530461203,115,65,1.1,0.9
TAP139846,980,1,7.575025,0,0,0,65,1.0176213932441,95.7390454749159,115,65,1.1,0.9
TAP139847,981,1,5.050016,0,0,0,65,1.01764959387449,96.1651788081654,115,65,1.1,0.9
TAP139848,982,1,7.575025,0,0,0,65,1.01779860778306,95.7697990579204,115,65,1.1,0.9
TAP139849,983,1,7.575025,0,0,0,65,1.01778521985481,95.768633336749,115,65,1.1,0.9
TAP139850,984,1,7.575025,0,0,0,65,1.01524064108232,95.5892794526571,115,65,1.1,0.9
TAP139851,985,1,7.575025,0,0,0,65,1.01524259800689,95.5898153670422,115,65,1.1,0.9
TAP139852,986,1,7.575025,0,0,0,65,1.01757898134018,95.7337940319199,115,65,1.1,0.9
TAP139853,987,1,7.575025,0,0,0,65,1.0181786079986,96.3475236287215,115,65,1.1,0.9
RISER139858,988,1,14.809397,0,0,0,68,0.994284117876103,95.2859432677818,115,68,1.1,0.9
PLATTSBURGH,989,1,14.809397,0,0,0,68,0.991562588329031,94.6217329499651,115,68,1.1,0.9
TAP139863,990,1,10.265335,0,0,0,70,1.00632233095654,86.3206843840057,115,70,1.1,0.9
TAP139864,991,1,10.265335,0,0,0,70,1.0070488878032,84.0876260322741,115,70,1.1,0.9
TAP139865,992,1,10.265335,0,0,0,70,1.00848346103373,83.1641408281673,115,70,1.1,0.9
PLATTSBURGH,993,1,0,0,0,0,68,1.00897127419035,103.733442262026,230,68,1.1,0.9
TAP140035,994,1,27.824086,0,0,0,75,1.02683342796578,47.4762112349091,69,75,1.1,0.9
TAP140036,995,1,41.736126,0,0,0,75,1.00906425552483,47.3636241167414,69,75,1.1,0.9
TAP140037,996,1,34.780106,0,0,0,75,1.00908694568018,47.3825886885493,69,75,1.1,0.9
TAP140039,997,1,40.344921,-5.138573,0,0,75,1.01886152536025,45.2712164502414,69,75,1.1,0.9
BELLMORE,998,1,13.912043,0,0,0,75,1.01642136017858,49.195916799023,69,75,1.1,0.9
MALVERNE,999,1,20.868063,0,0,40.000001,75,1.00910110593213,47.3661867442162,69,75,1.1,0.9
TAP140136,1000,1,7.575025,0,0,0,65,1.0215191572582,93.4932871041329,115,65,1.1,0.9
TAP140315,1001,1,6.231008,0,0,0,69,1.01993285721865,81.9727267016649,115,69,1.1,0.9
TAP140316,1002,1,4.94222,0,0,0,69,1.01993222017966,81.9703989669893,115,69,1.1,0.9
TAP140317,1003,1,6.231008,0,0,0,69,1.01996379414788,102.757579019615,115,69,1.1,0.9
TAP140318,1004,1,6.231008,0,0,0,69,1.01806791461629,101.917597485491,115,69,1.1,0.9
TAP140319,1005,1,6.231008,0,0,0,69,1.0167818259135,102.317265113852,115,69,1.1,0.9
TAP140320,1006,1,6.231008,0,0,0,69,1.00836257004208,98.8556669213709,115,69,1.1,0.9
TAP140321,1007,1,6.231008,0,0,0,69,1.00839643236463,98.853521797359,115,69,1.1,0.9
TAP140322,1008,1,6.231008,0,0,0,69,1.01160596416342,100.052564869034,115,69,1.1,0.9
TAP140323,1009,1,6.231008,0,0,0,69,1.01179463197621,100.054799520381,115,69,1.1,0.9
TAP140324,1010,1,6.231008,0,0,0,69,1.00923797620354,99.3243106742277,115,69,1.1,0.9
TAP140325,1011,1,6.231008,0,0,0,69,1.00947232112746,99.3087572918527,115,69,1.1,0.9
TAP140326,1012,1,6.231008,0,0,0,69,1.01712985438455,83.1119366148998,115,69,1.1,0.9
TAP140327,1013,1,6.231008,0,0,0,69,1.01717175850564,83.1188633259612,115,69,1.1,0.9
TAP140328,1014,1,6.231008,0,0,0,69,1.0166792978697,82.9977845222316,115,69,1.1,0.9
TAP140329,1015,1,6.231008,0,0,0,69,1.01765543307475,82.2634111853709,115,69,1.1,0.9
TAP140330,1016,1,6.231008,0,0,0,69,1.01815981964087,82.3518063526869,115,69,1.1,0.9
TAP140331,1017,1,6.231008,0,0,0,69,1.00663674860364,78.7300723962126,115,69,1.1,0.9
TAP140332,1018,1,6.231008,0,0,0,69,1.00640764760221,78.8100572171701,115,69,1.1,0.9
TAP140334,1019,1,5.730436,0,0,0,69,1.0071342599535,81.0511175693071,115,69,1.1,0.9
TAP140335,1020,1,6.231008,0,0,0,69,1.0159976427681,102.689715041352,115,69,1.1,0.9
TAP140336,1021,1,6.231008,0,0,0,69,1.01598783499585,102.686301228808,115,69,1.1,0.9
TAP140337,1022,1,6.231008,0,0,0,69,1.01522313857078,102.975694439555,115,69,1.1,0.9
TAP140338,1023,1,6.231008,0,0,0,69,1.01531967717668,102.998519816129,115,69,1.1,0.9
TAP140339,1024,1,6.231008,0,0,0,69,1.01512458177834,104.045323330454,115,69,1.1,0.9
TAP140341,1025,1,6.231008,0,0,0,69,1.01596982096135,105.622967927215,115,69,1.1,0.9
TAP140342,1026,1,6.231008,0,0,0,69,1.01605103996253,105.64024011313,115,69,1.1,0.9
TAP140344,1027,1,6.231008,0,0,0,69,1.01670697465286,95.8969253546221,115,69,1.1,0.9
TAP140345,1028,1,6.231008,0,0,0,69,1.01670681475487,95.8972243476317,115,69,1.1,0.9
TAP140346,1029,1,6.231008,0,0,0,69,1.01388663856734,89.8237117420526,115,69,1.1,0.9
TAP140347,1030,1,6.231008,0,0,0,69,1.01367124144313,89.8690862099068,115,69,1.1,0.9
TAP140348,1031,1,6.231008,0,0,0,69,1.00711479751561,99.7418814249231,115,69,1.1,0.9
TAP140349,1032,1,6.231008,0,0,0,69,1.00781343580559,99.3116043444196,115,69,1.1,0.9
TAP140350,1033,1,6.231008,0,0,0,69,1.00781173661729,99.3125030522353,115,69,1.1,0.9
TAP140351,1034,1,6.231008,0,0,0,69,1.00574510750757,97.3580652635926,115,69,1.1,0.9
TAP140352,1035,1,6.231008,0,0,0,69,1.00574243821045,97.3584901819357,115,69,1.1,0.9
TAP140353,1036,1,6.231008,0,0,0,69,1.00574138465534,97.3594492289096,115,69,1.1,0.9
TAP140354,1037,1,6.231008,0,0,0,69,1.00573548392394,97.3571414009826,115,69,1.1,0.9
TAP140355,1038,1,6.231008,0,0,0,69,1.00721533333195,97.2746345019456,115,69,1.1,0.9
TAP140356,1039,1,6.231008,0,0,0,69,1.01998624537676,86.1432944857793,115,69,1.1,0.9
TAP140357,1040,1,6.231008,0,0,0,69,1.01904056922069,98.3241137626,115,69,1.1,0.9
TAP140358,1041,1,6.231008,0,0,0,69,1.01903653145442,98.3198038412964,115,69,1.1,0.9
TAP140359,1042,1,6.231008,0,0,0,69,1.0163247932513,84.9636112206269,115,69,1.1,0.9
TAP140360,1043,1,6.231008,0,0,0,69,1.01637565183167,84.9890555856221,115,69,1.1,0.9
TAP140362,1044,1,6.231008,0,0,0,69,1.01673685245592,84.5203722249189,115,69,1.1,0.9
TAP140363,1045,1,6.231008,0,0,0,69,1.01596783393714,85.108413762437,115,69,1.1,0.9
TAP140364,1046,1,6.231008,0,0,0,69,1.01251589262593,86.1087797005675,115,69,1.1,0.9
TAP140365,1047,1,6.231008,0,0,0,69,1.01693513817107,84.2277064819413,115,69,1.1,0.9
TAP140366,1048,1,6.231008,0,0,0,69,1.01315398860683,86.1950121576299,115,69,1.1,0.9
TAP140367,1049,1,6.231008,0,0,0,69,1.01372326017815,93.4236059318889,115,69,1.1,0.9
TAP140368,1050,1,6.231008,0,0,0,69,1.01372086555477,93.4243972821222,115,69,1.1,0.9
TAP140369,1051,1,6.231008,0,0,0,69,1.01333618003883,88.2133093006474,115,69,1.1,0.9
