scenario_id,fleet_variant,generator_row,generator_key,bus_id,raw_source_pg_benchmark_mw,raw_source_pg_public_mw,pmin_mw,pmax_mw,raw_prior_outside_bounds,dispatch_clipped,allocation_basis
S1_2019_SUMMER_PEAK_PUBLIC,paper74,21,NPCC_S7:GEN_ROW:30:BUS:82,82,351.233055989383,979.286445947159,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,22,NPCC_S7:GEN_ROW:49:BUS:79,79,680.218460731836,1896.54335638005,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,23,NPCC_S7:GEN_ROW:50:BUS:82,82,510.163845548877,1422.40751728504,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,24,NPCC_S7:GEN_ROW:51:BUS:81,81,510.163845548877,1422.40751728504,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,25,NPCC_S7:GEN_ROW:52:BUS:43,43,120.840063182843,336.918846288584,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,26,NPCC_S7:GEN_ROW:53:BUS:44,44,60.4200315914216,168.459423144292,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,27,NPCC_S7:GEN_ROW:54:BUS:38,38,266.182199182911,742.152867924001,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,28,NPCC_S7:GEN_ROW:55:BUS:42,42,266.182199182911,742.152867924001,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,29,NPCC_S7:GEN_ROW:56:BUS:41,41,159.709319509747,445.2917207544,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,30,NPCC_S7:GEN_ROW:57:BUS:37,37,159.709319509747,445.2917207544,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,31,NPCC_S7:GEN_ROW:58:BUS:73,73,265.017576760924,738.90573917843,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,32,NPCC_S7:GEN_ROW:59:BUS:76,76,206.124781925163,574.704463805445,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,33,NPCC_S7:GEN_ROW:60:BUS:39,39,176.678384507283,492.603826118953,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,34,NPCC_S7:GEN_ROW:61:BUS:80,80,649.927689592007,1812.08848771467,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,324.963844796003,906.044243857336,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,36,NY2019:INDIAN_POINT:2,74,357.776387689809,997.530161725884,0,367.951577018918,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S1_2019_SUMMER_PEAK_PUBLIC,paper74,37,NY2019:INDIAN_POINT:3,74,362.658802572017,1011.14301118895,0,372.972848174259,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S1_2019_SUMMER_PEAK_PUBLIC,physical77,1,NPCC_S7:GEN_ROW:10:BUS:42,42,302.385105067559,843.09158776308,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,2,NPCC_S7:GEN_ROW:11:BUS:47,47,447.888117942136,1248.77415642443,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,3,NPCC_S7:GEN_ROW:12:BUS:48,48,18.9882803867072,52.9419577612555,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,4,NPCC_S7:GEN_ROW:13:BUS:50,50,666.904125687787,1859.42114472287,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,5,NPCC_S7:GEN_ROW:14:BUS:51,51,176.722164946616,492.725892052399,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,6,NPCC_S7:GEN_ROW:15:BUS:53,53,244.81026790919,682.564961082164,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,7,NPCC_S7:GEN_ROW:16:BUS:54,54,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,8,NPCC_S7:GEN_ROW:17:BUS:54,54,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,9,NPCC_S7:GEN_ROW:18:BUS:55,55,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,10,NPCC_S7:GEN_ROW:19:BUS:56,56,437.940147402259,1221.03783563041,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,11,NPCC_S7:GEN_ROW:20:BUS:57,57,12.6639768641543,35.3089229028306,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,12,NPCC_S7:GEN_ROW:21:BUS:60,60,52.6623851655777,146.830029589976,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,13,NPCC_S7:GEN_ROW:22:BUS:61,61,117.006365914692,326.229966900537,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,14,NPCC_S7:GEN_ROW:23:BUS:65,65,4.51451811442797,12.5871022788239,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,15,NPCC_S7:GEN_ROW:24:BUS:68,68,163.553286103791,456.009232446508,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,16,NPCC_S7:GEN_ROW:25:BUS:71,71,388.393489956966,1082.89488680834,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,17,NPCC_S7:GEN_ROW:26:BUS:72,72,115.163983514682,321.09314938916,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,19,NPCC_S7:GEN_ROW:28:BUS:79,79,327.328766692263,912.637973915594,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,20,NPCC_S7:GEN_ROW:29:BUS:80,80,316.801479850527,883.286438970599,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,21,NPCC_S7:GEN_ROW:30:BUS:82,82,351.233055989383,979.286445947159,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,22,NPCC_S7:GEN_ROW:49:BUS:79,79,680.218460731836,1896.54335638005,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,23,NPCC_S7:GEN_ROW:50:BUS:82,82,510.163845548877,1422.40751728504,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,24,NPCC_S7:GEN_ROW:51:BUS:81,81,510.163845548877,1422.40751728504,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,25,NPCC_S7:GEN_ROW:52:BUS:43,43,120.840063182843,336.918846288584,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,26,NPCC_S7:GEN_ROW:53:BUS:44,44,60.4200315914216,168.459423144292,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,27,NPCC_S7:GEN_ROW:54:BUS:38,38,266.182199182911,742.152867924001,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,28,NPCC_S7:GEN_ROW:55:BUS:42,42,266.182199182911,742.152867924001,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,29,NPCC_S7:GEN_ROW:56:BUS:41,41,159.709319509747,445.2917207544,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,30,NPCC_S7:GEN_ROW:57:BUS:37,37,159.709319509747,445.2917207544,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,31,NPCC_S7:GEN_ROW:58:BUS:73,73,265.017576760924,738.90573917843,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,32,NPCC_S7:GEN_ROW:59:BUS:76,76,206.124781925163,574.704463805445,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,33,NPCC_S7:GEN_ROW:60:BUS:39,39,176.678384507283,492.603826118953,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,34,NPCC_S7:GEN_ROW:61:BUS:80,80,649.927689592007,1812.08848771467,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,324.963844796003,906.044243857336,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,physical77,36,NY2019:INDIAN_POINT:2,77,357.776387689809,997.530161725884,0,367.951577018918,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S1_2019_SUMMER_PEAK_PUBLIC,physical77,37,NY2019:INDIAN_POINT:3,77,362.658802572017,1011.14301118895,0,372.972848174259,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,1,NPCC_S7:GEN_ROW:10:BUS:42,42,181.17861523747,505.151093190081,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,2,NPCC_S7:GEN_ROW:11:BUS:47,47,292.249197152954,814.831271517559,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,3,NPCC_S7:GEN_ROW:12:BUS:48,48,12.3899462299361,34.5448875101247,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,4,NPCC_S7:GEN_ROW:13:BUS:50,50,451.409108082781,1258.59116499538,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,5,NPCC_S7:GEN_ROW:14:BUS:51,51,119.61838558839,333.512639813527,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,6,NPCC_S7:GEN_ROW:15:BUS:53,53,207.7083915752,579.11978702035,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,7,NPCC_S7:GEN_ROW:16:BUS:54,54,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,8,NPCC_S7:GEN_ROW:17:BUS:54,54,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,9,NPCC_S7:GEN_ROW:18:BUS:55,55,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,10,NPCC_S7:GEN_ROW:19:BUS:56,56,230.9926497126,644.039526233565,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,11,NPCC_S7:GEN_ROW:20:BUS:57,57,6.67964695427462,18.6237816016699,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,12,NPCC_S7:GEN_ROW:21:BUS:60,60,27.7769096113694,77.4458742674143,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,13,NPCC_S7:GEN_ROW:22:BUS:61,61,61.715306660504,172.070829580262,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,14,NPCC_S7:GEN_ROW:23:BUS:65,65,3.05575346884499,8.51986424161159,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,15,NPCC_S7:GEN_ROW:24:BUS:68,68,110.704732749972,308.660140142182,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,16,NPCC_S7:GEN_ROW:25:BUS:71,71,262.892898894302,732.981842776008,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,17,NPCC_S7:GEN_ROW:26:BUS:72,72,77.9513412486522,217.339144555102,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,19,NPCC_S7:GEN_ROW:28:BUS:79,79,141.184531315219,393.642043471487,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,20,NPCC_S7:GEN_ROW:29:BUS:80,80,83.6175460380906,233.13730892385,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,21,NPCC_S7:GEN_ROW:30:BUS:82,82,151.495008805302,422.389083891244,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,22,NPCC_S7:GEN_ROW:49:BUS:79,79,293.394086749094,818.02338240942,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,23,NPCC_S7:GEN_ROW:50:BUS:82,82,220.04556506182,613.517536807065,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,24,NPCC_S7:GEN_ROW:51:BUS:81,81,220.04556506182,613.517536807065,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,25,NPCC_S7:GEN_ROW:52:BUS:43,43,51.6356908397441,143.967463495258,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,26,NPCC_S7:GEN_ROW:53:BUS:44,44,25.8178454198721,71.9837317476288,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,27,NPCC_S7:GEN_ROW:54:BUS:38,38,159.487095893991,444.672130510351,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,28,NPCC_S7:GEN_ROW:55:BUS:42,42,159.487095893991,444.672130510351,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,29,NPCC_S7:GEN_ROW:56:BUS:41,41,95.6922575363947,266.80327830621,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,30,NPCC_S7:GEN_ROW:57:BUS:37,37,95.6922575363947,266.80327830621,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,31,NPCC_S7:GEN_ROW:58:BUS:73,73,107.441555514314,299.56194968684,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,32,NPCC_S7:GEN_ROW:59:BUS:76,76,83.5656542889106,232.992627534209,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,33,NPCC_S7:GEN_ROW:60:BUS:39,39,71.6277036762091,199.707966457893,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,34,NPCC_S7:GEN_ROW:61:BUS:80,80,171.543890929836,478.288146311901,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,85.771945464918,239.14407315595,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,36,NY2019:INDIAN_POINT:2,74,361.372145171865,1007.55563200849,0,367.951577018918,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S6_2019_LOW_TOTAL_EAST_PUBLIC,paper74,37,NY2019:INDIAN_POINT:3,74,366.303629753604,1021.3052945956,0,372.972848174259,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,1,NPCC_S7:GEN_ROW:10:BUS:42,42,181.17861523747,505.151093190081,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,2,NPCC_S7:GEN_ROW:11:BUS:47,47,292.249197152954,814.831271517559,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,3,NPCC_S7:GEN_ROW:12:BUS:48,48,12.3899462299361,34.5448875101247,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,4,NPCC_S7:GEN_ROW:13:BUS:50,50,451.409108082781,1258.59116499538,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,5,NPCC_S7:GEN_ROW:14:BUS:51,51,119.61838558839,333.512639813527,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,6,NPCC_S7:GEN_ROW:15:BUS:53,53,207.7083915752,579.11978702035,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,7,NPCC_S7:GEN_ROW:16:BUS:54,54,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,8,NPCC_S7:GEN_ROW:17:BUS:54,54,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,9,NPCC_S7:GEN_ROW:18:BUS:55,55,92.0028653282833,256.51674142827,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,10,NPCC_S7:GEN_ROW:19:BUS:56,56,230.9926497126,644.039526233565,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,11,NPCC_S7:GEN_ROW:20:BUS:57,57,6.67964695427462,18.6237816016699,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,12,NPCC_S7:GEN_ROW:21:BUS:60,60,27.7769096113694,77.4458742674143,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,13,NPCC_S7:GEN_ROW:22:BUS:61,61,61.715306660504,172.070829580262,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,14,NPCC_S7:GEN_ROW:23:BUS:65,65,3.05575346884499,8.51986424161159,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,15,NPCC_S7:GEN_ROW:24:BUS:68,68,110.704732749972,308.660140142182,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,16,NPCC_S7:GEN_ROW:25:BUS:71,71,262.892898894302,732.981842776008,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,17,NPCC_S7:GEN_ROW:26:BUS:72,72,77.9513412486522,217.339144555102,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,19,NPCC_S7:GEN_ROW:28:BUS:79,79,141.184531315219,393.642043471487,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,20,NPCC_S7:GEN_ROW:29:BUS:80,80,83.6175460380906,233.13730892385,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,21,NPCC_S7:GEN_ROW:30:BUS:82,82,151.495008805302,422.389083891244,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,22,NPCC_S7:GEN_ROW:49:BUS:79,79,293.394086749094,818.02338240942,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,23,NPCC_S7:GEN_ROW:50:BUS:82,82,220.04556506182,613.517536807065,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,24,NPCC_S7:GEN_ROW:51:BUS:81,81,220.04556506182,613.517536807065,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,25,NPCC_S7:GEN_ROW:52:BUS:43,43,51.6356908397441,143.967463495258,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,26,NPCC_S7:GEN_ROW:53:BUS:44,44,25.8178454198721,71.9837317476288,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,27,NPCC_S7:GEN_ROW:54:BUS:38,38,159.487095893991,444.672130510351,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,28,NPCC_S7:GEN_ROW:55:BUS:42,42,159.487095893991,444.672130510351,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,29,NPCC_S7:GEN_ROW:56:BUS:41,41,95.6922575363947,266.80327830621,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,30,NPCC_S7:GEN_ROW:57:BUS:37,37,95.6922575363947,266.80327830621,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,31,NPCC_S7:GEN_ROW:58:BUS:73,73,107.441555514314,299.56194968684,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,32,NPCC_S7:GEN_ROW:59:BUS:76,76,83.5656542889106,232.992627534209,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S6_2019_LOW_TOTAL_EAST_PUBLIC,physical77,33,NPCC_S7:GEN_ROW:60:BUS:39,39,71.6277036762091,199.707966457893,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
