model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p,scenario_id,timestamp,legacy_raw_source_pg_mw,legacy_bounded_prior_pg_mw,legacy_solved_pg_mw
73,G,0,349.910867082227,87.6959297088124,-229.681909200955,0,579.592776283181,87.6959297088124,0.5,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,224.536012471144,224.536012471144,231.454416844888
74,H,117.903792,205.656920033773,0,0,0,205.656920033773,0,1,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
75,G,0,0,0,88.9205850147478,0,-88.9205850147478,0,0,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
76,G,0,209.946520249336,52.6175578252874,0,0,209.946520249336,52.6175578252874,0.3,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,174.63912081089,174.63912081089,180.056972879795
77,H,0,0,0,0,0,0,0,0,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
78,I,2311.83906,470.493107255499,122.108787431466,0,0,470.493107255499,122.108787431466,1,0.259533637259334,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,6.29722933219316
79,J,0,1738.43401311318,435.69263306577,0,0,1738.43401311318,435.69263306577,0.45,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,1191.09269291152,1191.09269291152,1381.2572111837
80,K,809.143671,1809.59439194,55.9107874409859,424.656074851739,0,1384.93831708826,55.9107874409859,1,0.0308968615784922,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,888.746636853169,888.746636853169,948.799005575316
81,J,0,386.318669580706,96.8205851257267,300.949737252799,0,85.3689323279071,96.8205851257267,0.1,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,603.100690549696,603.100690549696,698.981518581354
82,J,0,1738.43401311318,435.69263306577,0,0,1738.43401311318,435.69263306577,0.45,0.250623624353469,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,1018.31807700164,1018.31807700164,1181.20755989482
9001,G,0,0,0,0,0,0,0,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
9002,G,0,0,0,0,0,0,0,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
9003,K,0,0,0,0,0,0,0,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,298.750191150088,298.750191150088,318.831688749654
858,G,0,0,0,0,0,0,0,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
774,G,0,0,0,0,0,0,0,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,0,0,0
37,F,0,0,0,-176.08038956643,0,176.08038956643,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,159.709319509747,159.709319509747,172.205696541105
38,F,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,266.182199182911,266.182199182911,286.962395015902
39,G,0,156.391076755365,39.1952984729711,0,0,156.391076755365,39.1952984729711,0.2,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,176.678384507283,176.678384507283,184.574431228932
40,F,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
41,F,809.143671,636.762453177469,98.3698068710267,0,0,636.762453177469,98.3698068710267,0.798175598482101,0.154484307892461,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,159.709319509747,159.709319509747,172.237808488604
42,F,204.597757,161.009934738682,13.3782937344596,0,0,161.009934738682,13.3782937344596,0.201824401517899,0.0830898649587835,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,568.56730425047,568.56730425047,612.542532668336
43,E,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,120.840063182843,120.840063182843,125.734733044803
44,E,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,60.4200315914216,60.4200315914216,62.8652836457122
45,E,295.9154,468.018337900366,26.8871161970828,0,0,468.018337900366,26.8871161970828,1,0.0574488519353842,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
46,D,26.5861492,6.55482388564317,-10.4783890680879,0,0,6.55482388564317,-10.4783890680879,0.0303030303168461,-1.59857675063375,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
47,D,610.325512,150.475957009787,24.6550331013834,0,0,150.475957009787,24.6550331013834,0.695652174150916,0.163846993176323,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,447.888117942136,447.888117942136,457.79707044844
48,D,0,0,0,606.139160894796,0,-606.139160894796,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,18.9882803867072,18.9882803867072,19.4172372372891
49,D,240.431262,59.2784072321737,4.19135562723517,0,0,59.2784072321737,4.19135562723517,0.274044795532238,0.0707062794521288,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
50,C,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,666.904125687787,666.904125687787,732.653704482494
51,C,844.977176,439.218549470856,38.9849479322672,0,0,439.218549470856,38.9849479322672,0.472527472527473,0.0887597939095103,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,176.722164946616,176.722164946616,194.129884952608
52,B,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
53,B,1066.91373,660.333023149946,154.729713514406,0,0,660.333023149946,154.729713514406,1,0.234320726194048,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,244.81026790919,244.81026790919,252.162451185784
54,A,20,6.47729012200337,0,239.634068630842,0,-233.156778508838,0,0.00763005733397711,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,348.857406964501,348.857406964501,374.283712494107
55,A,939,304.108771228058,42.7501148052222,0,0,304.108771228058,42.7501148052222,0.358231191830225,0.140575079872204,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,174.42870348225,174.42870348225,187.078220954974
56,A,198.818159,64.3901448682798,14.2500382684074,0,0,64.3901448682798,14.2500382684074,0.0758496976102888,0.221307752879856,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,437.940147402259,437.940147402259,469.292671774327
57,A,277.420687,89.8467137772244,-1.94318703660101,0,0,89.8467137772244,-1.94318703660101,0.105836787372066,-0.0216278031205366,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,12.6639768641543,12.6639768641543,13.5824840036168
58,A,97.0972405,31.4463498382218,12.3068512318064,0,0,31.4463498382218,12.3068512318064,0.0370428755992982,0.391360246741513,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
59,A,814.923268,263.924721700355,64.1251722078333,0,0,263.924721700355,64.1251722078333,0.3108955628816,0.24296766060679,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
60,A,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,52.6623851655777,52.6623851655777,56.4446004706973
61,A,273.952928,88.723629721415,2.59091604880135,0,0,88.723629721415,2.59091604880135,0.104513827372545,0.0292020970843575,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,117.006365914692,117.006365914692,125.346556829346
62,A,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
63,C,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
64,C,165.296493,85.9210023065517,12.9949826440891,0,0,85.9210023065517,12.9949826440891,0.0924369749543922,0.151243378164109,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
65,C,105.188677,54.6770012787877,0,0,0,54.6770012787877,0,0.058823529313079,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,4.51451811442797,4.51451811442797,4.97074250220048
66,C,0,0,0,109.245139437445,0,-109.245139437445,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
67,C,0,0,0,46.8193454731909,0,-46.8193454731909,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
68,C,243.899021,126.778541792213,21.3117715363061,0,0,126.778541792213,21.3117715363061,0.136393018910436,0.168102355769604,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,163.553286103791,163.553286103791,179.452613101038
69,C,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
70,C,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
71,C,428.846145,222.91392845038,27.5493632054689,0,0,222.91392845038,27.5493632054689,0.23981900429462,0.123587446495526,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,388.393489956966,388.393489956966,426.405849718205
72,C,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,115.163983514682,115.163983514682,126.417587106783
73,G,0,390.977691888412,97.9882461824276,-264.120584349645,0,655.098276238057,97.9882461824276,0.5,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,265.017576760924,265.017576760924,277.180225592836
74,H,117.903792,233.955369616376,0,0,0,233.955369616376,0,1,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
75,G,0,0,0,78.0322424553182,0,-78.0322424553182,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
76,G,0,234.586615133047,58.7929477094566,0,0,234.586615133047,58.7929477094566,0.3,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,206.124781925163,206.124781925163,215.678811129631
77,H,0,0,0,0,0,0,0,0,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
78,I,2311.83906,470.815903258342,122.192563852176,0,0,470.815903258342,122.192563852176,1,0.259533637259334,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,7.9773550165613
79,J,0,1616.35256483781,405.096138032677,0,0,1616.35256483781,405.096138032677,0.45,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,1007.5472274241,1007.5472274241,1179.97867997939
80,K,809.143671,1902.73897187159,58.7886626339189,426.808048204028,0,1475.93092366756,58.7886626339189,1,0.0308968615784922,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,966.729169442534,966.729169442534,1056.77215534552
81,J,0,359.189458852847,90.0213640072616,101.285510067554,0,257.903948785293,90.0213640072616,0.1,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,510.163845548877,510.163845548877,597.218402125616
82,J,0,1616.35256483781,405.096138032677,0,0,1616.35256483781,405.096138032677,0.45,0.250623624353469,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,861.39690153826,861.39690153826,1009.08520637336
9001,G,0,0,0,0,0,0,0,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
9002,G,0,0,0,0,0,0,0,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
9003,K,0,0,0,0,0,0,0,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,324.963844796003,324.963844796003,355.059390357259
858,G,0,0,0,0,0,0,0,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
774,G,0,0,0,0,0,0,0,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,0,0,0
37,F,0,0,0,-25.5876804831695,0,25.5876804831695,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,95.6922575363947,95.6922575363947,110.155886346069
38,F,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,159.487095893991,159.487095893991,183.571202861733
39,G,0,71.6033266751699,17.9454852470965,0,0,71.6033266751699,17.9454852470965,0.2,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,71.6277036762091,71.6277036762091,78.3284951812419
40,F,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
41,F,809.143671,364.056472465849,56.2410121826573,0,0,364.056472465849,56.2410121826573,0.798175598482101,0.154484307892461,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,95.6922575363947,95.6922575363947,110.17313115563
42,F,204.597757,92.0542795518509,7.6487776568414,0,0,92.0542795518509,7.6487776568414,0.201824401517899,0.0830898649587835,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,340.665711131461,340.665711131461,391.741172572703
43,E,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,51.6356908397441,51.6356908397441,67.6092832962087
44,E,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,25.8178454198721,25.8178454198721,33.8161312157229
45,E,295.9154,256.622822260489,14.7426865192833,0,0,256.622822260489,14.7426865192833,1,0.0574488519353842,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
46,D,26.5861492,5.25711874230741,-8.40390779677355,0,0,5.25711874230741,-8.40390779677355,0.0303030303168461,-1.59857675063375,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
47,D,610.325512,120.685160679214,19.7739006982907,0,0,120.685160679214,19.7739006982907,0.695652174150916,0.163846993176323,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,292.249197152954,292.249197152954,313.787766989693
48,D,0,0,0,68.1458228224919,0,-68.1458228224919,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,12.3899462299361,12.3899462299361,13.3091513627065
49,D,240.431262,47.5426389955272,3.36156311870942,0,0,47.5426389955272,3.36156311870942,0.274044795532238,0.0707062794521288,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
50,C,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,451.409108082781,451.409108082781,549.718319340715
51,C,844.977176,258.75863610592,22.9673632130675,0,0,258.75863610592,22.9673632130675,0.472527472527473,0.0887597939095103,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,119.61838558839,119.61838558839,145.661992432014
52,B,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
53,B,1066.91373,349.767402192074,81.9577516806523,0,0,349.767402192074,81.9577516806523,1,0.234320726194048,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,207.7083915752,207.7083915752,231.181984545106
54,A,20,4.01789571047587,0,304.31981718804,0,-300.301921477565,0,0.00763005733397711,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,184.005730656567,184.005730656567,207.044710664172
55,A,939,188.640203606842,26.5181116891408,0,0,188.640203606842,26.5181116891408,0.358231191830225,0.140575079872204,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,92.0028653282833,92.0028653282833,103.498061539971
56,A,198.818159,39.9415314105405,8.83937056304692,0,0,39.9415314105405,8.83937056304692,0.0758496976102888,0.221307752879856,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,230.9926497126,230.9926497126,259.774837324861
57,A,277.420687,55.7323694147285,-1.20536871314276,0,0,55.7323694147285,-1.20536871314276,0.105836787372066,-0.0216278031205366,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,6.67964695427462,6.67964695427462,7.51599719224197
58,A,97.0972405,19.5063293051997,7.63400184990416,0,0,19.5063293051997,7.63400184990416,0.0370428755992982,0.391360246741513,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
59,A,814.923268,163.713835143209,39.7771675337111,0,0,163.713835143209,39.7771675337111,0.3108955628816,0.24296766060679,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
60,A,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,27.7769096113694,27.7769096113694,31.2448171885306
61,A,273.952928,55.0357147141753,1.60715828419035,0,0,55.0357147141753,1.60715828419035,0.104513827372545,0.0292020970843575,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,61.715306660504,61.715306660504,69.3914811134741
62,A,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
63,C,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
64,C,165.296493,50.6189945676968,7.65578773768915,0,0,50.6189945676968,7.65578773768915,0.0924369749543922,0.151243378164109,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
65,C,105.188677,32.2120873408138,0,0,0,32.2120873408138,0,0.058823529313079,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,3.05575346884499,3.05575346884499,3.72530838782017
66,C,0,0,0,20.8119136211017,0,-20.8119136211017,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
67,C,0,0,0,8.91939155190073,0,-8.91939155190073,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
68,C,243.899021,74.6895653682476,12.5554918898102,0,0,74.6895653682476,12.5554918898102,0.136393018910436,0.168102355769604,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,110.704732749972,110.704732749972,134.706691023717
69,C,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
70,C,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
71,C,428.846145,131.326202329851,16.230270003901,0,0,131.326202329851,16.230270003901,0.23981900429462,0.123587446495526,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,262.892898894302,262.892898894302,320.010674256838
72,C,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,77.9513412486522,77.9513412486522,94.8432748174282
73,G,0,179.008316687925,44.8637131177412,-38.3815207247543,0,217.389837412679,44.8637131177412,0.5,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,107.441555514314,107.441555514314,117.68065195438
74,H,117.903792,102.1828680112,0,0,0,102.1828680112,0,1,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
75,G,0,0,0,14.8656525865012,0,-14.8656525865012,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
76,G,0,107.404990012755,26.9182278706447,0,0,107.404990012755,26.9182278706447,0.3,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,83.5656542889106,83.5656542889106,91.6040187999505
77,H,0,0,0,0,0,0,0,0,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
78,I,2311.83906,239.586366554866,62.1807211497325,0,0,239.586366554866,62.1807211497325,1,0.259533637259334,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,25.3401186733895
79,J,0,990.983728729184,248.363933769423,0,0,990.983728729184,248.363933769423,0.45,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,434.578618064313,434.578618064313,536.494677731432
80,K,809.143671,861.865327591831,26.6289337259066,291.95105146057,0,569.914276131261,26.6289337259066,1,0.0308968615784922,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,255.161436967927,255.161436967927,275.106907794957
81,J,0,220.218606384263,55.1919852820939,163.710476119839,0,56.5081302644245,55.1919852820939,0.1,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,220.04556506182,220.04556506182,271.533561161076
82,J,0,990.983728729184,248.363933769423,0,0,990.983728729184,248.363933769423,0.45,0.250623624353469,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,371.540573867122,371.540573867122,458.789190554337
9001,G,0,0,0,0,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
9002,G,0,0,0,0,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
9003,K,0,0,0,0,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,85.771945464918,85.771945464918,92.4523857189904
858,G,0,0,0,0,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
774,G,0,0,0,0,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,0,0,0
