pooled_rank,timestamp,interfaces,sum_absolute_error_mw,sum_absolute_observed_mw,mean_absolute_error_mw,max_interface_error_pct,defined_point_percentages,opposite_direction_interfaces,imputed_interface_observations,ambiguous_interface_observations,minimum_sample_count,minimum_distinct_timestamp_count,pooled_proportional_error_pct,minimax_rank
4218,2019-07-11 12:00:00,7,1823.04605866,17415.9266667,260.435151238,200.149137298,7,1,0,0,12,12,10.4676948494,7489
4219,2019-12-12 06:00:00,7,1410.16958929,13471.36,201.45279847,485.500738643,7,0,0,0,12,12,10.4679081347,8233
4220,2019-10-22 00:00:00,7,923.269356232,8818.65692308,131.895622319,86.3506608088,7,0,0,0,13,12,10.46950079,5845
4221,2019-10-02 12:00:00,7,1489.73680554,14228.0091667,212.819543648,63.1773722953,7,0,0,0,12,12,10.4704515444,4950
4222,2019-03-23 23:00:00,7,1799.92462007,17187.5958333,257.132088581,48.473047481,7,0,0,0,12,12,10.472230308,4080
4223,2019-03-15 22:00:00,7,1577.16844914,15058.2941667,225.309778449,36.672392607,7,0,0,0,12,12,10.4737524164,3113
4224,2019-03-08 03:00:00,7,1465.86233291,13994.7608333,209.408904702,92.961151583,7,0,0,0,12,12,10.4743650168,6040
4225,2019-03-10 00:00:00,7,1344.28856608,12823.195,192.041223726,19.8636872036,7,0,0,0,12,12,10.4832576131,1114
4226,2019-03-31 16:00:00,7,1606.09078439,15317.865,229.441540627,107.866672254,7,0,0,0,12,12,10.4850825124,6394
4227,2019-05-18 17:00:00,7,1342.93744181,12807.2191667,191.848205972,104.698681992,7,0,0,0,12,12,10.4857848088,6341
4228,2019-11-08 12:00:00,7,1057.23527454,10082.0558333,151.033610648,29.2672445942,7,0,0,0,12,12,10.4863064836,2349
4229,2019-01-04 02:00:00,7,1408.73603192,13433.165,201.24800456,48.0511640218,7,0,0,0,12,12,10.4870001367,4048
4230,2019-02-01 01:00:00,7,1787.41430797,17042.5275,255.344901139,60.1176203277,7,0,0,0,12,12,10.4879649334,4801
4231,2019-09-18 23:00:00,7,1549.85887811,14777.2333333,221.408411159,15.7970303254,7,0,0,0,12,12,10.48815325,573
4232,2019-05-18 12:00:00,7,1211.37703739,11547.8666667,173.053862485,84.6731529552,7,0,0,0,12,12,10.4900504341,5784
4233,2019-09-05 04:00:00,7,1637.89483209,15611.8433333,233.984976013,73.6334325298,7,0,0,0,12,12,10.4913609311,5380
4234,2019-01-07 17:00:00,7,1612.53202179,15367.69,230.361717399,36.9067723759,7,0,0,0,12,12,10.4930020178,3136
4235,2019-12-17 10:00:00,7,1481.00790022,14113.7541667,211.572557174,86.7249454664,7,0,0,0,12,12,10.4933661358,5851
4236,2019-11-06 22:00:00,7,1060.36685802,10104.2541667,151.480979718,166.939877007,7,0,0,0,12,12,10.4942615312,7236
4237,2019-08-21 11:00:00,7,1882.0016731,17930.6591667,268.857381871,128.115496806,7,1,0,0,12,12,10.4959982542,6766
4238,2019-01-09 05:00:00,7,1406.26564009,13398.0958333,200.895091442,30.8560585641,7,0,0,0,12,12,10.4960112063,2524
4239,2019-04-22 18:00:00,7,1418.38778749,13513.0858333,202.626826785,33.1848331328,7,0,0,0,12,12,10.4964018211,2766
4240,2019-12-25 23:00:00,7,1243.34411796,11845.1325,177.62058828,24.6809309374,7,0,0,0,12,12,10.4966670314,1770
4241,2019-12-24 18:00:00,7,1440.13720454,13719.21,205.733886363,99.2862103979,7,0,0,0,12,12,10.4972312877,6206
4242,2019-01-26 11:00:00,7,1628.05050667,15508.62,232.57864381,20.8947017078,7,0,0,0,12,12,10.4977135726,1257
4243,2019-09-04 01:00:00,7,1427.03558741,13591.3575,203.862226773,765.44576451,7,0,0,0,12,12,10.499580983,8425
4244,2019-07-14 21:00:00,7,1902.00885572,18110.66,271.715550817,29.152365696,7,0,0,0,12,12,10.5021509747,2329
4245,2019-11-30 22:00:00,7,1413.12077806,13455.1841667,201.874396865,25.2294773081,7,0,0,0,12,12,10.5024261322,1842
4246,2019-01-25 22:00:00,7,1647.03220176,15680.1666667,235.290314537,25.829697037,7,0,0,0,12,12,10.5039202502,1927
4247,2019-03-26 13:00:00,7,1790.30966883,17043.5341667,255.758524119,57.2196071302,7,0,0,0,12,12,10.5043334987,4655
4248,2019-08-11 07:00:00,7,1658.0964439,15778.6566667,236.870920557,39.5156399203,7,0,0,0,12,12,10.5084766018,3381
4249,2019-08-25 11:00:00,7,1488.06683318,14160.4866667,212.580976169,23.150008976,7,0,0,0,12,12,10.5085853912,1566
4250,2019-02-22 19:00:00,7,1568.52466224,14924.5791667,224.074951748,36.9246062184,7,0,0,0,12,12,10.5096743079,3139
4251,2019-10-29 14:00:00,7,1552.50005198,14770.92,221.785721711,247.705325289,7,1,0,0,12,12,10.5105169616,7748
4252,2019-02-25 06:00:00,7,1421.4039065,13523.085,203.057700929,22.2961270444,7,0,0,0,12,12,10.5109441115,1451
4253,2019-05-29 12:00:00,7,1742.51550969,16576.5033333,248.930787099,19.4330039075,7,0,0,0,12,12,10.511960663,1055
4254,2019-01-04 20:00:00,7,1612.18944863,15336.485,230.312778376,72.9413609134,7,0,0,0,12,12,10.5121183155,5353
4255,2019-04-18 08:00:00,7,1526.67158735,14522.0866667,218.095941049,48.5118269305,7,0,0,0,12,12,10.5127563441,4087
4256,2019-03-15 08:00:00,7,1696.11821752,16132.4983333,242.302602503,59.0210717481,7,0,0,0,12,12,10.5136735952,4741
4257,2019-05-31 02:00:00,7,1253.71956599,11924.3966667,179.102795142,43.8577861954,7,0,0,0,12,12,10.5139035629,3722
4258,2019-10-04 03:00:00,7,1346.8579957,12809.4383333,192.4082851,104.494248426,7,0,0,0,12,12,10.5145749614,6336
4259,2019-07-19 00:00:00,7,1580.558434,15031.7483333,225.794062,82.7052212625,7,0,0,0,12,12,10.5148010661,5712
4260,2019-05-21 17:00:00,7,1663.20344948,15815.1358333,237.600492784,29.9643340483,7,0,0,0,12,12,10.5165296524,2427
4261,2019-05-11 01:00:00,7,1360.82399198,12939.1308333,194.403427426,37.2497353384,7,0,0,0,12,12,10.5171205818,3162
4262,2019-05-12 15:00:00,7,1663.98916445,15819.9675,237.712737779,20.206942367,7,0,0,0,12,12,10.5182843419,1160
4263,2019-02-27 19:00:00,7,1530.43812867,14550.2291667,218.634018381,35.3506008104,7,0,0,0,12,12,10.5183094447,2978
4264,2019-03-26 16:00:00,7,1823.0030706,17331.5041667,260.429010085,75.1815080137,7,0,0,0,12,12,10.5184354056,5448
4265,2019-12-11 10:00:00,7,1652.9691141,15711.4483333,236.138444872,18.2860965248,7,0,0,0,12,12,10.5207940034,875
4266,2019-05-28 01:00:00,7,1574.19907178,14962.3233333,224.885581682,31.9488408973,7,0,0,0,12,12,10.5210871113,2638
4267,2019-02-06 13:00:00,7,1394.94053166,13257.115,199.277218808,129.472982967,7,1,0,0,12,12,10.5222028447,6791
4268,2019-11-03 09:00:00,7,1290.91522774,12267.9691667,184.416461106,85.9138716594,7,0,0,0,12,12,10.5226481271,5830
4269,2019-01-09 18:00:00,7,1703.29332779,16185.6341667,243.327618255,121.033054069,7,0,0,0,12,12,10.5234883616,6636
4270,2019-03-30 20:00:00,7,1758.26491679,16700.4183333,251.180702399,41.8719373299,7,0,0,0,12,12,10.5282687038,3571
4271,2019-11-29 11:00:00,7,1298.47588467,12331.9441667,185.496554952,175.924987669,7,0,0,0,12,12,10.5293688255,7317
4272,2019-09-12 22:00:00,7,1444.0061868,13713.3941667,206.286598115,61.2503011844,7,0,0,0,12,12,10.5298963134,4852
4273,2019-10-29 16:00:00,7,1596.85944693,15164.3525,228.122778133,344.004090545,7,1,0,0,12,12,10.5303503525,8046
4274,2019-02-20 01:00:00,7,1228.58514015,11666.8516667,175.512162879,48.4627954674,7,0,0,0,12,12,10.5305627881,4075
4275,2019-07-04 03:00:00,7,1827.73077608,17351.9275,261.104396583,19.9714310169,7,0,0,0,12,12,10.5333011337,1123
4276,2019-10-04 20:00:00,7,1506.76439315,14302.675,215.252056164,176.447412914,7,1,0,0,12,12,10.5348432594,7323
4277,2019-07-24 20:00:00,7,1759.74607482,16703.4416667,251.392296403,55.4895587051,7,0,0,0,12,12,10.5352304629,4556
4278,2019-09-06 21:00:00,7,1415.98165536,13440.2708333,202.283093622,97.4709892178,7,0,0,0,12,12,10.5353654916,6164
4279,2019-09-24 09:00:00,7,1659.93586538,15755.2458333,237.133695054,381.741424493,7,1,0,0,12,12,10.5357662009,8116
4280,2019-07-14 03:00:00,7,1558.56518491,14792.8533333,222.652169273,38.4166441701,7,0,0,0,12,12,10.5359334659,3279
4281,2019-02-16 22:00:00,7,1319.75928951,12526.2658333,188.537041359,126.789787757,7,0,0,0,12,12,10.535935506,6746
4282,2019-02-01 04:00:00,7,1753.95436981,16645.4991667,250.564909972,49.056371816,7,0,0,0,12,12,10.537108874,4130
4283,2019-07-11 19:00:00,7,1727.21070418,16390.8758333,246.744386311,467.381470336,7,0,0,0,12,11,10.537635217,8213
4284,2019-03-25 20:00:00,7,1876.4690546,17806.4083333,268.0670078,35.1259826112,7,0,0,0,12,12,10.5381670434,2959
4285,2019-03-08 14:00:00,7,1810.42482511,17178.2341667,258.632117873,40.7170580161,7,0,0,0,12,12,10.5390624412,3492
4286,2019-04-03 11:00:00,7,1974.25306891,18732.64,282.036152701,128.11538845,7,0,0,0,12,12,10.5391075092,6765
4287,2019-12-17 21:00:00,7,1709.86648066,16221.285,244.266640095,31.2351816835,7,0,0,0,12,12,10.5408818146,2558
4288,2019-11-22 09:00:00,7,1510.16698865,14325.8216667,215.738141235,243.301476849,7,1,0,0,12,12,10.5415732779,7725
4289,2019-04-14 18:00:00,7,1286.24171692,12201.45,183.748816702,22.6541933862,7,0,0,0,12,12,10.5417119844,1498
4290,2019-03-17 07:00:00,7,1802.87114214,17101.3716667,257.553020306,31.6362429799,7,0,0,0,12,12,10.542260453,2597
4291,2019-06-20 17:00:00,7,1802.86281615,17098.73,257.551830878,58.5607965494,7,0,0,0,12,12,10.5438404849,4720
4292,2019-01-21 20:00:00,7,1820.80388911,17268.3175,260.114841301,52.9901805709,7,0,0,0,12,12,10.5441881591,4396
4293,2019-12-24 20:00:00,7,1448.2086114,13734.3891667,206.886944485,95.9092865881,7,0,0,0,12,12,10.5443976709,6128
4294,2019-05-16 22:00:00,7,1523.33646414,14446.6725,217.619494877,53.1850497134,7,0,0,0,12,12,10.5445490243,4414
4295,2019-06-23 11:00:00,7,1834.18578916,17387.4741667,262.026541308,67.3670795111,7,0,0,0,12,12,10.5488915272,5138
4296,2019-01-09 15:00:00,7,1800.59979315,17063.9425,257.228541878,94.4235394428,7,0,0,0,12,12,10.5520737259,6079
4297,2019-01-27 15:00:00,7,1710.68915485,16211.2216667,244.384164979,28.7361559131,7,0,0,0,12,12,10.5524999289,2283
4298,2019-12-22 10:00:00,7,1541.57606617,14608.2483333,220.225152309,78.981061746,7,0,0,0,12,12,10.5527783413,5579
4299,2019-10-09 10:00:00,7,1315.09122657,12460.7608333,187.870175225,37.2046029954,7,0,0,0,12,12,10.5538597856,3158
4300,2019-11-02 14:00:00,7,1358.99413335,12874.8841667,194.142019051,481.968620444,7,0,0,0,12,12,10.555389204,8228
4301,2019-01-31 02:00:00,7,1588.67445897,15049.4958333,226.953494139,52.5505012791,7,0,0,0,12,12,10.5563301028,4366
4302,2019-05-18 03:00:00,7,1390.47784249,13168.3325,198.639691785,23.4985821105,7,0,0,0,12,12,10.5592552625,1614
4303,2019-03-26 20:00:00,7,1756.00686465,16629.8416667,250.858123522,24.2395247713,7,0,0,0,12,12,10.5593721206,1712
4304,2019-12-14 00:00:00,7,1389.7190022,13156.7441667,198.531286028,412.286041443,7,0,0,0,12,12,10.5627880621,8150
4305,2019-09-13 18:00:00,7,1529.47758945,14474.26,218.496798493,107622.407727,7,0,0,0,12,12,10.5668793392,8756
4306,2019-01-28 17:00:00,7,1631.53645627,15437.1283333,233.07663661,65.2163998156,7,0,0,0,12,12,10.5689116592,5047
4307,2019-03-02 16:00:00,7,1588.94090674,15032.8891667,226.991558106,19.1109625906,7,0,0,0,12,12,10.5697639963,1005
4308,2019-05-08 17:00:00,7,1374.32786972,13002.2483333,196.332552817,19.8898524074,7,0,0,0,12,12,10.5699247891,1117
4309,2019-05-03 21:00:00,7,1378.21526616,13035.2991667,196.887895166,21.9166558616,7,0,0,0,12,12,10.5729469538,1399
4310,2019-08-28 10:00:00,7,1497.15453673,14157.8884615,213.879219533,45.6477587213,7,0,0,0,13,12,10.5747021584,3869
4311,2019-08-14 11:00:00,7,1730.40640043,16363.3125,247.200914347,646.145627442,7,1,0,0,12,12,10.5749150756,8360
4312,2019-03-24 00:00:00,7,1872.88018759,17708.7383333,267.554312512,43.0884267988,7,0,0,0,12,12,10.5760227089,3670
4313,2019-02-16 20:00:00,7,1451.35097926,13722.7425,207.335854179,52.8616308137,7,0,0,0,12,12,10.5762458142,4383
4314,2019-06-23 14:00:00,7,1860.41210777,17588.255,265.773158252,113.458696928,7,0,0,0,12,12,10.5775820726,6494
4315,2019-05-29 23:00:00,7,1619.59320394,15311.3625,231.370457706,17.4982220938,7,0,0,0,12,12,10.577720983,780
4316,2019-02-01 02:00:00,7,1777.25339328,16799.9008333,253.893341897,50.6686882208,7,0,0,0,12,12,10.5789516909,4233
4317,2019-07-09 13:00:00,7,1884.84198429,17814.4883333,269.263140612,43.6940619199,7,0,0,0,12,12,10.580387991,3712
4318,2019-10-05 10:00:00,7,1265.15505046,11953.2716667,180.73643578,19.2045622218,7,0,0,0,12,12,10.5841738207,1016
4319,2019-04-28 12:00:00,7,1458.78623978,13781.0008333,208.398034254,27.010157748,7,0,0,0,12,12,10.5854883649,2078
4320,2019-10-26 10:00:00,7,1307.69278058,12352.2158333,186.813254369,131.192401422,7,0,0,0,12,12,10.5867060472,6811
4321,2019-11-18 21:00:00,7,1307.41656602,12348.9658333,186.773795145,66.6184641482,7,0,0,0,12,12,10.5872555132,5104
4322,2019-10-02 23:00:00,7,1747.07994072,16500.8291667,249.582848675,59.8165945732,7,0,0,0,12,12,10.5878312119,4790
4323,2019-06-14 01:00:00,7,1616.39112224,15262.3925,230.913017463,38.4601888121,7,0,0,0,12,12,10.590679818,3283
4324,2019-02-10 09:00:00,7,1344.8661787,12698.0866667,192.123739814,256.846806732,7,0,0,0,12,12,10.5910930836,7780
4325,2019-07-15 08:00:00,7,1803.40978986,17025.3791667,257.629969981,17.7497767887,7,0,0,0,12,12,10.5924794521,816
4326,2019-04-08 17:00:00,7,1747.55880121,16496.8225,249.651257316,120.690999509,7,0,0,0,12,12,10.5933054757,6628
4327,2019-05-18 07:00:00,7,990.235551078,9345.00166667,141.462221583,142.660961517,7,0,0,0,12,12,10.5964192025,6961
4328,2019-02-03 05:00:00,7,1418.15498501,13383.105,202.593569287,55.6625172744,7,0,0,0,12,12,10.5966065798,4566
4329,2019-10-18 17:00:00,7,1125.95840266,10625.5025,160.85120038,47.3374216324,7,0,0,0,12,12,10.5967543903,3992
4330,2019-06-07 19:00:00,7,1621.1501613,15296.4958333,231.592880186,18.6724785805,7,0,0,0,12,12,10.5981799947,924
4331,2019-12-27 19:00:00,7,1447.63179963,13657.9341667,206.804542804,45.007251481,7,0,0,0,12,12,10.5992003034,3812
4332,2019-08-28 03:00:00,7,1458.08479578,13750.6616667,208.297827968,15.7403336557,7,0,0,0,12,12,10.6037427952,569
4333,2019-09-11 23:00:00,7,1448.03007425,13653.8291667,206.861439179,1878.07634457,7,1,0,0,12,12,10.6053038791,8610
4334,2019-07-15 17:00:00,7,1736.90891235,16375.5691667,248.129844621,185.010364638,7,1,0,0,12,12,10.6067086565,7379
4335,2019-11-13 10:00:00,7,1433.33747877,13512.0266667,204.762496967,26619.8013957,7,1,0,0,12,12,10.6078644908,8748
4336,2019-05-31 10:00:00,7,1821.01981385,17164.0566667,260.145687693,48.221888627,7,0,0,0,12,12,10.6094954661,4059
4337,2019-08-04 11:00:00,7,1825.01398706,17201.3875,260.716283865,51.9912119667,7,0,0,0,12,12,10.6096905674,4332
4338,2019-12-31 12:00:00,7,1723.37598452,16242.99,246.196569218,32.4341487281,7,0,0,0,12,12,10.6099676508,2691
4339,2019-04-25 19:00:00,7,1304.3560526,12293.2325,186.336578942,46.8821122976,7,0,0,0,12,12,10.6103586066,3953
4340,2019-03-30 08:00:00,7,1746.63821725,16459.2841667,249.519745322,34.6730691595,7,0,0,0,12,12,10.6118723,2921
4341,2019-12-21 04:00:00,7,1419.8688612,13379.3991667,202.838408744,64.7189489096,7,0,0,0,12,12,10.6123514481,5021
4342,2019-03-17 13:00:00,7,1830.56151869,17247.3425,261.508788384,70.3963378189,7,0,0,0,12,12,10.6135859405,5263
4343,2019-05-28 16:00:00,7,1830.04440502,17242.3175,261.434915003,44.6249889177,7,0,0,0,12,12,10.6136800057,3787
4344,2019-03-01 14:00:00,7,1851.44106819,17443.5425,264.49158117,19.206878113,7,0,0,0,12,12,10.6139052213,1017
4345,2019-04-12 17:00:00,7,1808.22283915,17034.2641667,258.317548449,17.994488172,7,0,0,0,12,12,10.615209565,847
4346,2019-10-30 16:00:00,7,1424.68137777,13421.1325,203.525911109,490.980719627,7,1,0,0,12,12,10.6152098399,8241
4347,2019-05-24 22:00:00,7,1606.13524587,15129.9625,229.447892267,31.8371570375,7,0,0,0,12,12,10.6155930384,2621
4348,2019-11-11 09:00:00,7,1105.90900987,10416.6358333,157.98700141,5548.09279589,7,1,0,0,12,12,10.6167579204,8718
4349,2019-04-30 17:00:00,7,1480.897692,13946.7066667,211.556813143,89.0207252164,7,0,0,0,12,12,10.6182608367,5910
4350,2019-12-03 17:00:00,7,1649.08122309,15529.2616667,235.58303187,114.365315025,7,0,0,0,12,12,10.6191862722,6509
4351,2019-11-01 13:00:00,7,1405.52953731,13232.8333333,200.789933902,209.358151348,7,0,0,0,12,12,10.6215313222,7548
4352,2019-08-16 07:00:00,7,1819.73013069,17131.9878571,259.961447242,163.166278102,7,1,0,0,14,14,10.62182711,7195
4353,2019-03-05 07:00:00,7,1668.67537596,15707.7216667,238.382196566,38.0901825151,7,0,0,0,12,12,10.6232807747,3247
4354,2019-05-27 20:00:00,7,1769.14296532,16646.6308333,252.734709331,18.3124942319,7,0,0,0,12,12,10.6276338019,878
4355,2019-01-18 16:00:00,7,2007.32487334,18885.9958333,286.760696191,35.5055328493,7,0,0,0,12,12,10.6286419369,2993
4356,2019-11-02 15:00:00,7,1360.50904009,12794.9366667,194.358434299,222.05226745,7,0,0,0,12,12,10.6331830749,7612
4357,2019-01-12 17:00:00,7,1747.08139643,16428.2015385,249.583056633,23.1229026493,7,0,0,0,13,13,10.6346479397,1562
4358,2019-07-26 10:00:00,7,1941.34444057,18249.1883333,277.334920082,25.2009376766,7,0,0,0,12,12,10.6379769068,1839
4359,2019-03-13 01:00:00,7,1299.2279981,12212.3075,185.603999728,971.62247733,7,1,0,0,12,12,10.6386774006,8488
4360,2019-12-14 12:00:00,7,1414.61918096,13294.6058333,202.088454422,139.700543513,7,1,0,0,12,12,10.6405499997,6925
4361,2019-05-04 01:00:00,7,1231.12905138,11569.4033333,175.875578768,23.1431490569,7,0,0,0,12,12,10.6412493013,1565
4362,2019-04-06 23:00:00,7,1431.94317641,13454.83,204.563310915,91.2699432226,7,0,0,0,12,12,10.6425958292,5975
4363,2019-03-18 09:00:00,7,1945.15977925,18276.0308333,277.879968465,26.052293895,7,0,0,0,12,12,10.6432288115,1959
4364,2019-09-15 01:00:00,7,1741.68653459,16363.2991667,248.812362085,25.1154755259,7,0,0,0,12,12,10.6438592661,1826
4365,2019-09-28 03:00:00,7,1347.61956945,12659.1291667,192.51708135,26.587354764,7,0,0,0,12,12,10.6454365992,2028
4366,2019-01-14 17:00:00,7,1782.48817171,16743.9916667,254.641167387,52.3381516573,7,0,0,0,12,12,10.6455390518,4357
4367,2019-12-23 12:00:00,7,1783.24405284,16750.9308333,254.749150406,90.2859085999,7,0,0,0,12,12,10.6456415502,5954
4368,2019-07-16 23:00:00,7,2196.09297979,20624.1958333,313.727568541,23.4365016329,7,0,0,0,12,12,10.6481387082,1607
4369,2019-12-19 06:00:00,7,1722.78613532,16178.4633333,246.112305046,57.7143279022,7,0,0,0,12,12,10.6486388715,4685
4370,2019-06-27 06:00:00,7,1755.17477259,16476.5658333,250.739253227,74.5797004397,7,0,0,0,12,12,10.6525521783,5425
4371,2019-09-13 02:00:00,7,1099.69670648,10322.0375,157.099529497,33.6721094965,7,0,0,0,12,12,10.6538724208,2816
4372,2019-01-27 05:00:00,7,1477.45249771,13863.495,211.064642529,64.8473329639,7,0,0,0,12,12,10.6571430776,5033
4373,2019-05-18 23:00:00,7,1540.98075866,14459.5208333,220.140108379,25.9017216751,7,0,0,0,12,12,10.6572048716,1940
4374,2019-09-07 18:00:00,7,1472.29112228,13814.6169231,210.327303182,27.2598146596,7,0,0,0,13,13,10.6574878658,2104
4375,2019-05-08 11:00:00,7,1309.21048726,12282.8125,187.030069609,24.5153990497,7,0,0,0,12,12,10.6588819724,1754
4376,2019-02-02 23:00:00,7,1786.6706671,16762.0566667,255.238666728,47.1578994721,7,0,0,0,12,12,10.6590181779,3971
4377,2019-12-29 14:00:00,7,1441.73066258,13524.6576923,205.961523225,53.0505550344,7,0,0,0,13,13,10.6600159159,4401
4378,2019-09-09 05:00:00,7,1493.97140846,14012.2933333,213.424486923,25.6888455665,7,0,0,0,12,12,10.6618622157,1907
4379,2019-11-28 01:00:00,7,1178.26361317,11049.5733333,168.32337331,1054.68545396,7,1,0,0,12,12,10.663430864,8505
4380,2019-07-26 13:00:00,7,1843.71833916,17287.3175,263.388334166,75.5002374757,7,0,0,0,12,12,10.6651499815,5461
4381,2019-07-01 19:00:00,7,1690.52126797,15848.4016667,241.503038281,103.563416169,7,1,0,0,12,12,10.6668249804,6313
4382,2019-10-08 00:00:00,7,1260.16488205,11809.805,180.023554578,332.852892388,7,0,0,0,12,12,10.6704969477,8015
4383,2019-11-26 14:00:00,7,1591.67848961,14916.0925,227.382641372,680.111172037,7,1,0,0,12,12,10.6708810609,8386
4384,2019-01-15 10:00:00,7,1889.68274206,17708.4516667,269.954677437,31.0151517609,7,0,0,0,12,12,10.6710782943,2536
4385,2019-09-27 20:00:00,7,1831.94122666,17165.9,261.705889523,170.749389255,7,0,0,0,12,12,10.6719789039,7271
4386,2019-04-30 11:00:00,7,1335.33463731,12510.9166667,190.762091044,1027.08820479,7,1,0,0,12,12,10.6733557012,8500
4387,2019-03-25 22:00:00,7,1743.25981304,16332.3875,249.037116148,248.000413986,7,0,0,0,12,12,10.6736373542,7750
4388,2019-05-21 10:00:00,7,1582.85700157,14827.2916667,226.122428795,22.8799326182,7,0,0,0,12,12,10.6752941613,1532
4389,2019-09-22 05:00:00,7,1369.56224889,12827.31,195.651749842,460.991355929,7,1,0,0,12,12,10.6769248494,8207
4390,2019-07-06 01:00:00,7,1732.41894445,16223.9133333,247.488420635,39.326672611,7,0,0,0,12,12,10.6781816991,3365
4391,2019-12-21 10:00:00,7,1734.46778343,16242.145,247.781111918,49.1895971028,7,0,0,0,12,12,10.6788098704,4144
4392,2019-06-07 01:00:00,7,1575.62148757,14751.2608333,225.088783938,23.2083978286,7,0,0,0,12,12,10.6812665397,1575
4393,2019-11-17 17:00:00,7,1506.21553876,14100.0333333,215.173648394,74.2090469853,7,0,0,0,12,12,10.6823544537,5412
4394,2019-01-22 05:00:00,7,1497.31116098,14013.1741667,213.901594426,33.5654661359,7,0,0,0,12,12,10.6850249856,2809
4395,2019-06-23 13:00:00,7,1873.88672937,17536.9125,267.698104195,103.666300934,7,0,0,0,12,12,10.6853856365,6318
4396,2019-08-01 22:00:00,7,1859.45428149,17400.2933333,265.636325927,117.257327002,7,1,0,0,12,12,10.6863387063,6548
4397,2019-04-30 07:00:00,7,1307.66252544,12235.9276923,186.808932205,64.7450607764,7,0,0,0,13,13,10.687073006,5024
4398,2019-12-04 22:00:00,7,1551.22189677,14513.2425,221.60312811,48.854842215,7,0,0,0,12,12,10.6883206614,4113
4399,2019-03-23 06:00:00,7,1806.52692002,16899.1541667,258.075274289,33.3941102025,7,0,0,0,12,12,10.6900434318,2786
4400,2019-03-26 12:00:00,7,1814.93229014,16973.3266667,259.276041449,76.0289616115,7,0,0,0,12,12,10.6928495856,5486
4401,2019-10-27 04:00:00,7,1281.81820483,11986.0433333,183.116886404,75.5411752917,7,0,0,0,12,12,10.6942563879,5462
4402,2019-01-07 01:00:00,7,1344.16153191,12568.6566667,192.023075987,29.1741093568,7,0,0,0,12,12,10.6945520715,2332
4403,2019-11-03 13:00:00,7,1475.05910043,13792.075,210.722728633,83.831727492,7,0,0,0,12,12,10.6949759223,5760
4404,2019-01-13 21:00:00,7,1721.04815327,16089.98,245.864021895,34.5843488771,7,0,0,0,12,12,10.6963970948,2914
4405,2019-11-18 22:00:00,7,1400.83499289,13095.1116667,200.119284699,296.271404966,7,1,0,0,12,12,10.6973886787,7916
4406,2019-12-03 12:00:00,7,1644.1063362,15367.8175,234.872333743,169.531135596,7,0,0,0,12,12,10.6983723369,7257
4407,2019-05-02 15:00:00,7,1519.55719633,14198.8907692,217.079599476,14.2404349937,7,0,0,0,13,13,10.701942997,412
4408,2019-10-19 23:00:00,7,1071.20585861,10009.1875,153.029408373,165.348690338,7,0,0,0,12,12,10.7022259161,7218
4409,2019-02-25 08:00:00,7,1601.05069014,14953.8133333,228.721527163,51.4475055299,7,0,0,0,12,12,10.7066381962,4297
4410,2019-03-08 01:00:00,7,1442.8186085,13472.8066667,206.116944072,181.810646075,7,1,0,0,12,12,10.709116847,7359
4411,2019-09-28 08:00:00,7,1708.55812495,15952.8708333,244.079732135,43.3003539148,7,0,0,0,12,12,10.7100354713,3687
4412,2019-11-21 06:00:00,7,1213.07235449,11326.2633333,173.296050641,47.2852814904,7,0,0,0,12,12,10.7102609112,3985
4413,2019-07-16 06:00:00,7,1837.51172375,17154.5125,262.501674821,23.6579656963,7,0,0,0,12,12,10.7115356601,1635
4414,2019-02-20 20:00:00,7,1632.49358135,15235.3375,233.213368764,60.5991493074,7,0,0,0,12,12,10.7151783237,4817
4415,2019-12-09 23:00:00,7,1443.71676255,13471.455,206.245251792,98.0965034275,7,0,0,0,12,12,10.7168584429,6174
4416,2019-03-05 16:00:00,7,1968.65613241,18369.1291667,281.236590344,23.3060642986,7,0,0,0,12,12,10.7171990275,1590
4417,2019-02-23 01:00:00,7,1296.10331036,12091.355,185.157615765,33.2644102525,7,0,0,0,12,12,10.7192561161,2773
4418,2019-03-25 11:00:00,7,1790.9391605,16705.7866667,255.8484515,202.143176674,7,0,0,0,12,12,10.7204718714,7504
4419,2019-10-18 20:00:00,7,1085.72923066,10125.9591667,155.104175808,37.6434794228,7,0,0,0,12,12,10.7222359165,3198
4420,2019-09-15 04:00:00,7,1596.01221243,14881.3808333,228.001744633,23.0490781487,7,0,0,0,12,12,10.7248932764,1547
4421,2019-07-15 03:00:00,7,1644.76376913,15334.3625,234.966252732,45.1839025916,7,0,0,0,12,12,10.7260003089,3824
4422,2019-02-17 10:00:00,7,1355.86727116,12640.2783333,193.695324451,167.009609183,7,0,0,0,12,12,10.726561832,7238
4423,2019-07-23 12:00:00,7,1771.31004764,16510.2883333,253.04429252,99.4351022123,7,0,0,0,12,12,10.7285227967,6210
4424,2019-03-31 15:00:00,7,1609.00751313,14993.8283333,229.858216161,132.582332829,7,0,0,0,12,12,10.7311320188,6830
4425,2019-09-24 10:00:00,7,1732.06859949,16139.48,247.438371356,279.278112576,7,1,0,0,12,12,10.7318736384,7853
4426,2019-05-26 20:00:00,7,1719.8700297,16023.8533333,245.695718529,29.3098841664,7,0,0,0,12,12,10.7331862937,2358
