scenario_id,gen_row,bus_id,status,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,Pg_prior_mw,Pg_sigma_mw,provenance
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2,22,1,0,412.624315,-999,999,412.624314,123.7872945,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,3,23,1,0,180.231046,-999,999,27.325459,54.0693138,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,4,23,1,0,181.476826,-9999,9999,181.476825,54.4430478,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,5,24,1,0,596.869973,-999,999,596.869972,179.0609919,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,6,25,1,0,333.659703,-999,999,239.119014,100.0979109,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,7,26,1,0,281.047831,-999,999,281.047831,84.3143493,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,8,27,1,0,1535.86381,-999,999,1535.86381,460.759143,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,9,36,1,0,1645.49178,-999,999,1498.69381,493.647534,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,10,42,1,0,919.290583507294,-445.23275036187,445.23275036187,234.855440976394,275.787175052188,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,11,47,1,0,799.43513656386,-387.184108021945,387.184108021945,156.936455807106,239.830540969158,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,12,48,1,0,33.8921661816026,-16.4147252625881,16.4147252625881,6.65334333818248,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,13,50,1,0,2616.0545510738,-1267.01304654671,1267.01304654671,1114.54947891183,784.81636532214,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,14,51,1,0,693.225316918556,-335.744344616883,335.744344616883,295.3431974203,207.967595075567,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,15,53,1,0,815.994810287797,-395.20432405535,395.20432405535,498.575905482275,244.798443086339,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,16,54,1,0,725.889676652999,-351.564416076649,351.564416076649,216.659511791066,217.7669029959,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,17,54,1,0,725.889676652999,-351.564416076649,351.564416076649,216.659511791066,217.7669029959,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,18,55,1,0,725.889676652999,-351.564416076649,351.564416076649,216.659511791066,217.7669029959,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,19,56,1,0,1822.49954075672,-882.676813645317,882.676813645317,543.969522421726,546.749862227017,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,20,57,1,0,52.701475660498,-25.5244896199533,25.5244896199533,15.7300432207835,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,21,60,1,0,219.155912854141,-106.142053001179,106.142053001179,65.4124374712685,65.7467738562424,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,22,61,1,0,486.925095609627,-235.828587204027,235.828587204027,145.334693255365,146.077528682888,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,23,65,1,0,17.7090307350766,-8.57687504025052,8.57687504025052,7.54479334909569,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,24,68,1,0,641.567958533222,-310.725544073334,310.725544073334,273.334985914655,192.470387559967,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,25,71,1,0,1523.54516619834,-737.886601708715,737.886601708715,649.09444276993,457.063549859501,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,26,72,1,0,451.751985913512,-218.793472682312,218.793472682312,192.465382761463,135.525595774054,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,27,78,1,0,14.0484294249048,-6.80396490873592,6.80396490873592,1.37534599353926,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,28,79,1,0,1178.64845602764,-496.941591411896,496.941591411896,115.390082603475,353.594536808293,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,29,80,1,0,1233.09594542539,-593.413335678065,593.413335678065,131.066243730945,369.928783627616,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,30,82,1,0,1264.7232424181,-533.23243038985,533.23243038985,123.816833311779,379.416972725431,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,31,86,1,0,800,-999,999,800,240,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,32,91,1,0,800,-9999,9999,800,240,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,33,92,1,0,800,-999,999,800,240,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,34,97,1,0,800,-999,999,800,240,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,35,98,1,0,102.529909,-999,999,102.529909,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,36,101,1,0,800,-999,999,800,240,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,37,115,1,0,822.002397,-999,999,1.34126774e-07,246.6007191,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,38,119,1,0,1163.72156,-999,999,1.4894655e-07,349.116468,final_post_allocation_reconstructed_controls
