source_bus_row,source_bus,device_key,source_bus_name,base_kv,source_zone,source_area,canonical_bus_type,raw_bus_type,electrical_role,gross_pd_mw,gross_qd_mvar,source_gs_mw,source_bs_mvar,source_vm_pu,source_va_deg,source_vmin_pu,source_vmax_pu,has_native_generation,has_boundary_proxy,has_reference_placeholder
528,528,PERFORM2019:BUS:528,UNKNOWN129083,115,G,71,1,1,gross_load,18.36,0,0,0,0.9971661,66.883941,0.9,1.1,0,0,0
529,529,PERFORM2019:BUS:529,UNKNOWN129084,345,G,71,1,1,junction,0,0,0,0,1.0099845,70.172937,0.9,1.1,0,0,0
530,530,PERFORM2019:BUS:530,UNKNOWN129085,345,G,71,1,1,junction,0,0,0,0,1.0103278,68.531521,0.9,1.1,0,0,0
531,531,PERFORM2019:BUS:531,UNKNOWN129086,115,G,71,1,1,gross_load,18.36,0,0,0,1.0031652,59.405279,0.9,1.1,0,0,0
532,532,PERFORM2019:BUS:532,UNKNOWN129087,115,G,71,1,1,gross_load,18.36,0,0,0,0.9964365,58.265293,0.9,1.1,0,0,0
533,533,PERFORM2019:BUS:533,UNKNOWN129090,69,G,71,1,1,gross_load,8.26,0,0,0,1.0105647,76.460348,0.9,1.1,0,0,0
534,534,PERFORM2019:BUS:534,UNKNOWN129091,69,G,71,1,1,gross_load,8.26,0,0,0,1.0108,76.967892,0.9,1.1,0,0,0
535,535,PERFORM2019:BUS:535,SHOEMAKER,138,G,71,2,2,gross_load|native_generation_terminal,39.52,0,0,0,1.02,80.046182,0.9,1.1,1,0,0
536,536,PERFORM2019:BUS:536,UNKNOWN129096,138,G,71,1,1,gross_load,55.69,0,0,0,1.0178145,78.713836,0.9,1.1,0,0,0
537,537,PERFORM2019:BUS:537,UNKNOWN129097,115,G,71,1,1,gross_load,36.73,0,0,0,1.0062308,69.771444,0.9,1.1,0,0,0
538,538,PERFORM2019:BUS:538,UNKNOWN129098,115,G,71,1,1,gross_load,18.36,0,0,0,1.0075238,70.425103,0.9,1.1,0,0,0
539,539,PERFORM2019:BUS:539,UNKNOWN129103,69,G,71,1,2,gross_load|canonical_static_shunt,12.39,0,0,1.47,1.02,78.606217,0.9,1.1,0,0,0
540,540,PERFORM2019:BUS:540,UNKNOWN129104,69,G,71,1,1,gross_load,4.13,0,0,0,1.021382,78.91529,0.9,1.1,0,0,0
541,541,PERFORM2019:BUS:541,UNKNOWN129106,138,G,71,1,1,gross_load,9.28,0,0,0,1.0199456,80.022318,0.9,1.1,0,0,0
542,542,PERFORM2019:BUS:542,UNKNOWN129107,115,G,71,1,1,gross_load,9.18,0,0,0,1.0103484,71.500583,0.9,1.1,0,0,0
543,543,PERFORM2019:BUS:543,UNKNOWN129109,115,G,71,1,1,gross_load,9.18,0,0,0,1.0100278,71.386464,0.9,1.1,0,0,0
544,544,PERFORM2019:BUS:544,UNKNOWN129110,138,G,71,1,1,gross_load,18.56,0,0,0,1.0190588,79.434678,0.9,1.1,0,0,0
545,545,PERFORM2019:BUS:545,UNKNOWN129111,138,G,71,1,1,gross_load,9.28,0,0,0,1.0181776,78.925868,0.9,1.1,0,0,0
546,546,PERFORM2019:BUS:546,UNKNOWN129180,138,G,71,2,2,gross_load|native_generation_terminal,24.52,0,0,0,1.0189398,77.982866,0.9,1.1,1,0,0
547,547,PERFORM2019:BUS:547,UNKNOWN129188,345,I,72,2,1,native_generation_terminal,0,0,0,0,1.0135777,64.276542,0.9,1.1,1,0,0
548,548,PERFORM2019:BUS:548,UNKNOWN129191,69,K,75,1,1,gross_load,13.91,0,0,0,0.9977644,24.060425,0.9,1.1,0,0,0
549,549,PERFORM2019:BUS:549,UNKNOWN129193,69,K,75,1,1,gross_load,27.82,0,0,0,1.001052,30.138252,0.9,1.1,0,0,0
550,550,PERFORM2019:BUS:550,UNKNOWN129197,138,K,75,1,1,gross_load,106.01,0,0,0,1.0132857,51.009542,0.9,1.1,0,0,0
551,551,PERFORM2019:BUS:551,UNKNOWN129199,69,K,75,1,1,gross_load,13.91,0,0,0,1.0191675,47.559676,0.9,1.1,0,0,0
552,552,PERFORM2019:BUS:552,UNKNOWN129212,138,K,75,2,2,gross_load|native_generation_terminal,50.95,0,0,0,1.01,52.748501,0.9,1.1,1,0,0
553,553,PERFORM2019:BUS:553,UNKNOWN129228,138,K,75,1,1,gross_load,55.98,0,0,0,1.019297,53.559733,0.9,1.1,0,0,0
554,554,PERFORM2019:BUS:554,UNKNOWN129497,138,K,75,2,2,gross_load|native_generation_terminal,82.22,0,0,0,1.01,52.067167,0.9,1.1,1,0,0
555,555,PERFORM2019:BUS:555,UNKNOWN129500,138,K,75,1,1,gross_load,46.58,0,0,0,1.0130035,52.452467,0.9,1.1,0,0,0
556,556,PERFORM2019:BUS:556,WEST ASTORIA,138,J,74,2,2,gross_load|native_generation_terminal,363.64,0,0,0,1.02,47.856248,0.9,1.1,1,0,0
557,557,PERFORM2019:BUS:557,EAST ASTORIA,345,J,74,2,2,native_generation_terminal,0,0,0,0,1.0199496,62.896802,0.9,1.1,1,0,0
558,558,PERFORM2019:BUS:558,UNKNOWN129549,69,K,75,1,1,gross_load,6.96,0,0,0,1.0099869,47.23004,0.9,1.1,0,0,0
559,559,PERFORM2019:BUS:559,UNKNOWN129551,69,K,75,1,1,gross_load,33.39,0,0,0,1.0087036,44.852908,0.9,1.1,0,0,0
560,560,PERFORM2019:BUS:560,SHORE RD,345,K,75,1,1,junction,0,0,0,0,1.0129663,62.023936,0.9,1.1,0,0,0
561,561,PERFORM2019:BUS:561,UNKNOWN129558,69,K,75,1,1,gross_load,27.82,0,0,0,1.0056684,52.387337,0.9,1.1,0,0,0
562,562,PERFORM2019:BUS:562,UNKNOWN129567,230,D,68,2,2,native_generation_terminal,0,0,0,0,1.02,109.337021,0.9,1.1,1,0,0
563,563,PERFORM2019:BUS:563,UNKNOWN129569,115,F,70,2,2,gross_load|native_generation_terminal,3.42,0,0,0,1.02,81.812144,0.9,1.1,1,0,0
564,564,PERFORM2019:BUS:564,UNKNOWN129570,69,K,75,2,2,gross_load|native_generation_terminal,6.96,0,0,0,1.01,55.61177,0.9,1.1,1,0,0
565,565,PERFORM2019:BUS:565,UNKNOWN129572,115,H,73,2,2,gross_load|native_generation_terminal,94.71,0,0,0,1.0099304,60.125789,0.9,1.1,1,0,0
566,566,PERFORM2019:BUS:566,UNKNOWN129573,115,A,65,1,1,gross_load,2.53,0,0,0,1.0182226,96.891264,0.9,1.1,0,0,0
567,567,PERFORM2019:BUS:567,UNKNOWN129899,69,K,75,1,1,gross_load,34.78,0,0,0,1.0196422,52.21679,0.9,1.1,0,0,0
568,568,PERFORM2019:BUS:568,UNKNOWN129909,69,K,75,1,1,gross_load,13.91,0,0,0,1.001271,52.52896,0.9,1.1,0,0,0
569,569,PERFORM2019:BUS:569,UNKNOWN129912,69,K,75,2,2,gross_load|native_generation_terminal,20.87,0,0,0,1.01,55.120386,0.9,1.1,1,0,0
570,570,PERFORM2019:BUS:570,UNKNOWN129913,69,J,74,2,2,gross_load|native_generation_terminal,113.23,0,0,0,1.02,42.540287,0.9,1.1,1,0,0
571,571,PERFORM2019:BUS:571,UNKNOWN129920,345,J,74,2,2,native_generation_terminal|boundary_injection_landing,0,0,0,0,1.02,79.929147,0.9,1.1,1,1,0
572,572,PERFORM2019:BUS:572,UNKNOWN129921,138,K,75,1,1,gross_load,31.27,0,0,0,1.0195818,53.378091,0.9,1.1,0,0,0
573,573,PERFORM2019:BUS:573,UNKNOWN130013,115,E,69,2,2,gross_load|native_generation_terminal,2.08,0,0,0,1.02,98.622002,0.9,1.1,1,0,0
574,574,PERFORM2019:BUS:574,UNKNOWN130113,115,E,69,1,1,gross_load,2.08,0,0,0,1.0166581,83.008053,0.9,1.1,0,0,0
575,575,PERFORM2019:BUS:575,FAY STREET,115,C,67,2,2,gross_load|native_generation_terminal,4.18,0,0,0,1.0118944,98.035266,0.9,1.1,1,0,0
576,576,PERFORM2019:BUS:576,UNKNOWN130191,115,E,69,1,1,gross_load,2.08,0,0,0,1.0147021,89.822593,0.9,1.1,0,0,0
577,577,PERFORM2019:BUS:577,UNKNOWN130194,69,K,75,2,2,gross_load|native_generation_terminal,13.91,0,0,0,1.01,52.897675,0.9,1.1,1,0,0
578,578,PERFORM2019:BUS:578,UNKNOWN130195,69,K,75,1,1,gross_load,13.91,0,0,0,1.0092665,52.810186,0.9,1.1,0,0,0
579,579,PERFORM2019:BUS:579,UNKNOWN130198,115,E,69,2,1,gross_load|native_generation_terminal,2.08,0,0,0,1.0074308,100.468131,0.9,1.1,1,0,0
580,580,PERFORM2019:BUS:580,NEWBRIDGE ROAD,345,K,75,2,2,boundary_injection_landing,0,0,0,0,1.03,59.823227,0.9,1.1,0,1,0
581,581,PERFORM2019:BUS:581,OYSTER BAY,69,K,75,1,1,gross_load,16.69,0,0,0,1.0032234,55.25063,0.9,1.1,0,0,0
582,582,PERFORM2019:BUS:582,ORCHARD,69,K,75,1,1,gross_load,15.3,0,0,0,1.0043677,57.289598,0.9,1.1,0,0,0
583,583,PERFORM2019:BUS:583,GLEN HEAD,69,K,75,1,1,gross_load,13.91,0,0,0,1.0063966,57.99171,0.9,1.1,0,0,0
584,584,PERFORM2019:BUS:584,WOODBURY,69,K,75,1,1,gross_load,22.26,0,0,0,1.0111893,54.169279,0.9,1.1,0,0,0
585,585,PERFORM2019:BUS:585,BAR BEACH,69,K,75,1,1,gross_load,13.91,0,0,0,1.0059359,57.784827,0.9,1.1,0,0,0
586,586,PERFORM2019:BUS:586,PORT WASHINGTON,69,K,75,1,1,gross_load,13.91,0,0,0,1.0001655,55.560954,0.9,1.1,0,0,0
587,587,PERFORM2019:BUS:587,WHITESIDE,69,K,75,1,2,gross_load|canonical_static_shunt,13.91,0,0,31.13,1.01,48.484981,0.9,1.1,0,0,0
588,588,PERFORM2019:BUS:588,WEST HEMPSTEAD,69,K,75,1,1,gross_load,27.82,0,0,0,1.011616,49.769479,0.9,1.1,0,0,0
589,589,PERFORM2019:BUS:589,EAST GARDEN CITY,345,K,75,2,2,native_generation_terminal|canonical_static_shunt,0,0,0,500,1.0310636,60.116916,0.9,1.1,1,0,0
590,590,PERFORM2019:BUS:590,DUFFY AVENUE CONVERTER STATION,345,K,75,1,1,junction,0,0,0,0,1.0298289,59.76593,0.9,1.1,0,0,0
591,591,PERFORM2019:BUS:591,LEVITTOWN,69,K,75,1,1,gross_load,48.69,0,0,0,1.0077523,54.215795,0.9,1.1,0,0,0
592,592,PERFORM2019:BUS:592,NEW SOUTH ROAD,69,K,75,1,1,gross_load,20.87,0,0,0,1.0135731,55.165072,0.9,1.1,0,0,0
593,593,PERFORM2019:BUS:593,DUNWOODIE,345,I,72,1,1,junction,0,0,0,0,1.0137196,62.742572,0.9,1.1,0,0,0
594,594,PERFORM2019:BUS:594,SPRAIN BROOK,345,I,72,1,1,junction,0,0,0,0,1.0140247,62.774346,0.9,1.1,0,0,0
595,595,PERFORM2019:BUS:595,BRUCKNER,138,J,74,2,2,gross_load|native_generation_terminal,440.64,0,0,0,1.0190369,47.7462,0.9,1.1,1,0,0
596,596,PERFORM2019:BUS:596,TREMONT,138,J,74,2,1,gross_load|native_generation_terminal,522.5,0,0,0,1.009712,47.183503,0.9,1.1,1,0,0
597,597,PERFORM2019:BUS:597,NORTH QUEENS,138,J,74,1,1,gross_load,636.38,0,0,0,1.0194764,47.831201,0.9,1.1,0,0,0
598,598,PERFORM2019:BUS:598,GREAT NECK,69,K,75,1,1,gross_load,27.82,0,0,0,0.9978616,52.975459,0.9,1.1,0,0,0
599,599,PERFORM2019:BUS:599,PARKCHESTER,138,J,74,1,1,gross_load,272.73,0,0,0,1.0097469,47.183131,0.9,1.1,0,0,0
600,600,PERFORM2019:BUS:600,EAST 179TH STREET,138,J,74,2,1,gross_load|native_generation_terminal,557.76,0,0,0,1.0144315,47.469675,0.9,1.1,1,0,0
601,601,PERFORM2019:BUS:601,CORONA,138,J,74,2,1,gross_load|native_generation_terminal,555.17,0,0,0,1.0161896,47.629233,0.9,1.1,1,0,0
602,602,PERFORM2019:BUS:602,YAPHANK,69,K,75,1,1,gross_load,6.96,0,0,0,1.0087507,50.89863,0.9,1.1,0,0,0
603,603,PERFORM2019:BUS:603,WEST YAPHANK,69,K,75,1,1,gross_load,47.11,0,0,0,1.0026022,50.311465,0.9,1.1,0,0,0
604,604,PERFORM2019:BUS:604,HOLTSVILLE,69,K,75,1,1,gross_load,31.72,0,0,0,1.0046301,52.607467,0.9,1.1,0,0,0
605,605,PERFORM2019:BUS:605,NORTH BELLPORT,69,K,75,1,1,gross_load,13.91,0,0,0,1.0013383,49.579736,0.9,1.1,0,0,0
606,606,PERFORM2019:BUS:606,EASTPORT,69,K,75,1,1,gross_load,20.87,0,0,0,1.0055128,42.548048,0.9,1.1,0,0,0
607,607,PERFORM2019:BUS:607,MORICHES,69,K,75,1,1,gross_load,13.91,0,0,0,1.0135108,46.059637,0.9,1.1,0,0,0
608,608,PERFORM2019:BUS:608,HOLBROOK,138,K,75,1,2,gross_load,148.8,0,0,0,1.0129908,52.454684,0.9,1.1,0,0,0
609,609,PERFORM2019:BUS:609,HOLTSVILLE MGU,69,K,75,2,2,gross_load|native_generation_terminal|canonical_static_shunt,50.64,0,0,-99.74,1.01,54.894127,0.9,1.1,1,0,0
610,610,PERFORM2019:BUS:610,UNKNOWN135465,69,K,75,1,1,gross_load,6.96,0,0,0,1.0026091,50.171404,0.9,1.1,0,0,0
611,611,PERFORM2019:BUS:611,UNKNOWN135467,69,K,75,1,1,gross_load,27.71,0,0,0,1.0027768,50.193214,0.9,1.1,0,0,0
612,612,PERFORM2019:BUS:612,UNKNOWN135468,69,K,75,1,1,gross_load,6.96,0,0,0,1.0025766,50.308134,0.9,1.1,0,0,0
613,613,PERFORM2019:BUS:613,TAP135472,69,K,75,1,1,gross_load,13.91,0,0,0,1.0060364,52.43199,0.9,1.1,0,0,0
614,614,PERFORM2019:BUS:614,BRENTWOOD,69,K,75,2,2,gross_load|native_generation_terminal,41.74,0,0,0,1.01,53.018265,0.9,1.1,1,0,0
615,615,PERFORM2019:BUS:615,BRIGHTWATERS,69,K,75,1,1,gross_load,20.87,0,0,0,0.9947112,50.904805,0.9,1.1,0,0,0
616,616,PERFORM2019:BUS:616,GREAT RIVER,69,K,75,1,1,gross_load,13.91,0,0,0,0.9946727,50.391512,0.9,1.1,0,0,0
617,617,PERFORM2019:BUS:617,WATSON,69,K,75,1,1,gross_load,13.91,0,0,0,0.9930104,50.378281,0.9,1.1,0,0,0
618,618,PERFORM2019:BUS:618,PINES,69,K,75,1,1,gross_load,13.91,0,0,0,1.0061783,52.229435,0.9,1.1,0,0,0
619,619,PERFORM2019:BUS:619,RONKONKOMA,138,K,75,2,2,gross_load|native_generation_terminal,19.67,0,0,0,1.0125121,52.419116,0.9,1.1,1,0,0
620,620,PERFORM2019:BUS:620,TAP135490,69,K,75,1,1,gross_load,34.78,0,0,0,1.003583,45.753344,0.9,1.1,0,0,0
621,621,PERFORM2019:BUS:621,TAP135492,69,K,75,1,2,gross_load,29.22,0,0,0,1.0096402,42.521646,0.9,1.1,0,0,0
622,622,PERFORM2019:BUS:622,TAP135493,69,K,75,1,1,gross_load,29.22,-10.28,0,0,1.0135979,43.211538,0.9,1.1,0,0,0
623,623,PERFORM2019:BUS:623,FAR ROCKAWAY,69,J,74,2,2,gross_load|native_generation_terminal,202.2,0,0,0,1.0155933,41.905817,0.9,1.1,1,0,0
624,624,PERFORM2019:BUS:624,HEWLETT,69,K,75,1,1,gross_load,34.78,0,0,0,1.0117783,43.047435,0.9,1.1,0,0,0
625,625,PERFORM2019:BUS:625,CORONA AVE,69,K,75,1,1,gross_load,13.91,0,0,0,1.0046962,46.584919,0.9,1.1,0,0,0
626,626,PERFORM2019:BUS:626,VALLEY STREAM,69,K,75,1,1,gross_load,36.17,0,0,0,1.0035338,45.69258,0.9,1.1,0,0,0
627,627,PERFORM2019:BUS:627,WOODMERE,69,K,75,1,1,gross_load,6.96,0,0,0,1.009623,42.519418,0.9,1.1,0,0,0
628,628,PERFORM2019:BUS:628,JAMAICA,138,J,74,1,1,gross_load,460.38,0,0,0,1.0141936,47.688192,0.9,1.1,0,0,0
629,629,PERFORM2019:BUS:629,QUEENSBRIDGE,138,J,74,1,1,gross_load,454.55,0,0,0,1.0198405,48.275495,0.9,1.1,0,0,0
630,630,PERFORM2019:BUS:630,ROTTERDAM,230,F,70,1,1,junction,0,0,0,0,1.0128224,87.541261,0.9,1.1,0,0,0
631,631,PERFORM2019:BUS:631,TAP135560,115,F,70,1,1,gross_load,10.27,0,0,0,1.015318,81.37536,0.9,1.1,0,0,0
632,632,PERFORM2019:BUS:632,GROOMS ROAD,115,F,70,2,2,gross_load|native_generation_terminal,3.42,0,0,0,1.02,82.916303,0.9,1.1,1,0,0
633,633,PERFORM2019:BUS:633,FRONT STREET,115,F,70,1,1,gross_load,3.42,0,0,0,1.0128195,81.257411,0.9,1.1,0,0,0
634,634,PERFORM2019:BUS:634,BOYNTONVILLE,115,F,70,1,1,gross_load,3.42,0,0,0,1.0153157,81.37477,0.9,1.1,0,0,0
635,635,PERFORM2019:BUS:635,TAP135581,115,F,70,1,1,gross_load,10.27,0,0,0,1.0198231,82.802228,0.9,1.1,0,0,0
636,636,PERFORM2019:BUS:636,GENERAL ELECTRIC,115,F,70,1,1,gross_load,3.42,0,0,0,1.0128599,81.273021,0.9,1.1,0,0,0
637,637,PERFORM2019:BUS:637,EASTOVER,230,F,70,1,1,junction,0,0,0,0,1.0128616,85.5674,0.9,1.1,0,0,0
638,638,PERFORM2019:BUS:638,STURGEON POOL,69,G,71,2,2,gross_load|native_generation_terminal,12.39,0,0,0,1.0091052,69.693507,0.9,1.1,1,0,0
639,639,PERFORM2019:BUS:639,NORTH CATSKILL,69,G,71,1,1,gross_load,16.51,0,0,0,1.0123651,69.327928,0.9,1.1,0,0,0
640,640,PERFORM2019:BUS:640,LAWRENCEVILLE,69,G,71,1,1,gross_load,8.26,0,0,0,1.0089686,67.885637,0.9,1.1,0,0,0
641,641,PERFORM2019:BUS:641,SAUGERTIES,69,G,71,1,1,gross_load,12.39,0,0,0,1.005693,70.227515,0.9,1.1,0,0,0
642,642,PERFORM2019:BUS:642,LINCOLN PARK,115,G,71,1,1,gross_load,18.36,0,0,0,1.0075188,71.29024,0.9,1.1,0,0,0
643,643,PERFORM2019:BUS:643,EAST KINGSTON,115,G,71,1,1,gross_load,18.36,0,0,0,1.0054731,70.945846,0.9,1.1,0,0,0
644,644,PERFORM2019:BUS:644,HURLEY AVENUE,345,G,71,1,1,junction,0,0,0,0,1.0194028,77.256152,0.9,1.1,0,0,0
645,645,PERFORM2019:BUS:645,MILAN,115,G,71,1,1,gross_load,27.55,0,0,0,0.998137,70.068296,0.9,1.1,0,0,0
646,646,PERFORM2019:BUS:646,RHINEBECK,115,G,71,1,1,gross_load,18.36,0,0,0,1.0018177,70.414029,0.9,1.1,0,0,0
647,647,PERFORM2019:BUS:647,OHIOVILLE,115,G,71,1,1,gross_load,29.94,0,0,0,1.0039549,69.231626,0.9,1.1,0,0,0
648,648,PERFORM2019:BUS:648,HIGHLAND,115,G,71,1,1,gross_load,18.36,0,0,0,1.0038876,68.558939,0.9,1.1,0,0,0
649,649,PERFORM2019:BUS:649,REYNOLDS HILL,115,G,71,1,1,gross_load,39.53,0,0,0,1.0041584,68.500657,0.9,1.1,0,0,0
650,650,PERFORM2019:BUS:650,INWOOD AVE,69,G,71,1,1,gross_load,8.26,0,0,0,0.9975502,66.68748,0.9,1.1,0,0,0
651,651,PERFORM2019:BUS:651,PLEASANT VALLEY,345,G,71,2,2,boundary_injection_landing,0,0,0,0,1.01,70.176276,0.9,1.1,0,1,0
652,652,PERFORM2019:BUS:652,MANCHESTER,115,G,71,1,1,gross_load,6.97,0,0,0,1.0001134,67.715942,0.9,1.1,0,0,0
653,653,PERFORM2019:BUS:653,DASHVILLE,69,G,71,1,1,gross_load,4.13,0,0,0,1.006726,69.393247,0.9,1.1,0,0,0
654,654,PERFORM2019:BUS:654,TAP135687,69,G,71,1,1,gross_load,12.39,0,0,0,1.0096188,67.898272,0.9,1.1,0,0,0
655,655,PERFORM2019:BUS:655,TAP135688,69,G,71,1,1,gross_load,16.51,0,0,0,1.0042063,69.774052,0.9,1.1,0,0,0
656,656,PERFORM2019:BUS:656,TAP135690,115,F,70,1,1,gross_load,10.27,0,0,0,0.997021,74.547382,0.9,1.1,0,0,0
657,657,PERFORM2019:BUS:657,TAP135691,115,F,70,1,1,gross_load,10.27,0,0,0,0.9968029,71.930602,0.9,1.1,0,0,0
658,658,PERFORM2019:BUS:658,TAP135692,115,F,70,1,1,gross_load,10.27,0,0,0,0.9972748,72.146714,0.9,1.1,0,0,0
659,659,PERFORM2019:BUS:659,TAP135693,115,G,71,1,1,gross_load,27.55,0,0,0,0.9981613,70.06651,0.9,1.1,0,0,0
660,660,PERFORM2019:BUS:660,TAP135694,115,G,71,1,1,gross_load,27.55,0,0,0,0.9980933,70.074837,0.9,1.1,0,0,0
661,661,PERFORM2019:BUS:661,TAP135696,69,G,71,1,1,gross_load,16.51,0,0,0,0.9975559,66.687582,0.9,1.1,0,0,0
662,662,PERFORM2019:BUS:662,TAP135697,69,G,71,1,1,gross_load,16.51,0,0,0,0.9975638,66.689982,0.9,1.1,0,0,0
663,663,PERFORM2019:BUS:663,TAP135701,69,G,71,1,1,gross_load,12.39,0,0,0,1.0068156,69.404876,0.9,1.1,0,0,0
664,664,PERFORM2019:BUS:664,CRARYVILLE,115,F,70,1,1,gross_load,6.84,0,0,0,0.9999663,74.899929,0.9,1.1,0,0,0
665,665,PERFORM2019:BUS:665,CHURCHTOWN,115,F,70,1,1,gross_load,10.27,0,0,0,0.998438,73.844394,0.9,1.1,0,0,0
666,666,PERFORM2019:BUS:666,SMITHFIELD,115,G,71,1,1,gross_load,16.15,0,0,0,0.9953086,64.331744,0.9,1.1,0,0,0
667,667,PERFORM2019:BUS:667,UNKNOWN135706,69,G,71,1,1,gross_load,12.39,0,0,0,1.0052402,70.133732,0.9,1.1,0,0,0
668,668,PERFORM2019:BUS:668,UNKNOWN135707,115,F,70,1,1,gross_load,6.84,0,0,0,0.9989077,74.352596,0.9,1.1,0,0,0
669,669,PERFORM2019:BUS:669,UNKNOWN135708,115,F,70,1,1,gross_load,6.84,0,0,0,0.9989317,74.369265,0.9,1.1,0,0,0
670,670,PERFORM2019:BUS:670,UNKNOWN135710,69,G,71,1,1,gross_load,4.13,0,0,0,0.9972873,66.653521,0.9,1.1,0,0,0
671,671,PERFORM2019:BUS:671,UNKNOWN135711,115,G,71,1,1,gross_load,6.97,0,0,0,0.9958493,63.657251,0.9,1.1,0,0,0
672,672,PERFORM2019:BUS:672,UNKNOWN135712,115,F,70,1,1,gross_load,6.84,0,0,0,0.999616,74.704687,0.9,1.1,0,0,0
673,673,PERFORM2019:BUS:673,DEADEND135713,115,F,70,1,1,gross_load,6.84,0,0,0,0.9996159,74.703207,0.9,1.1,0,0,0
674,674,PERFORM2019:BUS:674,TAP135714,115,F,70,1,1,gross_load,10.27,0,0,0,0.9996154,74.701763,0.9,1.1,0,0,0
675,675,PERFORM2019:BUS:675,TAP135715,115,F,70,1,1,gross_load,10.27,0,0,0,0.9997495,74.661115,0.9,1.1,0,0,0
676,676,PERFORM2019:BUS:676,TAP135765,115,F,70,1,1,gross_load,10.27,0,0,0,1.0191911,82.316059,0.9,1.1,0,0,0
677,677,PERFORM2019:BUS:677,TAP135766,115,F,70,1,1,gross_load,10.27,0,0,0,1.0193575,82.457198,0.9,1.1,0,0,0
678,678,PERFORM2019:BUS:678,TAP135767,115,F,70,1,1,gross_load,10.27,0,0,0,1.0199365,82.745763,0.9,1.1,0,0,0
679,679,PERFORM2019:BUS:679,TAP135768,115,F,70,1,1,gross_load,10.27,0,0,0,1.0193676,81.945906,0.9,1.1,0,0,0
680,680,PERFORM2019:BUS:680,TAP135769,115,F,70,1,1,gross_load,10.27,0,0,0,1.0199087,83.32131,0.9,1.1,0,0,0
681,681,PERFORM2019:BUS:681,TAP135770,115,F,70,1,1,gross_load,10.27,0,0,0,1.0198875,81.903054,0.9,1.1,0,0,0
682,682,PERFORM2019:BUS:682,TAP135771,115,F,70,2,2,gross_load|native_generation_terminal,6.84,0,0,0,1.02,83.364199,0.9,1.1,1,0,0
683,683,PERFORM2019:BUS:683,MOHICAN,115,F,70,2,2,gross_load|native_generation_terminal,20.53,0,0,0,1.02,81.957852,0.9,1.1,1,0,0
684,684,PERFORM2019:BUS:684,BUTLER,115,F,70,1,1,gross_load,10.27,0,0,0,1.0198272,82.196545,0.9,1.1,0,0,0
685,685,PERFORM2019:BUS:685,UNKNOWN135780,115,F,70,2,2,gross_load|native_generation_terminal,3.42,0,0,0,1.02,82.25388,0.9,1.1,1,0,0
686,686,PERFORM2019:BUS:686,TAP135793,115,F,70,1,1,gross_load,10.27,0,0,0,1.0138625,80.735987,0.9,1.1,0,0,0
687,687,PERFORM2019:BUS:687,TAP135794,115,F,70,1,1,gross_load,10.27,0,0,0,1.011178,80.226086,0.9,1.1,0,0,0
688,688,PERFORM2019:BUS:688,TAP135795,115,F,70,1,1,gross_load,10.27,0,0,0,1.0111778,80.226068,0.9,1.1,0,0,0
689,689,PERFORM2019:BUS:689,TAP135796,115,F,70,1,1,gross_load,10.27,0,0,0,1.0123532,80.530618,0.9,1.1,0,0,0
690,690,PERFORM2019:BUS:690,TAP135797,115,F,70,1,1,gross_load,10.27,0,0,0,1.0123523,80.531974,0.9,1.1,0,0,0
691,691,PERFORM2019:BUS:691,TAP135798,115,F,70,1,1,gross_load,10.27,0,0,0,1.0102181,79.973167,0.9,1.1,0,0,0
692,692,PERFORM2019:BUS:692,TAP135799,115,F,70,1,1,gross_load,10.27,0,0,0,1.0102195,79.973568,0.9,1.1,0,0,0
693,693,PERFORM2019:BUS:693,BATTENKILL,115,F,70,2,2,gross_load|native_generation_terminal,10.27,0,0,0,1.02,81.623838,0.9,1.1,1,0,0
694,694,PERFORM2019:BUS:694,WEST MILTON,115,F,70,1,1,gross_load,6.84,0,0,0,1.0135247,80.651407,0.9,1.1,0,0,0
695,695,PERFORM2019:BUS:695,BROOK ROAD,115,F,70,1,1,gross_load,6.84,0,0,0,1.0111741,80.225166,0.9,1.1,0,0,0
696,696,PERFORM2019:BUS:696,TAP135822,115,F,70,1,1,gross_load,10.27,0,0,0,1.0119587,81.261307,0.9,1.1,0,0,0
697,697,PERFORM2019:BUS:697,TAP135823,115,F,70,1,1,gross_load,10.27,0,0,0,1.0118886,81.24454,0.9,1.1,0,0,0
698,698,PERFORM2019:BUS:698,TAP135824,115,F,70,1,1,gross_load,10.27,0,0,0,1.0168002,82.123709,0.9,1.1,0,0,0
699,699,PERFORM2019:BUS:699,TAP135825,115,F,70,1,1,gross_load,10.27,0,0,0,1.0168858,82.144573,0.9,1.1,0,0,0
700,700,PERFORM2019:BUS:700,TAP135826,115,F,70,1,1,gross_load,10.27,0,0,0,1.0173701,82.048843,0.9,1.1,0,0,0
701,701,PERFORM2019:BUS:701,TAP135828,115,F,70,1,1,gross_load,10.27,0,0,0,1.0124109,81.437942,0.9,1.1,0,0,0
702,702,PERFORM2019:BUS:702,BURDECK STREET,115,F,70,1,1,gross_load,6.84,0,0,0,1.0119107,81.249674,0.9,1.1,0,0,0
703,703,PERFORM2019:BUS:703,CURRY ROAD,115,F,70,1,1,gross_load,6.84,0,0,0,1.0124373,81.341664,0.9,1.1,0,0,0
704,704,PERFORM2019:BUS:704,NORTH TROY,115,F,70,1,1,gross_load,13.69,0,0,0,1.017365,82.046906,0.9,1.1,0,0,0
