control_key,device_key,source_bus,source_control_role,canonical_enabled,regulated_bus,setpoint_pu,qmin_mvar,qmax_mvar,bounds_are_placeholder,recommended_treatment,raw_regulated_bus,raw_remote_control_omitted
PERFORM2019:XFMR:590:1498:1:TAP_CONTROL,PERFORM2019:XFMR:590:1498:1,590,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:590:1499:1:TAP_CONTROL,PERFORM2019:XFMR:590:1499:1,590,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:593:1500:1:TAP_CONTROL,PERFORM2019:XFMR:593:1500:1,593,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:593:1500:2:TAP_CONTROL,PERFORM2019:XFMR:593:1500:2,593,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:593:1501:1:TAP_CONTROL,PERFORM2019:XFMR:593:1501:1,593,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:593:1501:2:TAP_CONTROL,PERFORM2019:XFMR:593:1501:2,593,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:594:1502:1:TAP_CONTROL,PERFORM2019:XFMR:594:1502:1,594,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:594:1502:2:TAP_CONTROL,PERFORM2019:XFMR:594:1502:2,594,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:594:1502:3:TAP_CONTROL,PERFORM2019:XFMR:594:1502:3,594,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:596:1503:1:TAP_CONTROL,PERFORM2019:XFMR:596:1503:1,596,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:596:1503:2:TAP_CONTROL,PERFORM2019:XFMR:596:1503:2,596,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:608:1504:1:TAP_CONTROL,PERFORM2019:XFMR:608:1504:1,608,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:619:1505:1:TAP_CONTROL,PERFORM2019:XFMR:619:1505:1,619,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:628:1506:1:TAP_CONTROL,PERFORM2019:XFMR:628:1506:1,628,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:630:1507:1:TAP_CONTROL,PERFORM2019:XFMR:630:1507:1,630,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:637:1508:1:TAP_CONTROL,PERFORM2019:XFMR:637:1508:1,637,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:644:1509:1:TAP_CONTROL,PERFORM2019:XFMR:644:1509:1,644,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:644:1510:1:TAP_CONTROL,PERFORM2019:XFMR:644:1510:1,644,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:647:1511:1:TAP_CONTROL,PERFORM2019:XFMR:647:1511:1,647,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:649:1512:1:TAP_CONTROL,PERFORM2019:XFMR:649:1512:1,649,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:722:1513:1:TAP_CONTROL,PERFORM2019:XFMR:722:1513:1,722,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:722:1513:2:TAP_CONTROL,PERFORM2019:XFMR:722:1513:2,722,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:742:1204:EQ:TAP_CONTROL,PERFORM2019:XFMR:742:1204:EQ,742,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:756:1356:1:TAP_CONTROL,PERFORM2019:XFMR:756:1356:1,756,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:757:1514:1:TAP_CONTROL,PERFORM2019:XFMR:757:1514:1,757,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:768:1515:1:TAP_CONTROL,PERFORM2019:XFMR:768:1515:1,768,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:771:1516:1:TAP_CONTROL,PERFORM2019:XFMR:771:1516:1,771,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:771:1516:2:TAP_CONTROL,PERFORM2019:XFMR:771:1516:2,771,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:772:1517:1:TAP_CONTROL,PERFORM2019:XFMR:772:1517:1,772,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:773:1518:1:TAP_CONTROL,PERFORM2019:XFMR:773:1518:1,773,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:773:1519:1:TAP_CONTROL,PERFORM2019:XFMR:773:1519:1,773,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:800:1520:1:TAP_CONTROL,PERFORM2019:XFMR:800:1520:1,800,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:800:1521:1:TAP_CONTROL,PERFORM2019:XFMR:800:1521:1,800,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:842:1522:1:TAP_CONTROL,PERFORM2019:XFMR:842:1522:1,842,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:844:1523:1:TAP_CONTROL,PERFORM2019:XFMR:844:1523:1,844,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:858:1524:1:TAP_CONTROL,PERFORM2019:XFMR:858:1524:1,858,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:900:1525:1:TAP_CONTROL,PERFORM2019:XFMR:900:1525:1,900,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:902:1526:1:TAP_CONTROL,PERFORM2019:XFMR:902:1526:1,902,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:902:1526:2:TAP_CONTROL,PERFORM2019:XFMR:902:1526:2,902,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:993:1527:1:TAP_CONTROL,PERFORM2019:XFMR:993:1527:1,993,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:993:1527:2:TAP_CONTROL,PERFORM2019:XFMR:993:1527:2,993,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1129:1528:1:TAP_CONTROL,PERFORM2019:XFMR:1129:1528:1,1129,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1129:1528:2:TAP_CONTROL,PERFORM2019:XFMR:1129:1528:2,1129,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1130:1529:1:TAP_CONTROL,PERFORM2019:XFMR:1130:1529:1,1130,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1130:1529:2:TAP_CONTROL,PERFORM2019:XFMR:1130:1529:2,1130,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1132:1530:1:TAP_CONTROL,PERFORM2019:XFMR:1132:1530:1,1132,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1132:1530:2:TAP_CONTROL,PERFORM2019:XFMR:1132:1530:2,1132,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1134:1531:1:TAP_CONTROL,PERFORM2019:XFMR:1134:1531:1,1134,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1136:1532:1:TAP_CONTROL,PERFORM2019:XFMR:1136:1532:1,1136,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1136:1532:2:TAP_CONTROL,PERFORM2019:XFMR:1136:1532:2,1136,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1136:1532:3:TAP_CONTROL,PERFORM2019:XFMR:1136:1532:3,1136,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1137:1169:EQ:TAP_CONTROL,PERFORM2019:XFMR:1137:1169:EQ,1137,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1139:1533:1:TAP_CONTROL,PERFORM2019:XFMR:1139:1533:1,1139,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1140:1534:1:TAP_CONTROL,PERFORM2019:XFMR:1140:1534:1,1140,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1149:1535:1:TAP_CONTROL,PERFORM2019:XFMR:1149:1535:1,1149,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1157:1536:1:TAP_CONTROL,PERFORM2019:XFMR:1157:1536:1,1157,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1160:1537:1:TAP_CONTROL,PERFORM2019:XFMR:1160:1537:1,1160,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1160:1538:1:TAP_CONTROL,PERFORM2019:XFMR:1160:1538:1,1160,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1160:1538:2:TAP_CONTROL,PERFORM2019:XFMR:1160:1538:2,1160,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1160:1538:3:TAP_CONTROL,PERFORM2019:XFMR:1160:1538:3,1160,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1160:1538:4:TAP_CONTROL,PERFORM2019:XFMR:1160:1538:4,1160,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1164:1539:1:TAP_CONTROL,PERFORM2019:XFMR:1164:1539:1,1164,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1165:1540:1:TAP_CONTROL,PERFORM2019:XFMR:1165:1540:1,1165,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1166:1541:1:TAP_CONTROL,PERFORM2019:XFMR:1166:1541:1,1166,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1166:1541:2:TAP_CONTROL,PERFORM2019:XFMR:1166:1541:2,1166,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1170:1542:1:TAP_CONTROL,PERFORM2019:XFMR:1170:1542:1,1170,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1222:1543:1:TAP_CONTROL,PERFORM2019:XFMR:1222:1543:1,1222,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1223:1544:1:TAP_CONTROL,PERFORM2019:XFMR:1223:1544:1,1223,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1228:1545:1:TAP_CONTROL,PERFORM2019:XFMR:1228:1545:1,1228,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1230:1546:1:TAP_CONTROL,PERFORM2019:XFMR:1230:1546:1,1230,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1231:1547:1:TAP_CONTROL,PERFORM2019:XFMR:1231:1547:1,1231,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1231:1547:2:TAP_CONTROL,PERFORM2019:XFMR:1231:1547:2,1231,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1232:1548:1:TAP_CONTROL,PERFORM2019:XFMR:1232:1548:1,1232,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1233:1549:1:TAP_CONTROL,PERFORM2019:XFMR:1233:1549:1,1233,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1234:1550:1:TAP_CONTROL,PERFORM2019:XFMR:1234:1550:1,1234,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1235:1551:1:TAP_CONTROL,PERFORM2019:XFMR:1235:1551:1,1235,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1236:1552:1:TAP_CONTROL,PERFORM2019:XFMR:1236:1552:1,1236,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1237:1553:1:TAP_CONTROL,PERFORM2019:XFMR:1237:1553:1,1237,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1239:1554:1:TAP_CONTROL,PERFORM2019:XFMR:1239:1554:1,1239,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1240:1555:1:TAP_CONTROL,PERFORM2019:XFMR:1240:1555:1,1240,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1241:1556:1:TAP_CONTROL,PERFORM2019:XFMR:1241:1556:1,1241,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1242:1557:1:TAP_CONTROL,PERFORM2019:XFMR:1242:1557:1,1242,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1244:1558:1:TAP_CONTROL,PERFORM2019:XFMR:1244:1558:1,1244,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1245:1559:1:TAP_CONTROL,PERFORM2019:XFMR:1245:1559:1,1245,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1245:1560:1:TAP_CONTROL,PERFORM2019:XFMR:1245:1560:1,1245,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1246:1561:1:TAP_CONTROL,PERFORM2019:XFMR:1246:1561:1,1246,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1247:1562:1:TAP_CONTROL,PERFORM2019:XFMR:1247:1562:1,1247,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1248:1563:1:TAP_CONTROL,PERFORM2019:XFMR:1248:1563:1,1248,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1248:1564:1:TAP_CONTROL,PERFORM2019:XFMR:1248:1564:1,1248,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1251:1565:1:TAP_CONTROL,PERFORM2019:XFMR:1251:1565:1,1251,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1261:1566:1:TAP_CONTROL,PERFORM2019:XFMR:1261:1566:1,1261,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1263:1567:1:TAP_CONTROL,PERFORM2019:XFMR:1263:1567:1,1263,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1263:1567:2:TAP_CONTROL,PERFORM2019:XFMR:1263:1567:2,1263,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1303:1568:1:TAP_CONTROL,PERFORM2019:XFMR:1303:1568:1,1303,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1313:1569:1:TAP_CONTROL,PERFORM2019:XFMR:1313:1569:1,1313,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1313:1570:1:TAP_CONTROL,PERFORM2019:XFMR:1313:1570:1,1313,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1313:1570:2:TAP_CONTROL,PERFORM2019:XFMR:1313:1570:2,1313,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1314:1571:1:TAP_CONTROL,PERFORM2019:XFMR:1314:1571:1,1314,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1320:1572:1:TAP_CONTROL,PERFORM2019:XFMR:1320:1572:1,1320,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1321:1573:1:TAP_CONTROL,PERFORM2019:XFMR:1321:1573:1,1321,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1356:1574:1:TAP_CONTROL,PERFORM2019:XFMR:1356:1574:1,1356,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1383:1575:1:TAP_CONTROL,PERFORM2019:XFMR:1383:1575:1,1383,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:XFMR:1413:1576:1:TAP_CONTROL,PERFORM2019:XFMR:1413:1576:1,1413,fixed_transformer_tap_no_automatic_control,0,0,NaN,NaN,NaN,0,retain_fixed_canonical_tap_and_shift_no_PAR_inferred,0,0
PERFORM2019:SWITCHED_SHUNT:240:CONTROL,PERFORM2019:SWITCHED_SHUNT:240,240,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:485:CONTROL,PERFORM2019:SWITCHED_SHUNT:485,485,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:489:CONTROL,PERFORM2019:SWITCHED_SHUNT:489,489,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:512:CONTROL,PERFORM2019:SWITCHED_SHUNT:512,512,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:539:CONTROL,PERFORM2019:SWITCHED_SHUNT:539,539,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:570:CONTROL,PERFORM2019:SWITCHED_SHUNT:570,570,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:580:CONTROL,PERFORM2019:SWITCHED_SHUNT:580,580,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:587:CONTROL,PERFORM2019:SWITCHED_SHUNT:587,587,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
PERFORM2019:SWITCHED_SHUNT:589:CONTROL,PERFORM2019:SWITCHED_SHUNT:589,589,static_BINIT_switched_control_disabled,0,0,NaN,NaN,NaN,0,retain_canonical_BS_once_do_not_add_QS_generator_or_enable_switching,0,0
