experiment,timestamp,pooled_error_pct,worst_interface_error_pct,wrong_direction_interfaces,imputed_interface_observations,ambiguous_interface_observations,minimum_sample_count,minimum_distinct_timestamp_count,pooled_rank,minimax_rank
compact51__current_roles,2019-01-14 04:00:00,20.146372807,50.6494661043,0,0,0,12,12,5474,1449
compact51__current_roles,2019-01-14 05:00:00,22.1027943816,75.2658915655,0,0,0,13,13,6459,5349
compact51__current_roles,2019-01-14 06:00:00,24.1450812746,64.6235813333,0,0,0,12,11,7250,4392
compact51__current_roles,2019-01-14 07:00:00,23.8047384197,66.0349853882,0,0,0,12,12,7149,4566
compact51__current_roles,2019-01-14 08:00:00,17.5865880295,68.377281726,0,0,0,12,12,3638,4800
compact51__current_roles,2019-01-14 09:00:00,19.1275275507,57.8939626103,0,0,0,13,13,4799,3157
compact51__current_roles,2019-01-14 10:00:00,20.2071846104,54.4889701714,0,0,0,12,12,5505,2322
compact51__current_roles,2019-01-14 11:00:00,19.9367639479,62.0931868451,0,0,0,12,12,5333,4003
compact51__current_roles,2019-01-14 12:00:00,20.5771622412,55.1569691772,0,0,0,14,13,5712,2494
compact51__current_roles,2019-01-14 13:00:00,20.6594869191,55.7970372313,0,0,0,11,11,5754,2647
compact51__current_roles,2019-01-14 14:00:00,21.8717327741,59.1797488252,0,0,0,12,12,6345,3424
compact51__current_roles,2019-01-14 15:00:00,21.3013887205,50.9933859205,0,0,0,12,12,6098,1517
compact51__current_roles,2019-01-14 16:00:00,20.6229832341,60.5253834792,0,0,0,12,12,5736,3696
compact51__current_roles,2019-01-14 17:00:00,16.8407507558,60.6162957139,0,0,0,12,12,3015,3715
compact51__current_roles,2019-01-14 18:00:00,13.9977488958,59.320991667,0,0,0,12,12,1000,3459
compact51__current_roles,2019-01-14 19:00:00,15.2455037619,55.3958872576,0,0,0,12,12,1816,2554
compact51__current_roles,2019-01-14 20:00:00,17.4174186242,50.2863765614,0,0,0,12,12,3489,1386
compact51__current_roles,2019-01-14 21:00:00,16.2990537946,47.273874917,0,0,0,12,12,2589,829
compact51__current_roles,2019-01-14 22:00:00,17.3584114836,45.2617973289,0,0,0,12,12,3445,554
compact51__current_roles,2019-01-14 23:00:00,21.8322085887,50.3778087615,0,0,0,12,12,6326,1396
compact51__current_roles,2019-01-15 00:00:00,24.3278624517,67.7410605351,0,0,0,12,12,7304,4742
compact51__current_roles,2019-01-15 01:00:00,22.3213162132,66.6734721934,0,0,0,12,12,6563,4632
compact51__current_roles,2019-01-15 02:00:00,23.6970012734,67.114285459,0,0,0,12,12,7114,4682
compact51__current_roles,2019-01-15 03:00:00,23.5714617697,68.7197433754,0,0,0,12,12,7064,4832
compact51__current_roles,2019-01-15 04:00:00,25.3733122983,72.5250874282,0,0,0,12,12,7575,5174
compact51__current_roles,2019-01-15 05:00:00,21.6643953675,46.4554257926,0,0,0,12,12,6245,708
compact51__current_roles,2019-01-15 06:00:00,17.0814674792,44.7497593119,0,0,0,12,12,3210,494
compact51__current_roles,2019-01-15 07:00:00,14.1121692028,55.2158762587,0,0,0,12,12,1055,2513
compact51__current_roles,2019-01-15 08:00:00,12.2765304113,56.1153878364,0,0,0,12,12,335,2728
compact51__current_roles,2019-01-15 09:00:00,14.8922735303,53.8917233561,0,0,0,12,12,1600,2171
compact51__current_roles,2019-01-15 10:00:00,15.6562277477,61.63590211,0,0,0,12,12,2112,3924
compact51__current_roles,2019-01-15 11:00:00,13.8804421265,56.6297644861,0,0,0,13,13,945,2843
compact51__current_roles,2019-01-15 12:00:00,17.2514942037,50.9048479531,0,0,0,12,12,3346,1505
compact51__current_roles,2019-01-15 13:00:00,16.4140955574,49.4642335591,0,0,0,12,12,2681,1239
compact51__current_roles,2019-01-15 14:00:00,17.9867706096,48.8165263772,0,0,0,12,12,3955,1109
compact51__current_roles,2019-01-15 15:00:00,17.565981033,49.0085100744,0,0,0,12,12,3620,1147
compact51__current_roles,2019-01-15 16:00:00,16.2086845644,53.7485783323,0,0,0,12,12,2531,2143
compact51__current_roles,2019-01-15 17:00:00,15.5247524745,54.7037795312,0,0,0,12,12,2020,2376
compact51__current_roles,2019-01-15 18:00:00,14.1413216579,56.3654093675,0,0,0,12,12,1076,2788
compact51__current_roles,2019-01-15 19:00:00,12.9108106062,57.7628769151,0,0,0,12,12,538,3127
compact51__current_roles,2019-01-15 20:00:00,14.3338279416,54.739169441,0,0,0,12,12,1200,2381
compact51__current_roles,2019-01-15 21:00:00,15.675493005,48.1199223486,0,0,0,12,12,2124,988
compact51__current_roles,2019-01-15 22:00:00,23.2340123022,53.0701031767,0,0,0,12,12,6966,1982
compact51__current_roles,2019-01-15 23:00:00,19.3828161339,47.1724322181,0,0,0,12,12,4959,815
compact51__current_roles,2019-01-16 00:00:00,24.5543267697,65.0660108938,0,0,0,12,12,7360,4452
compact51__current_roles,2019-01-16 01:00:00,23.2539091293,100.416978952,0,0,0,12,12,6970,6245
compact51__current_roles,2019-01-16 02:00:00,28.3925126921,173.203148347,0,0,0,12,12,8131,7309
compact51__current_roles,2019-01-16 03:00:00,27.8173500779,278.350797014,0,0,0,12,12,8044,7866
compact51__current_roles,2019-01-16 04:00:00,28.0808944918,444.951657953,0,0,0,12,12,8085,8185
compact51__current_roles,2019-01-16 05:00:00,19.1932315138,66.6480315374,0,0,0,12,12,4850,4629
compact51__current_roles,2019-01-16 06:00:00,18.4999654143,77.6334598083,0,0,0,12,12,4361,5460
compact51__current_roles,2019-01-16 07:00:00,18.3482101336,54.0298406648,0,0,0,12,12,4231,2206
compact51__current_roles,2019-01-16 08:00:00,16.1282080571,50.5550261098,0,0,0,12,12,2470,1428
compact51__current_roles,2019-01-16 09:00:00,16.4459874247,49.6329129366,0,0,0,12,12,2708,1272
compact51__current_roles,2019-01-16 10:00:00,15.7189324899,51.1015313427,0,0,0,12,12,2159,1544
compact51__current_roles,2019-01-16 11:00:00,14.6272848463,50.2971377666,0,0,0,12,12,1393,1387
compact51__current_roles,2019-01-16 12:00:00,16.2295639793,48.3266252888,0,0,0,12,12,2543,1025
compact51__current_roles,2019-01-16 13:00:00,19.0607538023,50.2722551837,0,0,0,12,12,4763,1382
compact51__current_roles,2019-01-16 14:00:00,20.9227189156,58.1706408685,0,0,0,12,12,5902,3211
compact51__current_roles,2019-01-16 15:00:00,16.4211422544,52.2883851127,0,0,0,12,12,2688,1797
compact51__current_roles,2019-01-16 16:00:00,15.1462144064,54.5594213212,0,0,0,12,12,1747,2337
compact51__current_roles,2019-01-16 17:00:00,15.8666855384,57.6066477917,0,0,0,12,12,2286,3085
compact51__current_roles,2019-01-16 18:00:00,17.1568443353,53.1835284747,0,0,0,12,12,3262,2001
compact51__current_roles,2019-01-16 19:00:00,15.8781267458,53.0888572583,0,0,0,12,12,2294,1988
compact51__current_roles,2019-01-16 20:00:00,15.8871324879,52.1008688142,0,0,0,12,12,2305,1767
compact51__current_roles,2019-01-16 21:00:00,18.383484207,50.1129984957,0,0,0,13,13,4271,1355
compact51__current_roles,2019-01-16 22:00:00,18.0090741621,50.0329062525,0,0,0,12,12,3973,1344
compact51__current_roles,2019-01-16 23:00:00,22.6920266711,56.8562881671,0,0,0,13,13,6737,2896
compact51__current_roles,2019-01-17 00:00:00,20.7449702102,51.3631732067,0,0,0,12,12,5800,1602
compact51__current_roles,2019-01-17 01:00:00,25.0056710186,92.4023755489,0,0,0,12,12,7487,5981
compact51__current_roles,2019-01-17 02:00:00,24.000611771,100.964826861,0,0,0,12,12,7203,6263
compact51__current_roles,2019-01-17 03:00:00,30.628867665,133.347857833,0,0,0,12,12,8403,6883
compact51__current_roles,2019-01-17 04:00:00,29.6604004586,123.883922042,0,0,0,12,12,8305,6737
compact51__current_roles,2019-01-17 05:00:00,23.0416214073,61.592692837,0,0,0,13,13,6901,3913
compact51__current_roles,2019-01-17 06:00:00,25.3544878552,51.0363273471,0,0,0,12,11,7571,1525
compact51__current_roles,2019-01-17 07:00:00,19.571921194,591.145193763,1,0,0,12,12,5104,8333
compact51__current_roles,2019-01-17 08:00:00,17.7909556557,52.611076432,0,0,0,12,12,3794,1875
compact51__current_roles,2019-01-17 09:00:00,16.9203799268,51.4909923427,0,0,0,12,12,3091,1631
compact51__current_roles,2019-01-17 10:00:00,16.3374246395,53.5165544815,0,0,0,12,12,2612,2090
compact51__current_roles,2019-01-17 11:00:00,16.8742957645,57.4005677556,0,0,0,8,8,3042,3041
compact51__current_roles,2019-01-17 12:00:00,19.8282514469,51.2487397012,0,0,0,12,12,5271,1570
compact51__current_roles,2019-01-17 13:00:00,18.9732870445,54.784348937,0,0,0,12,12,4703,2399
compact51__current_roles,2019-01-17 14:00:00,18.5548910923,53.2965550264,0,0,0,12,12,4401,2036
compact51__current_roles,2019-01-17 15:00:00,19.3130866543,55.2584576427,0,0,0,12,12,4921,2522
compact51__current_roles,2019-01-17 16:00:00,20.1559562846,60.2963344912,0,0,0,12,12,5476,3645
compact51__current_roles,2019-01-17 17:00:00,16.9890486169,60.7113092405,0,0,0,12,12,3137,3735
compact51__current_roles,2019-01-17 18:00:00,16.9985126772,60.9421479395,0,0,0,12,12,3143,3786
compact51__current_roles,2019-01-17 19:00:00,18.0050814677,57.2674284285,0,0,0,12,12,3968,3008
compact51__current_roles,2019-01-17 20:00:00,19.4572412883,53.6239039595,0,0,0,12,12,5018,2113
compact51__current_roles,2019-01-17 21:00:00,23.8963798293,78.7208836196,0,0,0,12,12,7176,5503
compact51__current_roles,2019-01-17 22:00:00,21.0402289837,50.0366566554,0,0,0,12,12,5957,1345
compact51__current_roles,2019-01-17 23:00:00,27.5346638578,86.868321416,0,0,0,12,12,8005,5811
compact51__current_roles,2019-01-18 00:00:00,23.9405108651,64.827717832,0,0,0,12,12,7188,4420
compact51__current_roles,2019-01-18 01:00:00,28.8465365673,253.93974204,0,0,0,12,12,8193,7785
compact51__current_roles,2019-01-18 02:00:00,30.2200683159,226.04198052,0,0,0,12,12,8376,7647
compact51__current_roles,2019-01-18 03:00:00,32.888424787,191.79027977,0,0,0,12,12,8539,7438
compact51__current_roles,2019-01-18 04:00:00,34.083260249,235.029199108,0,0,0,12,12,8583,7695
compact51__current_roles,2019-01-18 05:00:00,22.7515490776,106.975573043,0,0,0,12,12,6764,6404
compact51__current_roles,2019-01-18 06:00:00,21.4089705755,44.8769255484,0,0,0,12,12,6140,514
compact51__current_roles,2019-01-18 07:00:00,16.5725854151,51.7532073459,0,0,0,12,12,2814,1695
compact51__current_roles,2019-01-18 08:00:00,13.206098319,54.1701616688,0,0,0,12,12,645,2233
compact51__current_roles,2019-01-18 09:00:00,13.7992540682,51.9688250006,0,0,0,12,12,908,1733
compact51__current_roles,2019-01-18 10:00:00,16.9666947096,47.6512226146,0,0,0,12,12,3121,900
compact51__current_roles,2019-01-18 11:00:00,17.1022973814,51.0366911326,0,0,0,12,12,3227,1526
compact51__current_roles,2019-01-18 12:00:00,16.836776688,51.3450447688,0,0,0,12,12,3010,1596
compact51__current_roles,2019-01-18 13:00:00,16.3739730809,49.3040402165,0,0,0,12,12,2639,1202
compact51__current_roles,2019-01-18 14:00:00,15.5657927275,51.3288232328,0,0,0,12,12,2044,1592
compact51__current_roles,2019-01-18 15:00:00,15.2258414319,54.3689022699,0,0,0,12,12,1799,2289
compact51__current_roles,2019-01-18 16:00:00,13.6694209185,56.7157387495,0,0,0,12,12,856,2865
compact51__current_roles,2019-01-18 17:00:00,14.6519085665,51.4108023519,0,0,0,12,12,1416,1614
compact51__current_roles,2019-01-18 18:00:00,13.5351066756,52.8370451949,0,0,0,12,12,785,1917
compact51__current_roles,2019-01-18 19:00:00,13.7208886309,54.8319489463,0,0,0,12,12,875,2412
compact51__current_roles,2019-01-18 20:00:00,14.1334794951,50.453236207,0,0,0,12,12,1072,1409
compact51__current_roles,2019-01-18 21:00:00,15.3362134891,49.3645913369,0,0,0,12,12,1882,1218
compact51__current_roles,2019-01-18 22:00:00,19.2176350444,49.5723801264,0,0,0,12,12,4859,1263
compact51__current_roles,2019-01-18 23:00:00,23.3323920309,85.5142096582,0,0,0,12,12,6991,5773
compact51__current_roles,2019-01-19 00:00:00,22.4750969119,85.4212665919,0,0,0,12,12,6632,5770
compact51__current_roles,2019-01-19 01:00:00,23.482851593,81.9320347025,0,0,0,12,12,7036,5636
compact51__current_roles,2019-01-19 02:00:00,25.1253610036,95.7330564825,0,0,0,12,12,7519,6107
compact51__current_roles,2019-01-19 03:00:00,27.9233430296,135.897110081,0,0,0,12,12,8053,6915
compact51__current_roles,2019-01-19 04:00:00,28.5764669262,142.498122906,0,0,0,12,12,8165,6991
compact51__current_roles,2019-01-19 05:00:00,28.0672886198,123.744099742,0,0,0,12,12,8079,6734
compact51__current_roles,2019-01-19 06:00:00,29.1744020344,107.783605957,0,0,0,12,12,8242,6418
compact51__current_roles,2019-01-19 07:00:00,13.6610296244,48.0894556614,0,0,0,12,12,849,982
compact51__current_roles,2019-01-19 08:00:00,14.8307109558,42.7828513499,0,0,0,12,12,1542,304
compact51__current_roles,2019-01-19 09:00:00,15.4921324811,44.8326255247,0,0,0,12,12,1989,508
compact51__current_roles,2019-01-19 10:00:00,15.8016040827,44.240975855,0,0,0,12,12,2236,438
compact51__current_roles,2019-01-19 11:00:00,17.4835600066,45.9415494669,0,0,0,12,12,3550,628
compact51__current_roles,2019-01-19 12:00:00,17.3353301609,46.0381205644,0,0,0,11,11,3426,642
compact51__current_roles,2019-01-19 13:00:00,18.231370127,56.0552032017,0,0,0,12,12,4137,2704
compact51__current_roles,2019-01-19 14:00:00,15.708656964,69.6115387021,0,0,0,12,12,2147,4920
compact51__current_roles,2019-01-19 15:00:00,18.4212484587,758.278169636,1,0,0,12,12,4313,8423
compact51__current_roles,2019-01-19 16:00:00,20.177196265,175.101645504,1,0,0,12,12,5486,7325
compact51__current_roles,2019-01-19 17:00:00,22.8077464231,57.1235129924,0,0,0,12,12,6788,2964
compact51__current_roles,2019-01-19 18:00:00,19.9800687109,57.2496302409,0,0,0,12,12,5358,3002
compact51__current_roles,2019-01-19 19:00:00,18.9346055442,72.5881106186,0,0,0,12,12,4676,5177
compact51__current_roles,2019-01-19 20:00:00,20.535622327,91.4969922065,0,0,0,12,12,5692,5953
compact51__current_roles,2019-01-19 21:00:00,20.7120189151,110.755052325,1,0,0,12,12,5785,6482
compact51__current_roles,2019-01-19 22:00:00,23.8481584385,174.353240692,1,0,0,12,12,7159,7321
compact51__current_roles,2019-01-19 23:00:00,23.7781256808,195.823292162,0,0,0,12,12,7143,7469
compact51__current_roles,2019-01-20 00:00:00,26.6915635014,53.5042790988,0,0,0,12,12,7877,2083
compact51__current_roles,2019-01-20 01:00:00,26.3603452482,45.888307543,0,0,0,12,12,7807,624
compact51__current_roles,2019-01-20 02:00:00,28.2307496733,78.8560856973,0,0,0,12,12,8110,5507
compact51__current_roles,2019-01-20 03:00:00,31.237098676,93.1320790703,0,0,0,12,12,8445,6014
compact51__current_roles,2019-01-20 04:00:00,32.1431497671,97.9344371424,0,0,0,12,12,8501,6169
compact51__current_roles,2019-01-20 05:00:00,28.4788611021,57.2495534775,0,0,0,12,12,8144,3001
compact51__current_roles,2019-01-20 06:00:00,31.4548012814,83.8228619631,0,0,0,12,12,8463,5708
compact51__current_roles,2019-01-20 07:00:00,30.0031557978,67.975152272,0,0,0,12,12,8351,4769
compact51__current_roles,2019-01-20 08:00:00,22.662324925,51.120614664,0,0,0,12,12,6724,1550
compact51__current_roles,2019-01-20 09:00:00,20.1059061575,43.8334838156,0,0,0,12,12,5444,396
compact51__current_roles,2019-01-20 10:00:00,19.3368705257,48.0359260212,0,0,0,12,12,4928,966
compact51__current_roles,2019-01-20 11:00:00,18.9212887606,48.2020152544,0,0,0,12,12,4668,1001
compact51__current_roles,2019-01-20 12:00:00,17.939990232,44.9546747096,0,0,0,12,12,3919,522
compact51__current_roles,2019-01-20 13:00:00,21.6039842448,63.025640283,0,0,0,12,12,6226,4162
compact51__current_roles,2019-01-20 14:00:00,21.0184266926,48.6966635831,0,0,0,12,12,5949,1095
compact51__current_roles,2019-01-20 15:00:00,21.4022302592,43.2875534049,0,0,0,12,12,6137,334
compact51__current_roles,2019-01-20 16:00:00,21.7020625291,43.2605110984,0,0,0,12,12,6262,332
compact51__current_roles,2019-01-20 17:00:00,19.4515230591,42.2150841132,0,0,0,12,12,5014,256
compact51__current_roles,2019-01-20 18:00:00,18.8339640014,44.9050108525,0,0,0,12,12,4600,517
compact51__current_roles,2019-01-20 19:00:00,17.2431461295,44.2068562617,0,0,0,13,13,3337,435
compact51__current_roles,2019-01-20 20:00:00,17.7115286443,42.9265581648,0,0,0,12,12,3731,313
compact51__current_roles,2019-01-20 21:00:00,21.8433476217,45.3425792515,0,0,0,12,12,6330,566
compact51__current_roles,2019-01-20 22:00:00,20.6686301558,61.0075801274,0,0,0,13,13,5762,3798
compact51__current_roles,2019-01-20 23:00:00,21.9911977669,70.7776280082,0,0,0,12,12,6402,5034
compact51__current_roles,2019-01-21 00:00:00,22.4754183893,90.8009786036,0,0,0,13,12,6634,5929
compact51__current_roles,2019-01-21 01:00:00,23.6765930144,110.092478375,1,0,0,12,12,7104,6466
compact51__current_roles,2019-01-21 02:00:00,24.833945091,74.3976266523,0,0,0,12,12,7436,5302
compact51__current_roles,2019-01-21 03:00:00,26.8132121416,79.530657873,0,0,0,12,12,7905,5536
compact51__current_roles,2019-01-21 04:00:00,23.6868550566,84.3277950809,0,0,0,12,12,7108,5723
compact51__current_roles,2019-01-21 05:00:00,23.8784579606,80.885692374,0,0,0,12,12,7170,5597
compact51__current_roles,2019-01-21 06:00:00,21.1579031573,55.2886480714,0,0,0,12,12,6013,2535
compact51__current_roles,2019-01-21 07:00:00,12.1767162891,52.5544054806,0,0,0,12,12,300,1861
compact51__current_roles,2019-01-21 08:00:00,13.2143141215,56.0664831183,0,0,0,12,12,650,2709
compact51__current_roles,2019-01-21 09:00:00,12.0850446532,53.4644579947,0,0,0,12,12,274,2070
compact51__current_roles,2019-01-21 10:00:00,13.2308383166,54.5307238856,0,0,0,12,12,662,2330
compact51__current_roles,2019-01-21 11:00:00,13.6518294974,45.7216732915,0,0,0,11,11,844,603
compact51__current_roles,2019-01-21 12:00:00,15.9707760359,36.4808641046,0,0,0,12,12,2365,45
compact51__current_roles,2019-01-21 13:00:00,12.6878523625,39.9386854341,0,0,0,12,12,465,122
compact51__current_roles,2019-01-21 14:00:00,13.3517936452,41.1250660568,0,0,0,12,12,713,185
compact51__current_roles,2019-01-21 15:00:00,13.4841456913,40.7830748405,0,0,0,12,12,767,164
compact51__current_roles,2019-01-21 16:00:00,13.1463960738,50.9678900953,0,0,0,12,12,624,1514
compact51__current_roles,2019-01-21 17:00:00,12.9416552871,55.5893119138,0,0,0,12,12,548,2600
compact51__current_roles,2019-01-21 18:00:00,14.9270265454,55.2898477244,0,0,0,12,12,1620,2536
compact51__current_roles,2019-01-21 19:00:00,18.3888529954,54.8039994395,0,0,0,12,12,4274,2407
compact51__current_roles,2019-01-21 20:00:00,16.3391079472,50.7713040374,0,0,0,12,12,2616,1477
compact51__current_roles,2019-01-21 21:00:00,14.5319622514,43.4179288575,0,0,0,12,12,1320,345
compact51__current_roles,2019-01-21 22:00:00,17.2231667964,62.2615100598,0,0,0,12,12,3319,4029
compact51__current_roles,2019-01-21 23:00:00,20.3372917396,90.0090616467,0,0,0,12,12,5586,5911
compact51__current_roles,2019-01-22 00:00:00,22.7312988288,154.816832817,1,0,0,13,12,6755,7144
compact51__current_roles,2019-01-22 01:00:00,23.8863187941,152.981066754,1,0,0,12,12,7173,7116
compact51__current_roles,2019-01-22 02:00:00,21.8603481918,115.395445402,1,0,0,12,12,6339,6574
compact51__current_roles,2019-01-22 03:00:00,21.7032116789,91.8123384398,0,0,0,13,12,6265,5963
compact51__current_roles,2019-01-22 04:00:00,17.4419949623,40.6094133648,0,0,0,12,12,3512,152
compact51__current_roles,2019-01-22 05:00:00,18.0041300121,38.1940841354,0,0,0,12,12,3966,76
compact51__current_roles,2019-01-22 06:00:00,26.0852737089,63.3950547532,0,0,0,12,12,7739,4215
compact51__current_roles,2019-01-22 07:00:00,27.5302888122,62.6991933351,0,0,0,12,12,8002,4104
compact51__current_roles,2019-01-22 08:00:00,24.7573721952,66.6924204834,0,0,0,12,12,7419,4633
compact51__current_roles,2019-01-22 09:00:00,22.1377960432,65.5176998396,0,0,0,12,12,6480,4512
compact51__current_roles,2019-01-22 10:00:00,17.204440003,62.5816218052,0,0,0,12,12,3303,4081
compact51__current_roles,2019-01-22 11:00:00,13.5548975361,56.0826157028,0,0,0,12,12,791,2715
compact51__current_roles,2019-01-22 12:00:00,18.2156008603,47.9720965584,0,0,0,12,12,4119,956
compact51__current_roles,2019-01-22 13:00:00,14.9885682757,43.6905382687,0,0,0,12,12,1653,379
compact51__current_roles,2019-01-22 14:00:00,15.9578668106,50.0259094914,0,0,0,13,13,2359,1343
compact51__current_roles,2019-01-22 15:00:00,15.8196057469,42.6382077918,0,0,0,12,12,2248,287
compact51__current_roles,2019-01-22 16:00:00,16.9452875845,45.7256942536,0,0,0,12,12,3106,605
compact51__current_roles,2019-01-22 17:00:00,17.3939361553,87.6719974237,0,0,0,12,12,3474,5831
compact51__current_roles,2019-01-22 18:00:00,18.4136677508,259.62578041,0,0,0,12,12,4304,7810
compact51__current_roles,2019-01-22 19:00:00,17.2870469776,198.427987157,0,0,0,13,13,3381,7488
compact51__current_roles,2019-01-22 20:00:00,19.6147524795,120.706113333,0,0,0,12,12,5133,6672
compact51__current_roles,2019-01-22 21:00:00,21.0804915527,53.9493912188,0,0,0,12,12,5974,2184
compact51__current_roles,2019-01-22 22:00:00,16.4412019187,75.6386819236,0,0,0,12,11,2704,5369
compact51__current_roles,2019-01-22 23:00:00,19.3983499526,99.7032128008,0,0,0,12,12,4971,6221
compact51__current_roles,2019-01-23 00:00:00,26.0890160355,97.3776451488,0,0,0,12,12,7742,6158
compact51__current_roles,2019-01-23 01:00:00,28.5132844374,92.6588818374,0,0,0,12,12,8151,5990
compact51__current_roles,2019-01-23 02:00:00,32.6072674285,191.163642914,0,0,0,12,12,8522,7432
compact51__current_roles,2019-01-23 03:00:00,33.9330239564,191.861550886,0,0,0,12,12,8577,7440
compact51__current_roles,2019-01-23 04:00:00,33.6709437476,94.2060327501,0,0,0,12,12,8564,6051
compact51__current_roles,2019-01-23 05:00:00,30.4436158145,68.9642794131,0,0,0,12,12,8392,4853
compact51__current_roles,2019-01-23 06:00:00,22.670792725,58.9643492224,0,0,0,12,12,6730,3376
compact51__current_roles,2019-01-23 07:00:00,17.846789622,51.5689529192,0,0,0,12,12,3842,1653
compact51__current_roles,2019-01-23 08:00:00,15.8640064718,58.8873242668,0,0,0,12,12,2282,3367
compact51__current_roles,2019-01-23 09:00:00,14.8028245886,57.3572028217,0,0,0,12,12,1518,3026
compact51__current_roles,2019-01-23 10:00:00,18.4145012389,51.7306582377,0,0,0,12,12,4305,1690
compact51__current_roles,2019-01-23 11:00:00,18.1974566373,55.5278059668,0,0,0,12,12,4098,2590
compact51__current_roles,2019-01-23 12:00:00,20.0785488857,54.7640375927,0,0,0,12,12,5417,2390
compact51__current_roles,2019-01-23 13:00:00,19.8195308914,56.2327644436,0,0,0,12,12,5262,2755
compact51__current_roles,2019-01-23 14:00:00,18.5564014222,57.0997051878,0,0,0,12,12,4403,2956
compact51__current_roles,2019-01-23 15:00:00,16.6040579461,54.7852638833,0,0,0,12,12,2841,2400
compact51__current_roles,2019-01-23 16:00:00,14.672231406,52.5062764061,0,0,0,12,12,1434,1847
compact51__current_roles,2019-01-23 17:00:00,12.3481328167,49.929355595,0,0,0,12,12,352,1329
compact51__current_roles,2019-01-23 18:00:00,10.7236912515,53.4139959103,0,0,0,12,12,52,2059
compact51__current_roles,2019-01-23 19:00:00,12.3968513046,52.5771898071,0,0,0,12,12,368,1865
compact51__current_roles,2019-01-23 20:00:00,11.7667402084,55.3075507545,0,0,0,12,12,200,2539
compact51__current_roles,2019-01-23 21:00:00,13.5624482944,57.0449008832,0,0,0,12,12,792,2940
compact51__current_roles,2019-01-23 22:00:00,12.2120718556,54.6662604655,0,0,0,12,12,315,2366
compact51__current_roles,2019-01-23 23:00:00,14.4486380876,46.6914487247,0,0,0,12,12,1276,740
compact51__current_roles,2019-01-24 00:00:00,20.7788013882,50.7531587141,0,0,0,12,12,5826,1473
compact51__current_roles,2019-01-24 01:00:00,18.0266896398,54.9634197306,0,0,0,12,12,3984,2445
compact51__current_roles,2019-01-24 02:00:00,19.4972183577,61.7214140315,0,0,0,12,12,5051,3942
compact51__current_roles,2019-01-24 03:00:00,20.1819581689,70.6639555447,0,0,0,12,12,5490,5023
compact51__current_roles,2019-01-24 04:00:00,19.9496921974,72.0621933887,0,0,0,12,12,5343,5133
compact51__current_roles,2019-01-24 05:00:00,21.5248784692,73.4466033004,0,0,0,12,12,6191,5241
compact51__current_roles,2019-01-24 06:00:00,12.9808072624,54.7867497206,0,0,0,12,12,561,2401
compact51__current_roles,2019-01-24 07:00:00,16.2685528362,61.8397699875,0,0,0,12,12,2572,3965
compact51__current_roles,2019-01-24 08:00:00,13.6575227709,62.0496040316,0,0,0,12,12,846,3998
compact51__current_roles,2019-01-24 09:00:00,14.3342023781,61.3727502665,0,0,0,12,12,1201,3874
compact51__current_roles,2019-01-24 10:00:00,12.2752816077,62.4584032259,0,0,0,12,12,333,4063
compact51__current_roles,2019-01-24 11:00:00,14.9275163212,54.56220355,0,0,0,12,12,1621,2338
compact51__current_roles,2019-01-24 12:00:00,14.2817670975,54.6803124697,0,0,0,12,12,1165,2371
compact51__current_roles,2019-01-24 13:00:00,14.2880169077,52.9684769627,0,0,0,12,12,1167,1956
compact51__current_roles,2019-01-24 14:00:00,14.4122865668,52.5189930943,0,0,0,12,12,1251,1851
compact51__current_roles,2019-01-24 15:00:00,13.5795286318,53.6057342375,0,0,0,12,12,803,2111
compact51__current_roles,2019-01-24 16:00:00,13.6309843906,51.3889199483,0,0,0,11,11,834,1606
compact51__current_roles,2019-01-24 17:00:00,11.2502316375,53.7014741181,0,0,0,12,12,111,2133
compact51__current_roles,2019-01-24 18:00:00,10.4745151501,55.8819544923,0,0,0,12,12,36,2666
compact51__current_roles,2019-01-24 19:00:00,11.3231701163,52.5924704629,0,0,0,12,12,120,1870
compact51__current_roles,2019-01-24 20:00:00,15.4140557103,46.0591550327,0,0,0,12,12,1943,645
compact51__current_roles,2019-01-24 21:00:00,12.0568277657,50.5852078027,0,0,0,12,12,266,1433
compact51__current_roles,2019-01-24 22:00:00,11.1330725626,52.9603485063,0,0,0,12,12,100,1952
compact51__current_roles,2019-01-24 23:00:00,15.77415676,53.2394102771,0,0,0,12,12,2209,2020
compact51__current_roles,2019-01-25 00:00:00,15.549715277,52.8661415457,0,0,0,12,12,2032,1924
compact51__current_roles,2019-01-25 01:00:00,14.8777646201,51.7200531337,0,0,0,12,12,1588,1688
compact51__current_roles,2019-01-25 02:00:00,17.7965158817,57.5338345017,0,0,0,12,12,3799,3074
compact51__current_roles,2019-01-25 03:00:00,18.8378684344,58.6378666842,0,0,0,12,12,4604,3308
compact51__current_roles,2019-01-25 04:00:00,20.5483467518,59.5042683432,0,0,0,12,12,5698,3493
compact51__current_roles,2019-01-25 05:00:00,17.9462897159,55.7914937617,0,0,0,12,12,3927,2645
compact51__current_roles,2019-01-25 06:00:00,13.3335436827,50.5414259728,0,0,0,12,12,709,1422
compact51__current_roles,2019-01-25 07:00:00,12.759695546,54.5038716969,0,0,0,12,12,490,2324
compact51__current_roles,2019-01-25 08:00:00,10.0526529807,53.1150406268,0,0,0,14,14,21,1990
compact51__current_roles,2019-01-25 09:00:00,10.6264817113,56.1976666746,0,0,0,10,10,45,2750
