case_id,case_group,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,scenario_count,success_count,sum_classic_interface_objective,sum_balanced_interface_objective,mean_balanced_interface_objective,max_abs_interface_residual_mw,mean_zone_j_equiv_pg_mw,max_zone_j_equiv_pg_mw,mean_s4_equiv_pg_mw,max_s4_equiv_pg_mw,mean_s4_g_equiv_pg_mw,mean_s4_k_equiv_pg_mw,mean_zone_j_device_pg_mw,mean_s4_device_pg_mw,max_branch_overload_count,max_voltage_bound_count,zone_j_zero_dispatch_penalty,selection_score
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP1_X1,main_grid,250,220,220,220,220,1,1,6,6,291.51840869166,41.7473893489504,6.95789822482506,2540.14344970479,157.348681203172,327.480291137324,2592.5184362111,3058.01188950006,1141.52313319817,1336.17444586995,52.4495604010575,235.683494201009,0,20,0.37060527518731,42.1179946241377
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP1p1_X0p75,main_grid,250,220,220,220,220,1.1,0.75,6,6,395.293158397774,52.1575692100818,8.6929282016803,2751.19314503248,106.07486618865,246.906187334711,2285.92107804934,2582.66186002172,956.432627771778,1286.62678866396,35.3582887295502,207.811007095394,0,21,0.575700535245398,52.7332697453272
S4_COST_main_grid_J250_E220_F220_G220_K220_CAP1p1_X1,main_grid,250,220,220,220,220,1.1,1,6,6,393.533624811613,51.3913694264229,8.56522823773715,2726.9810609192,132.906584501387,298.218658947807,2271.57098910201,2588.36846423667,929.093269641894,1303.64913191812,44.3021948337958,206.506453554728,0,21,0.46837366199445,51.8597430884174
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP0p8_X0p75,main_grid,250,260,260,260,260,0.8,0.75,6,6,107.592015287514,14.0060515796624,2.33434192994373,2136.52404931274,1923.67176601289,2087.89613179376,1594.13972474682,2019.14456515228,642.629725880924,815.917051580342,641.223922004296,144.921793158802,0,16,0,14.0060515796624
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP0p8_X1,main_grid,250,260,260,260,260,0.8,1,6,6,106.098827097061,13.7218902932955,2.28698171554925,2168.75643653013,1937.58083286526,2102.81727413989,1581.98761227013,2004.75440184817,627.70849872292,837.17621133205,645.860277621753,143.817055660921,0,17,0,13.7218902932955
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP0p9_X0p75,main_grid,250,260,260,260,260,0.9,0.75,6,6,155.482605247013,19.3048505397796,3.21747508996327,1930.03780159647,1819.01852135241,1993.34329654867,1274.15833573772,1589.36764329121,494.322799159419,754.418126203552,606.339507117471,115.832575976156,0,17,0,19.3048505397796
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP0p9_X1,main_grid,250,260,260,260,260,0.9,1,6,6,154.8866131352,19.0420099672975,3.17366832788292,1952.40007931269,1827.92673182098,2002.53370344563,1268.80651950074,1575.8483754385,471.42500648045,775.544953111352,609.308910606993,115.34604722734,0,17,0,19.0420099672975
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP1_X0p75,main_grid,250,260,260,260,260,1,0.75,6,6,248.143358714972,29.2591629875042,4.87652716458404,2025.43803802603,1678.65416452623,1852.7201782639,1021.45353566746,1258.35869352939,347.698856838039,671.910085779281,559.551388175411,92.8594123334051,0,19,0,29.2591629875042
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP1_X1,main_grid,250,260,260,260,260,1,1,6,6,247.853036446094,29.0820345161574,4.84700575269291,2014.78131869866,1683.84367208993,1855.16264440448,1022.88179463148,1262.9595694707,328.229587430518,694.563239024305,561.281224029977,92.9892540574073,0,18,0,29.0820345161574
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,250,260,260,260,260,1.1,0.75,6,6,372.799094942108,43.7758010773821,7.29596684623035,2493.11794782314,1540.13435469096,1715.09851870446,820.719130949866,1035.10117215508,230.50087351562,590.218257434247,513.37811823032,74.6108300863515,0,21,0,43.7758010773821
S4_COST_main_grid_J250_E260_F260_G260_K260_CAP1p1_X1,main_grid,250,260,260,260,260,1.1,1,6,6,372.641019054589,43.7116906012526,7.28528176687543,2493.11434114465,1542.38427937767,1722.07689944621,830.597006586902,1040.4031962209,216.134111139544,614.462895447358,514.12809312589,75.5088187806274,0,21,0,43.7116906012526
