case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,status,note,scaled_branch_count,added_device_count,boundary_target_p_mw,boundary_target_q_mvar,opf_success,opf_raw_info,objective,classic_interface_objective,balanced_interface_objective,max_abs_interface_residual_mw,mean_abs_interface_residual_mw,bus_count,branch_count,gen_count,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,zone_j_equiv_pg_mw,zone_j_equiv_pmax_mw,zone_j_fraction_pmax_used,s4_equiv_pg_mw,s4_equiv_pmax_mw,s4_fraction_pmax_used,s4_e_equiv_pg_mw,s4_f_equiv_pg_mw,s4_g_equiv_pg_mw,s4_k_equiv_pg_mw,min_voltage,max_voltage,voltage_bound_count_high,voltage_bound_count_low,branch_overload_count,max_branch_overload_mva,central_east_residual_mw,total_east_residual_mw,upny_coned_residual_mw,dunwoodie_south_residual_mw,moses_south_residual_mw,total_east_proxy_flow_mw,upny_coned_flow_mw,dunwoodie_south_flow_mw
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,260,260,260,260,1,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,758117.316080487,0.8306857779985,0.381974778780813,2281.85855202385,1007.50464740791,49,81,43,10902.2197987,1949.00701812996,11140.5737802098,2812.24087210374,2607.26963311411,3000,0.869089877704703,0,6200,0,0,0,0,0,1.05439329538706,1.1,14,0,0,0,58.8101931599624,-743.223701495436,-1941.36077988337,-2281.85855202385,-12.2700104769306,2418.19125293539,2004.25477866229,891.907027188032
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,260,260,260,260,1,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,877267.002537082,5.6253398416939,2.08493752969476,1553.36543155427,943.878739581436,49,81,43,10902.2197987,1854.49425179317,11477.0327698625,4771.02138664951,3000,3000,1,124.435582515242,6200,0.0200702552443939,0,0,5.0174318884653,119.418150626777,0.901064006497891,1.1,16,0,0,0,1340.09226041608,1553.36543155427,-403.761342936969,-953.782061730178,468.392601269679,2614.85686414694,1529.06497273427,108.390434490602
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,260,260,260,260,1,1,ok,,12,14,420.059642000211,105.276869922714,1,1,807503.281903969,2.25629031137084,1.36437068201045,1367.27655844914,751.168536910925,49,81,43,10902.2197987,1848.12780101926,11572.5041072535,5957.54506449256,2834.50619461582,3000,0.944835398205272,0,6200,0,0,0,0,0,0.916469085146739,1.1,18,0,0,0,1367.27655844914,1012.2729380139,-259.830491117691,-754.851476924859,361.611220049035,2927.49279356198,1741.44296885016,295.599685308141
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,260,260,260,260,1,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,842886.755142388,199.717101771066,23.2896377609019,2014.2412144775,965.615678521963,49,81,43,10902.2197987,1869.01737679448,11053.8782973517,1647.25581727111,2992.09385728677,3000,0.997364619095591,0,6200,0,0,0,0,0,1.06935728118989,1.1,13,0,0,0,1248.62884046095,2014.2412144775,-125.923835517492,-844.696411043503,594.588091110374,1688.67468504566,1124.65497485542,-70.3097067718359
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,835259.477384041,5.24649036028908,1.96741364672501,1487.57290376458,912.782862069068,49,81,43,10902.2197987,1845.27221376401,11460.3008011507,4579.29390966913,2958.49525865706,3000,0.986165086219021,0,6200,0,0,0,0,0,0.9,1.1,17,1,0,0,1258.65142297989,1487.57290376458,-362.8718421577,-919.250875088853,535.567266354321,2552.44039795437,1524.15391553761,94.4834268838674
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,569946.800499313,37.9813364786471,1.22674772284104,1031.27110027981,611.25458242463,49,81,43,10902.2197987,1832.47457485567,11330.3360281845,4071.26595279816,1736.49657135929,3000,0.578832190453097,0,6200,0,0,0,0,0,0.925810910866149,1.1,12,0,0,6.31902139502927e-08,1031.27110027981,718.607342400986,-194.022612244546,-507.272667970766,605.099189227045,2604.30507866176,1992.00663479391,780.533795661174
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,756784.42561059,0.820928817942081,0.377195698636483,2261.35216186357,1002.98869021647,49,81,43,10902.2197987,1949.00701812996,11134.3676190544,2762.68543483068,2601.06347195871,3000,0.86702115731957,0,6200,0,0,0,0,0,1.05439338479116,1.1,13,0,0,0,58.7687295540031,-743.21798050454,-1939.33455404928,-2261.35216186357,-12.2700251109759,2418.19697392629,2006.28100449638,912.413417348313
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,874633.446520079,5.56926581473662,2.06099412972288,1554.4240531054,933.309145877462,49,81,43,10902.2197987,1854.49425179317,11468.8283643894,4707.54307960619,3000,3000,1,114.628412823329,6200,0.018488453681182,0,0,21.5371093126592,93.0913035106695,0.900693042651587,1.1,16,0,0,0,1340.8221481677,1554.4240531054,-383.50703900956,-917.901377238812,469.891111865834,2615.91548569807,1549.31927666168,144.271118981968
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,803909.236470623,2.21475966891801,1.35295987555038,1370.56249814188,743.856873334335,49,81,43,10902.2197987,1848.12780101926,11564.0519924064,5882.07166603471,2818.24759743286,3000,0.939415865810955,0,6200,0,0,0,0,0,0.91638930331773,1.1,19,0,0,0,1370.56249814188,1016.78605861386,-251.351324627751,-711.690738497266,368.893746790915,2932.00591416194,1749.9221353401,338.760423735734
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,260,260,260,260,1,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,841753.979889738,199.640221764051,23.2793457076997,2014.24164793004,960.009197374371,49,81,43,10902.2197987,1869.01737679448,11048.9009077952,1608.41574213499,2987.11646773031,3000,0.995705489243437,0,6200,0,0,0,0,0,1.0693577329005,1.1,13,0,0,0,1248.62284769618,2014.24164793004,-125.047732939019,-817.545670291054,594.58808801556,1688.6751184982,1125.53107743389,-43.1589660193874
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,762094.96281878,6.90134008232479,2.52498700583999,1901.46680471144,913.072557992456,49,81,43,10902.2197987,1845.27221376401,11569.3627937285,5822.686012402,2608.58178671511,3000,0.869527262238371,0,6200,0,0,0,0,0,0.908416875212698,1.1,16,0,0,0,1566.24620769,1901.46680471144,12.4045636183321,-599.154185227978,486.091028714536,2966.33429890123,1899.43032131364,414.580116744742
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,522774.971177168,38.5353384015816,1.45015537083355,1257.42505873755,647.133596063393,49,81,43,10902.2197987,1832.47457485567,11411.6168855148,4787.09259573449,1487.12488557457,3000,0.495708295191524,0,6200,0,0,0,0,0,0.95959884606063,1.1,13,0,0,6.32500132269342e-08,1257.42505873755,1011.48835248227,73.9319627965256,-287.654727396434,605.167878904187,2897.18608874304,2259.96120983499,1000.15173623551
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,676131.413495484,0.588885892826181,0.272191989069763,1895.26131831184,822.04118597167,49,81,43,10902.2197987,1949.00701812996,11248.1501770822,3962.5067601577,2203.24602998651,3000,0.734415343328838,0,6200,0,0,0,0,0,1.0534357969896,1.1,15,0,0,0,397.380610409804,-288.409307665366,-1516.9907897943,-1895.26131831184,-12.1639036770405,2873.00564676546,2428.62476875136,1278.50426090004
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,798044.1816444,7.54397307947372,2.68285772856177,1963.54401228405,948.757344855147,49,81,43,10902.2197987,1854.49425179317,11581.3483293035,6010.8169896632,2774.76242677128,3000,0.924920808923759,0,6200,0,0,0,0,0,0.911473346512961,1.1,15,0,0,0,1645.28375721354,1963.54401228405,-36.6311517309016,-684.012106918178,414.315696129066,3025.03544487672,1896.19516394034,378.160389302602
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,420.059642000211,105.276869922714,1,1,769980.913118377,2.31932795414709,1.51075343575245,1522.01038368921,722.719221350534,49,81,43,10902.2197987,1848.12780101926,11609.0668218188,6744.75838948745,2664.94444226181,3000,0.888314814087269,0,6200,0,0,0,0,0,0.907318267236828,1.1,21,0,0,0,1522.01038368921,1228.77805225141,-74.6990676024022,-583.956686727097,204.151916482551,3143.99790779949,1926.57439236545,466.494475505903
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,260,260,260,260,1.1,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,748252.249006529,317.931270037692,35.7565564132957,2493.1143411406,1084.12310852681,49,81,43,10902.2197987,1869.01737679448,11117.3934368252,2310.9833013575,2544.00899676036,3000,0.848002998920121,0,6200,0,0,0,0,0,1.0621440993907,1.1,14,0,0,0,1595.66257782143,2493.1143411406,334.050817641049,-403.10925934887,594.678546682092,2167.54781170876,1584.62962801396,371.277444922797
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,758763.747203714,6.87768432388243,2.51518070898497,1904.29590453109,907.854401065872,49,81,43,10902.2197987,1845.27221376401,11557.8198973308,5724.06374985846,2593.06870019085,3000,0.86435623339695,0,6200,0,0,0,0,0,0.907417453394402,1.1,16,0,0,0,1567.9223563972,1904.29590453109,19.432323088706,-557.818433019665,489.802988292699,2969.16339872088,1906.45808078402,455.915868953055
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,520536.339857846,38.5264857367578,1.44682744603045,1257.39415710739,642.397650828748,49,81,43,10902.2197987,1832.47457485567,11400.7508191966,4699.14414775957,1475.91803950225,3000,0.491972679834083,0,6200,0,0,0,0,0,0.958535958420363,1.1,13,0,0,6.32505816611229e-08,1257.39415710739,1012.53354761929,78.6991378598173,-258.192090288663,605.169321268573,2898.23128388006,2264.72838489828,1029.61437334328
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,674041.412022188,0.579252434074478,0.267480735520122,1871.68786432751,816.444398824571,49,81,43,10902.2197987,1949.00701812996,11238.1662592253,3878.20220463341,2193.26211212961,3000,0.73108737070987,0,6200,0,0,0,0,0,1.05347958769913,1.1,16,0,0,0,397.228952882026,-288.041605008731,-1513.09620671487,-1871.68786432751,-12.1673651897156,2873.3733494221,2432.51935183079,1302.07771488437
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,794370.920294637,7.51773527872395,2.67035565377299,1966.83196628133,940.280851486009,49,81,43,10902.2197987,1854.49425179317,11569.2159273299,5905.93731234304,2757.96304147421,3000,0.919321013824736,0,6200,0,0,0,0,0,0.910263679285688,1.1,15,0,0,0,1647.26826741536,1966.83196628133,-28.7952368905658,-639.83104294469,418.677743898102,3028.323398874,1904.03107878067,422.34145327609
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,764050.400218795,2.31583423847892,1.52177972997723,1533.89910981457,718.420245317781,49,81,43,10902.2197987,1848.12780101926,11610.7118730626,6724.98093459525,2636.89023167282,3000,0.878963410557606,0,6200,0,0,0,0,0,0.903530174496132,1.1,21,0,0,0,1533.89910981457,1243.9388535941,-55.2114577945058,-530.857073412854,228.194731972874,3159.15870914218,1946.06200217334,519.594088820146
S4_COST_main_grid_J180_E260_F260_G260_K260_CAP1p1_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,260,260,260,260,1.1,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,746857.490108857,317.887168745794,35.7514462365202,2493.11794781974,1078.81335121581,49,81,43,10902.2197987,1869.01737679448,11110.8731771674,2261.22024465034,2537.48873710249,3000,0.845829579034163,0,6200,0,0,0,0,0,1.06214510367932,1.1,14,0,0,0,1595.63585242288,2493.11794781974,335.569621078777,-375.064802092009,594.678532665636,2167.5514183879,1586.14843145169,399.321902179658
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,907698.134003899,5.15360889634194,1.73705966381167,1447.27551992596,1033.49775266083,49,81,43,10902.2197987,1845.27221376401,11428.3025938718,4249.27679065253,0,3000,0,3920.75713381251,6200,0.632380182872985,25.9836855338614,786.782997725671,1654.20936854098,1453.78108201199,0.9,1.1,14,1,0,0,601.584295353672,1378.52588810114,1177.01780384027,1447.27551992596,563.085256083103,2443.39338229093,3064.04356153558,2461.00982189869
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,630364.409874305,37.4702773797934,1.00210947937227,826.00438687226,596.368304730887,49,81,43,10902.2197987,1832.47457485567,11239.5534365312,3422.44471764588,0,3000,0,2349.90202975087,6200,0.379016456411431,6.56720687072611,346.180007557228,941.351876405223,1055.8029389177,0.964382692493041,1.1,13,0,0,6.2918502408138e-08,579.883516473824,467.087083766583,503.806970220026,826.00438687226,605.059566321743,2352.78482002735,2689.83621725849,2113.8108505042
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,848854.698957385,0.156063741132047,0.0462731318776598,718.462577650582,375.776094374016,49,81,43,10902.2197987,1949.00701812996,11133.3757973485,2826.01004847064,0,3000,0,3623.27165025277,6200,0.584398653266575,259.550628121107,720.424327307143,1353.53883536306,1289.75785946146,1.05480991886217,1.1,13,0,0,0,-409.475607861123,-718.462577650582,-574.424465227152,-164.101327408967,-12.4164937222568,2442.95237678025,3371.19109331851,3009.66425180291
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,937913.262054554,5.30211086940762,1.83810848717982,1502.73581445017,1076.03422957294,49,81,43,10902.2197987,1854.49425179317,11443.7803339657,4445.44129523086,0,3000,0,4082.39131616546,6200,0.658450212284752,19.9103805237505,805.522033866675,1743.57898007779,1513.37992169725,0.9,1.1,14,1,0,0,680.482705822912,1460.71006361815,1237.50959654322,1502.73581445017,498.732967430273,2522.20149621082,3170.33591221446,2564.90831067095
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,420.059642000211,105.276869922714,1,1,868708.913726459,3.19746358401372,1.3654111030442,1504.07873665404,906.430935117016,49,81,43,10902.2197987,1848.12780101926,11499.9349918419,5034.57452353029,0,3000,0,3679.18751282598,6200,0.593417340778384,0,541.504847593471,1655.09945102813,1482.58321420438,0.9,1.1,16,1,0,0,737.991012777484,714.752618164438,1114.78405602273,1504.07873665404,460.548251966388,2629.97247371252,3116.05751599058,2554.52989888704
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.8,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,920413.071459261,143.743238755157,27.4713408013611,2385.33319540906,1426.03208285979,49,81,43,10902.2197987,1869.01737679448,11087.2592201519,2074.63948960228,0,3000,0,4048.67478008697,6200,0.65301206130435,415.588845950052,950.116720911699,1390.79903427792,1292.1701789473,1.07198130615231,1.1,13,0,0,0,891.913251252048,2385.33319540906,1612.16613543192,1646.31463693601,594.433195269887,2059.76666597723,2862.74494580483,2420.70134120768
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,905724.719534319,5.29070121211327,1.77512621127468,1458.03807249063,1048.0911856141,49,81,43,10902.2197987,1845.27221376401,11422.6820221175,4202.59568450491,0,3000,0,3915.18911536339,6200,0.631482115381192,35.8523643527463,810.178559573292,1641.78112801979,1427.37706341756,0.9,1.1,14,1,0,0,609.79243410567,1411.41014909205,1198.17998728045,1458.03807249063,563.035285101691,2476.27764328184,3085.20574497576,2471.77237446335
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,629021.755902105,37.5015553555922,1.01397733465358,835.430749186369,610.175875691901,49,81,43,10902.2197987,1832.47457485567,11235.1533816241,3388.18253530006,0,3000,0,2345.50197484377,6200,0.378306770136092,15.8497675899338,365.252050272654,935.850792617202,1028.54936436398,0.96528907950579,1.1,13,0,0,6.32320507065742e-08,587.748965844037,495.442800264487,527.197533647985,835.430749186369,605.059329516626,2381.14053652526,2713.22678068645,2123.23721281831
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,82.3046423956917,20.6274877783239,1,1,846764.155312888,0.150601653782662,0.0447575894049311,696.519605490175,369.450931036383,49,81,43,10902.2197987,1949.00701812996,11124.3978476665,2736.31994316993,0,3000,0,3614.29370057083,6200,0.582950596866262,266.792884186504,735.334417477392,1337.83966672618,1274.32673218075,1.05480984179781,1.1,13,0,0,0,-403.359328558937,-696.519605490175,-566.829449434344,-168.12994752729,-12.4163241711668,2464.89534894065,3378.78610911132,3005.63563168459
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,935709.582932457,5.44250612038689,1.87883021480635,1515.19152219567,1091.11074745184,49,81,43,10902.2197987,1854.49425179317,11437.2028014878,4386.71498537209,0,3000,0,4075.65105195613,6200,0.65736307289615,27.3916469243811,828.027863729533,1739.26008581982,1480.9714554824,0.9,1.1,14,1,0,0,686.711585285231,1490.55470148337,1264.20560054832,1515.19152219567,498.890327746621,2552.04613407604,3197.03191621956,2577.36401841645
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,420.059642000211,105.276869922714,1,1,866355.791009068,3.25446663983118,1.38856604271016,1514.90585889961,920.327965818797,49,81,43,10902.2197987,1848.12780101926,11493.5394032958,4980.42832307669,0,3000,0,3672.36625388513,6200,0.592317137723408,0,576.877201665161,1641.2171807477,1454.27187147226,0.9,1.1,16,1,0,0,737.640897127723,750.570880143761,1137.56309138407,1514.90585889961,460.959101538821,2665.79073569184,3138.83655135192,2565.35702113261
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.8,0.75,ok,,12,14,-389.215064635112,-97.546490151821,1,1,918984.807332276,145.280064618217,27.8788636643774,2404.92395426778,1434.39663453084,49,81,43,10902.2197987,1869.01737679448,11081.5027208242,2019.61968832989,0,3000,0,4042.91828075934,6200,0.652083593670861,419.637024099129,965.79419844991,1383.63639411828,1273.85066409202,1.07199776489137,1.1,13,0,0,0,895.231449601423,2404.92395426778,1625.46201556267,1651.93140438456,594.434348837789,2079.35742483594,2876.04082593558,2426.31810865623
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,833890.682992673,6.10310388856613,2.13340138120317,1524.42666569858,1129.49545119405,49,81,43,10902.2197987,1845.27221376401,11469.9989632774,4709.80508809851,0,3000,0,3466.25702675089,6200,0.559073713992078,0,491.478631947317,1541.43291943636,1433.34547536721,0.9,1.1,15,1,0,0,918.631386336713,1524.42666569858,1200.76160365559,1455.22032913143,548.43727114796,2589.29415988837,3087.7873613509,2468.95463110415
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,580681.111777758,37.832502163184,1.15168841711454,835.259840219171,674.233193899384,49,81,43,10902.2197987,1832.47457485567,11310.1533711096,3904.84225527432,0,3000,0,2052.17707829444,6200,0.330996302950716,0,169.464886074857,858.944387288069,1023.76780493151,0.945738744191581,1.1,13,0,0,6.3241941461456e-08,801.569673177323,590.924849493489,538.321001355047,835.259840219171,605.090605251892,2476.62258575426,2724.35024839351,2123.06630385111
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,772474.02431037,0.0816472009226111,0.0213508917158248,563.793908331822,291.260527273595,49,81,43,10902.2197987,1949.00701812996,11172.1482569455,3233.19815532953,0,3000,0,3150.44410984981,6200,0.508136146749969,117.333458220395,534.613210242627,1239.28010697546,1259.21733441132,1.05475674765064,1.1,16,0,0,0,-186.486240978413,-563.793908331822,-541.349152044824,-152.342169197034,-12.3311658158837,2597.62104609901,3404.26640650084,3021.42341001485
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,864413.305785247,6.36377704388799,2.26992966744622,1594.20354406226,1170.81646921186,49,81,43,10902.2197987,1854.49425179317,11486.6830194633,4917.07569490802,0,3000,0,3629.58927420772,6200,0.585417624872213,0,493.558964460282,1644.52637240913,1491.50393733831,0.9,1.1,15,1,0,0,1002.22215165045,1594.20354406226,1262.80655970349,1511.24095261923,483.609138023851,2655.69497665493,3195.63287537473,2573.41344884001
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,420.059642000211,105.276869922714,1,1,802175.932703524,3.56799582060711,1.66052244296154,1502.03405691331,980.460840828656,49,81,43,10902.2197987,1848.12780101926,11555.832581074,5659.33715313769,0,3000,0,3254.46867038804,6200,0.52491430167549,0,186.546076036707,1579.42877490109,1488.49381945024,0.904128171551929,1.1,19,0,0,0,1062.77251837775,794.705946786256,1111.40759559876,1502.03405691331,431.384086467199,2709.92580233434,3112.68105556661,2552.48521914631
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,220,160,160,160,160,0.9,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,839640.300012073,200.769262553751,32.7325103857436,2551.11396879834,1517.50745241098,49,81,43,10902.2197987,1869.01737679448,11106.490572276,2282.5857363654,0,3000,0,3556.30613221107,6200,0.57359776325985,282.547114579352,748.037616239023,1267.17356619502,1258.54783519767,1.07082748661787,1.1,13,0,0,0,1134.49716583088,2551.11396879834,1648.12799183667,1659.28331734911,594.514818239916,2225.54743936651,2898.70680220958,2433.67002162078
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,220,160,160,160,160,0.9,0.75,ok,,12,14,92.7889737289091,23.2551088959784,1,1,831691.37226267,6.24404525173949,2.16813261901166,1558.11221524541,1143.17829685851,49,81,43,10902.2197987,1845.27221376401,11463.7818236764,4658.07048813035,0,3000,0,3459.71175591798,6200,0.558018025148062,0,524.844484717706,1529.79168677338,1405.0755844269,0.9,1.1,15,1,0,0,918.246171173425,1558.11221524541,1223.61515511648,1467.16317696826,548.754765788957,2622.9797094352,3110.64091281179,2480.89747894098
S4_COST_main_grid_J220_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,220,160,160,160,160,0.9,0.75,ok,,12,14,1461.85190208034,366.374621967386,1,1,579221.526185954,37.854525054185,1.15926207480402,845.251410401165,685.327376902452,49,81,43,10902.2197987,1832.47457485567,11305.0460549262,3862.91704985053,0,3000,0,2046.74251691153,6200,0.330119760792182,0,192.184263090317,858.223789321669,996.334464499541,0.94780556039454,1.1,12,0,0,6.32427372693201e-08,800.414590186768,614.17433469794,561.70198833045,845.251410401165,605.094560895939,2499.87207095871,2747.73123536891,2133.0578740331
