audit_group,scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,Dunwoodie_South,2924.02417366766,3173.76557921188,4534.14796431356,-249.741405544222,1935.84206726617,fixed_interface_scale,0.0166433695687867
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,Dysinger_East,241.628906828622,345.442933820289,3154.18988821813,-103.814026991667,1231.31610688274,fixed_interface_scale,0.00710841794601196
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,West_Central,7.86802877770101,444.780201612359,9855.85771634158,-436.912172834658,4634.5681465926,fixed_interface_scale,0.00888729804141625
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,Moses_South,-61.2176629201097,-18.0281665798467,1577.09494410906,-43.189496340263,1124.88579191751,fixed_interface_scale,0.0014741423269742
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,Central_East,1489.36351013532,1604.47725507616,2577.56454927825,-115.113744940839,1392.92634591109,fixed_interface_scale,0.0068296439031252
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,Total_East_proxy,2948.90857759985,3161.41495443083,7441.91676751464,-212.506376830978,2905.13643967645,fixed_interface_scale,0.00535070325233791
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,UPNY_ConEd,3743.62192407639,3945.61555854566,5647.97126859058,-201.993634469266,2999.1759695476,fixed_interface_scale,0.00453598355750552
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,Dunwoodie_South,2958.54220367842,3173.76557921188,4534.14796431356,-215.223375533459,1935.84206726617,fixed_interface_scale,0.0123605851498143
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,Dysinger_East,231.993864857656,345.442933820289,3154.18988821813,-113.449068962633,1231.31610688274,fixed_interface_scale,0.00848912153454633
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,West_Central,0.946322825720955,444.780201612359,9855.85771634158,-443.833878786638,4634.5681465926,fixed_interface_scale,0.00917111955108436
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,Moses_South,-56.7989020605094,-18.0281665798467,1577.09494410906,-38.7707354806627,1124.88579191751,fixed_interface_scale,0.001187931002225
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,Central_East,1500.44380696679,1604.47725507616,2577.56454927825,-104.033448109373,1392.92634591109,fixed_interface_scale,0.00557814347706807
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,Total_East_proxy,2971.84252521996,3161.41495443083,7441.91676751464,-189.572429210872,2905.13643967645,fixed_interface_scale,0.0042581139845964
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,UPNY_ConEd,3772.37468695933,3945.61555854566,5647.97126859058,-173.240871586333,2999.1759695476,fixed_interface_scale,0.00333654375603958
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,Dunwoodie_South,2992.28767197923,3173.76557921188,4534.14796431356,-181.477907232652,1935.84206726617,fixed_interface_scale,0.00878835675796813
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,Dysinger_East,233.474165565262,345.442933820289,3154.18988821813,-111.968768255027,1231.31610688274,fixed_interface_scale,0.00826903214578087
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,West_Central,4.19960962272932,444.780201612359,9855.85771634158,-440.58059198963,4634.5681465926,fixed_interface_scale,0.00903716432991619
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,Moses_South,-53.5531871901479,-18.0281665798467,1577.09494410906,-35.5250206103012,1124.88579191751,fixed_interface_scale,0.000997359696643886
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,Central_East,1513.41338291525,1604.47725507616,2577.56454927825,-91.0638721609116,1392.92634591109,fixed_interface_scale,0.00427401380743976
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,Total_East_proxy,2998.04019155018,3161.41495443083,7441.91676751464,-163.374762880649,2905.13643967645,fixed_interface_scale,0.00316254615801881
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,UPNY_ConEd,3802.55650414747,3945.61555854566,5647.97126859058,-143.059054398185,2999.1759695476,fixed_interface_scale,0.00227523785466989
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,Dunwoodie_South,3027.39283318756,3173.76557921188,4534.14796431356,-146.372746024324,1935.84206726617,fixed_interface_scale,0.0057171632664458
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,Dysinger_East,243.804005052441,345.442933820289,3154.18988821813,-101.638928767848,1231.31610688274,fixed_interface_scale,0.00681366907767297
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,West_Central,4.6390423696913,444.780201612359,9855.85771634158,-440.141159242668,4634.5681465926,fixed_interface_scale,0.00901914608045829
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,Moses_South,-69.8565965536483,-18.0281665798467,1577.09494410906,-51.8284299738016,1124.88579191751,fixed_interface_scale,0.00212284968350924
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,Central_East,1470.33252239152,1604.47725507616,2577.56454927825,-134.144732684639,1392.92634591109,fixed_interface_scale,0.00927450934744657
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,Total_East_proxy,2892.38112566721,3161.41495443083,7441.91676751464,-269.033828763623,2905.13643967645,fixed_interface_scale,0.00857591992005268
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,UPNY_ConEd,3680.54604865543,3945.61555854566,5647.97126859058,-265.069509890225,2999.1759695476,fixed_interface_scale,0.00781116217582996
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,Dunwoodie_South,2889.47996725695,3173.76557921188,4534.14796431356,-284.285611954935,1935.84206726617,fixed_interface_scale,0.0215660155397382
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,Dysinger_East,229.77489143451,345.442933820289,3154.18988821813,-115.668042385779,1231.31610688274,fixed_interface_scale,0.0088244500643218
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,West_Central,-7.23377655763261,444.780201612359,9855.85771634158,-452.013978169992,4634.5681465926,fixed_interface_scale,0.00951229226835227
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,Moses_South,-67.6410408289523,-18.0281665798467,1577.09494410906,-49.6128742491056,1124.88579191751,fixed_interface_scale,0.00194523427492909
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,Central_East,1444.72979615779,1604.47725507616,2577.56454927825,-159.747458918365,1392.92634591109,fixed_interface_scale,0.0131525999791158
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,Total_East_proxy,2884.42332151132,3161.41495443083,7441.91676751464,-276.991632919511,2905.13643967645,fixed_interface_scale,0.00909076085922873
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,UPNY_ConEd,3675.51493780878,3945.61555854566,5647.97126859058,-270.100620736884,2999.1759695476,fixed_interface_scale,0.00811049328621375
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8225,Dunwoodie_South,2886.2113042719,3173.76557921188,4534.14796431356,-287.554274939985,1935.84206726617,fixed_interface_scale,0.022064790615921
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,Dysinger_East,215.985415929231,345.442933820289,3154.18988821813,-129.457517891058,1231.31610688274,fixed_interface_scale,0.0110538974418696
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,West_Central,-19.7179183928169,444.780201612359,9855.85771634158,-464.498120005176,4634.5681465926,fixed_interface_scale,0.0100449869384697
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,Moses_South,-66.1663551269176,-18.0281665798467,1577.09494410906,-48.1381885470709,1124.88579191751,fixed_interface_scale,0.00183131319461573
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,Central_East,1439.19208186719,1604.47725507616,2577.56454927825,-165.285173208968,1392.92634591109,fixed_interface_scale,0.0140802864106261
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,Total_East_proxy,2878.10154257245,3161.41495443083,7441.91676751464,-283.313411858382,2905.13643967645,fixed_interface_scale,0.0095104529359324
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,UPNY_ConEd,3671.08806617699,3945.61555854566,5647.97126859058,-274.52749236867,2999.1759695476,fixed_interface_scale,0.00837852926183755
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.82,Dunwoodie_South,2883.31440656769,3173.76557921188,4534.14796431356,-290.451172644194,1935.84206726617,fixed_interface_scale,0.0225116030443455
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,Dysinger_East,203.992751794045,345.442933820289,3154.18988821813,-141.450182026244,1231.31610688274,fixed_interface_scale,0.0131967776763823
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,West_Central,-30.4893543645189,444.780201612359,9855.85771634158,-475.269555976878,4634.5681465926,fixed_interface_scale,0.01051626319767
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,Moses_South,-64.9439722537413,-18.0281665798467,1577.09494410906,-46.9158056738946,1124.88579191751,fixed_interface_scale,0.00173948823109236
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,Central_East,1430.8980621661,1604.47725507616,2577.56454927825,-173.579192910056,1392.92634591109,fixed_interface_scale,0.0155288403094464
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,Total_East_proxy,2873.1199521215,3161.41495443083,7441.91676751464,-288.295002309334,2905.13643967645,fixed_interface_scale,0.00984784399196456
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,UPNY_ConEd,3667.45973407605,3945.61555854566,5647.97126859058,-278.155824469607,2999.1759695476,fixed_interface_scale,0.00860146489553355
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8175,Dunwoodie_South,2880.88926726434,3173.76557921188,4534.14796431356,-292.876311947536,1935.84206726617,fixed_interface_scale,0.0228890963751534
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,Dysinger_East,203.679494284518,345.442933820289,3154.18988821813,-141.763439535771,1231.31610688274,fixed_interface_scale,0.0132552939291648
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,West_Central,-30.7067916701496,444.780201612359,9855.85771634158,-475.486993282509,4634.5681465926,fixed_interface_scale,0.0105258878453082
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,Moses_South,-64.8232118254997,-18.0281665798467,1577.09494410906,-46.795045245653,1124.88579191751,fixed_interface_scale,0.00173054493389601
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,Central_East,1430.72665796879,1604.47725507616,2577.56454927825,-173.750597107369,1392.92634591109,fixed_interface_scale,0.0155595239708004
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,Total_East_proxy,2873.41617209046,3161.41495443083,7441.91676751464,-287.998782340374,2905.13643967645,fixed_interface_scale,0.00982761728418504
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,UPNY_ConEd,3667.32068594297,3945.61555854566,5647.97126859058,-278.294872602693,2999.1759695476,fixed_interface_scale,0.00861006666814209
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.815,Dunwoodie_South,2880.57817404569,3173.76557921188,4534.14796431356,-293.18740516619,1935.84206726617,fixed_interface_scale,0.0229377477965632
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,Dysinger_East,202.380098973326,345.442933820289,3154.18988821813,-143.062834846963,1231.31610688274,fixed_interface_scale,0.0134994020477225
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,West_Central,-31.9516167940321,444.780201612359,9855.85771634158,-476.731818406391,4634.5681465926,fixed_interface_scale,0.0105810735454906
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,Moses_South,-64.7429900776675,-18.0281665798467,1577.09494410906,-46.7148234978208,1124.88579191751,fixed_interface_scale,0.00172461659933703
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,Central_East,1430.50909964633,1604.47725507616,2577.56454927825,-173.968155429834,1392.92634591109,fixed_interface_scale,0.0155985134567049
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,Total_East_proxy,2873.922903762,3161.41495443083,7441.91676751464,-287.492050668834,2905.13643967645,fixed_interface_scale,0.00979306447262111
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,UPNY_ConEd,3667.31573172215,3945.61555854566,5647.97126859058,-278.299826823509,2999.1759695476,fixed_interface_scale,0.0086103732246431
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8125,Dunwoodie_South,2880.34585153322,3173.76557921188,4534.14796431356,-293.41972767866,1935.84206726617,fixed_interface_scale,0.0229741140690837
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,Dysinger_East,202.500485507577,345.442933820289,3154.18988821813,-142.942448312712,1231.31610688274,fixed_interface_scale,0.0134766922719345
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,West_Central,-31.791469697356,444.780201612359,9855.85771634158,-476.571671309715,4634.5681465926,fixed_interface_scale,0.0105739658026309
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,Moses_South,-64.6664633855252,-18.0281665798467,1577.09494410906,-46.6382968056785,1124.88579191751,fixed_interface_scale,0.00171897080677334
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,Central_East,1430.56431445463,1604.47725507616,2577.56454927825,-173.912940621534,1392.92634591109,fixed_interface_scale,0.0155886135730001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,Total_East_proxy,2874.47299746511,3161.41495443083,7441.91676751464,-286.941956965716,2905.13643967645,fixed_interface_scale,0.00975562379079025
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,UPNY_ConEd,3667.33521757584,3945.61555854566,5647.97126859058,-278.280340969816,2999.1759695476,fixed_interface_scale,0.00860916751351475
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.81,Dunwoodie_South,2880.12578280744,3173.76557921188,4534.14796431356,-293.639796404436,1935.84206726617,fixed_interface_scale,0.0230085887790112
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,Dysinger_East,210.515665776092,345.442933820289,3154.18988821813,-134.927268044197,1231.31610688274,fixed_interface_scale,0.0120077139354012
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,West_Central,-22.4201402921686,444.780201612359,9855.85771634158,-467.200341904528,4634.5681465926,fixed_interface_scale,0.010162200494829
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,Moses_South,-61.7722298710841,-18.0281665798467,1577.09494410906,-43.7440632912374,1124.88579191751,fixed_interface_scale,0.00151224229267043
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,Central_East,1448.99926724246,1604.47725507616,2577.56454927825,-155.477987833705,1392.92634591109,fixed_interface_scale,0.0124589521362538
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,Total_East_proxy,2905.25547989912,3161.41495443083,7441.91676751464,-256.159474531712,2905.13643967645,fixed_interface_scale,0.00777477410853767
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,UPNY_ConEd,3701.02098323607,3945.61555854566,5647.97126859058,-244.594575309586,2999.1759695476,fixed_interface_scale,0.00665104285841974
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8075,Dunwoodie_South,2916.37404702544,3173.76557921188,4534.14796431356,-257.391532186444,1935.84206726617,fixed_interface_scale,0.0176786323399477
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,Dysinger_East,217.850721896494,345.442933820289,3154.18988821813,-127.592211923795,1231.31610688274,fixed_interface_scale,0.0107376492069669
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,West_Central,-13.6908420317278,444.780201612359,9855.85771634158,-458.471043644087,4634.5681465926,fixed_interface_scale,0.00978600150348782
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,Moses_South,-58.8005136868918,-18.0281665798467,1577.09494410906,-40.7723471070451,1124.88579191751,fixed_interface_scale,0.00131375554754433
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,Central_East,1467.22923171092,1604.47725507616,2577.56454927825,-137.248023365238,1392.92634591109,fixed_interface_scale,0.00970858397683252
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,Total_East_proxy,2936.76645128189,3161.41495443083,7441.91676751464,-224.648503148937,2905.13643967645,fixed_interface_scale,0.00597962557519664
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,UPNY_ConEd,3735.63395544915,3945.61555854566,5647.97126859058,-209.981603096511,2999.1759695476,fixed_interface_scale,0.00490183398592989
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.805,Dunwoodie_South,2953.67190185008,3173.76557921188,4534.14796431356,-220.093677361799,1935.84206726617,fixed_interface_scale,0.0129263314346373
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.8025,Dysinger_East,224.838140498097,345.442933820289,3154.18988821813,-120.604793322192,1231.31610688274,fixed_interface_scale,0.00959378577151169
