case_id,scenario_id,gen_index,bus_id,bus_name,zone,scheduled_pg_mw,opf_pg_mw,redispatch_mw
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,943.525217233429,940.042565968607,-3.48265126482204
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,40.0008856208857,36.4823656125352,-3.51852000835054
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,1710.0865673893,1706.70880246673,-3.37776492257558
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,453.153892433176,449.788763219283,-3.36512921389249
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,288.773724769062,285.391369909583,-3.38235485947945
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,247.015806950134,243.684857297483,-3.33094965265093
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,247.015806950134,243.684857297483,-3.33094965265093
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,247.015806950134,243.685222827057,-3.33058412307636
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,389.455776581978,386.058863337548,-3.39691324443004
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,11.2619474910009,7.88191215968802,-3.38003533131287
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,46.8321304474529,43.4076165406758,-3.42451390677712
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,104.052586575227,100.628319473017,-3.42426710220984
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,61.5797454442267,58.1136710589907,-3.46607438523595
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,149.633401770295,145.986256282749,-3.64714548754537
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,26.226371051672,22.6219744788021,-3.60439657286997
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,105.362472532557,101.893468009291,-3.46900452326555
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,14.9393294189239,10.7528872987202,-4.18644212020371
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,320.693419170414,316.484826739257,-4.20859243115751
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,106.890688545202,102.628840530072,-4.26184801513035
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,73.0901765085191,68.9408613067611,-4.14931520175794
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,666.429614968774,662.221022537609,-4.20859243116467
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,106.163030169232,102.013714967451,-4.14931520178075
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,230.983004201611,226.77572454967,-4.20727965194183
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,398.858874893767,395.352221528116,-3.50665336565089
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,199.429437446884,195.908733289519,-3.52070415736475
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,517.86360642517,514.180296516465,-3.68330990870436
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,337.002093915087,333.445223432946,-3.55687048214133
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,178.746194272927,175.124280442838,-3.62191383008926
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,377.210607106657,373.55271192657,-3.65789518008768
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,479.741219921693,475.751926816955,-3.98929310473812
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,312.536052101039,308.396840812064,-4.13921128897499
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,546.659252115298,542.883672715988,-3.77557939930932
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,219.289437277439,215.027589262301,-4.26184801513796
PERFORM_Q_TEMP_SUPPORT_VG0p80,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,819.600231455579,815.418754853823,-4.18147660175532
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,382.837071334269,379.268381295172,-3.56869003909725
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,943.525217233429,940.028234410077,-3.49698282335271
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,40.0008856208857,36.4680399348293,-3.53284568605644
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,1710.0865673893,1706.68706977479,-3.39949761451317
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,453.153892433176,449.774247122846,-3.37964531032992
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,288.773724769062,285.374821036763,-3.39890373229946
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,247.015806950134,243.62718704,-3.38861991013343
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,247.015806950134,243.62718704,-3.38861991013343
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,247.015806950134,243.68049337807,-3.33531357206314
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,389.455776581978,386.329550435532,-3.12622614644573
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,11.2619474910009,7.99068034516604,-3.27126714583485
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,46.8321304474529,43.58254711106,-3.2495833363929
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,104.052586575227,100.783926286656,-3.26866028857131
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,61.5797454442267,58.1266517682323,-3.45309367599437
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,149.633401770295,146.01213798345,-3.62126378684474
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,26.226371051672,22.6177197131507,-3.60865133852137
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,105.362472532557,101.88735554696,-3.47511698559667
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,14.9393294189239,10.7567909776284,-4.18253844129555
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,320.693419170414,316.489583438376,-4.2038357320377
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,106.890688545202,102.628950714728,-4.26173783047442
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,73.0901765085191,68.9510399650817,-4.13913654343737
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,666.429614968774,662.225779236729,-4.20383573204481
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,106.163030169232,102.023893625771,-4.13913654346018
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,230.983004201611,226.777230624923,-4.2057735766889
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,398.858874893767,395.336019632673,-3.52285526109426
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,199.429437446884,195.893534567713,-3.53590287917089
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,517.86360642517,514.170765628706,-3.6928407964632
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,337.002093915087,333.433403875979,-3.56869003910737
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,178.746194272927,175.112090566794,-3.63410370613269
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,377.210607106657,373.541156832678,-3.66945027397981
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,479.741219921693,475.73773413086,-4.00348579083328
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,312.536052101039,308.385943164265,-4.15010893677396
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,546.659252115298,542.874115323023,-3.78513679227444
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,219.289437277439,215.027699446957,-4.26173783048205
PERFORM_Q_TEMP_SUPPORT_VG0p85,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,819.600231455579,815.424110550748,-4.17612090483044
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,382.837071334269,379.747877386704,-3.08919394756464
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,943.525217233429,940.484032590304,-3.04118464312512
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,40.0008856208857,36.9289535865858,-3.07193203429989
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,1710.0865673893,1707.10667209823,-2.97989529107963
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,453.153892433176,450.168978705477,-2.9849137276982
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,288.773724769062,285.787798790266,-2.98592597879605
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,247.015806950134,244.047236105979,-2.96857084415487
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,247.015806950134,244.047236105979,-2.96857084415487
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,247.015806950134,244.094482892868,-2.92132405726528
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,389.455776581978,386.663843501382,-2.79193308059632
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,11.2619474910009,8.41613104448322,-2.84581644651768
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,46.8321304474529,44.1839973204609,-2.648133126992
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,104.052586575227,101.328497663777,-2.72408891144984
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,61.5797454442267,58.4874490595149,-3.09229638471179
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,149.633401770295,146.502744904722,-3.13065686557204
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,26.226371051672,23.190717022677,-3.03565402899504
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,105.362472532557,102.26458439191,-3.09788814064692
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,14.9393294189239,11.3211796359444,-3.61814978297954
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,320.693419170414,317.0556612376,-3.63775793281366
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,106.890688545202,103.208404810478,-3.68228373472444
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,73.0901765085191,69.5172387675356,-3.57293774098353
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,666.429614968774,662.791857035827,-3.63775793294712
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,106.163030169232,102.590092427838,-3.57293774139343
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,230.983004201611,227.346129448151,-3.63687475346066
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,398.858874893767,395.792843703879,-3.06603118988869
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,199.429437446884,196.354322350169,-3.07511509671514
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,517.86360642517,514.692588818066,-3.17101760710352
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,337.002093915087,333.912899967331,-3.08919394775546
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,178.746194272927,175.600638154849,-3.14555611807856
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,377.210607106657,374.045462166709,-3.16514493994833
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,479.741219921693,476.301951416271,-3.43926850542175
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,312.536052101039,308.960976429582,-3.57507567145683
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,546.659252115298,543.395499536794,-3.26375257850418
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,219.289437277439,215.607153542585,-3.68228373485394
PERFORM_Q_TEMP_SUPPORT_VG0p90,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,819.600231455579,815.99326201774,-3.60696943783887
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,382.837071334269,379.794531915427,-3.04253941884167
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,943.525217233429,940.535835354181,-2.98938187924807
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,40.0008856208857,36.9824543679851,-3.01843125290061
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,1710.0865673893,1707.19613585504,-2.89043153426428
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,453.153892433176,450.280549733446,-2.87334269972922
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,288.773724769062,285.877238803212,-2.89648596585033
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,247.015806950134,244.168602564563,-2.84720438557076
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,247.015806950134,244.168602564563,-2.84720438557076
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,247.015806950134,244.165695342664,-2.85011160746973
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,389.455776581978,386.558316268515,-2.89746031346294
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,11.2619474910009,8.36274756988714,-2.89919992111376
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,46.8321304474529,43.9115251571966,-2.92060529025626
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,104.052586575227,101.140940516143,-2.91164605908472
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,61.5797454442267,58.5874692310307,-2.99227621319599
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,149.633401770295,146.508741396391,-3.12466037390325
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,26.226371051672,23.1227091353066,-3.10366191636546
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,105.362472532557,102.392204873595,-2.9702676589614
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,14.9393294189239,11.2848238416874,-3.65450557723654
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,320.693419170414,317.019201317785,-3.67421785262957
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,106.890688545202,103.172306518411,-3.71838202679085
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,73.0901765085191,69.3879307536528,-3.70224575486634
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,666.429614968774,662.755397116137,-3.67421785263673
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,106.163030169232,102.460784414343,-3.70224575488864
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,230.983004201611,227.309842887002,-3.67316131460964
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,398.858874893767,395.847155060869,-3.01171983289817
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,199.429437446884,196.407012609084,-3.02242483780009
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,517.86360642517,514.704137812188,-3.15946861298141
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,337.002093915087,333.959554496235,-3.04253941885196
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,178.746194272927,175.639947686502,-3.1062465864247
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,377.210607106657,374.076248066848,-3.13435903980951
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,479.741219921693,476.263572929907,-3.47764699178572
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,312.536052101039,308.929846237216,-3.60620586382322
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,546.659252115298,543.403072340578,-3.25617977472007
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,219.289437277439,215.571055250641,-3.71838202679791
PERFORM_Q_TEMP_SUPPORT_VPENALTY,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,819.600231455579,815.95002615657,-3.65020529900846
