case_id,case_group,scenario_id,load_mode,zone_j_total_pmax_mw,rho_j_cost_c2,x_spine_multiplier,interface_name,lite_flow_mw,target_flow_mw,residual_mw,scale_mw,objective_term,interface_objective_total
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Dunwoodie_South,1126.41629370165,1062.17249622078,64.2437974808679,1062.17249622078,0.00365824093791313,9.07603045408463
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Moses_South,712.813994870936,792.394241270214,-79.5802463992782,792.394241270214,0.0100862084103636,2.13578692488919
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Central_East,2825.28701761336,1230.11557367852,1595.17144393484,1230.11557367852,1.68160077669784,2.13578692488919
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Total_East_proxy,3190.56302370545,1915.21985554808,1275.34316815737,1915.21985554808,0.443421604458881,2.13578692488919
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,UPNY_ConEd,1960.23742424794,2001.27345996785,-41.0360357199113,2001.27345996785,0.000420453455794787,2.13578692488919
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Dunwoodie_South,1033.58228147959,1050.451162233,-16.8688807534072,1050.451162233,0.000257881866311404,2.13578692488919
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Moses_South,309.232183331668,-285.666833937602,594.89901726927,285.666833937602,4.33677469319106,832.893614671204
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Central_East,2582.09615265353,-48.9231580616368,2631.01931071517,100,692.226261335613,832.893614671204
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Total_East_proxy,3425.2077065095,-325.566529431838,3750.77423594134,325.566529431838,132.727938319161,832.893614671204
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,UPNY_ConEd,2720.78804903984,1250.57881037291,1470.20923866693,1250.57881037291,1.38208948678647,832.893614671204
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Dunwoodie_South,1928.34004264056,774.386704271667,1153.9533383689,774.386704271667,2.22055083645238,832.893614671204
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,711.598249155115,713.559374921485,-1.96112576636983,713.559374921485,7.55354217962002e-06,8.85108142641376
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2804.13184847906,919.824688464481,1884.30716001458,919.824688464481,4.19655841409219,8.85108142641376
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3338.79182119143,1064.86749418979,2273.92432700164,1064.86749418979,4.55995834648708,8.85108142641376
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,2219.206417366,1887.02575769531,332.180659670692,1887.02575769531,0.0309879630812881,8.85108142641376
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,1269.32635214106,1013.73430197272,255.592050168338,1013.73430197272,0.0635691492110218,8.85108142641376
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,549.033712189705,-55.8104160947309,604.844128284436,100,36.5836419520159,40.2168989321674
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2680.97704885853,1002.33486432337,1678.64218453516,1002.33486432337,2.80472697955276,40.2168989321674
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3320.27952803456,1885.69773626077,1434.58179177379,1885.69773626077,0.57877060959666,40.2168989321674
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,2621.27572872136,2186.02924703846,435.2464816829,2186.02924703846,0.03964227794159,40.2168989321674
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,1878.11805767263,1287.80646363194,590.311594040687,1287.80646363194,0.210117113060469,40.2168989321674
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,-30.0323548420074,-18.0281665798467,-12.0041882621607,100,0.0144100535833398,0.472651755904681
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2487.54417927609,1604.47725507616,883.066924199935,1604.47725507616,0.302914530649964,0.472651755904681
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3438.81322786246,3161.41495443083,277.398273431626,3161.41495443083,0.00769918048734462,0.472651755904681
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,2925.2053038295,3945.61555854566,-1020.41025471616,3945.61555854566,0.0668836697788806,0.472651755904681
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,2271.92278369523,3173.76557921188,-901.842795516651,3173.76557921188,0.0807443214051524,0.472651755904681
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,701.704571065384,777.591851487167,-75.8872804217832,777.591851487167,0.00952433311961559,9.35929060667487
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2812.8385236596,889.243271952491,1923.59525170711,889.243271952491,4.67935739751579,9.35929060667487
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3347.67355467806,1061.49143259267,2286.18212208539,1061.49143259267,4.63861856628178,9.35929060667487
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,2171.50189045735,1932.82631567124,238.675574786113,1932.82631567124,0.0152486113105544,9.35929060667487
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,1198.78331722596,1062.17249622078,136.610821005184,1062.17249622078,0.0165416984471259,9.35929060667487
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,713.587435987398,792.394241270214,-78.8068052828162,792.394241270214,0.00989110524790606,2.20716648363446
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2846.69600494324,1230.11557367852,1616.58043126472,1230.11557367852,1.72704160904372,2.20716648363446
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3225.38547157878,1915.21985554808,1310.1656160307,1915.21985554808,0.467966887445675,2.20716648363446
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,1996.12230782344,2001.27345996785,-5.15115214441471,2001.27345996785,6.6251525511693e-06,2.20716648363446
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,1100.39187688765,1050.451162233,49.940714654648,1050.451162233,0.00226025674461638,2.20716648363446
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Moses_South,309.227633286875,-285.666833937602,594.894467224477,285.666833937602,4.33670835439042,825.521051505454
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Central_East,2565.79655231397,-48.9231580616368,2614.71971037561,100,683.675916382672,825.521051505454
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Total_East_proxy,3438.0377048455,-325.566529431838,3763.60423427734,325.566529431838,133.637516775084,825.521051505454
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,UPNY_ConEd,2745.62561789042,1250.57881037291,1495.04680751751,1250.57881037291,1.42918170551805,825.521051505454
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.75,Dunwoodie_South,1984.44572923507,774.386704271667,1210.05902496341,774.386704271667,2.4417282877894,825.521051505454
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,713.756951268712,713.559374921485,0.197576347226914,713.559374921485,7.66672121306643e-08,9.40037827606604
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2846.97855446916,919.824688464481,1927.15386600468,919.824688464481,4.38957685291863,9.40037827606604
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3407.18500072803,1064.86749418979,2342.31750653824,1064.86749418979,4.83838461456998,9.40037827606604
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2289.97858243338,1887.02575769531,402.952824738069,1887.02575769531,0.0455987305838755,9.40037827606604
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,1374.74044678299,1013.73430197272,361.006144810271,1013.73430197272,0.126818001326353,9.40037827606604
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,549.02977049738,-55.8104160947309,604.840186592111,100,36.5831651316779,40.5140234248987
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2726.98713795141,1002.33486432337,1724.65227362804,1002.33486432337,2.9605842001843,40.5140234248987
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3386.94096514905,1885.69773626077,1501.24322888828,1885.69773626077,0.633808360733422,40.5140234248987
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2690.81200284518,2186.02924703846,504.782755806717,2186.02924703846,0.0533208525015852,40.5140234248987
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,1973.06579285891,1287.80646363194,685.259329226974,1287.80646363194,0.283144879801501,40.5140234248987
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,-30.0515365913309,-18.0281665798467,-12.0233700114842,100,0.0144561426433057,0.465862194136175
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2497.17239360029,1604.47725507616,892.695138524128,1604.47725507616,0.309555988071298,0.465862194136175
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3453.66457904407,3161.41495443083,292.249624613237,3161.41495443083,0.0085456463739887,0.465862194136175
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2955.95220323116,3945.61555854566,-989.663355314501,3945.61555854566,0.0629137315086476,0.465862194136175
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,2331.72612098273,3173.76557921188,-842.039458229147,3173.76557921188,0.0703906855389354,0.465862194136175
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,705.558627875961,777.591851487167,-72.0332236112064,777.591851487167,0.00858148207133212,9.89567969581356
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2854.94022655607,889.243271952491,1965.69695460358,889.243271952491,4.88643306005891,9.89567969581356
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3416.58392794456,1061.49143259267,2355.09249535189,1061.49143259267,4.92246855516351,9.89567969581356
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2242.76255314026,1932.82631567124,309.936237469023,1932.82631567124,0.0257133732001622,9.89567969581356
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,1305.50790516629,1062.17249622078,243.335408945512,1062.17249622078,0.0524832253196409,9.89567969581356
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,715.570448843325,792.394241270214,-76.823792426889,792.394241270214,0.00939958898288721,2.35167447708441
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2884.6566591955,1230.11557367852,1654.54108551698,1230.11557367852,1.80910293554337,2.35167447708441
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3286.33949749351,1915.21985554808,1371.11964194543,1915.21985554808,0.512523087444968,2.35167447708441
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2059.66663530058,2001.27345996785,58.3931753327299,2001.27345996785,0.000851356218136401,2.35167447708441
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,1198.25344419103,1050.451162233,147.80228195803,1050.451162233,0.0197975088950533,2.35167447708441
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Moses_South,309.220574866001,-285.666833937602,594.887408803603,285.666833937602,4.33660544494056,831.554987718457
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Central_East,2574.94765452139,-48.9231580616368,2623.87081258302,100,688.469804112509,831.554987718457
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Total_East_proxy,3450.92973063974,-325.566529431838,3776.49626007158,325.566529431838,134.554621223691,831.554987718457
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,UPNY_ConEd,2773.51443318986,1250.57881037291,1522.93562281695,1250.57881037291,1.48299934457544,831.554987718457
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.5,Dunwoodie_South,2049.4133176466,774.386704271667,1275.02661337494,774.386704271667,2.71095759274082,831.554987718457
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Moses_South,620.948305059897,713.559374921485,-92.6110698615876,713.559374921485,0.0168447887861755,9.62306058980902
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Central_East,2832.71090252918,919.824688464481,1912.8862140647,919.824688464481,4.32482113249166,9.62306058980902
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Total_East_proxy,3443.05413532558,1064.86749418979,2378.18664113579,1064.86749418979,4.98770466986769,9.62306058980902
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,UPNY_ConEd,2361.41766550917,1887.02575769531,474.391907813857,1887.02575769531,0.0632002633388127,9.62306058980902
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Dunwoodie_South,1500.42151579567,1013.73430197272,486.687213822953,1013.73430197272,0.230489735324681,9.62306058980902
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Moses_South,549.191060745407,-55.8104160947309,605.001476840138,100,36.6026786978748,40.8047141890906
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Central_East,2732.50586199745,1002.33486432337,1730.17099767408,1002.33486432337,2.97956169324591,40.8047141890906
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Total_East_proxy,3479.96270887711,1885.69773626077,1594.26497261634,1885.69773626077,0.714787335830221,40.8047141890906
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,UPNY_ConEd,2807.78906431723,2186.02924703846,621.759817278771,2186.02924703846,0.0808971769425354,40.8047141890906
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Dunwoodie_South,2129.11898836021,1287.80646363194,841.312524728266,1287.80646363194,0.426789285197097,40.8047141890906
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Moses_South,-30.0500368769715,-18.0281665798467,-12.0218702971248,100,0.0144525365440891,0.5397763585284
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Central_East,2621.54089540381,1604.47725507616,1017.06364032765,1604.47725507616,0.401817759290988,0.5397763585284
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Total_East_proxy,3480.86926863767,3161.41495443083,319.454314206838,3161.41495443083,0.0102106763065993,0.5397763585284
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,UPNY_ConEd,3005.31245320254,3945.61555854566,-940.303105343122,3945.61555854566,0.0567944902333595,0.5397763585284
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Dunwoodie_South,2419.36413035394,3173.76557921188,-754.401448857937,3173.76557921188,0.0565008961533645,0.5397763585284
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Moses_South,568.82632176304,777.591851487167,-208.765529724127,777.591851487167,0.0720799010567433,10.0110791384725
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Central_East,2830.55129828665,889.243271952491,1941.30802633416,889.243271952491,4.76593071315276,10.0110791384725
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Total_East_proxy,3439.98227303673,1061.49143259267,2378.49084044406,1061.49143259267,5.02076598956096,10.0110791384725
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,UPNY_ConEd,2304.06605464827,1932.82631567124,371.239738977035,1932.82631567124,0.0368912403618695,10.0110791384725
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Dunwoodie_South,1423.01626283675,1062.17249622078,360.843766615972,1062.17249622078,0.115411294340197,10.0110791384725
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,0.25,Moses_South,723.653849974462,792.394241270214,-68.740391295752,792.394241270214,0.00752560429134461,2.71404533328622
