scenario_id,zone,npcc_bus_id,npcc_bus_name,zone_target_generation_mw,perform_bus_weight,ideal_bus_pg_mw,applied_bus_pg_mw,capacity_redispatch_mw,bus_pmin_mw,bus_pmax_mw,source_rule,confidence
S5_2025_HIGH_TOTAL_EAST_PUBLIC,C,68,HILLSIDE,1094.00560849967,0.0597090451253934,65.3220302453401,65.3220302453401,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,C,71,BINGHAMTON,1094.00560849967,0.0104652541081939,11.4490466887383,11.4490466887383,0,0,26.2803461164964,PERFORM Binghamton plant,high
S5_2025_HIGH_TOTAL_EAST_PUBLIC,C,72,LAPEER,1094.00560849967,0.0420433710156976,45.9956836914055,45.9956836914055,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,D,47,MOSES W,472.191890992333,0.959329106258799,452.987424768327,452.987424768327,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S5_2025_HIGH_TOTAL_EAST_PUBLIC,D,48,MOSES E,472.191890992333,0.0406708937412013,19.2044662240061,19.2044662240061,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S5_2025_HIGH_TOTAL_EAST_PUBLIC,E,43,EDIC,547.519334400533,0.666666666666667,365.012889600355,365.012889600355,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S5_2025_HIGH_TOTAL_EAST_PUBLIC,E,44,PORTER,547.519334400533,0.333333333333333,182.506444800178,182.506444800178,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S5_2025_HIGH_TOTAL_EAST_PUBLIC,F,37,NEW SEATHED,1645.90965582712,0.210302229460617,346.138470111199,346.138470111199,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,F,38,GILBOA,1645.90965582712,0.28871900454521,475.205397401754,475.205397401754,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S5_2025_HIGH_TOTAL_EAST_PUBLIC,F,41,ROTTERDAM,1645.90965582712,0.099654470089088,164.022254565964,164.022254565964,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,F,42,ALBANY,1645.90965582712,0.401324295905085,660.543533748198,660.543533748198,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,G,39,LEEDS,1225.83632912612,0.408278691528877,500.482852484174,500.482852484174,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,G,73,PLEASANT VLY,1225.83632912612,0.358300196665811,439.217397805984,439.217397805984,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,G,76,RAMAPO,1225.83632912612,0.233421111805312,286.136078835962,286.136078835962,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,I,78,CE UG,4.14388309310792,1,4.14388309310792,4.14388309310792,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S5_2025_HIGH_TOTAL_EAST_PUBLIC,J,79,RAV A-3,3160.38852543015,0.706420369463462,2232.56282978245,2232.56282978245,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S5_2025_HIGH_TOTAL_EAST_PUBLIC,J,81,GOETHALS,3160.38852543015,0.165299657210587,522.411139905877,522.411139905877,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S5_2025_HIGH_TOTAL_EAST_PUBLIC,J,82,AK-3,3160.38852543015,0.128279973325951,405.414555741821,405.414555741821,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S5_2025_HIGH_TOTAL_EAST_PUBLIC,K,80,NORTHPORT,1200.53316742803,0.284679453396702,341.767125888022,341.767125888022,0,0,678.940381470316,PERFORM Northport plant,high
S5_2025_HIGH_TOTAL_EAST_PUBLIC,K,9003,EAST GARDEN CITY,1200.53316742803,0.715320546603298,858.766041540006,858.766041540006,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,54,NIAGARA W,1185.74048071086,0.382185175153705,453.172433307317,453.172433307317,0,0,494.08899443871,PERFORM Niagara hydro plants,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,55,NIAGARA E,1185.74048071086,0.191092587576852,226.586216653658,226.586216653658,0,0,247.044497219355,PERFORM Niagara hydro plants,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,56,HUNTLEY,1185.74048071086,0.3012848165981,357.245603263913,357.245603263913,0,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,57,HUNTLEY,1185.74048071086,0.00871229543477941,10.3305213769303,10.3305213769303,0,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,60,DUNKIRK,1185.74048071086,0.036229555911566,42.9588510425212,42.9588510425212,0,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,A,61,DUNKIRK,1185.74048071086,0.0804955693249973,95.4468550665164,95.4468550665164,0,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,B,53,ROCHESTER,286.653445202502,1,286.653445202502,286.653445202502,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,50,CLAY,1645.92221199554,0.682385315127198,1123.15314730743,1123.15314730743,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,51,CLAY,1645.92221199554,0.180824507709693,297.623073712541,297.623073712541,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,65,GESONIDGE,1645.92221199554,0.024572506913824,40.4444349338769,40.4444349338769,0,0,61.7064793619949,PERFORM Greenidge plant,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,68,HILLSIDE,1645.92221199554,0.0597090451253934,98.2764436289289,98.2764436289289,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,71,BINGHAMTON,1645.92221199554,0.0104652541081939,17.2249941908538,17.2249941908538,0,0,26.2803461164964,PERFORM Binghamton plant,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,C,72,LAPEER,1645.92221199554,0.0420433710156976,69.2001182219061,69.2001182219061,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,D,47,MOSES W,383.713237927176,0.959329106258799,368.107277600348,368.107277600348,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S6_2025_LOW_TOTAL_EAST_PUBLIC,D,48,MOSES E,383.713237927176,0.0406708937412013,15.6059603268285,15.6059603268285,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S6_2025_LOW_TOTAL_EAST_PUBLIC,E,43,EDIC,591.208376712232,0.666666666666667,394.138917808155,394.138917808155,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S6_2025_LOW_TOTAL_EAST_PUBLIC,E,44,PORTER,591.208376712232,0.333333333333333,197.069458904077,197.069458904077,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S6_2025_LOW_TOTAL_EAST_PUBLIC,F,37,NEW SEATHED,588.554099569562,0.210302229460617,123.774239297665,123.774239297665,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,F,38,GILBOA,588.554099569562,0.28871900454521,169.926753748727,169.926753748727,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,F,41,ROTTERDAM,588.554099569562,0.099654470089088,58.6520469113651,58.6520469113651,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,F,42,ALBANY,588.554099569562,0.401324295905085,236.201059611806,236.201059611806,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,G,39,LEEDS,2075.90920167961,0.408278691528877,847.549492594507,847.549492594507,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,G,73,PLEASANT VLY,2075.90920167961,0.358300196665811,743.79867522217,743.79867522217,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,G,76,RAMAPO,2075.90920167961,0.233421111805312,484.561033862933,484.561033862933,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,I,78,CE UG,9.63256621420977,1,9.63256621420977,9.63256621420977,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S6_2025_LOW_TOTAL_EAST_PUBLIC,J,79,RAV A-3,3156.78543231217,0.706420369463462,2230.01753141084,2230.01753141084,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,J,81,GOETHALS,3156.78543231217,0.165299657210587,521.815549848578,521.815549848578,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S6_2025_LOW_TOTAL_EAST_PUBLIC,J,82,AK-3,3156.78543231217,0.128279973325951,404.952351052756,404.952351052756,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,K,80,NORTHPORT,1508.15379048725,0.284679453396702,429.340396714074,429.340396714074,0,0,678.940381470316,PERFORM Northport plant,high
S6_2025_LOW_TOTAL_EAST_PUBLIC,K,9003,EAST GARDEN CITY,1508.15379048725,0.715320546603298,1078.81339377318,1078.81339377318,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
