case_id,check_group,scenario_id,zone_j_pmax_mw,voltage_penalty_rho,zone,load_mw,local_pg_excluding_boundary_mw,boundary_equiv_pg_mw,s4_equiv_pg_mw,zone_j_equiv_pg_mw,local_pmax_excluding_boundary_mw,local_net_injection_mw
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,C,860.171569150202,2511.2,-86.530718496955,0,0,2511.2,1651.0284308498
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,D,168.972029516236,974.351380509847,519.760084611275,0,0,984.9807077,805.379350993611
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,E,415.391998103143,0,0,0,0,600,-415.391998103143
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,F,752.205742431129,568.003995,-107.896684510807,0,0,2168.003995,-184.201747431129
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,G,810.88521680194,343.076569436708,-205.110886014689,343.076569436708,0,2200,-467.808647365232
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,H,230.237430792078,0,0,0,0,0,-230.237430792078
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,I,492.648737521584,0,0,0,0,565.099092,-492.648737521584
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,J,3733.8359205215,4197.07746,-43.2653592484775,0,3000,4197.07746,463.241539478499
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,K,1885.24240732053,1201.21883706289,0,616.289495062893,0,2384.929342,-684.023570257638
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,A,829.945765539073,1292.8,367.194854523768,0,0,1292.8,462.854234460927
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,B,591.832125251815,288.8,0,0,0,288.8,-303.032125251815
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,C,881.156548731981,2511.2,26.7677338733634,0,0,2511.2,1630.04345126802
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,D,201.722939278163,969.234188497016,537.162651627593,0,0,984.9807077,767.511249218853
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,E,473.256422637636,0,0,0,0,600,-473.256422637636
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,F,837.972407410816,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,G,771.664072645135,161.268938627689,-309.311532202044,161.268938627689,0,2200,-610.395134017446
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,H,212.019396957058,0,0,0,0,0,-212.019396957058
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,I,479.125144553438,0,0,0,0,565.099092,-479.125144553438
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,J,3775.49942533002,4136.41564955937,13.3838669366817,0,2939.33818955937,4197.07746,360.916224229351
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,100,K,1848.02555036487,1050.88818422789,0,465.958842227888,0,2384.929342,-797.137366136981
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,A,1116.520173912,1292.8,-314.865301921532,0,0,1292.8,176.279826088
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,B,748.768203118663,288.8,0,0,0,288.8,-459.968203118663
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,C,968.015133790137,2511.2,-33.9262192534287,0,0,2511.2,1543.18486620986
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,D,260.011233789131,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,E,451.158416699447,0,0,0,0,600,-451.158416699447
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,F,742.959560399832,649.015763626679,160.237592293099,81.0117686266786,0,2168.003995,-93.9437967731533
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,G,760.143751136354,377.767177625756,223.392778812934,377.767177625756,0,2200,-382.376573510599
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,H,201.149793965221,0,0,0,0,0,-201.149793965221
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,I,418.565898348084,0,0,0,0,565.099092,-418.565898348084
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,J,3637.46700192704,4182.38373848831,-16.9631096267144,0,2985.30627848831,4197.07746,544.916736561267
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,100,K,1597.46063161409,1081.21751770207,0,496.288175702071,0,2384.929342,-516.243113912019
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,A,932.340491582214,1292.8,-137.336073147412,0,0,1292.8,360.459508417786
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,B,636.148567337793,288.8,0,0,0,288.8,-347.348567337793
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,C,910.820614656522,2511.2,-38.380801838862,0,0,2511.2,1600.37938534348
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,D,170.185373086867,977.175634863851,515.851057154045,0,0,984.9807077,806.990261776984
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,E,444.549582437007,0,0,0,0,600,-444.549582437007
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,F,785.822247965843,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,G,816.002322378635,279.849029564882,-144.564444879431,279.849029564882,0,2200,-536.153292813753
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,H,227.774482133019,0,0,0,0,0,-227.774482133019
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,I,486.15217802916,0,0,0,0,565.099092,-486.15217802916
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,J,3639.49544326512,4180.56637598874,-19.190400919431,0,2983.48891598874,4197.07746,541.07093272362
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,1000,K,1852.92849582782,1131.48321769964,0,546.553875699639,0,2384.929342,-721.445278128181
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,A,930.721354169113,1292.8,877.917709748932,0,0,1292.8,362.078645830888
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,B,693.312159348906,288.8,0,0,0,288.8,-404.512159348906
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,C,1131.40543191626,2511.2,326.342990880306,0,0,2511.2,1379.79456808374
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,D,257.652139346724,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,E,620.716578688692,0,0,0,0,600,-620.716578688692
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,F,871.041660003481,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,G,763.133766267374,0,220.372494023481,0,0,2200,-763.133766267374
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,H,252.133160811041,0,0,0,0,0,-252.133160811041
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,I,450.569665360907,0,0,0,0,565.099092,-450.569665360907
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,J,3459.55499275624,3495.84960099477,163.171495440153,0,2298.77214099477,4197.07746,36.2946082385301
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,1000,K,1471.97889003126,584.929342,0,0,0,2384.929342,-887.049548031261
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,A,1244.86540457269,1292.8,406.014236517478,0,0,1292.8,47.9345954273099
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,B,505.285153437801,288.8,0,0,0,288.8,-216.485153437801
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,C,901.170089087343,2511.2,-39.489443084831,0,0,2511.2,1610.02991091266
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,D,525.499765020787,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,E,310.722794351992,0,0,0,0,600,-310.722794351992
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,F,607.181454913555,568.003995,95.3048474725107,0,0,2168.003995,-39.1774599135551
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,G,477.380725475773,161.161361530396,123.212049666351,161.161361530396,0,2200,-316.219363945377
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,H,201.257521397288,0,0,0,0,0,-201.257521397288
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,I,524.487960045707,0,0,0,0,565.099092,-524.487960045707
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,J,4368.0500990318,4158.08549863279,-19.7447215424155,0,2961.00803863279,4197.07746,-209.964600399015
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,1000,K,1236.31883136526,952.48562267309,0,367.55628067309,0,2384.929342,-283.83320869217
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,A,933.986786519434,1292.8,-124.719673034239,0,0,1292.8,358.813213480566
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,B,618.641960022222,288.8,0,0,0,288.8,-329.841960022222
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,C,860.171569150202,2511.2,-86.530718496955,0,0,2511.2,1651.0284308498
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,D,168.972029516236,974.348617942226,519.760084611275,0,0,984.9807077,805.37658842599
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,E,415.391998103143,0,0,0,0,600,-415.391998103143
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,F,752.205742431129,568.003995,-107.896684510807,0,0,2168.003995,-184.201747431129
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,G,810.88521680194,342.925749336422,-205.110886014689,342.925749336422,0,2200,-467.959467465518
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,H,230.237430792078,0,0,0,0,0,-230.237430792078
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,I,492.648737521584,0,0,0,0,565.099092,-492.648737521584
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,J,3733.8359205215,4197.07746,-43.2653592484775,0,3000,4197.07746,463.241539478499
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,1000,K,1885.24240732053,1201.38808835846,0,616.458746358463,0,2384.929342,-683.854318962067
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,A,829.945765539073,1292.8,367.194854523768,0,0,1292.8,462.854234460927
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,B,591.832125251815,288.8,0,0,0,288.8,-303.032125251815
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,C,881.156548731981,2511.2,26.7677338733634,0,0,2511.2,1630.04345126802
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,D,201.722939278163,969.233441891226,537.162651627593,0,0,984.9807077,767.510502613063
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,E,473.256422637636,0,0,0,0,600,-473.256422637636
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,F,837.972407410816,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,G,771.664072645135,161.221266368365,-309.311532202044,161.221266368365,0,2200,-610.442806276769
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,H,212.019396957058,0,0,0,0,0,-212.019396957058
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,I,479.125144553438,0,0,0,0,565.099092,-479.125144553438
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,J,3775.49942533002,4136.4502489531,13.3838669366817,0,2939.3727889531,4197.07746,360.950823623079
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3000,1000,K,1848.02555036487,1050.91275094159,0,465.983408941593,0,2384.929342,-797.112799423275
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,A,1116.520173912,1292.8,-314.865301921532,0,0,1292.8,176.279826088
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,B,748.768203118663,288.8,0,0,0,288.8,-459.968203118663
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,C,968.015133790137,2511.2,-33.9262192534287,0,0,2511.2,1543.18486620986
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,D,260.011233789131,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,E,451.158416699447,0,0,0,0,600,-451.158416699447
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,F,742.959560399832,648.810030416856,160.237592293099,80.8060354168561,0,2168.003995,-94.1495299829759
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,G,760.143751136354,377.261863547745,223.392778812934,377.261863547745,0,2200,-382.88188758861
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,H,201.149793965221,0,0,0,0,0,-201.149793965221
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,I,418.565898348084,0,0,0,0,565.099092,-418.565898348084
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,J,3637.46700192704,4182.24398867432,-16.9631096267144,0,2985.16652867432,4197.07746,544.776986747284
S4_CAND_voltage_penalty_JPMAX3000_VRHO1000,voltage_penalty,S6_2025_LOW_TOTAL_EAST_PUBLIC,3000,1000,K,1597.46063161409,1082.08957570899,0,497.160233708994,0,2384.929342,-515.371055905096
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,A,932.340491582214,1292.8,-137.336073147412,0,0,1292.8,360.459508417786
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,B,636.148567337793,288.8,0,0,0,288.8,-347.348567337793
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,C,910.820614656522,2511.2,-38.380801838862,0,0,2511.2,1600.37938534348
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,D,170.185373086867,976.651605496067,515.851057154045,0,0,984.9807077,806.4662324092
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,E,444.549582437007,0,0,0,0,600,-444.549582437007
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,F,785.822247965843,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,G,816.002322378635,277.862572263585,-144.564444879431,277.862572263585,0,2200,-538.139750115051
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,H,227.774482133019,0,0,0,0,0,-227.774482133019
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,I,486.15217802916,0,0,0,0,565.099092,-486.15217802916
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,J,3639.49544326512,4179.53464871004,-19.190400919431,0,2982.45718871004,4197.07746,540.039205444924
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,10000,K,1852.92849582782,1136.99689582645,0,552.06755382645,0,2384.929342,-715.93160000137
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,A,930.721354169113,1292.8,877.917709748932,0,0,1292.8,362.078645830888
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,B,693.312159348906,288.8,0,0,0,288.8,-404.512159348906
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,C,1131.40543191626,2511.2,326.342990880306,0,0,2511.2,1379.79456808374
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,D,257.652139346724,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,E,620.716578688692,0,0,0,0,600,-620.716578688692
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,F,871.041660003481,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,G,763.133766267374,0,220.372494023481,0,0,2200,-763.133766267374
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,H,252.133160811041,0,0,0,0,0,-252.133160811041
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,I,450.569665360907,0,0,0,0,565.099092,-450.569665360907
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,J,3459.55499275624,3497.07777036942,163.171495440153,0,2300.00031036942,4197.07746,37.522777613181
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,10000,K,1471.97889003126,584.929342,0,0,0,2384.929342,-887.049548031261
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,A,1244.86540457269,1292.8,406.014236517478,0,0,1292.8,47.9345954273099
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,B,505.285153437801,288.8,0,0,0,288.8,-216.485153437801
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,C,901.170089087343,2511.2,-39.489443084831,0,0,2511.2,1610.02991091266
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,D,525.499765020787,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,E,310.722794351992,0,0,0,0,600,-310.722794351992
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,F,607.181454913555,568.003995,95.3048474725107,0,0,2168.003995,-39.1774599135551
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,G,477.380725475773,156.093282885794,123.212049666351,156.093282885794,0,2200,-321.287442589979
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,H,201.257521397288,0,0,0,0,0,-201.257521397288
S4_CAND_voltage_penalty_JPMAX3000_VRHO1e+04,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,10000,I,524.487960045707,0,0,0,0,565.099092,-524.487960045707
