scenario_id,variant_id,allocation_mode,tie_mode,classic_objective_term,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__current,s4,current,0.00524768145855283,Central_East,929.724842183145,1002.33486432337,1522.60789694536,-72.6100221402249,1392.92634591109,fixed_interface_scale,0.0027172952704477
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__current,s4,current,0.0848825556093648,Total_East_proxy,1336.30703682158,1885.69773626077,3499.44889556697,-549.390699439189,2905.13643967645,fixed_interface_scale,0.0357626373191985
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__current,s4,current,0.0073997581886332,UPNY_ConEd,1997.98297326478,2186.02924703846,3286.23743967812,-188.046273773679,2999.1759695476,fixed_interface_scale,0.00393120388900999
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__current,s4,current,0.00251828711111056,Dunwoodie_South,1223.18106694971,1287.80646363194,2132.11455888848,-64.6253966822349,1935.84206726617,fixed_interface_scale,0.00111446541963367
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,34.3877939358352,Moses_South,530.600650784427,-55.8104160947309,741.605063961212,586.411066879158,1124.88579191751,fixed_interface_scale,0.271761200826732
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.00292118156698399,Central_East,948.160713501064,1002.33486432337,1522.60789694536,-54.1741508223064,1392.92634591109,fixed_interface_scale,0.00151261331671485
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.076437528486462,Total_East_proxy,1364.35251410375,1885.69773626077,3499.44889556697,-521.345222157022,2905.13643967645,fixed_interface_scale,0.0322045865515347
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.00672571909020249,UPNY_ConEd,2006.75193572463,2186.02924703846,3286.23743967812,-179.277311313835,2999.1759695476,fixed_interface_scale,0.00357311311664314
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.00144800247347936,Dunwoodie_South,1238.80204374531,1287.80646363194,2132.11455888848,-49.0044198866269,1935.84206726617,fixed_interface_scale,0.000640812033352745
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,34.3894045560813,Moses_South,530.614383483879,-55.8104160947309,741.605063961212,586.42479957861,1124.88579191751,fixed_interface_scale,0.27177392929931
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.00293994999809875,Central_East,947.986959173024,1002.33486432337,1522.60789694536,-54.347905150346,1392.92634591109,fixed_interface_scale,0.00152233177419072
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.0761466857440596,Total_East_proxy,1365.34531167804,1885.69773626077,3499.44889556697,-520.352424582734,2905.13643967645,fixed_interface_scale,0.03208204896488
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.00666329020750884,UPNY_ConEd,2007.58591160651,2186.02924703846,3286.23743967812,-178.443335431953,2999.1759695476,fixed_interface_scale,0.00353994707794625
