scenario_id,experiment,eta,status,opf_success,opf_raw_info,objective,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,boundary_target_p_mw,boundary_target_q_mvar,min_voltage,max_voltage,at_vmax_count,at_vmin_count,rate_a_overload_count,max_rate_a_overload_mva,total_east_proxy_flow_mw,upny_coned_flow_mw,note
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,ok,1,1,218636.570531384,10902.2197987,1716.5,11321.6518308278,3604.88677115358,-471.857032341797,-348.529747341103,1.0014253502649,1.1,15,0,0,6.32594492344651e-08,1895.75233635138,1788.79580068305,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,ok,0,0,257508.35624503,10902.2197987,1813.09597625522,9538.93267833795,5530.85032659059,-1107.98572581365,-853.365467632651,0.900358795344032,1.1,15,0,0,0,2150.63302366836,1667.20016568001,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,ok,1,1,218455.888720951,10902.2197987,1716.5,11376.6167906476,3826.81736681892,-365.83558342982,-264.390460625845,0.993089449225692,1.1,14,0,0,6.2573008108302e-08,1906.62806490683,1761.23403190413,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,ok,0,0,257393.380673284,10902.2197987,1826.89540143453,9026.5156854389,5361.65141177365,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,2033.05519468593,1484.04194808053,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,ok,1,1,218456.2912172,10902.2197987,1716.5,11381.8421147015,3843.81323175515,-259.814134517843,-180.251173910587,0.993704250814909,1.1,13,0,0,6.32659293842153e-08,1910.16909944463,1727.23812632179,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,ok,0,0,257005.055322192,10902.2197987,1840.69482661385,8196.80535754842,4625.52281765892,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,1656.59515718562,1059.00097982424,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,ok,1,1,218517.967514179,10902.2197987,1716.5,11403.6104842391,4016.99506443668,-153.792685605867,-96.1118871953288,0.991095418385534,1.1,13,0,0,6.3268885241996e-08,1913.35838179797,1691.67837598774,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,ok,0,0,256838.391563451,10902.2197987,1854.49425179317,7860.48908042887,4209.12131394317,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,1718.720786028,1038.9662786378,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,ok,1,1,218629.540232488,10902.2197987,1716.5,11407.4802282965,4019.40012192976,-47.771236693892,-11.9726004800706,0.993119928954884,1.1,13,0,0,6.32686578683206e-08,1913.53168873744,1654.42691515713,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,P_ONLY_S1_BOUNDARY,NaN,ok,0,0,256862.630005105,10902.2197987,1716.5,7907.97306059716,3976.90352716765,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,1759.95010282267,1078.56654098653,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Q_ONLY_S1_BOUNDARY,NaN,ok,1,1,233605.988217988,10902.2197987,1854.49425179317,11192.0801306597,2763.79200702792,-1107.98572581365,-853.365467632651,1.01652824463419,1.1,11,0,0,0,1404.03668804641,1547.70632303063,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,P_ONLY_PUBLIC_EXTERNAL,NaN,ok,0,0,268539.466123763,10902.2197987,1716.5,8565.87852840528,5630.10973962733,-47.771236693892,-11.9726004800706,0.989169791450407,1.1,11,0,0,1.70316525327507e-08,2499.02873397611,1391.86490135344,
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Q_ONLY_PUBLIC_EXTERNAL,NaN,ok,1,1,218545.69097125,10902.2197987,1854.49425179317,11405.851972857,4153.37013048422,-47.771236693892,-11.9726004800706,0.992116533673299,1.1,14,0,0,6.32684304946451e-08,1916.93694552208,1657.39664739166,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0,ok,1,1,233621.198446261,10902.2197987,1716.5,11186.369948092,2566.1892173531,-1107.98572581365,-853.365467632651,1.00430269604209,1.1,10,0,0,0,1379.29659816008,1524.5097605015,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0,ok,1,1,233621.226055594,10902.2197987,1716.5,11186.3698611801,2566.18921829803,-1107.98572581365,-853.365467632651,1.0043026916133,1.1,10,0,0,0,1379.29602561692,1524.50919710804,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.1,ok,1,1,236282.515546664,10902.2197987,1729.66278010193,11248.2483633663,3087.42506759957,-1107.98572581365,-853.365467632651,1.01499499396873,1.1,11,0,0,0,1660.52177583637,1713.14216270668,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.1,ok,1,1,229707.572422231,10902.2197987,1716.5,11206.8137608932,2701.00442039282,-955.181189032265,-757.501233877115,1.00427713411714,1.1,11,0,0,0,1465.92345259453,1559.4557042318,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.2,ok,1,1,240276.72744718,10902.2197987,1742.82556020385,11378.0316419296,4290.77343388094,-1107.98572581365,-853.365467632651,0.94590877947347,1.1,12,0,0,0,2027.98819347964,1971.54703666141,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.2,ok,1,1,226050.523799525,10902.2197987,1716.5,11243.9408670688,2999.17930151413,-802.376652250879,-661.637000121578,1.00386623568251,1.1,13,0,0,0,1610.83006588644,1649.02007106746,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.3,ok,0,0,258310.85017125,10902.2197987,1755.98834030578,11115.7771040934,4736.0096901534,-1107.98572581365,-853.365467632651,0.900002757212202,1.09999832380339,8,1,0,0,2204.26101431997,2064.26013258506,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.3,ok,1,1,222541.85966261,10902.2197987,1716.5,11276.9609344248,3300.96810991839,-649.572115469492,-565.772766366041,1.00330139843222,1.1,13,0,0,0,1752.08454656805,1734.32817978511,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.4,ok,0,0,257812.386559812,10902.2197987,1769.1511204077,10770.0729575915,5026.80964962385,-1107.98572581365,-853.365467632651,0.9,1.1,17,1,0,0,2165.75395282004,1937.16555495662,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.4,ok,1,1,219394.10141718,10902.2197987,1716.5,11321.4589922119,3673.0982166747,-496.767578688107,-469.908532610505,1.00225264317065,1.1,14,0,0,6.32589944871143e-08,1873.88572272173,1800.46534866618,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,ok,0,0,257735.544266541,10902.2197987,1782.31390050963,10375.3922548387,5140.8177956735,-1107.98572581365,-853.365467632651,0.9,1.1,17,1,0,0,2164.19658909083,1859.3493637145,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,ok,1,1,219226.9286605,10902.2197987,1716.5,11366.8601492198,3826.17120377556,-343.963041906719,-374.044298854969,0.984933385748323,1.1,15,0,0,5.9022568166256e-08,1893.90862148793,1771.72233799496,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,ok,0,0,257614.727197626,10902.2197987,1795.47668061155,9954.62501683554,5201.1889374026,-1107.98572581365,-853.365467632651,0.900000015834305,1.09999999205463,14,1,0,0,2153.73081246433,1773.40993395292,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,ok,1,1,219260.003817677,10902.2197987,1716.5,11373.5785264906,3849.61126514845,-191.158505125334,-278.180065099432,0.986237949774811,1.1,14,0,0,6.32686578683206e-08,1900.70394824574,1730.11571390718,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,ok,0,0,257541.28005231,10902.2197987,1808.63946071348,9585.216884449,5581.97842281328,-1107.98572581365,-853.365467632651,0.9,1.1,17,2,0,0,2133.45896349516,1678.50651367288,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,ok,1,1,219341.430650901,10902.2197987,1716.5,11377.1404842442,3845.08500906943,-38.3539683439478,-182.315831343896,0.98889037536432,1.1,14,0,0,6.3268885241996e-08,1905.61349137361,1687.03800449243,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,ok,0,0,257412.456633406,10902.2197987,1821.8022408154,9087.28704038525,5464.06941002153,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,2026.6494539318,1508.28417301203,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,ok,1,1,219468.058740589,10902.2197987,1716.5,11381.6443294692,3847.64303746725,114.450568437438,-86.4515975883592,0.991429674806541,1.1,14,0,0,6.32686578683206e-08,1909.16121853831,1642.68713630463,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,ok,0,0,257255.171032337,10902.2197987,1834.96502091733,8422.61254339812,5022.8437919414,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,1791.02963890968,1218.5958647497,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,ok,1,1,219654.572953334,10902.2197987,1716.5,11403.200142959,4017.58772072229,267.255105218824,9.41263616717752,0.988642430178851,1.1,14,0,0,6.32685441814829e-08,1912.47190188387,1596.82353177407,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,ok,0,0,256908.437953417,10902.2197987,1848.12780101926,7888.13932628876,4240.02566070669,-1107.98572581365,-853.365467632651,0.900000668861386,1.1,15,1,0,0,1688.79381864433,1049.48679681507,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,ok,1,1,219893.588730479,10902.2197987,1716.5,11407.0927561127,4019.70004124804,420.059642000211,105.276869922714,0.9902097740561,1.1,15,0,0,6.32682031209697e-08,1912.75475847818,1549.26637382956,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,P_ONLY_S1_BOUNDARY,NaN,ok,0,0,257155.664669231,10902.2197987,1716.5,7958.19771704806,4090.01166982672,-1107.98572581365,-853.365467632651,0.9,1.1,17,1,0,0,1727.35207888983,1086.56155166872,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Q_ONLY_S1_BOUNDARY,NaN,ok,1,1,233603.759831277,10902.2197987,1848.12780101926,11192.0641723691,2756.73752478075,-1107.98572581365,-853.365467632651,1.0159219124432,1.1,11,0,0,0,1404.19432393306,1547.86991981272,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,P_ONLY_PUBLIC_EXTERNAL,NaN,ok,0,0,267737.233124735,10902.2197987,1716.5,8655.02834870477,5875.40134846966,420.059642000211,105.276869922714,0.980029410869739,1.1,13,0,0,1.9025264919037e-08,2499.93795251294,1325.25973204698,
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Q_ONLY_PUBLIC_EXTERNAL,NaN,ok,1,1,219816.066681141,10902.2197987,1848.12780101926,11404.3253366116,4137.65367291569,420.059642000211,105.276869922714,0.989442667992269,1.1,15,0,0,6.32676346867811e-08,1915.87523529059,1552.00248526338,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0,ok,1,1,233621.198446261,10902.2197987,1716.5,11186.369948092,2566.1892173531,-1107.98572581365,-853.365467632651,1.00430269604209,1.1,10,0,0,0,1379.29659816008,1524.5097605015,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0,ok,1,1,233621.226055594,10902.2197987,1716.5,11186.3698611801,2566.18921829803,-1107.98572581365,-853.365467632651,1.0043026916133,1.1,10,0,0,0,1379.29602561692,1524.50919710804,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.1,ok,1,1,235795.525289226,10902.2197987,1731.75173767945,11233.861610561,2967.88309686749,-1107.98572581365,-853.365467632651,1.0142190646699,1.1,10,0,0,0,1621.27876585463,1677.66806138432,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.1,ok,1,1,231471.169773416,10902.2197987,1716.5,11192.6639916874,2576.11269825016,-1036.1086596958,-777.783569884568,1.00455167449923,1.1,11,0,0,0,1402.97465456669,1552.81860968671,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.2,ok,1,1,238654.099385214,10902.2197987,1747.0034753589,11314.5919453561,3710.60476168621,-1107.98572581365,-853.365467632651,0.981842752856853,1.1,11,0,0,0,1898.72752113373,1858.59352145939,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.2,ok,1,1,229457.934401142,10902.2197987,1716.5,11195.8459824438,2580.05129106654,-964.231593577944,-702.201672136486,1.00471523874167,1.1,13,0,0,0,1397.52637825692,1552.99906390051,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.3,ok,0,0,257949.664228596,10902.2197987,1762.25521303834,11337.7135218734,4971.07353586614,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,2172.59931037233,2023.25885158849,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.3,ok,1,1,227503.105438982,10902.2197987,1716.5,11203.636142942,2622.31864971252,-892.354527460089,-626.619774388402,1.00462316893343,1.1,14,0,0,0,1404.93239683305,1565.41160813034,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.4,ok,0,0,259191.331660508,10902.2197987,1777.50695071779,10970.1409629398,4903.14395465181,-1107.98572581365,-853.365467632651,0.900001700698532,1.09999873521429,6,1,0,0,2185.87185897786,1960.09041016011,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.4,ok,1,1,225597.989532069,10902.2197987,1716.5,11211.1795846596,2690.30408069629,-820.477461342236,-551.037876640319,1.00437522197578,1.1,15,0,0,0,1436.29263144143,1600.69212400219,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,ok,0,0,257786.208168856,10902.2197987,1792.75868839724,10644.4848097762,5025.35589522089,-1107.98572581365,-853.365467632651,0.9,1.1,17,1,0,0,2193.6942014435,1891.96584103079,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,ok,1,1,223753.396204387,10902.2197987,1716.5,11220.8410737931,2782.61883360571,-748.600395224381,-475.455978892236,1.00410588195257,1.1,14,0,0,0,1466.60421110839,1634.60107331875,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,ok,0,0,257718.586422985,10902.2197987,1808.01042607669,10306.4721496995,5145.58353634375,-1107.98572581365,-853.365467632651,0.9,1.1,17,1,0,0,2195.24039186224,1818.12945286258,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,ok,1,1,221943.104552816,10902.2197987,1716.5,11229.587930592,2864.38171723989,-676.723329106529,-399.874081144153,1.00382767366521,1.1,13,0,0,0,1481.02658910776,1653.29407501327,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,ok,0,0,257618.338995903,10902.2197987,1823.26216375613,9959.27763778051,5276.70576754122,-1107.98572581365,-853.365467632651,0.9,1.1,17,2,0,0,2190.5239670449,1738.59048796695,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,ok,1,1,220257.824810592,10902.2197987,1716.5,11243.9716842223,2997.51420155024,-604.846262988674,-324.29218339607,1.00352380953377,1.1,14,0,0,6.3148831941362e-08,1500.65179887254,1676.8515950611,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,ok,0,0,258958.560341125,10902.2197987,1838.51390143558,9755.29786831562,4797.38353369001,-1107.98572581365,-853.365467632651,0.900097610635717,1.09999765384187,1,0,1,2.11539689986284,2490.93603859222,1938.31797794988,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,ok,1,1,220026.869487179,10902.2197987,1716.5,11307.969710293,3377.63403365936,-532.969196870819,-248.710285647987,0.997827777923954,1.1,12,0,0,6.32676346867811e-08,1466.6196484001,1648.89359151264,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,ok,0,0,257419.226302622,10902.2197987,1853.76563911503,9190.21412076399,5427.28183095666,-1107.98572581365,-853.365467632651,0.9,1.1,16,1,0,0,2105.19113708398,1512.23402918826,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,ok,1,1,220256.403345099,10902.2197987,1716.5,11313.4778944008,3363.8747495953,-461.092130752967,-173.128387899904,0.995935919192894,1.1,12,0,0,6.32696810498601e-08,1415.23628671253,1604.71201983429,
S6_2025_LOW_TOTAL_EAST_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,ok,0,0,257291.796625885,10902.2197987,1869.01737679448,8725.46683816136,5406.67130597356,-1107.98572581365,-853.365467632651,0.900010607180173,1.1,14,0,0,0,1994.45402110061,1337.33901220498,
S6_2025_LOW_TOTAL_EAST_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,ok,1,1,220533.337777428,10902.2197987,1716.5,11310.9856628118,3352.0819527536,-389.215064635112,-97.546490151821,0.993323668437605,1.1,13,0,0,6.32700221103732e-08,1362.44026178188,1558.96217984354,
S6_2025_LOW_TOTAL_EAST_PUBLIC,P_ONLY_S1_BOUNDARY,NaN,ok,0,0,257226.573942952,10902.2197987,1716.5,8789.37138810245,5587.34354210228,-1107.98572581365,-853.365467632651,0.902998002975433,1.1,15,0,0,0,2117.43501603693,1446.58988365498,
S6_2025_LOW_TOTAL_EAST_PUBLIC,Q_ONLY_S1_BOUNDARY,NaN,ok,1,1,233604.013331861,10902.2197987,1869.01737679448,11192.2616989286,2778.37470061985,-1107.98572581365,-853.365467632651,1.01495684921968,1.1,11,0,0,0,1404.80532503416,1548.47541259357,
S6_2025_LOW_TOTAL_EAST_PUBLIC,P_ONLY_PUBLIC_EXTERNAL,NaN,ok,0,0,265142.195959534,10902.2197987,1716.5,9543.58531747097,4658.823988337,-389.215064635112,-97.546490151821,0.97455999655859,1.1,12,0,0,1.90643731912132e-08,2498.81618036722,1874.4693847336,
S6_2025_LOW_TOTAL_EAST_PUBLIC,Q_ONLY_PUBLIC_EXTERNAL,NaN,ok,1,1,220422.386108809,10902.2197987,1869.01737679448,11315.2611312086,3555.01441923192,-389.215064635112,-97.546490151821,0.99155794521874,1.1,12,0,0,6.32703631708864e-08,1366.62724124859,1562.88147147458,
