scenario_id,timestamp,opf_success,bus_id,bus_name,zone,zone_name,base_kv,pd_mw,qd_mvar,voltage_pu,original_vmin_pu,original_vmax_pu,excess_over_original_vmax_pu,at_relaxed_vmax
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,52,ROCHESTER,B,GENESE,345,0,0,1.98150331511595,0.9,1.1,0.88150331511595,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,46,COLTON,D,NORTH,115,5.12036453312952,-8.18529569743047,1.98205429632699,0.9,1.1,0.882054296326989,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,75,RAMAPO,G,HUD VL,138,0,0,1.98278112842903,0.9,1.1,0.882781128429031,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,71,BINGHAMTON,C,CENTRL,115,206.285489236142,25.4942968637751,1.9833333385939,0.9,1.1,0.883333338593898,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,41,ROTTERDAM,F,CAPITL,115,600.39226864664,92.7511840858605,1.98541085733282,0.9,1.1,0.885410857332823,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,72,LAPEER,C,CENTRL,115,0,0,1.98591714210049,0.9,1.1,0.885917142100493,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,51,CLAY,C,CENTRL,115,406.454697510535,36.0768351845874,1.98757861748709,0.9,1.1,0.887578617487089,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,38,GILBOA,F,CAPITL,345,0,0,1.98829079748073,0.9,1.1,0.888290797480733,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,62,STOLLE RD,A,WEST,230,0,0,1.98836543769497,0.9,1.1,0.888365437694971,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,67,WRHL,C,CENTRL,230,0,0,1.98938127843341,0.9,1.1,0.889381278433408,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,70,BINGHAMTON,C,CENTRL,230,0,0,1.98940686765414,0.9,1.1,0.889406867654138,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,65,GESONIDGE,C,CENTRL,115,50.598327512184,0,1.98951581555394,0.9,1.1,0.889515815553938,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,76,RAMAPO,G,HUD VL,345,243.265565040582,60.9680975908651,1.99326164126884,0.9,1.1,0.893261641268838,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,61,DUNKIRK,A,WEST,115,97.6145337745303,2.85054909212813,1.99332489351433,0.9,1.1,0.893324893514328,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,59,GARDENVILLE,A,WEST,115,290.372347718936,70.5510900301712,1.99344866742923,0.9,1.1,0.893448667429235,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,58,GARDENVILLE,A,WEST,230,34.5975563444277,13.5401081876086,1.99477732933804,0.9,1.1,0.894777329338043,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,74,MILLWOOD,H,MILLWD,345,230.237430792078,0,1.99575516060697,0.9,1.1,0.895755160606974,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,55,NIAGARA E,A,WEST,230,334.583199688539,47.0340600201141,1.9965791634698,0.9,1.1,0.896579163469802,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,49,PLATTSBURGH,D,NORTH,115,46.3059052794442,3.27411827897219,1.99977429027949,0.9,1.1,0.899774290279487,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,81,GOETHALS,J,N.Y.C.,345,373.38359205215,93.5787491142268,1.99978546298612,0.9,1.1,0.899785462986115,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,47,MOSES W,D,NORTH,230,117.545759703662,19.2595192880717,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,79,RAV A-3,J,N.Y.C.,22,1680.22616423468,421.104371014021,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,42,ALBANY,F,CAPITL,115,151.813473784489,12.614161035677,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,48,MOSES E,D,NORTH,230,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,50,CLAY,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,53,ROCHESTER,B,GENESE,115,618.641960022222,144.960633326516,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,56,HUNTLEY,A,WEST,230,70.8426153295045,15.6780200067047,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,57,HUNTLEY,A,WEST,115,98.8501609331765,-2.1379118190961,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,60,DUNKIRK,A,WEST,230,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,66,WATERCURE,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,69,BINGHAMTON,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,77,BUCHANAN,H,MILLWD,345,0,0,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,78,CE UG,I,DUNWOD,345,492.648737521584,127.858918740196,2,0.9,1.1,0.9,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,1,82,AK-3,J,N.Y.C.,22,1680.22616423468,421.104371014021,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,39,LEEDS,G,HUD VL,345,154.332814529027,38.6794493339364,1.94529416382829,0.9,1.1,0.845294163828286,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,37,NEW SEATHED,F,CAPITL,345,0,0,1.96034703884405,0.9,1.1,0.860347038844045,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,45,PORTER,E,MHK VL,115,473.256422637636,27.1880381515792,1.9615280883566,0.9,1.1,0.861528088356601,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,73,PLEASANT VLY,G,HUD VL,345,385.832036322567,96.6986233348409,1.96267508239405,0.9,1.1,0.862675082394053,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,54,NIAGARA W,A,WEST,230,6.33253377515465,0,1.9629067396025,0.9,1.1,0.862906739602502,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,43,EDIC,E,MHK VL,345,0,0,1.96473121784246,0.9,1.1,0.864731217842461,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,44,PORTER,E,MHK VL,230,0,0,1.96645907262299,0.9,1.1,0.866459072622995,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,40,NEW SEATHED,F,CAPITL,230,0,0,1.96674597673649,0.9,1.1,0.866745976736489,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,80,NORTHPORT,K,LONGIL,138,1848.02555036487,57.0981896231401,1.97050506379026,0.9,1.1,0.870505063790258,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,68,HILLSIDE,C,CENTRL,115,120.183601814256,20.2031465898524,1.97063345520085,0.9,1.1,0.87063345520085,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,38,GILBOA,F,CAPITL,345,0,0,1.97120814759772,0.9,1.1,0.871208147597722,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,63,MEYER,C,CENTRL,230,0,0,1.9755438319307,0.9,1.1,0.875543831930698,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,52,ROCHESTER,B,GENESE,345,0,0,1.97589790895844,0.9,1.1,0.875897908958444,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,46,COLTON,D,NORTH,115,6.11281634454948,-9.77180608929077,1.98074369769898,0.9,1.1,0.880743697698985,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,41,ROTTERDAM,F,CAPITL,115,668.849127796615,103.326694592136,1.9810007112966,0.9,1.1,0.881000711296603,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,64,MEYER,C,CENTRL,115,81.4514458260368,12.3189918230807,1.9824715277147,0.9,1.1,0.882471527714701,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,62,STOLLE RD,A,WEST,230,0,0,1.98761295801869,0.9,1.1,0.887612958018694,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,75,RAMAPO,G,HUD VL,138,0,0,1.99115291140301,0.9,1.1,0.89115291140301,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,65,GESONIDGE,C,CENTRL,115,51.8327380737472,0,1.9921432293277,0.9,1.1,0.892143229327698,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,74,MILLWOOD,H,MILLWD,345,212.019396957058,0,1.99338670459405,0.9,1.1,0.89338670459405,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,67,WRHL,C,CENTRL,230,0,0,1.99369735760773,0.9,1.1,0.893697357607726,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,59,GARDENVILLE,A,WEST,115,258.02645593847,62.6920843740311,1.99400829793543,0.9,1.1,0.894008297935431,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,61,DUNKIRK,A,WEST,115,86.7408084681256,2.53301351006186,1.9947965091589,0.9,1.1,0.894796509158896,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,58,GARDENVILLE,A,WEST,230,30.7435777470282,12.0318141727938,1.99490058650491,0.9,1.1,0.894900586504908,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,76,RAMAPO,G,HUD VL,345,231.49922179354,58.0191740009045,1.99786559043406,0.9,1.1,0.897865590434064,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,51,CLAY,C,CENTRL,115,416.370676873354,36.9569754692422,1.99818767460382,0.9,1.1,0.898187674603824,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,55,NIAGARA E,A,WEST,230,297.312460743511,41.7947229160207,1.99828439547847,0.9,1.1,0.898284395478472,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,49,PLATTSBURGH,D,NORTH,115,55.2811216486462,3.90872243571631,1.99832349287184,0.9,1.1,0.898323492871839,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,69,BINGHAMTON,C,CENTRL,345,0,0,1.99906888445518,0.9,1.1,0.899068884455177,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,78,CE UG,I,DUNWOD,345,479.125144553438,124.349091468358,1.99941125923267,0.9,1.1,0.899411259232674,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,48,MOSES E,D,NORTH,230,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,50,CLAY,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,57,HUNTLEY,A,WEST,115,87.8387935177054,-1.8997601325464,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,66,WATERCURE,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,70,BINGHAMTON,C,CENTRL,230,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,42,ALBANY,F,CAPITL,115,169.123279614201,14.0524304645305,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,47,MOSES W,D,NORTH,230,140.329001284967,22.9924849159783,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,53,ROCHESTER,B,GENESE,115,591.832125251815,138.678533373972,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,56,HUNTLEY,A,WEST,230,62.9511353490784,13.9315743053402,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,60,DUNKIRK,A,WEST,230,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,71,BINGHAMTON,C,CENTRL,115,211.318086144588,26.1162626649311,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,72,LAPEER,C,CENTRL,115,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,77,BUCHANAN,H,MILLWD,345,0,0,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,79,RAV A-3,J,N.Y.C.,22,1698.97474139851,425.803207374291,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,81,GOETHALS,J,N.Y.C.,345,377.549942533002,94.6229349720647,2,0.9,1.1,0.9,1
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,1,82,AK-3,J,N.Y.C.,22,1698.97474139851,425.803207374291,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,68,HILLSIDE,C,CENTRL,115,132.030506448627,22.194639167468,1.94782259918259,0.9,1.1,0.847822599182585,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,80,NORTHPORT,K,LONGIL,138,1597.46063161409,49.3565200120712,1.94902792702437,0.9,1.1,0.849027927024373,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,66,WATERCURE,C,CENTRL,345,0,0,1.95883034144342,0.9,1.1,0.858830341443425,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,54,NIAGARA W,A,WEST,230,8.51911294149065,0,1.96165676630891,0.9,1.1,0.861656766308913,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,71,BINGHAMTON,C,CENTRL,115,232.148425527674,28.690631118922,1.96263276936669,0.9,1.1,0.862632769366688,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,72,LAPEER,C,CENTRL,115,0,0,1.96653934231932,0.9,1.1,0.866539342319317,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,41,ROTTERDAM,F,CAPITL,115,593.012191770135,91.6110780174005,1.96997068383063,0.9,1.1,0.869970683830634,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,70,BINGHAMTON,C,CENTRL,230,0,0,1.97068858456929,0.9,1.1,0.870688584569288,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,42,ALBANY,F,CAPITL,115,149.947368629697,12.4591066103665,1.97169094112525,0.9,1.1,0.871690941125254,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,51,CLAY,C,CENTRL,115,457.413744538197,40.5999496965877,1.97214495963382,0.9,1.1,0.872144959633817,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,67,WRHL,C,CENTRL,230,0,0,1.97282224663859,0.9,1.1,0.872822246638587,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,75,RAMAPO,G,HUD VL,138,0,0,1.97403182924021,0.9,1.1,0.874031829240209,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,63,MEYER,C,CENTRL,230,0,0,1.97493185749895,0.9,1.1,0.874931857498953,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,64,MEYER,C,CENTRL,115,89.4803906776315,13.5333165655292,1.97766404362566,0.9,1.1,0.877664043625656,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,69,BINGHAMTON,C,CENTRL,345,0,0,1.97910607341293,0.9,1.1,0.879106073412933,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,40,NEW SEATHED,F,CAPITL,230,0,0,1.98135560903929,0.9,1.1,0.881355609039286,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,47,MOSES W,D,NORTH,230,180.877380089071,29.6362148612053,1.98233926204441,0.9,1.1,0.882339262044405,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,52,ROCHESTER,B,GENESE,345,0,0,1.98500024650534,0.9,1.1,0.88500024650534,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,65,GESONIDGE,C,CENTRL,115,56.9420665980082,0,1.98582387726566,0.9,1.1,0.885823877265657,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,45,PORTER,E,MHK VL,115,451.158416699447,25.9185330803689,1.98814034344788,0.9,1.1,0.888140343447884,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,62,STOLLE RD,A,WEST,230,0,0,1.9881796258917,0.9,1.1,0.888179625891703,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,39,LEEDS,G,HUD VL,345,152.028750227271,38.1019963878868,1.98828007217321,0.9,1.1,0.888280072173205,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,76,RAMAPO,G,HUD VL,345,228.043125340906,57.1529945818302,1.9894503816552,0.9,1.1,0.8894503816552,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,61,DUNKIRK,A,WEST,115,116.691796714203,3.40764517659626,1.99106889017561,0.9,1.1,0.891068890175614,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,59,GARDENVILLE,A,WEST,115,347.121167937033,84.3392181207574,1.99236836625266,0.9,1.1,0.892368366252655,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,43,EDIC,E,MHK VL,345,0,0,1.99329924746832,0.9,1.1,0.893299247468317,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,58,GARDENVILLE,A,WEST,230,41.359117906329,16.1863145888322,1.99408607957868,0.9,1.1,0.89408607957868,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,73,PLEASANT VLY,G,HUD VL,345,380.071875568177,95.2549909697171,1.9946004962625,0.9,1.1,0.894600496262498,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,55,NIAGARA E,A,WEST,230,399.972352602986,56.2261454138383,1.99644330266769,0.9,1.1,0.896443302667691,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,49,PLATTSBURGH,D,NORTH,115,71.2547253998273,5.03815652640489,1.99729947746479,0.9,1.1,0.897299477464787,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,74,MILLWOOD,H,MILLWD,345,201.149793965221,0,1.99848510807573,0.9,1.1,0.898485108075733,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,44,PORTER,E,MHK VL,230,0,0,1.99868645518509,0.9,1.1,0.898686455185092,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,81,GOETHALS,J,N.Y.C.,345,363.746700192704,91.16351634891,1.99973871737973,0.9,1.1,0.89973871737973,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,60,DUNKIRK,A,WEST,230,0,0,1.9997471094442,0.9,1.1,0.899747109444201,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,79,RAV A-3,J,N.Y.C.,22,1636.86015086717,410.235823570095,1.99999916220509,0.9,1.1,0.899999162205087,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,48,MOSES E,D,NORTH,230,0,0,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,53,ROCHESTER,B,GENESE,115,748.768203118663,175.451909105777,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,37,NEW SEATHED,F,CAPITL,345,0,0,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,38,GILBOA,F,CAPITL,345,0,0,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,46,COLTON,D,NORTH,115,7.8791283002326,-12.5953913160122,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,50,CLAY,C,CENTRL,345,0,0,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,56,HUNTLEY,A,WEST,230,84.6877175670123,18.7420484712794,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,57,HUNTLEY,A,WEST,115,118.168908242946,-2.5557338824472,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,77,BUCHANAN,H,MILLWD,345,0,0,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,78,CE UG,I,DUNWOD,345,418.565898348084,108.631930030999,2,0.9,1.1,0.9,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,1,82,AK-3,J,N.Y.C.,22,1636.86015086717,410.235823570095,2,0.9,1.1,0.9,1
