case_id,case_group,scenario_id,include_s4,apply_abc_caps,x_spine_multiplier,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S1_2025_SUMMER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,20.1250986253912,0,300,0,0,-0,0.0670836620846374
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,283.436514163877,0,900,0,0,-0,0.314929460182086
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,379.824539931566,0,700,0,0,-0,0.542606485616523
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,71.1589903042872,0,600,0,0,-0,0.118598317173812
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,522.447667311826,0,1200,0,0,-0,0.435373056093189
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S2_2025_WINTER_PEAK_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,488.458548595221,0,600,0,0,-0,0.814097580992036
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,-1.68390597579574e-18,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,-1.83926574569781e-18,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,-9.17650026602314e-19,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,9.19941250960258e-20,400,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,7.57532648892634e-17,200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,63.8485956264863,9.82793126668844e-17,500,0,0,-0,0.127697191252973
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,3.79393106741494,-1.70841955574996e-19,500,0,0,-0,0.00758786213482988
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,69.4441940260065,2.14888072351527e-17,300,0,0,-0,0.231480646753355
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,69.0998422075499,3.89609101524936e-17,300,0,0,-0,0.2303328073585
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,429.463390861872,2.10751622517947e-17,900,0,0,-0,0.47718154540208
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,551.968179904571,-5.47767546881347e-18,700,0,0,-0,0.788525971292244
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,209.218693406213,4.18294168536577e-17,600,0,0,-0,0.348697822343688
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,680.329696291726,4.75914858075521e-20,1200,0,0,-0,0.566941413576439
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,-4.11292031332784e-17,600,0,0,-0,1
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,21.2168444510725,0,500,0,0,-0,0.0424336889021451
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,33.2066900720152,0,300,0,0,-0,0.110688966906717
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,35.5480156303913,0,300,0,0,-0,0.118493385434638
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,600.432758907752,0,900,0,0,-0,0.667147509897502
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,700,0,700,0,0,-0,1
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,268.912475962321,0,600,0,0,-0,0.448187459937202
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,928.441733219258,0,1200,0,0,-0,0.773701444349382
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,568.486378203018,0,900,0,0,-0,0.631651531336687
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,696.948303300799,0,700,0,0,-0,0.995640433286855
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,88.4461315384073,0,600,0,0,-0,0.147410219230679
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,923.084402154223,0,1200,0,0,-0,0.769237001795186
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,48.6675948392077,0,400,0,0,-0,0.121668987098019
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,62.0296160808535,0,200,0,0,-0,0.310148080404268
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,139.271858222932,0,500,0,0,-0,0.278543716445864
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,86.7323229214322,0,500,0,0,-0,0.173464645842864
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,157.608265026209,0,300,0,0,-0,0.525360883420698
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,143.938990142368,0,300,0,0,-0,0.479796633807892
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,408.825428547694,0,900,0,0,-0,0.454250476164105
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,521.449994257913,0,700,0,0,-0,0.74492856322559
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,244.556400710104,0,600,0,0,-0,0.407594001183506
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,655.167101254219,0,1200,0,0,-0,0.545972584378516
S4_EQUIV_ABC_CAPS,s4_equiv_abc_caps,S6_2025_LOW_TOTAL_EAST_PUBLIC,1,1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,34.1147393112492,0,500,0,0,-0,0.0682294786224984
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,62.4605652222571,0,300,0,0,-0,0.20820188407419
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,49.6485127451154,0,300,0,0,-0,0.165495042483718
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,541.796295393983,0,900,0,0,-0,0.601995883771092
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,647.395163485056,0,700,0,0,-0,0.92485023355008
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,260.646672681595,0,600,0,0,-0,0.434411121135992
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,821.900782524548,0,1200,0,0,-0,0.684917318770456
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,600,0,600,0,0,-0,1
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,32.9094226923587,0,300,0,0,-0,0.109698075641196
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,285.095284509525,0,900,0,0,-0,0.316772538343917
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,372.082091614039,0,700,0,0,-0,0.531545845162913
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,84.8312454547104,0,600,0,0,-0,0.141385409091184
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,505.085530586875,0,1200,0,0,-0,0.420904608822396
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,478.981693038577,0,600,0,0,-0,0.798302821730961
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,0,0,1200,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,0,0,900,0,0,-0,0
S4_EQUIV_ABC_CAPS_X0P75,s4_equiv_abc_caps_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,0,0,900,0,0,-0,0
