scenario_id,experiment,eta,opf_success,zone,zone_name,bus_count,pd_mw,qd_mvar,original_gen_q_mvar,boundary_gen_q_mvar,total_gen_q_mvar,incident_charging_scale_mvar,branch_terminal_q_out_mvar,min_voltage,max_voltage,above_original_vmax_count,below_original_vmin_count
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,H,MILLWD,2,117.903792,0,0,0,0,171.952250004931,0.000382503976652515,1.09692589933954,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,I,DUNWOD,1,2311.83906,600,975.378208201827,0,975.378208201827,68.97,375.377609224174,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,J,N.Y.C.,3,0,0,48.7855555786992,8.25422760609418,57.0397831847933,0,57.0398268784549,1.09999923044924,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,K,LONGIL,1,809.143671,25,169.706915812361,0,169.706915812361,28.8564743797276,144.706932896448,1.07436445175234,1.07436445175234,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,F,CAPITL,5,856.820016658678,120.019207072923,534.435622755579,-22.7784134526646,511.657209302914,174.697969493885,391.637867758059,0.925840161231677,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,G,HUD VL,4,486.531130081164,121.93619518173,0,-187.309089713853,-187.309089713853,161.340260043413,-309.245159531521,0.9,0.980952014121656,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,E,MHK VL,3,367.601358861886,21.1182760365025,0,0,0,190.079587594435,-21.1181828038002,0.998830588307144,1.00507370027104,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,D,NORTH,4,452.320386989742,38.4090051217681,218.327334124236,-63.9130063589039,154.414327765332,69.3948523048451,116.005308903388,1.05790491861896,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,C,CENTRL,12,1231.38594629012,133.59124820648,1959.48525791325,-99.5016536481964,1859.98360426505,344.46987692987,1726.39213893459,1.02672092183507,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,B,GENESE,2,797.950668013333,186.97637999591,-734.855014188551,0,-734.855014188551,94.9763256275516,-921.831263998637,0.9,1.0598594071529,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,A,WEST,9,1608.87698491166,254.109549310578,1048.21292056827,-422.919024319042,625.293896249227,117.937842334285,371.184270981654,1.08008020111769,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,H,MILLWD,2,185.303975275247,0,0,0,0,140.426196978604,5.73429304040474e-10,0.992364872620014,0.99301723532561,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,I,DUNWOD,1,1220.32486651295,316.715351244117,999,0,999,58.6299492139148,682.284785268354,1.01419702239955,1.01419702239955,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,J,N.Y.C.,3,2240.3015523129,561.472494685361,1478.36850986797,-56.9381965045628,1421.43031336341,0,859.957691622854,0.965153057462702,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,K,LONGIL,1,1454.80291279232,44.9488442205315,674.378588395637,0,674.378588395637,30.25,629.429718459723,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,F,CAPITL,5,1013.741428,142,249.732694497176,290.888234618934,540.62092911611,225.355318407885,398.620926143689,1.06761849623138,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,G,HUD VL,4,0,0,0,156.663229958023,156.663229958023,218.31398400298,156.663380542676,1.07561376181981,1.09678927654823,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,E,MHK VL,3,295.9154,17,0,0,0,215.081019581193,-16.9999067781129,1.05909077014859,1.0665215268671,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,D,NORTH,4,877.3429232,74.5,151.53876451719,-17.4856150336798,134.05314948351,69.53195200296,59.5531361445715,1.0014253502649,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,C,CENTRL,12,1788.207512,194,790.787551443208,92.0003926458965,882.787944089105,350.53476227892,688.787788885034,1.04865467619221,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,B,GENESE,2,1066.91373,250,-42.5040715756655,0,-42.5040715756655,103.812137911279,-292.504008809196,1.03152532767193,1.07155603574065,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,A,WEST,9,2621.2122825,414,907.005478586044,-168.573604081422,738.431874504622,115.357175597736,324.431854393985,1.05922203506694,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,H,MILLWD,2,117.903792,0,0,0,0,171.984643289355,0.000382680326211471,1.09713681455319,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,I,DUNWOD,1,2311.83906,600,969.995041587447,0,969.995041587447,68.97,369.994442664089,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,J,N.Y.C.,3,0,0,48.7855555787385,6.34620260008098,55.1317581788194,0,55.1318013667374,1.09999914756216,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,K,LONGIL,1,809.143671,25,169.706915811613,0,169.706915811613,28.8564743797019,144.706932895693,1.07436445175186,1.07436445175186,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,F,CAPITL,5,830.666448101791,116.355741585076,520.524586195148,-22.7785417619678,497.74604443318,175.447591740824,381.390301172534,0.927821525789498,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,G,HUD VL,4,567.619651761358,142.258894378685,0,-187.309274279429,-187.309274279429,160.180133972342,-329.568168042313,0.900585790449074,0.973532684248305,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,E,MHK VL,3,379.5490186722,21.8046553759196,0,0,0,190.798479297903,-21.8045823470526,1.00080536915137,1.00699886022998,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,D,NORTH,4,381.483297621365,32.3938393087294,197.306161655054,-63.9130039061548,133.3931577489,69.4933284942744,100.999328116985,1.06337188543812,1.09999999967136,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,C,CENTRL,12,1138.58235200514,123.52312290756,1899.90092369092,-99.5031185450279,1800.39780514589,344.965851608053,1676.88437519943,1.0300001193076,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,B,GENESE,2,753.123491015556,176.472443328561,-731.16238910217,0,-731.16238910217,95.0331850882927,-907.570155612329,0.900358795344032,1.06014279122424,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,A,WEST,9,1440.1544353136,227.461140862341,1004.21928208276,-422.919110661128,581.300171421635,117.259593535172,353.848604302484,1.07969640569579,1.09999997123976,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,H,MILLWD,2,196.537339154455,0,0,0,0,138.79118699542,2.38581979417063e-06,0.986822148155343,0.986976786570642,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,I,DUNWOD,1,1038.40583426511,269.501243118137,999,0,999,57.8341541009699,729.498832717438,1.00729056506708,1.00729056506708,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,J,N.Y.C.,3,2613.68514436505,655.051243799588,1678.20481999154,-56.9383067145976,1621.26651327694,0,966.215204398464,0.952519486378266,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,K,LONGIL,1,1562.41278642437,48.27365159062,816.21829794564,0,816.21829794564,30.25,767.944625997097,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,F,CAPITL,5,1013.741428,142,260.078475368626,343.166175964201,603.244651332827,225.893039870616,461.244648684282,1.06592337529217,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,G,HUD VL,4,0,0,0,200.611432652193,200.611432652193,219.187456943481,200.61158385,1.07863900528063,1.09594611708873,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,E,MHK VL,3,295.9154,17,0,0,0,211.673820337824,-16.9999902198599,1.05067004896338,1.05802375779052,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,D,NORTH,4,877.3429232,74.5,159.923958061776,-7.29574000410246,152.628218057674,69.3668406416661,78.1282044451214,1.0002217946362,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,C,CENTRL,12,1788.207512,194,888.914674183136,100.63457229305,989.549246476186,345.375380356862,795.549244960533,1.03406303281207,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,B,GENESE,2,1066.91373,250,-133.988810271657,0,-133.988810271657,98.0319376843261,-383.988801145692,0.993089449225692,1.04526071837866,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,A,WEST,9,2621.2122825,414,987.877047332994,-125.786245155554,862.090802177441,110.574353546555,448.090770937499,1.0306119219376,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,H,MILLWD,2,117.903792,0,0,0,0,172.098330683687,0.000383189275353857,1.09787672144064,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,I,DUNWOD,1,2311.83906,600,929.846979837591,0,929.846979837591,68.97,329.846381317906,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,J,N.Y.C.,3,0,0,48.7855555790973,4.3423751681355,53.1279307472328,0,53.1279737832697,1.09991779349868,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,K,LONGIL,1,809.143671,25,169.706915809437,0,169.706915809437,28.856474379635,144.706932893467,1.07436445175061,1.07436445175061,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,F,CAPITL,5,804.512879544903,112.69227609723,444.180537270444,-22.7784134526646,421.40212381778,184.664262123006,308.709838871568,0.95647008273393,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,G,HUD VL,4,648.708173441552,162.58159357564,0,-187.309089713853,-187.309089713853,167.178633341745,-349.890680904131,0.931384845379392,0.981684874080931,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,E,MHK VL,3,391.496678482514,22.4910347153367,0,0,0,196.744948831608,-22.4909392461596,1.0170789745285,1.0220975763927,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,D,NORTH,4,310.646208252989,26.3786734956907,156.422085268238,-63.9130625977683,92.5090226704697,69.7128094132427,66.1303363486202,1.06916716372,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,C,CENTRL,12,1045.77875772016,113.45499760864,1659.38752500329,-99.5016536481964,1559.8858713551,346.798009736946,1446.43066062309,1.02711222438734,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,B,GENESE,2,708.296314017778,165.968506661213,-759.623278976559,0,-759.623278976559,95.0299748667162,-925.591654924634,0.9,1.06025479592994,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,A,WEST,9,1271.43188571555,200.812732414105,1026.22093814913,-422.91907240297,603.301865746162,118.306997252476,402.489057903453,1.08436645980102,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,H,MILLWD,2,207.770703033662,0,0,0,0,141.421109667037,1.49126222481755e-09,0.996136980054341,0.996279978199133,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,I,DUNWOD,1,856.486802017267,222.287134992157,999,0,999,58.3199085840052,776.712926640343,1.01151188374011,1.01151188374011,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,J,N.Y.C.,3,2987.0687364172,748.629992913814,1738.4258849144,-56.9381965045628,1681.48768840983,0,932.857663184043,0.951849464596297,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,K,LONGIL,1,1670.02266005642,51.5984589607086,950.997208464715,0,950.997208464715,30.25,899.39872108548,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,F,CAPITL,5,1013.741428,142,253.419293122629,395.444117309467,648.863410432096,228.097789944451,506.863408434515,1.06768807042098,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,G,HUD VL,4,0,0,0,236.737417471868,236.737417471868,220.759839817876,236.73756922685,1.08527696155416,1.09997151116301,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,E,MHK VL,3,295.9154,17,0,0,0,211.54125591498,-16.9999904554134,1.04842592579844,1.05869772097456,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,D,NORTH,4,877.3429232,74.5,161.943061721525,2.9654987792036,164.908560500729,69.2363695586456,90.4085466850853,0.999268995540287,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,C,CENTRL,12,1788.207512,194,818.109540498858,139.310649530892,957.42019002975,343.449568366198,763.420187704862,1.02765211289507,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,B,GENESE,2,1066.91373,250,-127.444365400475,0,-127.444365400475,97.9943597460652,-377.444356276159,0.993704250814909,1.04471951835894,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,A,WEST,9,2621.2122825,414,952.301475640267,-83.3033127514243,868.998162888843,110.474407874128,454.998131497299,1.02983380071887,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,H,MILLWD,2,117.903792,0,0,0,0,172.261623788776,0.000383927324072886,1.0989386034376,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,I,DUNWOD,1,2311.83906,600,873.255350149995,0,873.255350149995,68.97,273.254752200254,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,J,N.Y.C.,3,0,0,48.7855555797684,2.58203429386537,51.3675898736338,0,51.3676329572418,1.0998403647976,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,K,LONGIL,1,809.143671,25,169.706915808712,0,169.706915808712,28.8564743796105,144.706932892645,1.07436445175016,1.07436445175016,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,F,CAPITL,5,778.359310988016,109.028810609384,287.155391267968,-22.7784134526646,264.376977815303,205.355629635409,155.348161345007,1.01839708726482,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,G,HUD VL,4,729.796695121746,182.904292772595,0,-187.309089713853,-187.309089713853,185.737139401585,-370.213380099991,0.995891964235433,1.01279385500001,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,E,MHK VL,3,403.444338292829,23.1774140547538,0,0,0,209.968882642787,-23.1773141880471,1.04879150642853,1.05477566484856,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,D,NORTH,4,239.809118884612,20.3635076826521,87.3257359010385,-63.9130619523719,23.4126739486666,70.1344102725877,3.04915444099861,1.08167630261309,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,C,CENTRL,12,952.975163435182,103.38687230972,1148.30302487733,-99.5016536481964,1048.80137122913,350.685838607487,945.414291501101,1.02724027702554,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,B,GENESE,2,663.46913702,155.464569993864,-765.409535142032,0,-765.409535142032,94.9477438581898,-920.873974035611,0.9,1.05964870253505,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,A,WEST,9,1102.70933611749,174.164323965868,1039.61230290391,-422.918858356591,616.693444547321,118.515915337435,442.529044961868,1.08808262003938,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,H,MILLWD,2,219.00406691287,0,0,0,0,150.508165944366,6.12924395682057e-08,1.02765457369097,1.027777119664,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,I,DUNWOD,1,674.567769769426,175.073026866176,999,0,999,60.8180919594323,823.927092856656,1.03294920952761,1.03294920952761,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,J,N.Y.C.,3,3360.45232846935,842.208742028041,1683.89517147895,-56.9381965045628,1626.95697497439,0,784.748106358497,0.97027597271255,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,K,LONGIL,1,1777.63253368848,54.9232663307972,999,0,999,28.1523206995673,944.076743658879,1.06117521078411,1.06117521078411,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,F,CAPITL,5,1013.741428,142,284.267354557576,447.722058654734,731.98941321231,225.837494888822,589.989417687302,1.06118156589491,1.09941746593779,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,G,HUD VL,4,0,0,0,270.186126744223,270.186126744223,220.423949149409,270.186148069486,1.08242953694343,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,E,MHK VL,3,295.9154,17,0,0,0,204.561351803397,-16.9999908686398,1.03219389423196,1.04045759378198,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,D,NORTH,4,877.3429232,74.5,182.597220130989,17.0876734997713,199.68489363076,68.9932585304025,125.184879357381,0.997355915057073,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,C,CENTRL,12,1788.207512,194,651.414092845318,238.397551633362,889.811644478681,333.589925619427,695.811640277,1.01346989299595,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,B,GENESE,2,1066.91373,250,-79.8009272613323,0,-79.8009272613323,95.3374896079303,-329.800918185624,0.991095418385534,1.02578316841103,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,A,WEST,9,2621.2122825,414,963.736602241078,-41.5137221303101,922.222880110768,108.576203402309,508.222843555311,1.0152212536002,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,H,MILLWD,2,117.903792,0,0,0,0,172.278471535717,0.000502563689334323,1.09904810459985,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,I,DUNWOD,1,2311.83906,600,863.131322115617,0,863.131322115617,68.97,263.130724328601,1.1,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,J,N.Y.C.,3,0,0,48.7855555899902,1.27724000727065,50.0627955972608,0,50.062838654879,1.09982012607494,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,K,LONGIL,1,809.143671,25,169.706915808394,0,169.706915808394,28.8564743795589,144.706932890857,1.0743644517492,1.0743644517492,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,F,CAPITL,5,752.205742431129,105.365345121538,251.246165959854,-22.7784134526646,228.467752507189,210.770078763199,123.102402177434,1.03493587947333,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,G,HUD VL,4,810.88521680194,203.22699196955,0,-187.309089713853,-187.309089713853,199.323647830811,-390.536079307709,1.0245012018494,1.05845690241919,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,E,MHK VL,3,415.391998103143,23.8637933941709,0,0,0,212.036456512467,-23.863693196471,1.05215702499529,1.05965597167053,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,D,NORTH,4,168.972029516236,14.3483418696134,69.9118465313598,-63.913019931421,5.99882659993883,70.1917074531835,-8.34952683444987,1.08230619279991,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,C,CENTRL,12,860.171569150202,93.3187470107995,1063.40170102894,-99.5016536481964,963.900047380741,351.480234238433,870.581104325126,1.02734694199949,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,B,GENESE,2,618.641960022222,144.960633326516,-773.958425870104,0,-773.958425870104,94.9410829230178,-918.918944493032,0.9,1.0595995921442,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,A,WEST,9,933.986786519434,147.515915517631,1003.16310716304,-422.918991281286,580.24411588175,118.683504363239,432.728146084016,1.09073230139686,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,H,MILLWD,2,230.237430792078,0,0,0,0,164.152263627027,540.974631560576,1.07323559923688,1.0733372900745,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,I,DUNWOD,1,492.648737521584,127.858918740196,999,0,999,65.0928050497687,871.141204275023,1.06863419183594,1.06863419183594,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,J,N.Y.C.,3,3733.8359205215,935.787491142268,1450.71628366207,-56.9381965045628,1393.77808715751,0,457.990472611281,1.00469042207778,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,K,LONGIL,1,1885.24240732053,58.2480737008858,999,0,999,28.7342369822967,940.751936286267,1.07208650737329,1.07208650737329,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,F,CAPITL,5,1013.741428,142,272.229398530556,500,772.229398530556,227.603200980166,630.229403528152,1.06247370167998,1.09799762856423,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,G,HUD VL,4,0,0,0,226.409848643983,226.409848643983,220.796958841364,226.40987081724,1.08509659761023,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,E,MHK VL,3,295.9154,17,0,0,0,205.76833093536,-16.9999911203939,1.03215333545362,1.04525078788985,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,D,NORTH,4,877.3429232,74.5,184.846891143798,29.3107773531375,214.157668496935,68.8572218423529,139.6576539947,0.99629112303896,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,C,CENTRL,12,1788.207512,194,647.891979774088,263.197209574254,911.089189348342,334.424549132241,717.089184741132,1.00975787003049,1.1,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,B,GENESE,2,1066.91373,250,-87.6831473544707,0,-87.6831473544707,96.28417538005,-337.683138258849,0.993119928954884,1.03210184795518,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,EXTERNAL_ONLY_S1_LOAD,1,1,A,WEST,9,2621.2122825,414,910.279050183474,1.04371173300269,911.322761916477,109.144093838605,497.322727091721,1.02007970875964,1.1,0,0
