case_id,case_group,scenario_id,load_mode,zone_j_total_pmax_mw,zone_j_cost_c1,rho_j_cost_c2,x_spine_multiplier,x_gl_multiplier,zone_j_q_abs_ratio,status,note,scaled_branch_count,opf_success,opf_raw_info,objective,interface_objective,max_abs_interface_residual_mw,mean_abs_interface_residual_mw,bus_count,branch_count,gen_count,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,boundary_target_p_mw,boundary_target_q_mvar,zone_j_equiv_count,zone_j_equiv_pg_mw,zone_j_equiv_pmax_mw,zone_j_fraction_pmax_used,min_voltage,max_voltage,voltage_bound_count_high,voltage_bound_count_low,branch_overload_count,max_branch_overload_mva,central_east_residual_mw,total_east_residual_mw,upny_coned_residual_mw,dunwoodie_south_residual_mw,moses_south_residual_mw,total_east_proxy_flow_mw,upny_coned_flow_mw,dunwoodie_south_flow_mw
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,563696.840721045,0.498173066999187,1048.22810598148,635.763554555556,49,81,32,10902.2197987,1949.00701812996,11655.165933526,7519.56636365839,82.3046423956917,20.6274877783239,3,1225.13889531371,3000,0.408379631771238,0.912171317715954,1.1,20,0,0,1.9658273231471e-08,901.914731843267,262.83687033597,-1048.22810598148,-953.849577038387,-11.9884875786778,3424.2518247668,2897.38745256418,2219.91600217349
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,768030.284422812,9.07603045408463,2246.23751591344,898.133722633087,49,81,32,10902.2197987,1854.49425179317,11688.513655329,7380.26837803783,-47.771236693892,-11.9726004800706,3,2002.26301687424,3000,0.667421005624747,0.905240419484545,1.1,21,0,0,0,1901.65292959683,2246.23751591344,198.008901565141,64.2437974808679,-80.5254686091655,3307.72894850611,2130.83521723638,1126.41629370165
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,789330.691111294,2.13578692488919,1595.17144393484,601.599954992963,49,81,32,10902.2197987,1848.12780101926,11691.4683989424,7340.65038613946,420.059642000211,105.276869922714,3,2073.93817227252,3000,0.691312724090841,0.904102558238476,1.1,20,0,0,0,1595.17144393484,1275.34316815737,-41.0360357199113,-16.8688807534072,-79.5802463992782,3190.56302370545,1960.23742424794,1033.58228147959
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,487014.018016042,832.893614671204,3750.77423594134,1920.17102819232,49,81,32,10902.2197987,1869.01737679448,11631.1441853511,7185.60778342446,-389.215064635112,-97.546490151821,3,922.701876362472,3000,0.307567292120824,0.916997537464493,1.1,21,0,0,1.99515852727927e-08,2631.01931071517,3750.77423594134,1470.20923866693,1153.9533383689,594.89901726927,3425.2077065095,2720.78804903984,1928.34004264056
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,700145.201492147,8.85108142641376,2273.92432700164,949.593064524324,49,81,32,10902.2197987,1845.27221376401,11689.4650673994,7421.90940553,92.7889737289091,23.2551088959784,3,1746.18679623693,3000,0.582062265412311,0.902232590004698,1.1,21,0,0,0,1884.30716001458,2273.92432700164,332.180659670692,255.592050168338,-1.96112576636983,3338.79182119143,2219.206417366,1269.32635214106
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,399369.19276669,40.2168989321674,1678.64218453516,948.725236063395,49,81,32,10902.2197987,1832.47457485567,11675.5071115248,7381.45320844176,1461.85190208034,366.374621967386,3,592.324321299232,3000,0.197441440433077,0.900969868042922,1.1,20,0,0,0,1678.64218453516,1434.58179177379,435.2464816829,590.311594040687,604.844128284436,3320.27952803456,2621.27572872136,1878.11805767263
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,553469.518057108,0.472651755904681,1020.41025471616,618.944487225306,49,81,32,10902.2197987,1949.00701812996,11599.2627959258,7065.65793718943,82.3046423956917,20.6274877783239,3,1182.57974972093,3000,0.394193249906976,0.934688848185939,1.1,20,0,0,1.99811438506003e-08,883.066924199935,277.398273431626,-1020.41025471616,-901.842795516651,-12.0041882621607,3438.81322786246,2925.2053038295,2271.92278369523
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,755946.536260493,9.35929060667487,2286.18212208539,932.190210001115,49,81,32,10902.2197987,1854.49425179317,11686.320915324,7432.73531106906,-47.771236693892,-11.9726004800706,3,1953.36851738528,3000,0.651122839128426,0.90237261531094,1.1,21,0,0,0,1923.59525170711,2286.18212208539,238.675574786113,136.610821005184,-75.8872804217832,3347.67355467806,2171.50189045735,1198.78331722596
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,778589.330185377,2.20716648363446,1616.58043126472,612.12894387546,49,81,32,10902.2197987,1848.12780101926,11691.4297093691,7393.12779469622,420.059642000211,105.276869922714,3,2030.67640738191,3000,0.676892135793971,0.901923316378432,1.1,20,0,0,0,1616.58043126472,1310.1656160307,-5.15115214441471,49.940714654648,-78.8068052828162,3225.38547157878,1996.12230782344,1100.39187688765
SPINE_X_SWEEP_3GW_X_0p75,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.75,1,0,ok,,12,1,1,477551.538946694,825.521051505454,3763.60423427734,1935.66484887167,49,81,32,10902.2197987,1869.01737679448,11582.1711277376,6784.50540716075,-389.215064635112,-97.546490151821,3,882.620735820463,3000,0.294206911940154,0.937197330489073,1.1,21,0,0,1.99852365767583e-08,2614.71971037561,3763.60423427734,1495.04680751751,1210.05902496341,594.894467224477,3438.0377048455,2745.62561789042,1984.44572923507
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,680290.903358947,9.40037827606604,2342.31750653824,1006.7255836877,49,81,32,10902.2197987,1845.27221376401,11691.4084919368,7522.57860467956,92.7889737289091,23.2551088959784,3,1664.7068421432,3000,0.5549022807144,0.9,1.1,21,1,0,0,1927.15386600468,2342.31750653824,402.952824738069,361.006144810271,0.197576347226914,3407.18500072803,2289.97858243338,1374.74044678299
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,381094.453619708,40.5140234248987,1724.65227362804,1004.15555482843,49,81,32,10902.2197987,1832.47457485567,11679.1777270542,7477.29812607423,1461.85190208034,366.374621967386,3,512.624550195159,3000,0.170874850065053,0.9,1.1,20,1,0,0,1724.65227362804,1501.24322888828,504.782755806717,685.259329226974,604.840186592111,3386.94096514905,2690.81200284518,1973.06579285891
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,541566.35996278,0.465862194136175,989.663355314501,605.734189338499,49,81,32,10902.2197987,1949.00701812996,11555.5171749289,6670.46750734255,82.3046423956917,20.6274877783239,3,1133.19971838419,3000,0.377733239461396,0.957466775750107,1.1,20,0,0,1.99911482923198e-08,892.695138524128,292.249624613237,-989.663355314501,-842.039458229147,-12.0233700114842,3453.66457904407,2955.95220323116,2331.72612098273
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,735743.17153085,9.89567969581356,2355.09249535189,989.218863996241,49,81,32,10902.2197987,1854.49425179317,11687.375473018,7531.74071451794,-47.771236693892,-11.9726004800706,3,1871.37373312482,3000,0.62379124437494,0.9,1.1,21,1,0,0,1965.69695460358,2355.09249535189,309.936237469023,243.335408945512,-72.0332236112064,3416.58392794456,2242.76255314026,1305.50790516629
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,760597.433485083,2.35167447708441,1654.54108551698,661.735995436012,49,81,32,10902.2197987,1848.12780101926,11693.9726141454,7490.48394721851,420.059642000211,105.276869922714,3,1957.78526538336,3000,0.65259508846112,0.9,1.1,20,1,0,0,1654.54108551698,1371.11964194543,58.3931753327299,147.80228195803,-76.823792426889,3286.33949749351,2059.66663530058,1198.25344419103
SPINE_X_SWEEP_3GW_X_0p5,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.5,1,0,ok,,12,1,1,466195.33751645,831.554987718457,3776.49626007158,1958.64334353002,49,81,32,10902.2197987,1869.01737679448,11541.6242859797,6415.51024303811,-389.215064635112,-97.546490151821,3,835.689031832541,3000,0.278563010610847,0.958614496059492,1.1,20,0,0,4.46117383035016e-08,2623.87081258302,3776.49626007158,1522.93562281695,1275.02661337494,594.887408803603,3450.92973063974,2773.51443318986,2049.4133176466
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,656042.568647614,9.62306058980902,2378.18664113579,1068.95260933978,49,81,32,10902.2197987,1845.27221376401,11556.2231902828,6334.91249601553,92.7889737289091,23.2551088959784,3,1563.9430761324,3000,0.521314358710799,0.964474830763637,1.1,20,0,0,1.99888745555654e-08,1912.8862140647,2378.18664113579,474.391907813857,486.687213822953,-92.6110698615876,3443.05413532558,2361.41766550917,1500.42151579567
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,349161.88642498,40.8047141890906,1730.17099767408,1078.50195782752,49,81,32,10902.2197987,1832.47457485567,11610.0860373591,6884.91748721659,1461.85190208034,366.374621967386,3,370.267467998995,3000,0.123422489332998,0.936455488687933,1.1,18,0,0,1.99820533453021e-08,1730.17099767408,1594.26497261634,621.759817278771,841.312524728266,605.001476840138,3479.96270887711,2807.78906431723,2129.11898836021
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,523014.618007861,0.5397763585284,1017.06364032765,608.648875806534,49,81,32,10902.2197987,1949.00701812996,11528.8885505577,6435.04602222635,82.3046423956917,20.6274877783239,3,1056.59539837449,3000,0.35219846612483,0.975682647182037,1.1,19,0,0,1.98679117602296e-08,1017.06364032765,319.454314206838,-940.303105343122,-754.401448857937,-12.0218702971248,3480.86926863767,3005.31245320254,2419.36413035394
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,714150.009425361,10.0110791384725,2378.49084044406,1052.12958041907,49,81,32,10902.2197987,1854.49425179317,11540.7648490154,6240.5628209468,-47.771236693892,-11.9726004800706,3,1779.99975690034,3000,0.593333252300114,0.968886352349026,1.1,19,0,0,1.91553226613905e-08,1941.30802633416,2378.49084044406,371.239738977035,360.843766615972,-208.765529724127,3439.98227303673,2304.06605464827,1423.01626283675
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,721510.682513298,2.71404533328622,1730.04426905644,767.959469742192,49,81,32,10902.2197987,1848.12780101926,11687.3404488637,7571.85395569345,420.059642000211,105.276869922714,3,1797.51819253033,3000,0.599172730843442,0.901934824678247,1.1,20,0,0,1.99515852727927e-08,1730.04426905644,1505.97691784653,202.929791655673,332.105978856558,-68.740391295752,3421.19677339461,2204.20325162352,1382.55714108956
SPINE_X_SWEEP_3GW_X_0p25,spine_x_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,0.25,1,0,ok,,12,1,1,448465.860432821,900.591579382607,3803.1148379294,2017.17455538216,49,81,32,10902.2197987,1869.01737679448,11519.35442733,6219.1340621128,-389.215064635112,-97.546490151821,3,761.21713863912,3000,0.25373904621304,0.975215924325879,1.1,19,0,0,4.26960014010547e-08,2747.89422641459,3803.1148379294,1570.53938407204,1369.42320880644,594.901119688348,3477.54830849756,2821.11819444495,2143.8099130781
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,695868.721851905,8.55026869087445,2232.21967609332,915.899733026738,49,81,32,10902.2197987,1845.27221376401,11692.2612282569,7365.30612519082,92.7889737289091,23.2551088959784,3,1796.01792579405,3000,0.59867264193135,0.905841083977486,1.1,21,0,0,0,1862.12687894367,2232.21967609332,290.152149824467,186.695565616918,8.30439465530935,3297.08717028311,2177.17790751978,1200.42986758964
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,408064.290639476,40.0491093431631,1652.10385213983,914.928866490455,49,81,32,10902.2197987,1832.47457485567,11671.8434556486,7301.84145573007,1461.85190208034,366.374621967386,3,639.290520192186,3000,0.213096840064062,0.903916769423431,1.1,20,0,0,0,1652.10385213983,1394.81071790829,394.842265902781,528.036340375685,604.851156125692,3280.50845416906,2580.87151294124,1815.84280400762
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,556178.871037294,0.499831523421384,1048.67015772651,636.732763279479,49,81,32,10902.2197987,1949.00701812996,11654.4185080002,7508.51734496576,82.3046423956917,20.6274877783239,3,1225.35541033282,3000,0.408451803444272,0.912826243418552,1.1,20,0,0,1.96873770619277e-08,903.218003534625,262.138653732591,-1048.67015772651,-957.648143973303,-11.9888574303659,3423.55360816342,2896.94540081915,2216.11743523858
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,747958.387681879,9.07441059167068,2243.96525415475,895.582160186725,49,81,32,10902.2197987,1854.49425179317,11691.5577823813,7384.88416995337,-47.771236693892,-11.9726004800706,3,2003.8115871977,3000,0.667937195732567,0.906107602723229,1.1,21,0,0,0,1903.84953713942,2243.96525415475,196.142986533468,66.5123273878517,-67.4406957181292,3305.45668674742,2128.96930220471,1128.68482360863
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,767803.27307336,2.13652287870696,1597.52131478782,599.4528044161,49,81,32,10902.2197987,1848.12780101926,11694.5236933813,7344.43055399831,420.059642000211,105.276869922714,3,2075.46852344486,3000,0.691822841148286,0.905075542756638,1.1,20,0,0,0,1597.52131478782,1273.15136841924,-42.829286244789,-15.6676978953881,-68.0943547332637,3188.37122396732,1958.44417372306,1034.78346433761
COMBINED_RHO_X_3GW_RHO_0p005_X_1,combined_rho_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,482751.342925414,833.558490558245,3750.01823743892,1920.52604531569,49,81,32,10902.2197987,1869.01737679448,11631.3206294624,7180.70665614013,-389.215064635112,-97.546490151821,3,923.028636488165,3000,0.307676212162722,0.917604702702069,1.1,21,0,0,0,2632.37360865971,3750.01823743892,1469.69062112482,1155.64872336866,594.899035986344,3424.45170800708,2720.26943149773,1930.03542764033
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,684881.774671926,8.85305259344544,2271.94156720839,950.888201174293,49,81,32,10902.2197987,1845.27221376401,11692.1888840978,7425.40366158072,92.7889737289091,23.2551088959784,3,1747.56728739816,3000,0.582522429132721,0.903046823877695,1.1,21,0,0,0,1886.40311092771,2271.94156720839,330.554186417504,257.093208069722,8.44893324814393,3336.80906139818,2217.57994411281,1270.82751004244
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,397613.779020845,40.2180773529921,1679.21981299998,948.608380407053,49,81,32,10902.2197987,1832.47457485567,11675.2515315978,7377.49431384549,1461.85190208034,366.374621967386,3,592.457033498117,3000,0.197485677832706,0.901268871531236,1.1,20,0,0,0,1679.21981299998,1434.28255861261,435.049381928671,589.646030919818,604.844117574183,3319.98029487338,2621.07862896713,1877.45249455176
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,546467.52568516,0.474352932384436,1021.08684942876,619.881291246671,49,81,32,10902.2197987,1949.00701812996,11599.4706500616,7058.30646252166,82.3046423956917,20.6274877783239,3,1183.06424169157,3000,0.394354747230525,0.935324207750339,1.1,20,0,0,1.99815985979512e-08,884.604972698906,276.483556124108,-1021.08684942876,-905.226919390216,-12.0041585913692,3437.89851055494,2924.5287091169,2268.53865982166
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,736847.419038136,9.35737173199456,2283.97784855303,929.592671492961,49,81,32,10902.2197987,1854.49425179317,11689.040591524,7435.35526700417,-47.771236693892,-11.9726004800706,3,1954.90331294991,3000,0.651634437649968,0.903250613871857,1.1,21,0,0,0,1925.6010336799,2283.97784855303,236.870765561874,138.067047582508,-63.4466620874942,3345.4692811457,2169.69708123311,1200.23954380329
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,757953.336302927,2.20793412327987,1618.81083397661,610.428618608948,49,81,32,10902.2197987,1848.12780101926,11694.2983923717,7395.62767421098,420.059642000211,105.276869922714,3,2032.17699478668,3000,0.677392331595562,0.902893993798742,1.1,20,0,0,0,1618.81083397661,1308.05121862522,-6.87958594255474,50.5004949039346,-67.9009595964219,3223.2710741733,1994.3938740253,1100.95165713693
COMBINED_RHO_X_3GW_RHO_0p005_X_0p75,combined_rho_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.75,1,0,ok,,12,1,1,473652.444251587,826.125177552631,3762.85718122747,1935.86575296308,49,81,32,10902.2197987,1869.01737679448,11582.1802695063,6779.40874795808,-389.215064635112,-97.546490151821,3,883.059175722166,3000,0.294353058574055,0.93767752211724,1.1,21,0,0,1.99847818294074e-08,2615.96990010771,3762.85718122747,1494.47783629421,1211.12901153349,594.894835652527,3437.29065179564,2745.05664666712,1985.51571580516
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,666423.470364483,9.40568989376499,2341.17822880224,1008.69607668109,49,81,32,10902.2197987,1845.27221376401,11694.8970273447,7537.76163181848,92.7889737289091,23.2551088959784,3,1665.81051442027,3000,0.555270171473423,0.9,1.1,21,1,0,0,1929.24377341568,2341.17822880224,401.816922004871,361.822140504649,9.41931867803248,3406.04572299203,2288.84267970018,1375.55644247737
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,379779.948296505,40.515126071848,1725.19179747362,1004.09702972755,49,81,32,10902.2197987,1832.47457485567,11679.3317396499,7478.20126869082,1461.85190208034,366.374621967386,3,512.681040419911,3000,0.17089368013997,0.9,1.1,20,1,0,0,1725.19179747362,1501.20610865861,504.72985523772,684.517987181689,604.839400086109,3386.90384491938,2690.75910227618,1972.32445081363
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,535138.943122418,0.463953757809339,990.497929419384,605.519462259701,49,81,32,10902.2197987,1949.00701812996,11553.0259163941,6641.84210681218,82.3046423956917,20.6274877783239,3,1133.73944626097,3000,0.377913148753656,0.958946104577591,1.1,20,0,0,1.99870555661619e-08,889.181757148285,290.92510712384,-990.497929419384,-844.967417810727,-12.0250997962698,3452.34006155467,2955.11762912628,2328.79816140115
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,718218.930090611,9.90030019256546,2353.77973557069,987.243116064385,49,81,32,10902.2197987,1854.49425179317,11691.2718379759,7548.50889729948,-47.771236693892,-11.9726004800706,3,1872.64880797375,3000,0.624216269324583,0.9,1.1,21,1,0,0,1968.1733286284,2353.77973557069,308.625950136658,244.06719671262,-61.5693692735573,3415.27116816336,2241.4522658079,1306.2396929334
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,741420.567020102,2.35327174280341,1656.75628945646,659.716977876384,49,81,32,10902.2197987,1848.12780101926,11697.6082388438,7504.64533812341,420.059642000211,105.276869922714,3,1959.00663860897,3000,0.653002212869656,0.900151928000537,1.1,20,0,0,0,1656.75628945646,1369.79484189816,57.1250997183768,147.871631668654,-67.0370266402699,3285.01469744624,2058.39855968623,1198.32279390165
COMBINED_RHO_X_3GW_RHO_0p005_X_0p5,combined_rho_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.5,1,0,ok,,12,1,1,462701.849040963,829.868160026588,3775.89154644309,1957.93570174287,49,81,32,10902.2197987,1869.01737679448,11540.412432745,6402.36228737091,-389.215064635112,-97.546490151821,3,835.936766055517,3000,0.278645588685172,0.959312882874583,1.1,20,0,0,5.41083409189014e-08,2620.73336262506,3775.89154644309,1522.55915239892,1275.60773647087,594.886710776431,3450.32501701125,2773.13796277183,2049.99444074253
COMBINED_RHO_X_3GW_RHO_0p005_X_0p25,combined_rho_x,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.25,1,0,ok,,12,1,1,643782.985823708,9.61688811087305,2373.64436408145,1062.1800269989,49,81,32,10902.2197987,1845.27221376401,11559.7420752665,6331.85748881993,92.7889737289091,23.2551088959784,3,1567.81882775614,3000,0.522606275918712,0.963917891934574,1.1,20,0,0,1.98288034880534e-08,1918.48431616495,2373.64436408145,470.302748805693,483.733720139772,-64.7349858026482,3438.51185827124,2357.328506501,1497.46802211249
COMBINED_RHO_X_3GW_RHO_0p005_X_0p25,combined_rho_x,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.25,1,0,ok,,12,1,1,348476.206676325,40.8041836533487,1730.18700542122,1078.38777445482,49,81,32,10902.2197987,1832.47457485567,11610.0737537231,6884.6348170199,1461.85190208034,366.374621967386,3,370.27504688174,3000,0.123425015627247,0.936462489574344,1.1,18,0,0,1.99838723347057e-08,1730.18700542122,1594.25315637049,621.750040512367,840.747186042654,605.001483927382,3479.95089263126,2807.77928755083,2128.55364967459
COMBINED_RHO_X_3GW_RHO_0p005_X_0p25,combined_rho_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.25,1,0,ok,,12,1,1,517431.173686746,0.54000151966673,1017.04196617405,608.965190985703,49,81,32,10902.2197987,1949.00701812996,11528.8170193223,6433.97540760541,82.3046423956917,20.6274877783239,3,1056.60490516281,3000,0.352201635054271,0.975711290168647,1.1,20,0,0,1.93826963368338e-08,1017.04196617405,319.426015234121,-940.323682203323,-756.012401096878,-12.0218902201434,3480.84096966495,3005.29187634234,2417.753178115
COMBINED_RHO_X_3GW_RHO_0p005_X_0p25,combined_rho_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,0.25,1,0,ok,,12,1,1,698266.559696507,9.99814352657157,2372.89354415661,1043.916296682,49,81,32,10902.2197987,1854.49425179317,11544.5227213561,6231.56799992689,-47.771236693892,-11.9726004800706,3,1784.73954181438,3000,0.594913180604794,0.970640266173202,1.1,19,0,0,1.7927959561348e-08,1948.54010785315,2372.89354415661,366.229766458331,357.077995207394,-174.840069734539,3434.38497674928,2299.05608212957,1419.25049142817
