scenario_id,variant,opf_success,opf_raw_info,bound_type,bus_number,bus_name,nyiso_zone_letter,nyiso_zone_name,vm_pu,vmin_pu,vmax_pu,pd_mw,qd_mvar,note
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,111,DETWIERER,NON_NY,NON_NY,1.46399162727411,0.5,1.5,399,45,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,112,CHATHAM,NON_NY,NON_NY,1.49334190504134,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,113,LAUZON,NON_NY,NON_NY,1.46868530571819,0.5,1.5,206,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,114,MARYSVILLE,NON_NY,NON_NY,1.46361284239294,0.5,1.5,0,90,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,115,ST CLAIR,NON_NY,NON_NY,1.5,0.5,1.5,100,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,116,WATERMAN,NON_NY,NON_NY,1.4621259164993,0.5,1.5,200,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,117,PONTIAC,NON_NY,NON_NY,1.48416766362305,0.5,1.5,400,97,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,118,WAYNE,NON_NY,NON_NY,1.4852336346218,0.5,1.5,280,86,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,119,THETFORD,NON_NY,NON_NY,1.48714433387592,0.5,1.5,750,200,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,120,ARGENTA,NON_NY,NON_NY,1.5,0.5,1.5,946,-40,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,121,SC415,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,122,WATERMAN,NON_NY,NON_NY,1.46559660806738,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,123,MONROE,NON_NY,NON_NY,1.5,0.5,1.5,63,10,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,124,BRANCHBURG,NON_NY,NON_NY,1.3929441002964,0.5,1.5,370,49,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,125,LINDON,NON_NY,NON_NY,1.35094259294484,0.5,1.5,320,5,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,126,HUDSON,NON_NY,NON_NY,1.34156206310714,0.5,1.5,450,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,127,ALBURTIS,NON_NY,NON_NY,1.41264714348272,0.5,1.5,200,-150,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,128,WHITPAIN,NON_NY,NON_NY,1.41545619615365,0.5,1.5,1121.24194,-102,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,129,KEENEY,NON_NY,NON_NY,1.48409597079839,0.5,1.5,610,-50,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,130,PEACH BOTTOM,NON_NY,NON_NY,1.48708302466035,0.5,1.5,180,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,131,CONASTONE,NON_NY,NON_NY,1.5,0.5,1.5,1160,-432,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,132,JUNIATA,NON_NY,NON_NY,1.48759326353727,0.5,1.5,210,-337,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,133,CONEMAUGH,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,134,HOMER CITY,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,135,KEYSTONE,NON_NY,NON_NY,1.5,0.5,1.5,170,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,136,ERIE W,NON_NY,NON_NY,1.48163140988303,0.5,1.5,270,223,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,137,ERIE S,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,138,E TOMANO,NON_NY,NON_NY,1.41819994801521,0.5,1.5,110,64,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,139,KYGER,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
S1_2025_SUMMER_PEAK_PUBLIC,diagnostic_no_rate_relaxed_voltage,1,1,above_1p10,140,TE,NON_NY,NON_NY,1.5,0.5,1.5,0,0,RATE_A removed and V bounds relaxed to 0.5-1.5 pu
