scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,external_interface_name,gen_index,bus_id,pg_mw,qg_mvar,target_q_mvar,q_deviation_mvar,qmin_mvar,qmax_mvar
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,PJM_NY_RAMAPO,42,75,-19.7447314711339,2.67380391618837e-11,-4.94874429843453,4.94874429846127,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,PJM_NY_GOETHALS,43,81,-19.7447312649436,1.8986779171608e-06,-4.94874429843453,4.94874619711245,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,HQ_NY_MOSES,36,48,-482.984326633401,0.0001,-121.047533070407,121.047633070407,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,NE_NY_NORTHFIELD,37,37,95.3028481944859,-9.85210124571317e-05,23.8853956683908,-23.8854941894033,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,NE_NY_PV,38,73,142.956763486539,8.29921065178885e-11,35.8280935025862,-35.8280935025032,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,PJM_NY_RAMAPO,42,75,-19.7447298762108,2.29506146795451e-11,-4.94874429843453,4.94874429845748,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,PJM_NY_GOETHALS,43,81,-19.7447297079368,9.11881201373768e-09,-4.94874429843453,4.94874430755334,-0.0001,0.0001
