case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,437.185035366415,0,1200,0,0,-0,0.364320862805346
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,441.553956360296,0,900,0,0,-0,0.490615507066996
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,435.078738367175,0,900,0,0,-0,0.483420820407972
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,166.244733080281,0,900,0,0,-0,0.184716370089201
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,363.29812405792,0,700,0,0,-0,0.518997320082743
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,492.412525439702,0,1200,0,0,-0,0.410343771199752
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,434.809291852652,0,600,0,0,-0,0.724682153087754
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,436.084468425502,0,1200,0,0,-0,0.363403723687918
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,440.697620689123,0,900,0,0,-0,0.489664022987914
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,429.730813288413,0,900,0,0,-0,0.47747868143157
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,106.142558841178,0,900,0,0,-0,0.117936176490197
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,335.154605345183,0,700,0,0,-0,0.478792293350261
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,484.464417408777,0,1200,0,0,-0,0.403720347840647
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,430.24254739555,0,600,0,0,-0,0.717070912325916
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,381.131383680151,0,1200,0,0,-0,0.317609486400126
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,385.57425640409,0,900,0,0,-0,0.428415840448989
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,376.388464842695,0,900,0,0,-0,0.418209405380773
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,30.4326678571566,0,300,0,0,-0,0.101442226190522
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,196.562272883243,0,900,0,0,-0,0.218402525425825
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,321.657496390998,0,700,0,0,-0,0.459510709129997
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,68.1819394515998,0,600,0,0,-0,0.113636565752666
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,416.565018065513,0,1200,0,0,-0,0.347137515054594
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,180,180,180,180,180,1.1,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,373.229022540232,0,600,0,0,-0,0.622048370900387
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,404.556976065826,0,1200,0,0,-0,0.337130813388188
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,407.433983349703,0,900,0,0,-0,0.452704425944115
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,403.321934851624,0,900,0,0,-0,0.448135483168471
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,179.881274863032,0,900,0,0,-0,0.199868083181146
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,345.17701848537,0,700,0,0,-0,0.493110026407672
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,447.572955162071,0,1200,0,0,-0,0.372977462635059
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,404.901854935219,0,600,0,0,-0,0.674836424892032
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,246.780037172097,0,1200,0,0,-0,0.205650030976747
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,250.013440480221,0,900,0,0,-0,0.27779271164469
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,240.805219167594,0,900,0,0,-0,0.26756135463066
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,40.4215012238736,0,900,0,0,-0,0.0449127791376374
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,177.626684833242,0,700,0,0,-0,0.253752406904632
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,274.849678919,0,1200,0,0,-0,0.229041399099167
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,245.322374398408,0,600,0,0,-0,0.408870623997347
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,366.337880002412,0,1200,0,0,-0,0.305281566668677
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,371.380547122019,0,900,0,0,-0,0.412645052357799
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,351.933883262694,0,900,0,0,-0,0.39103764806966
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,126.275352628853,0,900,0,0,-0,0.140305947365392
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,283.511481896916,0,700,0,0,-0,0.40501640270988
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,359.629204213322,0,1200,0,0,-0,0.299691003511101
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,340.947805868116,0,600,0,0,-0,0.568246343113527
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,429.979308223383,0,1200,0,0,-0,0.358316090186153
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,432.973589448604,0,900,0,0,-0,0.481081766054004
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,428.525889072786,0,900,0,0,-0,0.47613987674754
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J180_E180_F180_G180_K180_CAP1p1_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,180,180,180,180,180,1.1,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
