scenario_id,iteration,interface_name,perturbed_zone,sensitivity_mw_per_mw,finite_difference_step_mw,direction_zone_component,distributed_participation_factor
S2_2025_WINTER_PEAK_PUBLIC,1,Total_East_proxy,J,-0.367668985346454,-25,0.699650566021489,0.300349433978511
S2_2025_WINTER_PEAK_PUBLIC,1,UPNY_ConEd,J,-0.497551400388111,-25,0.699650566021489,0.300349433978511
S2_2025_WINTER_PEAK_PUBLIC,1,Dunwoodie_South,J,-0.600516569484371,-25,0.699650566021489,0.300349433978511
S2_2025_WINTER_PEAK_PUBLIC,1,Dysinger_East,K,-0.00498720970032537,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,West_Central,K,-0.0118545646173084,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,Moses_South,K,-0.0621766695059401,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,Central_East,K,-0.193347362412878,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,Total_East_proxy,K,-0.367765617275927,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,UPNY_ConEd,K,-0.497794850954524,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,1,Dunwoodie_South,K,0.137666831512443,25,0.832504406514856,0.167495593485144
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,A,0.835348084972866,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,A,0.797283014455279,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,A,-0.0625009967440127,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,A,0.500273345515056,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,A,0.565912640928455,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,A,0.386085786367439,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,A,0.240331936885341,-25,0.992826278615783,0.00717372138421687
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,B,-0.064812888786164,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,B,0.95045893910009,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,B,-0.062496774836942,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,B,0.517111685805435,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,B,0.580539959057714,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,B,0.399950435670817,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,B,0.253849980036748,-25,0.995793428805446,0.00420657119455441
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,C,-0.0176869705726767,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,C,-0.0211257464001392,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,C,-0.0624951768616546,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,C,0.539523351507646,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,C,0.585502644287117,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,C,0.404637832522749,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,C,0.258424511123776,-25,0.855176902814555,0.144823097185445
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,D,-0.0200769960701109,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,D,-0.0237770244254898,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,D,0.928145856023092,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,D,0.682515219614611,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,D,0.615670558646361,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,D,0.432977214012099,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,D,0.286015203419629,25,0.936897216710827,0.0631027832891731
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,E,-0.0230900007410764,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,E,-0.0267577251884177,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,E,-0.0625980229661627,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,E,0.684349835043881,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,E,0.615161707715724,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,E,0.432852066985306,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,E,0.286043034693539,-25,0.971640861861908,0.0283591381380921
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,F,-0.0041380064882469,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,F,-0.00826932328067869,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,F,-0.062515487268648,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,F,-0.213100761967953,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,F,0.632733666959411,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,F,0.450334375831389,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,F,0.30326571575386,-25,0.874743671753485,0.125256328246515
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,G,-0.00110024402534691,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,G,-0.00531414400115636,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,G,-0.0625663947905261,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,G,-0.191132517876867,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,G,-0.362386641723933,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,G,0.492710699158488,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,G,0.347334773955554,25,0.847809546697135,0.152190453302865
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,I,-0.0011532389629474,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,I,-0.00536421429547318,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,I,-0.0625695713342799,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,I,-0.191158902993916,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,I,-0.361919610452542,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,I,-0.493198385524884,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,I,0.383317190671551,25,0.998110605488892,0.00188939451110755
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,J,-0.00115328266506367,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,J,-0.00536419214348825,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,J,-0.0625649514478852,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,J,-0.191108123987237,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,J,-0.361825209679646,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,J,-0.492956304666477,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,J,-0.594186433380928,-25,0.69357170715226,0.30642829284774
S2_2025_WINTER_PEAK_PUBLIC,2,Dysinger_East,K,-0.00115323896284735,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,West_Central,K,-0.00536421429543225,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,Moses_South,K,-0.0625695713342907,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,Central_East,K,-0.191158902993893,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,Total_East_proxy,K,-0.361919610452514,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,UPNY_ConEd,K,-0.493198385524811,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,2,Dunwoodie_South,K,0.14423651917743,25,0.833429780099709,0.166570219900291
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,A,0.83754634454373,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,A,0.800697723187398,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,A,-0.0626831870591985,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,A,0.498400374394096,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,A,0.564125966054671,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,A,0.382802927105313,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,A,0.237931251764721,-25,0.995669725998136,0.00433027400186392
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,B,-0.0623474461553087,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,B,0.954422685083355,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,B,-0.0626790731020708,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,B,0.515406184851031,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,B,0.579019272409814,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,B,0.39690401826836,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,B,0.251672043555891,-25,0.997460791293956,0.00253920870604398
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,C,-0.0152724339960787,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,C,-0.0171026661974383,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,C,-0.062677407137939,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,C,0.538783527803744,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,C,0.585494930298983,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,C,0.403021195459678,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,C,0.257637831736993,-25,0.868576624929064,0.131423375070937
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,D,-0.0176872057327182,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,D,-0.0197732442014603,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,D,0.928096521315396,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,D,0.68470121671457,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,D,0.619137486414184,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,D,0.434661234370124,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,D,0.288447659787562,25,0.936721500495392,0.0632784995046082
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,E,-0.0207018818702909,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,E,-0.0227541032123463,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,E,-0.0627780681905821,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,E,0.68561187653153,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,E,0.617596090007364,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,E,0.433566951156299,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,E,0.287535430826392,-25,0.958032329025379,0.0419676709746209
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,F,-0.00175687013605966,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,F,-0.00428264471579951,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,F,-0.0626971286028183,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,F,-0.211879413614483,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,F,0.635505773616551,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,F,0.451406700945499,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,F,0.30512503314375,-25,0.873760737772442,0.126239262227558
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,G,0.00124009228458817,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,G,-0.00136860489189075,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,G,-0.0627470391112928,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,G,-0.19008355532329,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,G,-0.359572572205498,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,G,0.494585706518083,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,G,0.350140540628145,25,0.846837721050749,0.153162278949251
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,I,0.0011766132347384,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,I,-0.00142879049630437,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,I,-0.0627501343605138,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,I,-0.190133592313114,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,I,-0.359064951525288,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,I,-0.491022154603615,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,I,0.386754048136991,25,0.998767220375769,0.00123277962423064
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,J,0.00117655973056117,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,J,-0.00142878191722275,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,J,-0.0627454521497574,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,J,-0.190083897546201,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,J,-0.358971750964847,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,J,-0.490780483212602,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,J,-0.590744522488685,-25,0.690046683888643,0.309953316111358
S2_2025_WINTER_PEAK_PUBLIC,3,Dysinger_East,K,0.0011766132348157,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,West_Central,K,-0.00142879049627481,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,Moses_South,K,-0.0627501343605076,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,Central_East,K,-0.190133592313032,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,Total_East_proxy,K,-0.359064951525143,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,UPNY_ConEd,K,-0.491022154603615,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,3,Dunwoodie_South,K,0.147851166508008,25,0.83412666517047,0.16587333482953
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,A,0.838864622830838,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,A,0.802752732531237,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,A,-0.062902913643025,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,A,0.498170809069948,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,A,0.563614068699744,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,A,0.381074558109267,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,A,0.236526946966787,-25,0.997386695408163,0.00261330459183741
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,B,-0.0608718808220192,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,B,0.956796822877309,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,B,-0.0628988840574453,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,B,0.515267307110189,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,B,0.578659551782039,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,B,0.395310233870059,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,B,0.250394164507516,-25,0.998467596847302,0.00153240315269758
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,C,-0.0138311259501688,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,C,-0.0146904458370454,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,C,-0.0628971912428506,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,C,0.539197617261857,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,C,0.58602518237928,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,C,0.40226710812869,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,C,0.257176291327414,-25,0.87878848067266,0.12121151932734
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,D,-0.0162612659949173,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,D,-0.0173728273828374,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,D,0.927973680041696,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,D,0.687282765345694,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,D,0.622218720232549,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,D,0.43633145476666,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,D,0.290350691205758,25,0.936506009978472,0.0634939900215284
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,E,-0.0192923190536294,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,E,-0.0203694171110328,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,E,-0.0629998182511054,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,E,0.687335376524375,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,E,0.619469773963619,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,E,0.433749286609127,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,E,0.287845438009435,25,0.949421783180775,0.0505782168192246
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,F,-0.000337872212026014,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,F,-0.00189426551686665,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,F,-0.0629163656305275,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,F,-0.210022126152116,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,F,0.638062790118247,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,F,0.452611058209768,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,F,0.306589824067851,-25,0.872538296707239,0.127461703292761
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,G,0.0026293497943243,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,G,0.000989969614033726,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,G,-0.0629654902619345,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,G,-0.188359606480758,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,G,-0.357015750643986,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,G,0.496247333942774,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,G,0.352153683404677,25,0.845968614638799,0.154031385361201
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,I,0.00255830165311181,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,I,0.000922476349087447,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,I,-0.0629685045004061,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,I,-0.188427494792218,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,I,-0.356479775052439,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,I,-0.489177098207037,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,I,0.389142193889384,25,0.999193024383656,0.000806975616343533
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,J,0.00255822636353514,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,J,0.000922466278361753,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,J,-0.0629637643811543,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,J,-0.1883785020194,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,J,-0.3563875411552,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,J,-0.488936550991402,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,J,-0.58835442162519,-25,0.687467981004142,0.312532018995858
S2_2025_WINTER_PEAK_PUBLIC,4,Dysinger_East,K,0.00255830165314819,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,West_Central,K,0.000922476349105637,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,Moses_South,K,-0.0629685045003873,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,Central_East,K,-0.188427494792245,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,Total_East_proxy,K,-0.356479775052512,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,UPNY_ConEd,K,-0.48917709820711,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,4,Dunwoodie_South,K,0.150353030372517,25,0.834261517178791,0.165738482821209
S2_2025_WINTER_PEAK_PUBLIC,5,Dysinger_East,A,0.839410823968797,-25,0.998403295241965,0.00159670475803504
S2_2025_WINTER_PEAK_PUBLIC,5,West_Central,A,0.803739698243396,-25,0.998403295241965,0.00159670475803504
