case_id,check_group,scenario_id,zone_j_pmax_mw,voltage_penalty_rho,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,20.3089030342197,0,900,0,0,-0,0.0225654478157996
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,148.884945437693,0,700,0,0,-0,0.212692779196704
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,252.083482679275,0,1200,0,0,-0,0.210069568899396
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,173.154777077968,0,600,0,0,-0,0.288591295129946
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,766.62624418652,0,1400,0,0,-0,0.547590174418943
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,767.309125055712,0,1050,0,0,-0,0.730770595291154
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,764.830894421831,0,1050,0,0,-0,0.728410375639839
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,0,0,900,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,0,0,700,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,0,0,1200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,1080.75857858436,0,1400,0,0,-0,0.771970413274542
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,0,0,900,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,83.8358381850515,0,700,0,0,-0,0.119765483121502
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,130.573727621075,0,1200,0,0,-0,0.108811439684229
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,94.8735311518906,0,600,0,0,-0,0.158122551919818
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,1148.86191891658,0,1400,0,0,-0,0.820615656368984
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,46.0996002790498,0,900,0,0,-0,0.0512217780878331
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,178.004668046195,0,700,0,0,-0,0.254292382923136
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,283.821947156728,0,1200,0,0,-0,0.236518289297274
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,203.155674478926,0,600,0,0,-0,0.33859279079821
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,1058.31903476089,0,1400,0,0,-0,0.755942167686353
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,0,0,900,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,88.2109451631695,0,700,0,0,-0,0.126015635947385
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,201.269832316082,0,1200,0,0,-0,0.167724860263401
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,120.667378713835,0,600,0,0,-0,0.201112297856392
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,1133.72446778639,0,1400,0,0,-0,0.809803191275994
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,1050,0,1050,0,0,-0,1
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,34.1175603765182,0,300,0,0,-0,0.113725201255061
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,80.1502441757014,0,900,0,0,-0,0.0890558268618905
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,161.299307176246,0,700,0,0,-0,0.230427581680351
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,27.9369036028309,0,600,0,0,-0,0.0465615060047182
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,230.585216261926,0,1200,0,0,-0,0.192154346884938
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,171.651643461602,0,600,0,0,-0,0.286086072436003
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,1095.67169314621,0,1600,0,0,-0,0.684794808216384
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,1093.62825851468,0,1200,0,0,-0,0.911356882095564
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,1097.74081057275,0,1200,0,0,-0,0.914784008810623
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,1.81257816192416,0,900,0,0,-0,0.00201397573547129
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,133.658667278469,0,700,0,0,-0,0.190940953254955
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,233.725271422588,0,1200,0,0,-0,0.194771059518824
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,154.697463744995,0,600,0,0,-0,0.257829106241658
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,766.626244165431,0,1600,0,0,-0,0.479141402603394
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,767.309125121677,0,1200,0,0,-0,0.639424270934731
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,764.830894509919,0,1200,0,0,-0,0.637359078758266
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
