case_id,case_group,scenario_id,include_s4,apply_abc_caps,x_spine_multiplier,zone,load_mw,qload_mvar,total_pg_mw,local_pg_excluding_boundary_mw,boundary_equiv_pg_mw,s4_equiv_pg_mw,zone_j_equiv_pg_mw,local_pmax_excluding_boundary_mw,local_net_injection_mw,target_load_mw,target_net_export_mw,target_generation_mw,generation_prior_mw,local_generation_residual_mw
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,E,620.716578688692,35.659454822925,0,0,0,0,0,0,-620.716578688692,620.716578688692,1058.1452804181,1678.86185910679,599,-1678.86185910679
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,F,871.041660003481,122.011306141959,606.138327388886,568.003995,38.1343323888855,0,0,568.003995,-303.03766500348,871.04166000348,883.3628719374,1754.40453194088,2210,-1186.40053694088
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,G,763.133766267374,191.259350368442,220.372494023481,0,220.372494023481,0,0,0,-763.133766267374,763.133766267373,300.33151077769,1063.46527704506,2177,-1063.46527704506
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,H,252.133160811041,0,0,0,0,0,0,0,-252.133160811041,252.133160811041,-2186.02924703846,-1933.89608622742,25,1933.89608622742
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,I,450.569665360907,116.937984089837,565.099092,565.099092,0,0,0,565.099092,114.529426639093,450.569665360907,1287.80646363194,1738.37612899285,0,-1173.27703699285
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,J,3459.55499275624,867.046210934707,1952.57327673938,1789.40178129923,163.171495440153,0,592.324321299232,4197.07746,-1670.15321145701,3459.55499275624,-1287.80646363194,2171.7485291243,4029,-382.346747825068
S3_BASE_3GW_X0P75,s3_baseline_x,S2_2025_WINTER_PEAK_PUBLIC,0,0,0.75,K,1471.97889003126,45.4795280117584,584.929342,584.929342,0,0,0,584.929342,-887.049548031261,1471.97889003126,0,1471.97889003126,2405,-887.04954803126
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,A,1244.86540457269,196.616764286467,2410.7393268231,2004.72709030563,406.012236517478,0,0,5244.8202066,759.861685732936,1244.86540457269,0,1244.86540457269,1616,759.861685732936
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,B,505.285153437801,118.398784088616,1246.75388,1246.75388,0,0,0,1246.75388,741.468726562199,505.285153437801,0,505.285153437801,361,741.468726562199
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,C,901.170089087343,97.7666160720974,3143.31139371871,3182.80083680355,-39.489443084831,0,0,4056.6810405,2281.6307477162,901.170089087342,0,901.170089087342,3139,2281.6307477162
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,D,525.499765020787,44.6230675130482,501.996381066599,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213,525.499765020787,-18.0281665798467,507.47159844094,888,477.50910925906
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,E,310.722794351992,17.8506678056764,0,0,0,0,0,0,-310.722794351992,310.722794351992,1622.50542165601,1933.228216008,599,-1933.228216008
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,F,607.181454913555,85.0510438029813,663.308842472511,568.003995,95.3048474725107,0,0,568.003995,-39.1774599135551,607.181454913555,1556.93769935467,2164.11915426823,2210,-1596.11515926823
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,G,477.380725475773,119.642887615226,123.212049666351,0,123.212049666351,0,0,0,-477.380725475773,477.380725475773,784.20060411483,1261.5813295906,2177,-1261.5813295906
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,H,201.257521397288,0,0,0,0,0,0,0,-201.257521397288,201.257521397288,-3945.61555854566,-3744.35803714837,25,3744.35803714837
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,I,524.487960045707,136.122267969391,565.099092,565.099092,0,0,0,565.099092,40.6111319542928,524.487960045707,3173.76557921188,3698.25353925759,0,-3133.15444725759
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,J,4368.0500990318,1094.73654717688,2359.91248817851,2379.65720972093,-19.7447215424155,0,1182.57974972093,4197.07746,-1988.39288931087,4368.0500990318,-3173.76557921188,1194.28451981992,4029,1185.37268990101
S3_BASE_3GW_X0P75,s3_baseline_x,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,0,0.75,K,1236.31883136526,38.1983717995756,584.929342,584.929342,0,0,0,584.929342,-651.38948936526,1236.31883136526,0,1236.31883136526,2405,-651.38948936526
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,A,933.986786519434,147.515915517631,2190.98948362154,2315.71015656568,-124.720672944137,0,0,5244.8202066,1381.72337004624,933.986786519434,0,933.986786519434,1616,1381.72337004624
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,B,618.641960022222,144.960633326516,1246.75388,1246.75388,0,0,0,1246.75388,628.111919977778,618.641960022222,0,618.641960022222,361,628.111919977778
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,C,860.171569150202,93.3187470107995,2855.23414123678,2941.76485973373,-86.530718496955,0,0,4056.6810405,2081.59329058353,860.171569150202,0,860.171569150202,3139,2081.59329058353
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,D,168.972029516236,14.3483418696134,881.137933854408,361.377849243133,519.760084611275,0,0,984.9807077,192.405819726897,168.972029516236,777.591851487167,946.563881003403,888,-585.18603176027
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,E,415.391998103143,23.8637933941709,0,0,0,0,0,0,-415.391998103143,415.391998103143,111.651420465324,527.043418568467,599,-527.043418568467
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,F,752.205742431129,105.365345121538,460.107310489193,568.003995,-107.896684510807,0,0,568.003995,-184.201747431129,752.205742431129,172.248160640179,924.453903071308,2210,-356.449908071308
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,G,810.88521680194,203.22699196955,-205.110886014689,0,-205.110886014689,0,0,0,-810.88521680194,810.88521680194,871.33488307857,1682.22009988051,2177,-1682.22009988051
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,H,230.237430792078,0,0,0,0,0,0,0,-230.237430792078,230.237430792078,-1932.82631567124,-1702.58888487916,25,1702.58888487916
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,I,492.648737521584,127.858918740196,565.099092,565.099092,0,0,0,565.099092,72.4503544784159,492.648737521584,1062.17249622078,1554.82123374236,0,-989.72214174236
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,J,3733.8359205215,935.787491142268,3107.1806181368,3150.44597738528,-43.2653592484775,0,1953.36851738528,4197.07746,-583.389943136224,3733.8359205215,-1062.17249622078,2671.66342430072,4029,478.782553084557
S3_BASE_3GW_X0P75,s3_baseline_x,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,0,0,0.75,K,1885.24240732053,58.2480737008858,584.929342,584.929342,0,0,0,584.929342,-1300.31306532053,1885.24240732053,0,1885.24240732053,2405,-1300.31306532053
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,A,829.945765539073,131.083449145701,2065.3170966167,1698.12424209293,367.192854523768,0,0,5244.8202066,868.178476553854,829.945765539074,0,829.945765539074,1616,868.178476553854
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,B,591.832125251815,138.678533373972,1246.75388,1246.75388,0,0,0,1246.75388,654.921754748185,591.832125251815,0,591.832125251815,361,654.921754748185
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,C,881.156548731981,95.5953765471065,3017.85457006506,2991.0868361917,26.7677338733634,0,0,4056.6810405,2109.93028745971,881.156548731982,0,881.156548731982,3139,2109.93028745971
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,D,201.722939278163,17.1294012624038,926.775464329908,389.612812702315,537.162651627593,0,0,984.9807077,187.889873424152,201.722939278163,792.394241270214,994.117180548377,888,-604.504367846062
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,E,473.256422637636,27.1880381515792,0,0,0,0,0,0,-473.256422637636,473.256422637636,437.721332408306,910.977755045942,599,-910.977755045942
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,F,837.972407410816,117.379125056667,352.874062240849,568.003995,-215.129932759151,0,0,568.003995,-269.968412410816,837.972407410816,685.10428186956,1523.07668928038,2210,-955.07269428038
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,G,771.664072645135,193.397246669682,-309.311532202044,0,-309.311532202044,0,0,0,-771.664072645135,771.664072645135,86.05360441977,857.717677064905,2177,-857.717677064905
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,H,212.019396957058,0,0,0,0,0,0,0,-212.019396957058,212.019396957058,-2001.27345996785,-1789.25406301079,25,1789.25406301079
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,I,479.125144553438,124.349091468358,565.099092,565.099092,0,0,0,565.099092,85.9739474465624,479.125144553438,1050.451162233,1529.57630678644,0,-964.47721478644
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,J,3775.49942533002,946.229349720646,3241.13773431859,3227.75386738191,13.3838669366817,0,2030.67640738191,4197.07746,-547.745557948105,3775.49942533002,-1050.451162233,2725.04826309702,4029,502.705604284892
S3_BASE_3GW_X0P75,s3_baseline_x,S5_2025_HIGH_TOTAL_EAST_PUBLIC,0,0,0.75,K,1848.02555036487,57.0981896231401,584.929342,584.929342,0,0,0,584.929342,-1263.09620836487,1848.02555036487,0,1848.02555036487,2405,-1263.09620836487
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,A,1116.520173912,176.345637888856,2322.33144326612,2637.19774518892,-314.866301922797,0,0,5244.8202066,1520.67757127692,1116.520173912,0,1116.520173912,1616,1520.67757127692
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,B,748.768203118663,175.451909105777,1246.75388,1246.75388,0,0,0,1246.75388,497.985676881337,748.768203118663,0,748.768203118663,361,497.985676881337
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,C,968.015133790137,105.018536548507,3270.79001541119,3304.71623466462,-33.9262192534287,0,0,4056.6810405,2336.70110087448,968.015133790137,0,968.015133790137,3139,2336.70110087448
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,D,260.011233789131,22.0789800715979,577.89790276053,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869,260.011233789131,-285.666833937602,-25.655600148471,888,1010.63630784847
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,E,451.158416699447,25.9185330803689,0,0,0,0,0,0,-451.158416699447,451.158416699447,236.743675875965,687.902092575412,599,-687.902092575412
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,F,742.959560399832,104.070184627767,728.241587293099,568.003995,160.237592293099,0,0,568.003995,-174.955565399832,742.959560399832,-276.643371370201,466.316189029631,2210,101.687805970369
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,G,760.143751136354,190.509981939434,223.392778812934,0,223.392778812934,0,0,0,-760.143751136354,760.143751136354,1576.14533980475,2336.2890909411,2177,-2336.2890909411
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,H,201.149793965221,0,0,0,0,0,0,0,-201.149793965221,201.149793965221,-1250.57881037291,-1049.42901640769,25,1049.42901640769
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,I,418.565898348084,108.631930030999,565.099092,565.099092,0,0,0,565.099092,146.533193651916,418.565898348084,774.386704271667,1192.95260261975,0,-627.85351061975
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,J,3637.46700192704,911.6351634891,2062.73508619375,2079.69819582046,-16.9631096267144,0,882.620735820463,4197.07746,-1557.76880610658,3637.46700192704,-774.386704271667,2863.08029765537,4029,-783.382101834907
S3_BASE_3GW_X0P75,s3_baseline_x,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,0,0.75,K,1597.46063161409,49.3565200120712,584.929342,584.929342,0,0,0,584.929342,-1012.53128961409,1597.46063161409,0,1597.46063161409,2405,-1012.53128961409
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,A,932.340491582214,147.255896095106,2215.13879635694,2352.47586950822,-137.337073151275,0,0,5244.8202066,1420.135377926,932.340491582214,0,932.340491582214,1616,1420.135377926
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,B,636.148567337793,149.062794265895,1246.75388,1246.75388,0,0,0,1246.75388,610.605312662207,636.148567337793,0,636.148567337793,361,610.605312662207
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,C,910.820614656522,98.8135873815551,2804.03858506327,2842.41938690213,-38.380801838862,0,0,4056.6810405,1931.59877224561,910.820614656522,0,910.820614656522,3139,1931.59877224561
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,D,170.185373086867,14.4513735276136,938.7807628735,422.929705719455,515.851057154045,0,0,984.9807077,252.744332632588,170.185373086867,713.559374921485,883.744748008352,888,-460.815042288897
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,E,444.549582437007,25.5388631393605,0,0,0,0,0,600,-444.549582437007,444.549582437007,206.265313542996,650.814895980003,599,-650.814895980003
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,F,785.822247965843,110.074182754174,484.42163236,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843,785.822247965843,145.042805725309,930.865053691152,2210,-362.861058691152
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,G,816.002322378635,204.509459515381,803.031600090449,947.59604496988,-144.564444879431,947.59604496988,0,2200,131.593722591245,816.002322378635,822.15826350552,1638.16058588415,2177,-690.56454091427
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,H,227.774482133019,0,0,0,0,0,0,0,-227.774482133019,227.774482133019,-1887.02575769531,-1659.25127556229,25,1659.25127556229
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,I,486.15217802916,126.172843025455,0,0,0,0,0,565.099092,-486.15217802916,486.15217802916,1013.73430197272,1499.88648000188,0,-1499.88648000188
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,J,3639.49544326512,912.143538809038,1177.88705908057,1197.07746,-19.190400919431,0,0,4197.07746,-2442.41798326512,3639.49544326512,-1013.73430197272,2625.7611412924,4029,-1428.6836812924
S4_EQUIV_ONLY,s4_equiv_only,S1_2025_SUMMER_PEAK_PUBLIC,1,0,1,K,1852.92849582782,57.2496752504358,2034.98497313868,2034.98497313868,0,1450.05563113868,0,2384.929342,182.056477310863,1852.92849582782,0,1852.92849582782,2405,182.056477310863
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,A,930.721354169113,147.00016599133,2142.88737241598,1264.97166266705,877.915709748932,0,0,5244.8202066,334.250308497935,930.721354169112,0,930.721354169112,1616,334.250308497935
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,B,693.312159348906,162.457408657799,1246.75388,1246.75388,0,0,0,1246.75388,553.441720651094,693.312159348906,0,693.312159348906,361,553.441720651094
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,C,1131.40543191626,122.744509414495,3475.79709780913,3149.45410692883,326.342990880306,0,0,4056.6810405,2018.04867501257,1131.40543191626,0,1131.40543191626,3139,2018.04867501257
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,D,257.652139346724,21.878656422416,820.901587298582,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276,257.652139346724,-55.8104160947309,201.841723251993,888,783.138984448007
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,E,620.716578688692,35.659454822925,0,0,0,0,0,600,-620.716578688692,620.716578688692,1058.1452804181,1678.86185910679,599,-1678.86185910679
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,F,871.041660003481,122.011306141959,606.138327388886,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348,871.04166000348,883.3628719374,1754.40453194088,2210,-1186.40053694088
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,G,763.133766267374,191.259350368442,525.84206986715,305.469575843669,220.372494023481,305.469575843669,0,2200,-457.664190423705,763.133766267373,300.33151077769,1063.46527704506,2177,-757.995701201391
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,H,252.133160811041,0,0,0,0,0,0,0,-252.133160811041,252.133160811041,-2186.02924703846,-1933.89608622742,25,1933.89608622742
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,I,450.569665360907,116.937984089837,0,0,0,0,0,565.099092,-450.569665360907,450.569665360907,1287.80646363194,1738.37612899285,0,-1738.37612899285
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,J,3459.55499275624,867.046210934707,1360.24895544015,1197.07746,163.171495440153,0,0,4197.07746,-2262.47753275624,3459.55499275624,-1287.80646363194,2171.7485291243,4029,-974.6710691243
S4_EQUIV_ONLY,s4_equiv_only,S2_2025_WINTER_PEAK_PUBLIC,1,0,1,K,1471.97889003126,45.4795280117584,1485.44700724889,1485.44700724889,0,900.517665248893,0,2384.929342,13.4681172176324,1471.97889003126,0,1471.97889003126,2405,13.4681172176331
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,A,1244.86540457269,196.616764286467,2469.88545509008,2063.87321857261,406.012236517478,0,0,5244.8202066,819.007813999915,1244.86540457269,0,1244.86540457269,1616,819.007813999916
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,B,505.285153437801,118.398784088616,1246.75388,1246.75388,0,0,0,1246.75388,741.468726562199,505.285153437801,0,505.285153437801,361,741.468726562199
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,C,901.170089087343,97.7666160720974,3078.02289150812,3117.51233459295,-39.489443084831,0,0,4056.6810405,2216.34224550561,901.170089087342,0,901.170089087342,3139,2216.34224550561
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,D,525.499765020787,44.6230675130482,501.996381066599,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213,525.499765020787,-18.0281665798467,507.47159844094,888,477.50910925906
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,E,310.722794351992,17.8506678056764,0,0,0,0,0,600,-310.722794351992,310.722794351992,1622.50542165601,1933.228216008,599,-1933.228216008
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,F,607.181454913555,85.0510438029813,663.308842472511,568.003995,95.3048474725107,0,0,2168.003995,-39.1774599135551,607.181454913555,1556.93769935467,2164.11915426823,2210,-1596.11515926823
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,G,477.380725475773,119.642887615226,694.758797034607,571.546747368257,123.212049666351,571.546747368257,0,2200,94.1660218924839,477.380725475773,784.20060411483,1261.5813295906,2177,-690.034582222343
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,H,201.257521397288,0,0,0,0,0,0,0,-201.257521397288,201.257521397288,-3945.61555854566,-3744.35803714837,25,3744.35803714837
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,I,524.487960045707,136.122267969391,0,0,0,0,0,565.099092,-524.487960045707,524.487960045707,3173.76557921188,3698.25353925759,0,-3698.25353925759
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,J,4368.0500990318,1094.73654717688,1177.33273845758,1197.07746,-19.7447215424155,0,0,4197.07746,-3170.9726390318,4368.0500990318,-3173.76557921188,1194.28451981992,4029,2.79294018008
S4_EQUIV_ONLY,s4_equiv_only,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,0,1,K,1236.31883136526,38.1983717995756,1831.87702602104,1831.87702602104,0,1246.94768402104,0,2384.929342,595.558194655784,1236.31883136526,0,1236.31883136526,2405,595.558194655784
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,A,933.986786519434,147.515915517631,2218.17361272415,2342.89428574191,-124.720673017765,0,0,5244.8202066,1408.90749922248,933.986786519434,0,933.986786519434,1616,1408.90749922248
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,B,618.641960022222,144.960633326516,1246.75388,1246.75388,0,0,0,1246.75388,628.111919977778,618.641960022222,0,618.641960022222,361,628.111919977778
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,C,860.171569150202,93.3187470107995,2738.74656150305,2825.27728,-86.530718496955,0,0,4056.6810405,1965.1057108498,860.171569150202,0,860.171569150202,3139,1965.1057108498
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,D,168.972029516236,14.3483418696134,895.485963981448,375.725879370173,519.760084611275,0,0,984.9807077,206.753849853937,168.972029516236,777.591851487167,946.563881003403,888,-570.83800163323
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,E,415.391998103143,23.8637933941709,0,0,0,0,0,600,-415.391998103143,415.391998103143,111.651420465324,527.043418568467,599,-527.043418568467
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,F,752.205742431129,105.365345121538,460.107310489193,568.003995,-107.896684510807,0,0,2168.003995,-184.201747431129,752.205742431129,172.248160640179,924.453903071308,2210,-356.449908071308
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,G,810.88521680194,203.22699196955,870.645705957502,1075.75659197219,-205.110886014689,1075.75659197219,0,2200,264.87137517025,810.88521680194,871.33488307857,1682.22009988051,2177,-606.463507908319
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,H,230.237430792078,0,0,0,0,0,0,0,-230.237430792078,230.237430792078,-1932.82631567124,-1702.58888487916,25,1702.58888487916
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,I,492.648737521584,127.858918740196,0,0,0,0,0,565.099092,-492.648737521584,492.648737521584,1062.17249622078,1554.82123374236,0,-1554.82123374236
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,J,3733.8359205215,935.787491142268,1153.81210075152,1197.07746,-43.2653592484775,0,0,4197.07746,-2536.7584605215,3733.8359205215,-1062.17249622078,2671.66342430072,4029,-1474.58596430072
S4_EQUIV_ONLY,s4_equiv_only,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,0,1,K,1885.24240732053,58.2480737008858,2118.61590933136,2118.61590933136,0,1533.68656733136,0,2384.929342,233.373502010825,1885.24240732053,0,1885.24240732053,2405,233.373502010825
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,A,829.945765539073,131.083449145701,2086.09835500972,1718.90550048595,367.192854523768,0,0,5244.8202066,888.959734946878,829.945765539074,0,829.945765539074,1616,888.959734946878
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,B,591.832125251815,138.678533373972,1246.75388,1246.75388,0,0,0,1246.75388,654.921754748185,591.832125251815,0,591.832125251815,361,654.921754748185
S4_EQUIV_ONLY,s4_equiv_only,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,0,1,C,881.156548731981,95.5953765471065,2882.29704483144,2855.52931095808,26.7677338733634,0,0,4056.6810405,1974.37276222609,881.156548731982,0,881.156548731982,3139,1974.37276222609
