scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,West_Central,-671.184538730172,444.780201612359,9855.85771634158,-1115.96474034253,4634.5681465926,fixed_interface_scale,0.0579805594063002
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,Moses_South,-30.8300576461786,-18.0281665798467,1577.09494410906,-12.8018910663319,1124.88579191751,fixed_interface_scale,0.000129518376523121
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,Central_East,-1268.85628824532,1604.47725507616,2577.56454927825,-2873.33354332148,1392.92634591109,fixed_interface_scale,4.25515887711312
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,Total_East_proxy,-1110.00270947912,3161.41495443083,7441.91676751464,-4271.41766390995,2905.13643967645,fixed_interface_scale,2.16177759241522
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,UPNY_ConEd,726.63684896939,3945.61555854566,5647.97126859058,-3218.97870957627,2999.1759695476,fixed_interface_scale,1.15194650939146
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,Dunwoodie_South,1213.83733176508,3173.76557921188,4534.14796431356,-1959.9282474468,1935.84206726617,fixed_interface_scale,1.0250392564685
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,Dysinger_East,-225.546364573496,345.442933820289,3154.18988821813,-570.989298393785,1231.31610688274,fixed_interface_scale,0.2150387942838
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,West_Central,-647.905245553536,444.780201612359,9855.85771634158,-1092.6854471659,4634.5681465926,fixed_interface_scale,0.0555868127675223
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,Moses_South,-30.7211560993753,-18.0281665798467,1577.09494410906,-12.6929895195286,1124.88579191751,fixed_interface_scale,0.000127324207053892
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,Central_East,-1343.49741111382,1604.47725507616,2577.56454927825,-2947.97466618998,1392.92634591109,fixed_interface_scale,4.47910443497135
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,Total_East_proxy,-700.370639292564,3161.41495443083,7441.91676751464,-3861.78559372339,2905.13643967645,fixed_interface_scale,1.76702725620927
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,UPNY_ConEd,1141.06475976141,3945.61555854566,5647.97126859058,-2804.55079878425,2999.1759695476,fixed_interface_scale,0.874425323085682
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,Dunwoodie_South,1462.26248603047,3173.76557921188,4534.14796431356,-1711.50309318141,1935.84206726617,fixed_interface_scale,0.781655756180987
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,Dysinger_East,-224.969295592774,345.442933820289,3154.18988821813,-570.412229413063,1231.31610688274,fixed_interface_scale,0.21460435703102
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,West_Central,-603.87797068491,444.780201612359,9855.85771634158,-1048.65817229727,4634.5681465926,fixed_interface_scale,0.0511975697801619
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,Moses_South,-30.6706386643446,-18.0281665798467,1577.09494410906,-12.6424720844979,1124.88579191751,fixed_interface_scale,0.000126312736485503
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,Central_East,-1286.10450432221,1604.47725507616,2577.56454927825,-2890.58175939837,1392.92634591109,fixed_interface_scale,4.30639844624726
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,Total_East_proxy,-619.215850380766,3161.41495443083,7441.91676751464,-3780.6308048116,2905.13643967645,fixed_interface_scale,1.69354004247903
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,UPNY_ConEd,1222.6010887817,3945.61555854566,5647.97126859058,-2723.01446976396,2999.1759695476,fixed_interface_scale,0.824320314784481
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,Dunwoodie_South,1511.00104136997,3173.76557921188,4534.14796431356,-1662.76453784191,1935.84206726617,fixed_interface_scale,0.737771137244604
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,Dysinger_East,-228.205972680651,345.442933820289,3154.18988821813,-573.64890650094,1231.31610688274,fixed_interface_scale,0.217046715943058
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,West_Central,-588.310156308039,444.780201612359,9855.85771634158,-1033.0903579204,4634.5681465926,fixed_interface_scale,0.0496887500081761
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,Moses_South,-30.5717551255906,-18.0281665798467,1577.09494410906,-12.5435885457439,1124.88579191751,fixed_interface_scale,0.00012434454484947
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,Central_East,-1287.23478279469,1604.47725507616,2577.56454927825,-2891.71203787085,1392.92634591109,fixed_interface_scale,4.30976689003938
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,Total_East_proxy,-624.181549038999,3161.41495443083,7441.91676751464,-3785.59650346983,2905.13643967645,fixed_interface_scale,1.69799175055859
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,UPNY_ConEd,1217.91675913293,3945.61555854566,5647.97126859058,-2727.69879941273,2999.1759695476,fixed_interface_scale,0.827158867025279
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,Dunwoodie_South,1506.44169710774,3173.76557921188,4534.14796431356,-1667.32388210414,1935.84206726617,fixed_interface_scale,0.741822660204102
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,Dysinger_East,232.26542583447,345.442933820289,3154.18988821813,-113.177507985819,1231.31610688274,fixed_interface_scale,0.00844852966256414
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,West_Central,3.2980967174639,444.780201612359,9855.85771634158,-441.482104894895,4634.5681465926,fixed_interface_scale,0.0090741857317154
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,Moses_South,-53.2660665118769,-18.0281665798467,1577.09494410906,-35.2378999320302,1124.88579191751,fixed_interface_scale,0.000981303105184099
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,Central_East,1501.79051639711,1604.47725507616,2577.56454927825,-102.68673867905,1392.92634591109,fixed_interface_scale,0.0054346604651653
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,Total_East_proxy,2996.2910821497,3161.41495443083,7441.91676751464,-165.123872281129,2905.13643967645,fixed_interface_scale,0.0032306258333121
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,UPNY_ConEd,3800.8438323322,3945.61555854566,5647.97126859058,-144.771726213462,2999.1759695476,fixed_interface_scale,0.00233004125315047
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,Dunwoodie_South,3026.47581166713,3173.76557921188,4534.14796431356,-147.289767544748,1935.84206726617,fixed_interface_scale,0.0057890234286451
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,Dysinger_East,243.805203420293,345.442933820289,3154.18988821813,-101.637730399996,1231.31610688274,fixed_interface_scale,0.00681350840628572
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,West_Central,4.6403853480436,444.780201612359,9855.85771634158,-440.139816264315,4634.5681465926,fixed_interface_scale,0.00901909104130002
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,Moses_South,-69.8566042908606,-18.0281665798467,1577.09494410906,-51.8284377110139,1124.88579191751,fixed_interface_scale,0.00212285031732894
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,Central_East,1470.33327011732,1604.47725507616,2577.56454927825,-134.143984958836,1392.92634591109,fixed_interface_scale,0.00927440595508086
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,Total_East_proxy,2892.38178800715,3161.41495443083,7441.91676751464,-269.033166423677,2905.13643967645,fixed_interface_scale,0.00857587769363548
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,UPNY_ConEd,3680.54652577879,3945.61555854566,5647.97126859058,-265.069032766869,2999.1759695476,fixed_interface_scale,0.00781113405577526
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,Dunwoodie_South,2889.48024713079,3173.76557921188,4534.14796431356,-284.285332081091,1935.84206726617,fixed_interface_scale,0.021565973077085
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,Dysinger_East,-286.47931846612,345.442933820289,3154.18988821813,-631.922252286409,1231.31610688274,fixed_interface_scale,0.263383264605376
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,West_Central,-795.69627436708,444.780201612359,9855.85771634158,-1240.47647597944,4634.5681465926,fixed_interface_scale,0.0716404855927643
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,Moses_South,-115.646584806858,-18.0281665798467,1577.09494410906,-97.6184182270115,1124.88579191751,fixed_interface_scale,0.00753089633950255
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,Central_East,501.461474332348,1604.47725507616,2577.56454927825,-1103.01578074381,1392.92634591109,fixed_interface_scale,0.627057181860886
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,Total_East_proxy,1884.04104250848,3161.41495443083,7441.91676751464,-1277.37391192235,2905.13643967645,fixed_interface_scale,0.193331676400258
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,UPNY_ConEd,3012.83279755647,3945.61555854566,5647.97126859058,-932.782760989192,2999.1759695476,fixed_interface_scale,0.0967290955376853
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,Dunwoodie_South,2541.00491966003,3173.76557921188,4534.14796431356,-632.760659551848,1935.84206726617,fixed_interface_scale,0.106841282805163
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,Dysinger_East,-200.317192244856,345.442933820289,3154.18988821813,-545.760126065145,1231.31610688274,fixed_interface_scale,0.19645563200166
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,West_Central,-707.186969560271,444.780201612359,9855.85771634158,-1151.96717117263,4634.5681465926,fixed_interface_scale,0.0617819569676863
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,Moses_South,-400.325128917654,-18.0281665798467,1577.09494410906,-382.296962337807,1124.88579191751,fixed_interface_scale,0.115500757275034
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,Central_East,-1605.43713616347,1604.47725507616,2577.56454927825,-3209.91439123963,1392.92634591109,fixed_interface_scale,5.31044107540899
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,Total_East_proxy,-1924.0113861562,3161.41495443083,7441.91676751464,-5085.42634058703,2905.13643967645,fixed_interface_scale,3.06423217695806
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,UPNY_ConEd,-109.063500943182,3945.61555854566,5647.97126859058,-4054.67905948884,2999.1759695476,fixed_interface_scale,1.82771751152406
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,Dunwoodie_South,686.191190041965,3173.76557921188,4534.14796431356,-2487.57438916991,1935.84206726617,fixed_interface_scale,1.6512480108021
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,Dysinger_East,-203.123958014627,345.442933820289,3154.18988821813,-548.566891834916,1231.31610688274,fixed_interface_scale,0.198481514124242
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,West_Central,-683.828576424565,444.780201612359,9855.85771634158,-1128.60877803692,4634.5681465926,fixed_interface_scale,0.0593018583015398
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,Moses_South,-321.705893816544,-18.0281665798467,1577.09494410906,-303.677727236697,1124.88579191751,fixed_interface_scale,0.0728801097786559
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,Central_East,-1508.49222686355,1604.47725507616,2577.56454927825,-3112.96948193971,1392.92634591109,fixed_interface_scale,4.99451613753387
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,Total_East_proxy,-1883.90111364991,3161.41495443083,7441.91676751464,-5045.31606808074,2905.13643967645,fixed_interface_scale,3.0160857771718
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,UPNY_ConEd,-67.3914917114172,3945.61555854566,5647.97126859058,-4013.00705025708,2999.1759695476,fixed_interface_scale,1.79034179407502
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,Dunwoodie_South,711.744387935609,3173.76557921188,4534.14796431356,-2462.02119127627,1935.84206726617,fixed_interface_scale,1.6174979058868
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,Dysinger_East,-206.187396471067,345.442933820289,3154.18988821813,-551.630330291356,1231.31610688274,fixed_interface_scale,0.200704519858287
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,West_Central,-659.850966637479,444.780201612359,9855.85771634158,-1104.63116824984,4634.5681465926,fixed_interface_scale,0.0568088557044807
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,Moses_South,-235.472532864596,-18.0281665798467,1577.09494410906,-217.444366284749,1124.88579191751,fixed_interface_scale,0.0373662450392341
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,Central_East,-1406.02497588511,1604.47725507616,2577.56454927825,-3010.50223096127,1392.92634591109,fixed_interface_scale,4.67112620519382
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,Total_East_proxy,-1832.23713084939,3161.41495443083,7441.91676751464,-4993.65208528022,2905.13643967645,fixed_interface_scale,2.95463266356084
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,UPNY_ConEd,-13.8070838095671,3945.61555854566,5647.97126859058,-3959.42264235523,2999.1759695476,fixed_interface_scale,1.7428492713996
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,Dunwoodie_South,744.482267929083,3173.76557921188,4534.14796431356,-2429.2833112828,1935.84206726617,fixed_interface_scale,1.57476765859297
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,Dysinger_East,-209.26853258875,345.442933820289,3154.18988821813,-554.711466409039,1231.31610688274,fixed_interface_scale,0.202952855182425
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,West_Central,-634.838072353842,444.780201612359,9855.85771634158,-1079.6182739662,4634.5681465926,fixed_interface_scale,0.0542652626158745
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,Moses_South,-153.119691107287,-18.0281665798467,1577.09494410906,-135.09152452744,1124.88579191751,fixed_interface_scale,0.0144224599896527
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,Central_East,-1308.47800632368,1604.47725507616,2577.56454927825,-2912.95526139984,1392.92634591109,fixed_interface_scale,4.37332067880737
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,Total_East_proxy,-1802.02944298241,3161.41495443083,7441.91676751464,-4963.44439741324,2905.13643967645,fixed_interface_scale,2.91899435096675
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,UPNY_ConEd,17.7744172073963,3945.61555854566,5647.97126859058,-3927.84114133826,2999.1759695476,fixed_interface_scale,1.71515721306646
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,Dunwoodie_South,763.39361218558,3173.76557921188,4534.14796431356,-2410.3719670263,1935.84206726617,fixed_interface_scale,1.55034477256866
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,Dysinger_East,-220.77908749589,345.442933820289,3154.18988821813,-566.222021316179,1231.31610688274,fixed_interface_scale,0.211463000647995
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,West_Central,-602.150486294138,444.780201612359,9855.85771634158,-1046.9306879065,4634.5681465926,fixed_interface_scale,0.0510290302929579
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,Moses_South,-62.6306272597816,-18.0281665798467,1577.09494410906,-44.6024606799349,1124.88579191751,fixed_interface_scale,0.00157217459915275
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,Central_East,-1074.24634338763,1604.47725507616,2577.56454927825,-2678.72359846379,1392.92634591109,fixed_interface_scale,3.69827755562611
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,Total_East_proxy,-1054.52145523301,3161.41495443083,7441.91676751464,-4215.93640966384,2905.13643967645,fixed_interface_scale,2.10598384613751
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,UPNY_ConEd,782.334443564985,3945.61555854566,5647.97126859058,-3163.28111498068,2999.1759695476,fixed_interface_scale,1.11242741126709
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,Dunwoodie_South,1242.55497075975,3173.76557921188,4534.14796431356,-1931.21060845213,1935.84206726617,fixed_interface_scale,0.995220768717145
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,Dysinger_East,-19.0116743178951,345.442933820289,3154.18988821813,-364.454608138184,1231.31610688274,fixed_interface_scale,0.0876088078243467
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,West_Central,-292.905772187246,444.780201612359,9855.85771634158,-737.685973799605,4634.5681465926,fixed_interface_scale,0.0253352099222732
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,Moses_South,-30.6708931240336,-18.0281665798467,1577.09494410906,-12.6427265441869,1124.88579191751,fixed_interface_scale,0.000126317821222551
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,Central_East,-961.037498230543,1604.47725507616,2577.56454927825,-2565.5147533067,1392.92634591109,fixed_interface_scale,3.39228808875513
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,Total_East_proxy,-1351.84415317854,3161.41495443083,7441.91676751464,-4513.25910760937,2905.13643967645,fixed_interface_scale,2.41350090920154
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,UPNY_ConEd,480.80940223674,3945.61555854566,5647.97126859058,-3464.80615630892,2999.1759695476,fixed_interface_scale,1.33460881604451
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,1,Dunwoodie_South,1076.81111259808,3173.76557921188,4534.14796431356,-2096.9544666138,1935.84206726617,fixed_interface_scale,1.17337857542171
