source_bus,source_generator_id,source_bus_name,source_zone,source_plant_name,source_fuel,device_class,source_regulated_bus,source_regulated_bus_name,regulated_zone,source_VS,source_QMIN,source_QMAX,source_PG,source_QG,source_PMIN,source_PMAX,retained_device_bus,retained_pilot_bus,reduced_device_type,q_participation_factor,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,remote_regulation,converted_gen_index,reduced_control_group_id,mapping_method,device_mapping_method,pilot_mapping_method,mapping_confidence,classification_confidence
638,3,STURGEON P~1,G,"Sturgeon",hydro,native_generator,638,STURGEON P~1,G,1.02,-2.6,3.4,4.705,3.4,4,4.8,76,76,aggregate_pv_generator,0.00663129973474801,1,1,1,0,0,291,BUS_76__PILOT_76__AGGREGATE_PV_GENERATOR,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,medium
651,x,PLEASANT V~1,G,,import,fixed_import_or_boundary_equivalent,651,PLEASANT V~1,G,1.01,-9900,9900,-800.379,69.543,-800.379,-800.379,76,76,boundary_import_equivalent,0.5,1,1,1,0,0,292,BUS_76__PILOT_76__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
682,1,TAP135771,F,"Stewarts Bridge",hydro,native_generator,682,TAP135771,F,1.02,-1.4,1.8,2.451,-1.163,0.2,2.5,37,37,aggregate_pv_generator,0.00338534779158953,1,1,1,0,0,293,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
682,2,TAP135771,F,"Stewarts Bridge",hydro,native_generator,682,TAP135771,F,1.02,-19.8,25.2,35.288,-1.163,15,36,37,37,aggregate_pv_generator,0.0476064533192277,1,1,1,0,0,294,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
683,1,MOHICAN,F,"Hudson Falls Hydroelectric Project",hydro,native_generator,683,MOHICAN,F,1.02,-12.1,15.4,21.565,3.916,0.1,22,37,37,aggregate_pv_generator,0.0290928325839725,1,1,1,0,0,295,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
683,2,MOHICAN,F,"Hudson Falls Hydroelectric Project",hydro,native_generator,683,MOHICAN,F,1.02,-12.1,15.4,21.565,3.916,0.1,22,37,37,aggregate_pv_generator,0.0290928325839725,1,1,1,0,0,296,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,1,UNKNOWN13~10,F,"Brookfield Power Glen Falls Hydro",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-1.1,1.4,1.96,-0.527,1,2,37,37,aggregate_pv_generator,0.00264480296217932,1,1,1,0,0,297,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,2,UNKNOWN13~10,F,"Brookfield Power Glen Falls Hydro",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-1.2,1.5,2.156,-0.527,1,2.2,37,37,aggregate_pv_generator,0.00285638719915366,1,1,1,0,0,298,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,3,UNKNOWN13~10,F,"Brookfield Power Glen Falls Hydro",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-1.3,1.7,2.353,-0.527,1,2.4,37,37,aggregate_pv_generator,0.00317376355461518,1,1,1,0,0,299,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,4,UNKNOWN13~10,F,"Brookfield Power Glen Falls Hydro",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-1.3,1.7,2.353,-0.527,1,2.4,37,37,aggregate_pv_generator,0.00317376355461518,1,1,1,0,0,300,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,5,UNKNOWN13~10,F,"Brookfield Power Glen Falls Hydro",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-1.5,2,2.745,-0.527,1,2.8,37,37,aggregate_pv_generator,0.00370272414705104,1,1,1,0,0,301,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,6,UNKNOWN13~10,F,"South Glens Falls Hydroelectric",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-3.8,4.8,6.764,-0.527,0.1,6.9,37,37,aggregate_pv_generator,0.00909812218989685,1,1,1,0,0,302,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,7,UNKNOWN13~10,F,"South Glens Falls Hydroelectric",hydro,native_generator,685,UNKNOWN13~10,F,1.02,-3.8,4.8,6.764,-0.527,0.1,6.9,37,37,aggregate_pv_generator,0.00909812218989685,1,1,1,0,0,303,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
685,8,UNKNOWN13~10,F,"Finch Paper",wood,native_generator,685,UNKNOWN13~10,F,1.02,-16,20.3,28.816,-0.527,3,29,37,37,aggregate_pv_generator,0.0384025390108437,1,1,1,0,0,304,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
693,1,BATTENKILL,F,"Dahowa Hydro",hydro,native_generator,693,BATTENKILL,F,1.02,-5.8,7.4,10.292,-1.904,1.2,10.5,37,37,aggregate_pv_generator,0.0139645596403068,1,1,1,0,0,305,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
705,1,JOHNSON ROAD,F,"School Street",hydro,native_generator,705,JOHNSON ROAD,F,1.02,-3.9,4.9,6.862,1.452,1,7,37,37,aggregate_pv_generator,0.0093097064268712,1,1,1,0,0,306,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
705,2,JOHNSON ROAD,F,"School Street",hydro,native_generator,705,JOHNSON ROAD,F,1.02,-3.9,4.9,6.862,1.452,1,7,37,37,aggregate_pv_generator,0.0093097064268712,1,1,1,0,0,307,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
705,3,JOHNSON ROAD,F,"School Street",hydro,native_generator,705,JOHNSON ROAD,F,1.02,-3.9,4.9,6.862,1.452,1,7,37,37,aggregate_pv_generator,0.0093097064268712,1,1,1,0,0,308,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
705,4,JOHNSON ROAD,F,"School Street",hydro,native_generator,705,JOHNSON ROAD,F,1.02,-4.4,5.6,7.842,1.452,1,8,37,37,aggregate_pv_generator,0.0105792118487173,1,1,1,0,0,309,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
705,5,JOHNSON ROAD,F,"School Street",hydro,native_generator,705,JOHNSON ROAD,F,1.02,-7.2,9.1,12.743,1.452,1,13,37,37,aggregate_pv_generator,0.0172441153134092,1,1,1,0,0,310,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
706,1,MAPLEWOOD,F,"New York State Dam Hydro",hydro,native_generator,706,MAPLEWOOD,F,1.02,-3.1,4,5.587,4,0.1,5.7,37,37,aggregate_pv_generator,0.00751124041258926,1,1,1,0,0,311,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
706,2,MAPLEWOOD,F,"New York State Dam Hydro",hydro,native_generator,706,MAPLEWOOD,F,1.02,-3.1,4,5.587,4,0.1,5.7,37,37,aggregate_pv_generator,0.00751124041258926,1,1,1,0,0,312,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
733,QS,TAP135909,K,"",,reactive_only_QS,733,TAP135909,K,1.015,0,100,0,18.928,0,0,9003,9003,controllable_q_device,0.014695077149155,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
735,1,EAST HAMPTON,K,"East Hampton",ng,offline,735,EAST HAMPTON,K,1.01,-1.1,1.4,0,0,2,2,9003,9003,offline_preserved_record,0,0,0,0,0,0,313,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
735,2,EAST HAMPTON,K,"East Hampton",ng,offline,735,EAST HAMPTON,K,1.01,-1.1,1.4,0,0,2,2,9003,9003,offline_preserved_record,0,0,0,0,0,0,314,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
735,3,EAST HAMPTON,K,"East Hampton",ng,offline,735,EAST HAMPTON,K,1.01,-1.1,1.4,0,0,1.9,2,9003,9003,offline_preserved_record,0,0,0,0,0,0,315,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
735,4,EAST HAMPTON,K,"East Hampton",ng,native_generator,735,EAST HAMPTON,K,1.01,-11.7,14.9,21.165,-11.7,15.4,21.3,9003,9003,aggregate_pv_generator,0.0063321648981438,1,1,1,0,0,316,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
736,QS,EAST HAMPTON,K,"",,reactive_only_QS,736,EAST HAMPTON,K,1.015,0,200,0,57.544,0,0,9003,9003,controllable_q_device,0.0293901542983101,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
737,1,BRIDGEHAMP~1,K,"Greenport",rfo,offline,737,BRIDGEHAMP~1,K,1.015,-0.7,0.8,0,0,0.3,1.2,9003,9003,offline_preserved_record,0,0,0,0,0,0,317,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
737,2,BRIDGEHAMP~1,K,"Greenport",rfo,offline,737,BRIDGEHAMP~1,K,1.015,-0.9,1.1,0,0,0,1.6,9003,9003,offline_preserved_record,0,0,0,0,0,0,318,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
737,3,BRIDGEHAMP~1,K,"Greenport",dfo,offline,737,BRIDGEHAMP~1,K,1.015,-0.9,1.2,0,0,0,1.7,9003,9003,offline_preserved_record,0,0,0,0,0,0,319,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
737,4,BRIDGEHAMP~1,K,"Greenport",dfo,offline,737,BRIDGEHAMP~1,K,1.015,-1,1.3,0,0,0.3,1.8,9003,9003,offline_preserved_record,0,0,0,0,0,0,320,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
737,5,BRIDGEHAMP~1,K,"Greenport",ng,offline,737,BRIDGEHAMP~1,K,1.015,-2.1,2.7,0,0,0.4,3.8,9003,9003,offline_preserved_record,0,0,0,0,0,0,321,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
737,6,BRIDGEHAMP~1,K,"Southold",ng,native_generator,737,BRIDGEHAMP~1,K,1.015,-7.7,9.8,13.911,1.254,7.3,14,9003,9003,aggregate_pv_generator,0.00416589795930513,1,1,1,0,0,322,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
737,7,BRIDGEHAMP~1,K,"Hawkeye Energy Greenport LLC",dfo,native_generator,737,BRIDGEHAMP~1,K,1.015,-29.7,37.8,53.658,1.254,20,54,9003,9003,aggregate_pv_generator,0.0160684635573198,1,1,1,0,0,323,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
737,QS,BRIDGEHAMP~1,K,"",,reactive_only_QS,737,BRIDGEHAMP~1,K,1.015,0,200,0,1.254,0,0,9003,9003,controllable_q_device,0.0293901542983101,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
738,1,SOUTHAMPTON,K,"South Hampton",dfo,native_generator,738,SOUTHAMPTON,K,1.015,-6.3,8.1,11.427,3.668,6.6,11.5,9003,9003,aggregate_pv_generator,0.00342793889222822,1,1,1,0,0,324,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
738,QS,SOUTHAMPTON,K,"",,reactive_only_QS,738,SOUTHAMPTON,K,1.015,0,200,0,3.668,0,0,9003,9003,controllable_q_device,0.0293901542983101,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
739,QS,CANAL,K,"",,reactive_only_QS,739,CANAL,K,1.015,0,200,0,23.101,0,0,9003,9003,controllable_q_device,0.0293901542983101,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
740,QS,TIANA,K,"",,reactive_only_QS,740,TIANA,K,1.015,0,275,0,11.418,0,0,9003,9003,controllable_q_device,0.0404114621601763,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
756,X,SUGARLOAF,G,,import,fixed_import_or_boundary_equivalent,756,SUGARLOAF,G,1.018,-20,20,8.169,-1.407,8,10,76,76,boundary_import_equivalent,0,1,0,0,1,0,325,BUS_76__PILOT_76__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
759,1,TAP135973,D,"Noble Ellenburg Windpark LLC",wind,native_generator,759,TAP135973,D,1.02,-44.6,56.7,80.487,-3.605,0,81,47,47,aggregate_pv_generator,0.155654578979717,1,1,1,0,0,326,BUS_47__PILOT_47__AGGREGATE_PV_GENERATOR,Zone-D Moses proxies; local source regulation aggregated at device proxy,Zone-D Moses proxies,local source regulation aggregated at device proxy,low,medium
759,2,TAP135973,D,"Noble Clinton Windpark LLC",wind,native_generator,759,TAP135973,D,1.02,-55.3,70.4,99.863,-3.605,0,100.5,47,47,aggregate_pv_generator,0.193146896127843,1,1,1,0,0,327,BUS_47__PILOT_47__AGGREGATE_PV_GENERATOR,Zone-D Moses proxies; local source regulation aggregated at device proxy,Zone-D Moses proxies,local source regulation aggregated at device proxy,low,medium
759,3,TAP135973,D,"Noble Chateaugay Windpark LLC",wind,native_generator,759,TAP135973,D,1.02,-58.6,74.6,105.825,-3.605,0,106.5,48,48,aggregate_pv_generator,1,1,1,1,0,0,328,BUS_48__PILOT_48__AGGREGATE_PV_GENERATOR,Zone-D Moses proxies; local source regulation aggregated at device proxy,Zone-D Moses proxies,local source regulation aggregated at device proxy,low,medium
761,1,TAP135975,D,"Noble Altona Windpark LLC",wind,native_generator,761,TAP135975,D,1.02,-53.6,68.3,96.882,65.91,0,97.5,47,47,aggregate_pv_generator,0.187307928703135,1,1,1,0,0,329,BUS_47__PILOT_47__AGGREGATE_PV_GENERATOR,Zone-D Moses proxies; local source regulation aggregated at device proxy,Zone-D Moses proxies,local source regulation aggregated at device proxy,low,medium
768,1,WILLIS,E,"Jericho Rise Wind Farm LLC",wind,native_generator,768,WILLIS,E,1.02,-42.7,54.4,77.208,-15.905,1,77.7,44,44,aggregate_pv_generator,0.0678172078307573,1,1,1,0,0,330,BUS_44__PILOT_44__AGGREGATE_PV_GENERATOR,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,medium
773,x,RAMAPO,G,,import,fixed_import_or_boundary_equivalent,773,RAMAPO,G,1.02,-9900,9900,159.621,53.898,159.621,159.621,76,76,boundary_import_equivalent,0.5,1,1,1,0,0,331,BUS_76__PILOT_76__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
774,C1,LADENTOWN,G,"Lederle Laboratories",ng,offline,774,LADENTOWN,G,1.02,-16.38,17.55,0,0,9.3,23.4,76,76,offline_preserved_record,0,0,0,0,0,0,332,BUS_76__PILOT_76__OFFLINE_PRESERVED_RECORD,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,high
799,x,ALPS,F,,import,fixed_import_or_boundary_equivalent,799,ALPS,F,1.02,-9900,9900,-836,57.512,-836,-836,37,37,boundary_import_equivalent,1,1,1,1,0,0,333,BUS_37__PILOT_37__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
811,1,STEPHENTOWN,F,"Stephentown Spindle",other,native_generator,811,STEPHENTOWN,F,1.02,-11,14,19.873,-2.806,1,20,37,37,aggregate_pv_generator,0.0264480296217932,1,1,1,0,0,334,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
817,C1,ATHENS,G,"Athens Generating Plant",ng,native_generator,817,ATHENS,G,1.02,-285.04,305.4,407.2,109.061,284,407.2,39,39,aggregate_pv_generator,0.32347204873666,1,1,1,0,0,335,BUS_39__PILOT_39__AGGREGATE_PV_GENERATOR,Leeds-area plant cluster; local source regulation aggregated at device proxy,Leeds-area plant cluster,local source regulation aggregated at device proxy,medium,medium
817,C2,ATHENS,G,"Athens Generating Plant",ng,native_generator,817,ATHENS,G,1.02,-285.04,305.4,407.2,109.061,284,407.2,39,39,aggregate_pv_generator,0.32347204873666,1,1,1,0,0,336,BUS_39__PILOT_39__AGGREGATE_PV_GENERATOR,Leeds-area plant cluster; local source regulation aggregated at device proxy,Leeds-area plant cluster,local source regulation aggregated at device proxy,medium,medium
817,C3,ATHENS,G,"Athens Generating Plant",ng,native_generator,817,ATHENS,G,1.02,-285.04,305.4,407.2,109.061,284,407.2,39,39,aggregate_pv_generator,0.32347204873666,1,1,1,0,0,337,BUS_39__PILOT_39__AGGREGATE_PV_GENERATOR,Leeds-area plant cluster; local source regulation aggregated at device proxy,Leeds-area plant cluster,local source regulation aggregated at device proxy,medium,medium
821,1,SOUTH CAIRO,G,"South Cairo",dfo,native_generator,821,SOUTH CAIRO,G,1.02,-11.9,15.1,21.463,14.154,2,21.6,39,39,aggregate_pv_generator,0.0147919268950102,1,1,1,0,0,338,BUS_39__PILOT_39__AGGREGATE_PV_GENERATOR,Leeds-area plant cluster; local source regulation aggregated at device proxy,Leeds-area plant cluster,local source regulation aggregated at device proxy,medium,medium
822,QS,TAP136123,G,"",,reactive_only_QS,822,TAP136123,G,1.01,0,100,0,0,0,0,39,39,controllable_q_device,0.4,1,NaN,1,0,0,NaN,BUS_39__PILOT_39__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
828,1,UNKNOWN136~2,G,"West Coxsackie",dfo,native_generator,828,UNKNOWN136~2,G,1.02,-11.9,15.1,21.463,2.459,2,21.6,39,39,aggregate_pv_generator,0.0147919268950102,1,1,1,0,0,339,BUS_39__PILOT_39__AGGREGATE_PV_GENERATOR,Leeds-area plant cluster; local source regulation aggregated at device proxy,Leeds-area plant cluster,local source regulation aggregated at device proxy,medium,medium
829,1,TAP136399,K,"West Babylon",ng,offline,829,TAP136399,K,1.01,-28.8,36.7,0,0,41.5,52.4,9003,9003,offline_preserved_record,0,0,0,0,0,0,340,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
840,QS,SYOSSET,K,"",,reactive_only_QS,840,SYOSSET,K,1.02,0,500,0,43.548,0,0,9003,9003,controllable_q_device,0.0734753857457752,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
842,QS,RULAND ROAD,K,"",,reactive_only_QS,842,RULAND ROAD,K,1.02,0,500,0,40.019,0,0,9003,9003,controllable_q_device,0.0734753857457752,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
846,QS,PINELAWN,K,"",,reactive_only_QS,846,PINELAWN,K,1.01,0,200,0,44.263,0,0,9003,9003,controllable_q_device,0.0293901542983101,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
847,1,ROSETON,G,"Roseton Generating Facility",ng,native_generator,847,ROSETON,G,1.02,-341.6,403.7,170,20.608,140,621,73,73,aggregate_pv_generator,0.28587319243604,1,1,1,0,0,341,BUS_73__PILOT_73__AGGREGATE_PV_GENERATOR,Pleasant-Valley plant cluster; local source regulation aggregated at device proxy,Pleasant-Valley plant cluster,local source regulation aggregated at device proxy,medium,medium
847,2,ROSETON,G,"Roseton Generating Facility",ng,native_generator,847,ROSETON,G,1.02,-341.6,403.7,169.732,20.608,140,621,73,73,aggregate_pv_generator,0.28587319243604,1,1,1,0,0,342,BUS_73__PILOT_73__AGGREGATE_PV_GENERATOR,Pleasant-Valley plant cluster; local source regulation aggregated at device proxy,Pleasant-Valley plant cluster,local source regulation aggregated at device proxy,medium,medium
848,1,DANSKAMMER,G,"Danskammer Generating Station",dfo,offline,848,DANSKAMMER,G,1.02,-1.5,1.9,0,0,0.5,2.7,76,76,offline_preserved_record,0,0,0,0,0,0,343,BUS_76__PILOT_76__OFFLINE_PRESERVED_RECORD,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,high
848,2,DANSKAMMER,G,"Danskammer Generating Station",dfo,offline,848,DANSKAMMER,G,1.02,-1.5,1.9,0,0,0.5,2.7,76,76,offline_preserved_record,0,0,0,0,0,0,344,BUS_76__PILOT_76__OFFLINE_PRESERVED_RECORD,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,high
848,3,DANSKAMMER,G,"Danskammer Generating Station",dfo,offline,848,DANSKAMMER,G,1.02,-39.6,50.4,0,13.192,20,72,76,76,offline_preserved_record,0,0,0,0,0,0,345,BUS_76__PILOT_76__OFFLINE_PRESERVED_RECORD,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,high
848,4,DANSKAMMER,G,"Danskammer Generating Station",dfo,offline,848,DANSKAMMER,G,1.02,-40.4,51.5,0,13.192,20,73.5,76,76,offline_preserved_record,0,0,0,0,0,0,346,BUS_76__PILOT_76__OFFLINE_PRESERVED_RECORD,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,high
