audit_group,scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,external_interface_name,gen_index,bus_id,pg_mw,qg_mvar,target_q_mvar,q_deviation_mvar,qmin_mvar,qmax_mvar
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.825,PJM_NY_GOETHALS,43,81,-19.7452218399055,-4.94874429842932,-4.94874429843453,5.21449550205944e-12,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,HQ_NY_MOSES,36,48,-482.985571782105,-121.047533070539,-121.047533070407,-1.31933575175935e-10,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,NE_NY_NORTHFIELD,37,37,95.3040225056809,23.8853959198727,23.8853956683908,2.51481861113234e-07,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,NE_NY_PV,38,73,142.956045190963,35.8280935191198,35.8280935025862,1.65336260238291e-08,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,OH_NY_NIAGARA,39,54,406.012255228421,101.756412857715,101.756508871492,-9.60137774939085e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,PJM_NY_WATERCURE,40,66,-27.6431378877573,-6.92824720815356,-6.92824201780835,-5.19034521229145e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,PJM_NY_WRHL,41,67,-11.8465310171646,-2.96925258661727,-2.96924657906072,-6.00755655311147e-06,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,PJM_NY_RAMAPO,42,75,-19.7454427984043,-4.9487442984059,-4.94874429843453,2.86286550021941e-11,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8225,PJM_NY_GOETHALS,43,81,-19.7454370741946,-4.94874429841406,-4.94874429843453,2.04742889309273e-11,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,HQ_NY_MOSES,36,48,-482.985772782577,-121.047533070574,-121.047533070407,-1.67318603416788e-10,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,NE_NY_NORTHFIELD,37,37,95.3037293976312,23.8853959473639,23.8853956683908,2.78973050882314e-07,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,NE_NY_PV,38,73,142.955743983901,35.8280935025854,35.8280935025862,-7.88702436693711e-13,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,OH_NY_NIAGARA,39,54,406.012258251318,101.756413235158,101.756508871492,-9.56363339525979e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,PJM_NY_WATERCURE,40,66,-27.6431495165914,-6.92824683449133,-6.92824201780835,-4.81668297513949e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,PJM_NY_WRHL,41,67,-11.8465382016272,-2.96925224659559,-2.96924657906072,-5.66753487074578e-06,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,PJM_NY_RAMAPO,42,75,-19.7457492866882,-4.94874428966039,-4.94874429843453,8.77414230160412e-09,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.82,PJM_NY_GOETHALS,43,81,-19.7457499095554,-4.9487442984475,-4.94874429843453,-1.29665167492021e-11,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,HQ_NY_MOSES,36,48,-482.985923664995,-121.047533014789,-121.047533070407,5.56183437083746e-08,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,NE_NY_NORTHFIELD,37,37,95.3034332551048,23.8853960150169,23.8853956683908,3.46626134017924e-07,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,NE_NY_PV,38,73,142.955395707413,35.8280935025842,35.8280935025862,-2.00373051484348e-12,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,OH_NY_NIAGARA,39,54,406.012262641136,101.756413828881,101.756508871492,-9.50426114627589e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,PJM_NY_WATERCURE,40,66,-27.6431720322277,-6.92824664229636,-6.92824201780835,-4.62448801030746e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,PJM_NY_WRHL,41,67,-11.8465521506135,-2.96925201630609,-2.96924657906072,-5.43724536994361e-06,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,PJM_NY_RAMAPO,42,75,-19.7461027664592,-4.94874416347595,-4.94874429843453,1.3495858386392e-07,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8175,PJM_NY_GOETHALS,43,81,-19.7461092575027,-4.94874429844036,-4.94874429843453,-5.83000314691162e-12,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,HQ_NY_MOSES,36,48,-482.985635138596,-121.047533030963,-121.047533070407,3.94442167817033e-08,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,NE_NY_NORTHFIELD,37,37,95.3036301709016,23.885395768147,23.8853956683908,9.97562210613978e-08,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,NE_NY_PV,38,73,142.955559213032,35.8280935025684,35.8280935025862,-1.77493575392873e-11,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,OH_NY_NIAGARA,39,54,406.012266140447,101.756415751096,101.756508871492,-9.31203964711358e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,PJM_NY_WATERCURE,40,66,-27.6435074865675,-6.92824316131213,-6.92824201780835,-1.14350377611316e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,PJM_NY_WRHL,41,67,-11.8467686609722,-2.96924790930646,-2.96924657906072,-1.33024574111573e-06,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,PJM_NY_RAMAPO,42,75,-19.7459377215397,-4.94874421986301,-4.94874429843453,7.85715226214734e-08,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.815,PJM_NY_GOETHALS,43,81,-19.7459422266259,-4.94874427988727,-4.94874429843453,1.85472579516954e-08,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,HQ_NY_MOSES,36,48,-482.986058327995,-121.047532974425,-121.047533070407,9.59824717483571e-08,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,NE_NY_NORTHFIELD,37,37,95.3032123671879,23.8853960250615,23.8853956683908,3.56670749823707e-07,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,NE_NY_PV,38,73,142.955130002433,35.8280935025728,35.8280935025862,-1.33582034322899e-11,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,OH_NY_NIAGARA,39,54,406.01228216408,101.756415396171,101.756508871492,-9.34753206536243e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,PJM_NY_WATERCURE,40,66,-27.6433828266391,-6.92824318169433,-6.92824201780835,-1.16388597515282e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,PJM_NY_WRHL,41,67,-11.8466162424831,-2.96924832379939,-2.96924657906072,-1.74473867042835e-06,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,PJM_NY_RAMAPO,42,75,-19.7463722794731,-4.94874407147973,-4.94874429843453,2.26954798954182e-07,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8125,PJM_NY_GOETHALS,43,81,-19.7463817292068,-4.94874427381283,-4.94874429843453,2.46217028987417e-08,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,HQ_NY_MOSES,36,48,-482.98584230278,-121.047533048701,-121.047533070407,2.17063416130259e-08,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,NE_NY_NORTHFIELD,37,37,95.3033769705946,23.8853957751133,23.8853956683908,1.06722534809478e-07,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,NE_NY_PV,38,73,142.95527911751,35.8280935025736,35.8280935025862,-1.25695009955962e-11,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,OH_NY_NIAGARA,39,54,406.012278861818,101.756434332074,101.756508871492,-7.45394175112324e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,PJM_NY_WATERCURE,40,66,-27.6440544329472,-6.92824227187173,-6.92824201780835,-2.54063382776337e-07,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,PJM_NY_WRHL,41,67,-11.8473331020131,-2.96924703735891,-2.96924657906072,-4.58298192729245e-07,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,PJM_NY_RAMAPO,42,75,-19.7462225661393,-4.94874410486041,-4.94874429843453,1.93574122953066e-07,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.81,PJM_NY_GOETHALS,43,81,-19.7462314766486,-4.94874425459045,-4.94874429843453,4.38440821426411e-08,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,HQ_NY_MOSES,36,48,-482.986326633401,-121.04753307024,-121.047533070407,1.67304392562073e-10,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,NE_NY_NORTHFIELD,37,37,95.3028474725107,23.8853956684449,23.8853956683908,5.408296033238e-11,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,NE_NY_PV,38,73,142.954771208766,35.8281902183677,35.8280935025862,9.67157814955044e-05,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,PJM_NY_WATERCURE,40,66,-27.6450101593817,-6.92830818174291,-6.92824201780835,-6.61639345551635e-05,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,PJM_NY_WRHL,41,67,-11.8484329254493,-2.96933219648022,-2.96924657906072,-8.5617419497197e-05,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,PJM_NY_RAMAPO,42,75,-19.7467215424155,-4.94864560912467,-4.94874429843453,9.86893098646746e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8075,PJM_NY_GOETHALS,43,81,-19.7467215424155,-4.9486469593741,-4.94874429843453,9.73390604297464e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,HQ_NY_MOSES,36,48,-482.986326633401,-121.047452721177,-121.047533070407,8.03492299894515e-05,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,NE_NY_NORTHFIELD,37,37,95.3028474725107,23.8853888005621,23.8853956683908,-6.86782870928937e-06,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,NE_NY_PV,38,73,142.954771208766,35.8281364738243,35.8280935025862,4.2971238137568e-05,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,PJM_NY_WATERCURE,40,66,-27.6450101593817,-6.92823584901952,-6.92824201780835,6.16878883086258e-06,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,PJM_NY_WRHL,41,67,-11.8484329254493,-2.96924707251488,-2.96924657906072,-4.93454160643836e-07,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,PJM_NY_RAMAPO,42,75,-19.7467215424155,-4.94864528020914,-4.94874429843453,9.90182253932659e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.805,PJM_NY_GOETHALS,43,81,-19.7467215424155,-4.94869742500964,-4.94874429843453,4.68734248855185e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,HQ_NY_MOSES,36,48,-482.986326633401,-121.047433700166,-121.047533070407,9.93702408749186e-05,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,NE_NY_NORTHFIELD,37,37,95.3028474725107,23.8853551316237,23.8853956683908,-4.05367671305612e-05,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,NE_NY_PV,38,73,142.954771208766,35.8281904038421,35.8280935025862,9.69012559437488e-05,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,PJM_NY_WATERCURE,40,66,-27.6450101593817,-6.92817599466188,-6.92824201780835,6.6023146472638e-05,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,PJM_NY_WRHL,41,67,-11.8484329254493,-2.96917936770065,-2.96924657906072,6.7211360070818e-05,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,PJM_NY_RAMAPO,42,75,-19.7467215424155,-4.94864569946089,-4.94874429843453,9.85989736390636e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8025,PJM_NY_GOETHALS,43,81,-19.7467215424155,-4.94864699936061,-4.94874429843453,9.72990739187551e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,HQ_NY_MOSES,36,48,-482.986326633401,-121.047434096195,-121.047533070407,9.89742117951664e-05,-121.047633070407,-121.047433070407
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,NE_NY_NORTHFIELD,37,37,95.3028474725107,23.8853726189059,23.8853956683908,-2.30494849446927e-05,23.8852956683908,23.8854956683908
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,NE_NY_PV,38,73,142.954771208766,35.8281868018316,35.8280935025862,9.32992454139026e-05,35.8279935025862,35.8281935025862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,OH_NY_NIAGARA,39,54,406.012236517478,101.756411589549,101.756508871492,-9.72819429989613e-05,101.756408871492,101.756608871492
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,PJM_NY_WATERCURE,40,66,-27.6450101593817,-6.9281705861668,-6.92824201780835,7.14316415546534e-05,-6.92834201780835,-6.92814201780835
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,PJM_NY_WRHL,41,67,-11.8484329254493,-2.96916997036959,-2.96924657906072,7.66086911312414e-05,-2.96934657906072,-2.96914657906072
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,PJM_NY_RAMAPO,42,75,-19.7467215424155,-4.9486472840399,-4.94874429843453,9.70143946261715e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,fixed_scenario_q,0.8,PJM_NY_GOETHALS,43,81,-19.7467215424155,-4.94864868198724,-4.94874429843453,9.56164472869503e-05,-4.94884429843453,-4.94864429843453
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,HQ_NY_MOSES,36,48,-482.986153833277,4.34238594915086e-10,-121.047533070407,121.047533070841,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,NE_NY_NORTHFIELD,37,37,95.3030228162204,2.07559955517231e-08,23.8853956683908,-23.8853956476348,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,decreasing,warm,0,no_discretionary_q,0.825,NE_NY_PV,38,73,142.954937874106,5.0745276013537e-07,35.8280935025862,-35.8280929951334,-0.0001,0.0001
