candidate_id,scenario_id,is_train,pf_success,interface_objective,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,voltage_violation_count,branch_overload_count,max_branch_overload_mva,generator_p_violation_count,max_generator_p_violation_mw,generator_q_violation_count,max_generator_q_violation_mvar,max_external_schedule_error_mw,diagnostic
PERF_GL3_PV0p7_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0244882886040283,214.230122273144,0.952721175,1.11498319256267,4,1,109.378526194637,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV0p7_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0898535707002314,437.180235077518,0.893932207184486,1.1,2,2,163.974082212872,0,0,3,560.285567110014,5.6843418860808e-14,
PERF_GL3_PV0p7_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0307067131059794,270.261350189702,0.952721175,1.10121099954462,1,1,33.4102700575245,0,0,0,0,0,
PERF_GL3_PV0p7_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.04134919875319,286.190256886466,0.952721175,1.10082223740253,1,1,62.7183345262118,1,52.650993786896,0,0,1.77635683940025e-15,
PERF_GL3_PV0p7_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137848551185642,187.23132697497,0.952721175,1.10250099559416,2,1,69.8061727920469,0,0,0,0,0,
PERF_GL3_PV0p85_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0254572029950355,247.530788994023,0.952721175,1.10205925401322,1,1,12.0805926025156,0,0,0,0,1.4210854715202e-14,
PERF_GL3_PV0p85_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0245396584673129,214.251309733905,0.952721175,1.11496359982265,4,1,109.378225803919,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV0p85_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0907913846620371,440.628281153978,0.891522230837414,1.1,2,2,163.990997900429,0,0,3,584.36547063149,5.6843418860808e-14,
PERF_GL3_PV0p85_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0307417538467088,270.261261382921,0.952721175,1.10121102332275,1,1,33.4102643739832,0,0,0,0,0,
PERF_GL3_PV0p85_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0414182178602189,286.245551044072,0.952721175,1.100811997261,1,1,62.7197548603573,1,53.090692282825,0,0,1.77635683940025e-15,
PERF_GL3_PV0p85_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137867828493296,187.205061032302,0.952721175,1.10251253669627,2,1,69.8034829211451,0,0,0,0,0,
PERF_GL3_PV0p85_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0254951253451116,247.496386030448,0.952721175,1.10206880760795,1,1,12.0786075335757,0,0,0,0,1.4210854715202e-14,
PERF_GL3_PV0p85_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0246087251433311,214.241498001445,0.952721175,1.11497267756973,4,1,109.378364989952,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV0p85_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.092129846157076,445.542282356304,0.888298742440025,1.1,2,2,164.01365993472,0,0,3,619.531670229606,5.6843418860808e-14,
PERF_GL3_PV0p85_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0307850966615734,270.22834364613,0.952721175,1.10121982530262,1,1,33.4081605641082,0,0,0,0,0,
PERF_GL3_PV0p85_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0415047917126715,286.276023562892,0.952721175,1.10080636087386,1,1,62.7205366278765,1,53.6769444270034,0,0,1.77635683940025e-15,
PERF_GL3_PV0p85_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137881505644748,187.147388088489,0.952721175,1.10253803025118,2,1,69.7975414082543,0,0,0,0,0,
PERF_GL3_PV1_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0255235282542623,247.495508588961,0.952721175,1.10206905154666,1,1,12.0785568483062,0,0,0,0,1.4210854715202e-14,
PERF_GL3_PV1_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0246566750186277,214.261929343249,0.952721175,1.11495379249122,4,1,109.378075415097,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV1_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0930475597533174,448.851599342671,0.885992974649453,1.1,2,2,164.029895970319,0,0,3,642.201041577049,5.6843418860808e-14,
PERF_GL3_PV1_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0308178734853135,270.229259577552,0.952721175,1.10121958021551,1,1,33.4082191425384,0,0,0,0,0,
PERF_GL3_PV1_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0415689777365859,286.327232508323,0.952721175,1.10079690000031,1,1,62.7218488296684,1,54.0845152515235,0,0,1.77635683940025e-15,
PERF_GL3_PV1_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137901551697937,187.124783530852,0.952721175,1.10254808030746,2,1,69.7951992387685,0,0,0,0,0,
PERF_GL3_PV1_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0255588662773831,247.464559570968,0.952721175,1.10207766388408,1,1,12.0767674184302,0,0,0,0,1.4210854715202e-14,
PERF_GL3_PV1_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0247208994111395,214.253203721979,0.952721175,1.11496186168389,4,1,109.378199151965,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV1_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0943533234791236,453.554924402443,0.882910805703064,1.1,2,2,164.051633204045,0,0,3,675.269964745282,5.6843418860808e-14,
PERF_GL3_PV1_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.030858245165349,270.199629856427,0.952721175,1.10122751677353,1,1,33.4063222524742,0,0,0,0,0,
PERF_GL3_PV1_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0416490566163219,286.35443825973,0.952721175,1.10079187935131,1,1,62.7225451709279,1,54.6257232366918,0,0,1.77635683940025e-15,
PERF_GL3_PV1_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137917238858487,187.07359499775,0.952721175,1.10257096197628,2,1,69.7898668485997,0,0,0,0,0,
