scenario_id,timestamp,scale_convention,scale_factor_gamma,target_ny_load_mw,zone,target_load_mw,reference_snapshot_pd_mw,reference_snapshot_qd_mvar,reference_q_over_p,reactive_ratio_source,target_reactive_load_mvar,target_generation_mw,target_generation_q_mvar,generation_prior_source,reactive_generation_policy,s12_load_representable,s13_load_representable,s12_generation_representable,s13_generation_representable,s12_generation_capacity_mw,s13_generation_capacity_mw,s12_generator_count,s13_generator_count,scenario_total_internal_generation_mw,scenario_total_external_import_mw,pre_loss_balance_surplus_mw,aggregate_requirement_status,blocker
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,K,1546.06311107513,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,4.38752760306194,915.095378074486,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,A,945.169771154243,2371.58841236087,44.6176793566441,0.0188134159890873,S12_PERFORM_retention_zone_base_P_Q,17.7818720850352,1006.32834058302,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5216.799973,1292.8,50,7,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,B,627.795641485914,1732.44724411169,36.9657146804411,0.0213372815859654,S12_PERFORM_retention_zone_base_P_Q,13.3954523808268,393.490974607699,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,894.499997,288.8,26,1,9409.57428983738,1492.45667297216,-0.188835890467089,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,C,982.894160603663,2529.25947638544,52.6394863207009,0.0208122127492937,S12_PERFORM_retention_zone_base_P_Q,20.4562023805219,2187.53921191958,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,6515.70001,2511.2,57,6,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,D,311.387153185743,561.132648207642,4.72420903775221,0.0084190592952347,S12_PERFORM_retention_zone_base_P_Q,2.6215869064451,78.5152441460625,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,913.500013,984.9807077,12,2,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,E,460.610932611947,1237.37657115427,22.3720746488986,0.0180802474933149,S12_PERFORM_retention_zone_base_P_Q,8.32795965975059,523.76367964525,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,2307.999994,600,63,2,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,F,818.670751925386,2042.59747229546,48.6277717638092,0.0238068304809765,S12_PERFORM_retention_zone_base_P_Q,19.4899558108213,815.326942823211,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,3846.400002,2168.003995,68,5,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,G,642.602142464355,2040.04614132517,100.597769897816,0.0493115169603322,S12_PERFORM_retention_zone_base_P_Q,31.6876864468769,748.618653053149,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5182.400025,2200,22,3,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,H,183.407483859041,593.22,0,0,S12_PERFORM_retention_zone_base_P_Q,0,1368.72195015939,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2370.69997,0,3,0,9409.57428983738,1492.45667297216,-0.188835890467089,not_common_fail_closed,nonzero_Zone_H_prior_has_no_S13_generator
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,I,430.032289286905,1304.57,0,0,S12_PERFORM_retention_zone_base_P_Q,0,2.21694441631697,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,15.4,565.099092,12,1,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,J,3952.69200033174,10415.9421573041,14.2057040942529,0.00136384245224435,S12_PERFORM_retention_zone_base_P_Q,5.39084915069907,1451.33562147763,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,10081.700022,4197.07746,192,5,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,similarity_scaled_2019_pattern_not_raw_MW,0.643760912106146,10902.2197987,K,1546.95747179107,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,4.3900656833642,833.716727006069,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,9409.57428983738,1492.45667297216,-0.188835890467089,representable_before_controls,
