device_key,source_bus,model_bus,status,source_reference_vg_pu,mapped_vg_pu,policy,raw_remote_control_omitted
PERFORM2019:GEN:1130:6,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:7,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:8,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:9,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:10,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:11,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:12,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:13,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:14,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:15,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:16,1130,21130,1,1.07238332865024,1.07238332865024,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:17,1130,21130,1,1.07238332865024,1.07238332865024,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1131:1,1131,21131,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1131:2,1131,21131,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1131:C2,1131,21131,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1131:C3,1131,21131,1,1.06352924984163,1.06352924984163,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:1,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:2,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:3,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:4,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:5,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:6,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:7,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:8,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:9,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:10,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:11,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:12,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:13,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:14,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:15,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:16,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:17,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:18,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:19,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:20,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:21,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:22,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:23,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:24,1133,21133,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:25,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:26,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:29,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:30,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:31,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1133:C1,1133,21133,1,1.06527706785995,1.06527706785995,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1135:1,1135,21135,1,1.06418249964702,1.06418249964702,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1146:1,1146,21146,1,1.04468001582164,1.04468001582164,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1147:1,1147,21147,1,1.05674090683662,1.05674090683662,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1147:2,1147,21147,1,1.05674090683662,1.05674090683662,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1147:3,1147,21147,1,1.05674090683662,1.05674090683662,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1148:1,1148,21148,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1148:2,1148,21148,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1162:1,1162,21162,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1164:1,1164,21164,1,1.04946400973074,1.04946400973074,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1169:1,1169,21169,1,1.05074347542212,1.05074347542212,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1170:1,1170,21170,1,1.05055692281154,1.05055692281154,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1172:1,1172,68,1,1.03623429681304,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1173:1,1173,72,1,1.0295974355597,1.02358092047438,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1181:1,1181,68,1,1.03338997744317,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1181:2,1181,68,1,1.03338997744317,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1181:3,1181,68,1,1.03338997744317,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1181:4,1181,68,1,1.03338997744317,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1194:1,1194,21194,1,0.999007255247958,0.999007255247958,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1194:2,1194,21194,1,0.999007255247958,0.999007255247958,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1213:1,1213,21213,1,1.00072914648239,1.00072914648239,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1213:2,1213,21213,1,1.00072914648239,1.00072914648239,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1223:1,1223,21223,1,1.05202630219646,1.05202630219646,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1227:1,1227,21227,1,1.07337142983274,1.07337142983274,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1227:2,1227,21227,1,1.07337142983274,1.07337142983274,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1227:3,1227,21227,1,1.07337142983274,1.07337142983274,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1227:4,1227,21227,1,1.07337142983274,1.07337142983274,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:1,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:2,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:3,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:4,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:5,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:6,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:7,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:8,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:9,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:10,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:11,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:12,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:13,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:14,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:15,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1230:16,1230,21230,1,1.06138593604712,1.06138593604712,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1236:1,1236,50,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1236:2,1236,50,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1240:1,1240,50,1,1.04857789254178,1.04818163385514,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1240:2,1240,50,1,1.04857789254178,1.04818163385514,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1249:1,1249,56,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1250:1,1250,72,1,1.02691673718503,1.02358092047438,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:1,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:2,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:3,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:4,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:5,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:6,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:7,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:8,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:9,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:10,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:11,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:12,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:13,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:14,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:15,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:16,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:17,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1273:18,1273,65,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1287:1,1287,21287,1,1.01888355422071,1.01888355422071,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:138:1,138,56,1,1.01840654116138,1.01127646398436,local_PV_common_terminal_Q_span_weighted_reference_prior,1
PERFORM2019:GEN:1296:2,1296,61,1,1.01829052813578,1.0126056823383,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1321:1,1321,60,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1321:2,1321,60,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1321:3,1321,60,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1321:4,1321,60,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1324:1,1324,56,1,1.00466519904405,1.01127646398436,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1330:C1,1330,61,1,1.00554574872293,1.0126056823383,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:1,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:2,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:3,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:4,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:5,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:6,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:7,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:8,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:9,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:10,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:11,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:12,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1427:13,1427,54,1,1.0411392561383,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:1,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:2,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:3,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:4,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:5,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:6,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:7,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:8,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:9,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:10,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:11,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1428:12,1428,54,1,1.02677165210388,1.03984747649086,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1445:1,1445,56,1,1.00865874015503,1.01127646398436,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:1,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:2,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:3,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:4,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:5,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:6,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:7,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1456:C1,1456,21456,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1457:1,1457,21457,1,1.06355736885472,1.06355736885472,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1457:2,1457,21457,1,1.06355736885472,1.06355736885472,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1457:3,1457,21457,1,1.06355736885472,1.06355736885472,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1457:4,1457,21457,1,1.06355736885472,1.06355736885472,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1457:5,1457,21457,1,1.06355736885472,1.06355736885472,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1460:1,1460,68,1,1.03248079821054,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1460:2,1460,68,1,1.03248079821054,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1460:3,1460,68,1,1.03248079821054,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1460:4,1460,68,1,1.03248079821054,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1460:5,1460,68,1,1.03248079821054,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
RESEARCH2019:Q_SUPPORT:1263:MARCY,1263,21263,1,1.06607559028153,1.06607559028153,local_PV_common_terminal_Q_span_weighted_reference_prior,0
