source_bus,model_bus,device_key,base_kv,source_vm_pu,regional_vm_pu,delta_vm_pu,source_va_deg,regional_va_deg,source_va_aligned_deg,regional_va_aligned_deg,delta_va_deg
618,20618,PERFORM2019:BUS:618,69,1.03902951891088,1.06093882295773,0.0219093040468503,-22.0881299868068,-21.2016997564818,-22.0881299868068,-21.2016997564818,0.886430230325004
619,20619,PERFORM2019:BUS:619,138,1.04890069467935,1.07079463998911,0.0218939453097644,-21.9907420736358,-21.0793593558031,-21.9907420736358,-21.0793593558031,0.91138271783268
620,20620,PERFORM2019:BUS:620,69,1.03461314894858,1.05231800521898,0.0177048562704056,-27.9132868294777,-26.8649825853972,-27.9132868294777,-26.8649825853972,1.04830424408044
621,20621,PERFORM2019:BUS:621,69,1.01844732935778,1.03555624687757,0.017108917519786,-30.5290973526551,-29.3730374530304,-30.5290973526551,-29.3730374530304,1.15605989962475
622,20622,PERFORM2019:BUS:622,69,1.02840536404803,1.04590172930572,0.0174963652576907,-30.0709944571744,-28.9433085201687,-30.0709944571744,-28.9433085201687,1.12768593700565
623,20623,PERFORM2019:BUS:623,69,1.01681857183231,1.03364788515094,0.0168293133186381,-30.9730960482063,-29.7954027719403,-30.9730960482063,-29.7954027719403,1.17769327626598
624,20624,PERFORM2019:BUS:624,69,1.02674175250682,1.0440649391972,0.0173231866903745,-30.2248377985421,-29.0883219026933,-30.2248377985421,-29.0883219026933,1.13651589584879
625,20625,PERFORM2019:BUS:625,69,1.03897568316133,1.05655505728623,0.0175793741249011,-27.1802119033497,-26.158602120511,-27.1802119033497,-26.158602120511,1.02160978283874
626,20626,PERFORM2019:BUS:626,69,1.03431419193653,1.05201710794838,0.0177029160118494,-27.9660123677198,-26.915798653314,-27.9660123677198,-26.915798653314,1.05021371440571
627,20627,PERFORM2019:BUS:627,69,1.01843024639821,1.03553944628366,0.0171091998854536,-30.531288901012,-29.3751571855455,-30.531288901012,-29.3751571855455,1.15613171546647
628,20628,PERFORM2019:BUS:628,138,1.06118866540747,1.07891760351282,0.0177289381053518,-26.302559974869,-25.3235515331212,-26.302559974869,-25.3235515331212,0.979008441747766
629,20629,PERFORM2019:BUS:629,138,1.0648881137187,1.08255241176582,0.0176642980471289,-25.7559512770784,-24.7958740740251,-25.7559512770784,-24.7958740740251,0.960077203053373
630,20630,PERFORM2019:BUS:630,230,1.04668139303613,1.0790799566236,0.0323985635874695,9.89442271029719,9.36455646262099,9.89442271029719,9.36455646262099,-0.52986624767621
631,20631,PERFORM2019:BUS:631,115,1.02969068192796,1.06434282528776,0.0346521433598019,4.13169798799355,3.89440760447303,4.13169798799355,3.89440760447303,-0.237290383520531
632,20632,PERFORM2019:BUS:632,115,1.03572321332282,1.06944403831169,0.0337208249888696,5.66988914443364,5.35317199037623,5.66988914443364,5.35317199037623,-0.316717154057415
633,20633,PERFORM2019:BUS:633,115,1.02506588296118,1.0607413428843,0.0356754599231257,3.96729408707279,3.56457579568048,3.96729408707279,3.56457579568048,-0.402718291392318
634,20634,PERFORM2019:BUS:634,115,1.02968836488126,1.06434058420976,0.034652219328499,4.13112496263272,3.89387127770547,4.13112496263272,3.89387127770547,-0.237253684927254
635,20635,PERFORM2019:BUS:635,115,1.03509314453988,1.06901798226621,0.0339248377263306,5.56534830783239,5.25275302306896,5.56534830783239,5.25275302306896,-0.312595284763432
636,20636,PERFORM2019:BUS:636,115,1.02510524043809,1.06077764079359,0.0356724003555022,3.98253390149392,3.57883032799354,3.98253390149392,3.57883032799354,-0.403703573500394
637,20637,PERFORM2019:BUS:637,230,1.03974727525597,1.07300564126646,0.0332583660104873,8.10701606029187,7.6592204990852,8.10701606029187,7.6592204990852,-0.447795561206675
638,20638,PERFORM2019:BUS:638,69,1.03968945580901,1.06706420656244,0.0273747507534259,-6.47000829663037,-6.08469114533135,-6.47000829663037,-6.08469114533135,0.385317151299034
639,20639,PERFORM2019:BUS:639,69,1.02450011087761,1.0562814593188,0.0317813484411864,-6.87640704971672,-6.49338462314275,-6.87640704971672,-6.49338462314275,0.383022426573973
640,20640,PERFORM2019:BUS:640,69,1.01110713593594,1.04258000334318,0.0314728674072411,-8.08124373550104,-7.61507177411354,-8.08124373550104,-7.61507177411354,0.466171961387488
641,20641,PERFORM2019:BUS:641,69,1.03416082042335,1.06457541898185,0.0304145985584996,-6.15133938745554,-5.80667962129885,-6.15133938745554,-5.80667962129885,0.344659766156695
642,20642,PERFORM2019:BUS:642,115,1.04758520192034,1.07627558927551,0.0286903873551736,-5.09355921195124,-4.80749004160155,-5.09355921195124,-4.80749004160155,0.286069170349691
643,20643,PERFORM2019:BUS:643,115,1.04506128677733,1.07402993930349,0.0289686525261614,-5.41667074509068,-5.11339668716485,-5.41667074509068,-5.11339668716485,0.303274057925847
644,20644,PERFORM2019:BUS:644,345,1.06246278633021,1.08959933907273,0.027136552742514,0.450359326114037,0.452479367517196,0.450359326114037,0.452479367517196,0.00212004140314548
645,20645,PERFORM2019:BUS:645,115,1.03467581958094,1.06512280386859,0.0304469842876434,-6.25693263639496,-5.90685333060871,-6.25693263639496,-5.90685333060871,0.350079305786238
646,20646,PERFORM2019:BUS:646,115,1.04020343036145,1.06979651822781,0.0295930878663646,-5.92009716641687,-5.58936707793747,-5.92009716641687,-5.58936707793747,0.330730088479385
647,20647,PERFORM2019:BUS:647,115,1.04498014623646,1.07244219507223,0.0274620488357655,-6.95471365343597,-6.57873248182161,-6.95471365343597,-6.57873248182161,0.37598117161437
648,20648,PERFORM2019:BUS:648,115,1.04628047652319,1.07356616730958,0.0272856907863956,-7.57254147610651,-7.17034936631131,-7.57254147610651,-7.17034936631131,0.402192109795209
649,20649,PERFORM2019:BUS:649,115,1.04679683621989,1.07404051069134,0.0272436744714493,-7.62575320414202,-7.2218088677526,-7.62575320414202,-7.2218088677526,0.403944336389429
650,20650,PERFORM2019:BUS:650,69,1.04594183738661,1.07105758299768,0.0251157456110622,-9.17719712199037,-8.72579586681093,-9.17719712199037,-8.72579586681093,0.451401255179434
651,20651,PERFORM2019:BUS:651,345,1.0624269544143,1.08520317515876,0.0227762207444606,-5.97848914788982,-5.66937350710836,-5.97848914788982,-5.66937350710836,0.309115640781471
652,20652,PERFORM2019:BUS:652,115,1.04356700719709,1.07082746683175,0.0272604596346604,-8.36378331480244,-7.91717726634777,-8.36378331480244,-7.91717726634777,0.446606048454669
653,20653,PERFORM2019:BUS:653,69,1.03827279943543,1.06569308949855,0.0274202900631197,-6.7686265299028,-6.37145551080745,-6.7686265299028,-6.37145551080745,0.397171019095339
654,20654,PERFORM2019:BUS:654,69,1.01137352536887,1.04283274531337,0.0314592199444987,-8.05725516407679,-7.5920227661664,-8.05725516407679,-7.5920227661664,0.465232397910398
655,20655,PERFORM2019:BUS:655,69,1.02911029554539,1.06013642944633,0.0310261339009406,-6.5607864316104,-6.19466233521357,-6.5607864316104,-6.19466233521357,0.366124096396817
656,20656,PERFORM2019:BUS:656,115,1.02641721075383,1.06041793613799,0.0340007253841594,-2.14931627335523,-2.03542681406102,-2.14931627335523,-2.03542681406102,0.113889459294199
657,20657,PERFORM2019:BUS:657,115,1.02907018065585,1.06131588303313,0.0322457023772837,-4.56278371653158,-4.30489495335501,-4.56278371653158,-4.30489495335501,0.257888763176567
658,20658,PERFORM2019:BUS:658,115,1.0284290659987,1.06089386705,0.0324648010512971,-4.36757797027936,-4.11903026554748,-4.36757797027936,-4.11903026554748,0.248547704731862
659,20659,PERFORM2019:BUS:659,115,1.03469123312077,1.06513999571934,0.0304487625985614,-6.25849286975711,-5.90834326717022,-6.25849286975711,-5.90834326717022,0.350149602586896
660,20660,PERFORM2019:BUS:660,115,1.03461490866499,1.0650707467498,0.0304558380848077,-6.25118947613125,-5.90140001183575,-6.25118947613125,-5.90140001183575,0.349789464295498
661,20661,PERFORM2019:BUS:661,69,1.04594252099958,1.07106009418518,0.0251175731856033,-9.17710413597808,-8.72571884532838,-9.17710413597808,-8.72571884532838,0.451385290649711
662,20662,PERFORM2019:BUS:662,69,1.04596004043659,1.07107333291653,0.025113292479938,-9.17491999117736,-8.72361179452118,-9.17491999117736,-8.72361179452118,0.451308196656186
663,20663,PERFORM2019:BUS:663,69,1.03835967276645,1.0657777131635,0.0274180403970432,-6.75768968829735,-6.36107387572954,-6.75768968829735,-6.36107387572954,0.396615812567802
664,20664,PERFORM2019:BUS:664,115,1.02437880741754,1.05917879702269,0.0347999896051494,-1.82341855829049,-1.72203768508236,-1.82341855829049,-1.72203768508236,0.101380873208143
665,20665,PERFORM2019:BUS:665,115,1.02535729972122,1.05933121437461,0.0339739146533871,-2.80472804927031,-2.64481053167381,-2.80472804927031,-2.64481053167381,0.159917517596512
666,20666,PERFORM2019:BUS:666,115,1.04058119012517,1.0677102261072,0.0271290359820378,-11.4454939011113,-10.8669251998736,-11.4454939011113,-10.8669251998736,0.578568701237742
667,20667,PERFORM2019:BUS:667,69,1.03324426355617,1.06374746311748,0.0305031995613139,-6.23736577729824,-5.88810575891744,-6.23736577729824,-5.88810575891744,0.349260018380789
668,20668,PERFORM2019:BUS:668,115,1.02439037816962,1.05886264264872,0.0344722644790971,-2.33505393684652,-2.2025934435737,-2.33505393684652,-2.2025934435737,0.132460493272816
669,20669,PERFORM2019:BUS:669,115,1.02437618335029,1.05886095905648,0.0344847757061895,-2.31954870050395,-2.18801401435461,-2.31954870050395,-2.18801401435461,0.131534686149337
670,20670,PERFORM2019:BUS:670,69,1.04569646373266,1.07081606122496,0.0251195974922998,-9.20810062616892,-8.75525701589518,-9.20810062616892,-8.75525701589518,0.452843610273732
671,20671,PERFORM2019:BUS:671,115,1.04168937094336,1.06856948964854,0.0268801187051784,-12.0514967231662,-11.4499799355871,-12.0514967231662,-11.4499799355871,0.601516787579072
672,20672,PERFORM2019:BUS:672,115,1.02449730460598,1.05909165057073,0.0345943459647571,-2.00480990496148,-1.89184537780833,-2.00480990496148,-1.89184537780833,0.112964527153139
673,20673,PERFORM2019:BUS:673,115,1.02450065459426,1.05909367399708,0.0345930194028181,-2.00617928400366,-1.89313322714422,-2.00617928400366,-1.89313322714422,0.113046056859446
674,20674,PERFORM2019:BUS:674,115,1.02450376317146,1.05909541244778,0.0345916492763196,-2.00751947577616,-1.89439196695283,-2.00751947577616,-1.89439196695283,0.113127508823339
675,20675,PERFORM2019:BUS:675,115,1.02482666867942,1.05933972330045,0.0345130546210359,-2.04426304932874,-1.92905108623936,-2.04426304932874,-1.92905108623936,0.115211963089365
676,20676,PERFORM2019:BUS:676,115,1.01330701709334,1.04894501481334,0.0356379977199974,5.22702432832425,4.82772535177224,5.22702432832425,4.82772535177224,-0.399298976552018
677,20677,PERFORM2019:BUS:677,115,1.01352931076314,1.04926398973604,0.0357346789728994,5.36923459904961,4.95888961214382,5.36923459904961,4.95888961214382,-0.410344986905784
678,20678,PERFORM2019:BUS:678,115,1.01412375773893,1.05005808581867,0.035934328079736,5.6632007672025,5.22874392756633,5.6632007672025,5.22874392756633,-0.434456839636169
679,20679,PERFORM2019:BUS:679,115,1.01364235229623,1.04818029493445,0.0345379426382231,4.84017641660765,4.49006997249925,4.84017641660765,4.49006997249925,-0.350106444108405
680,20680,PERFORM2019:BUS:680,115,1.01418148175898,1.05083706739977,0.0366555856407873,6.24597684833157,5.76179642261281,6.24597684833157,5.76179642261281,-0.484180425718762
681,20681,PERFORM2019:BUS:681,115,1.01440048783182,1.04882339148749,0.0344229036556669,4.80032638053942,4.45565877142955,4.80032638053942,4.45565877142955,-0.344667609109877
682,20682,PERFORM2019:BUS:682,115,1.01449290064834,1.05077091809915,0.0362780174508028,6.28462060961079,5.80371796471962,6.28462060961079,5.80371796471962,-0.48090264489116
683,20683,PERFORM2019:BUS:683,115,1.01412687984382,1.04859480525971,0.0344679254158875,4.85841587121572,4.50830676193333,4.85841587121572,4.50830676193333,-0.350109109282386
684,20684,PERFORM2019:BUS:684,115,1.01381135234999,1.04902358472521,0.0352122323752173,5.10852412178056,4.72473073102922,5.10852412178056,4.72473073102922,-0.38379339075135
685,20685,PERFORM2019:BUS:685,115,1.01429322168068,1.04838964379754,0.0340964221168605,5.15227437155974,4.78712554100768,5.15227437155974,4.78712554100768,-0.365148830552073
686,20686,PERFORM2019:BUS:686,115,1.01596313761497,1.05149176224645,0.0355286246314843,3.57087490491554,3.25281531088902,3.57087490491554,3.25281531088902,-0.318059594026522
687,20687,PERFORM2019:BUS:687,115,1.0122847649216,1.04813009629183,0.0358453313702276,3.06758833943972,2.78097575704636,3.06758833943972,2.78097575704636,-0.28661258239336
688,20688,PERFORM2019:BUS:688,115,1.01228431909038,1.04812962814892,0.0358453090585364,3.0675735508876,2.78096425436875,3.0675735508876,2.78096425436875,-0.286609296518861
689,20689,PERFORM2019:BUS:689,115,1.0134534170264,1.04924592476075,0.0357925077343455,3.37156385293778,3.06472159154774,3.37156385293778,3.06472159154774,-0.306842261390045
690,20690,PERFORM2019:BUS:690,115,1.01346231846778,1.04925587954282,0.0357935610750399,3.37279002668454,3.06577764976051,3.37279002668454,3.06577764976051,-0.307012376924035
691,20691,PERFORM2019:BUS:691,115,1.01132598625667,1.0472133597723,0.0358873735156233,2.81520408865142,2.54546443740134,2.81520408865142,2.54546443740134,-0.269739651250092
692,20692,PERFORM2019:BUS:692,115,1.01132740326572,1.04721472623357,0.0358873229678494,2.81560424785338,2.54583768794866,2.81560424785338,2.54583768794866,-0.269766559904724
693,20693,PERFORM2019:BUS:693,115,1.02016293377777,1.0538351567039,0.0336722229261268,4.48093084828555,4.18152618059892,4.48093084828555,4.18152618059892,-0.299404667686645
694,20694,PERFORM2019:BUS:694,115,1.0156262847492,1.05116801722431,0.0355417324751104,3.48668649487216,3.17420020662528,3.48668649487216,3.17420020662528,-0.312486288246873
695,20695,PERFORM2019:BUS:695,115,1.01228067544671,1.04812612916877,0.0358454537220636,3.06667241179105,2.78012255655654,3.06667241179105,2.78012255655654,-0.286549855234512
696,20696,PERFORM2019:BUS:696,115,1.02501174210059,1.06111766179601,0.0361059196954203,3.98165230235229,3.55284903066057,3.98165230235229,3.55284903066057,-0.42880327169172
697,20697,PERFORM2019:BUS:697,115,1.02492026625766,1.06104182756498,0.0361215613073251,3.96522657989536,3.53387201580325,3.96522657989536,3.53387201580325,-0.431354564092118
698,20698,PERFORM2019:BUS:698,115,1.032694841043,1.06754758323602,0.0348527421930214,4.85996714663766,4.5811436145312,4.85996714663766,4.5811436145312,-0.278823532106458
699,20699,PERFORM2019:BUS:699,115,1.03278512040758,1.06763635295154,0.0348512325439678,4.88016300335997,4.60005217227437,4.88016300335997,4.60005217227437,-0.280110831085608
700,20700,PERFORM2019:BUS:700,115,1.03168803067513,1.06621301516478,0.0345249844896576,4.78693129698739,4.50853232565488,4.78693129698739,4.50853232565488,-0.278398971332507
701,20701,PERFORM2019:BUS:701,115,1.02686861684237,1.06293551724339,0.036066900401021,4.18882027555771,3.85777548624955,4.18882027555771,3.85777548624955,-0.331044789308152
702,20702,PERFORM2019:BUS:702,115,1.02494995533344,1.06106618520329,0.0361162298698507,3.9702585015284,3.53986555629632,3.9702585015284,3.53986555629632,-0.430392945232086
703,20703,PERFORM2019:BUS:703,115,1.02618478807832,1.06213165858695,0.0359468705086257,4.08045314381755,3.72876200799172,4.08045314381755,3.72876200799172,-0.351691135825831
704,20704,PERFORM2019:BUS:704,115,1.03168323138356,1.06620864924836,0.0345254178647951,4.78504547931967,4.50676393163389,4.78504547931967,4.50676393163389,-0.278281547685793
705,20705,PERFORM2019:BUS:705,115,1.03444997185136,1.06878866756781,0.0343386957164442,5.52599762445243,5.21075706387345,5.52599762445243,5.21075706387345,-0.315240560578985
706,20706,PERFORM2019:BUS:706,115,1.03385784044084,1.06870145345073,0.0348436130098912,5.4012205475081,5.08762873858872,5.4012205475081,5.08762873858872,-0.313591808919369
707,20707,PERFORM2019:BUS:707,115,1.03406760110987,1.0692159963814,0.0351483952715301,5.04113709289278,4.75477380724875,5.04113709289278,4.75477380724875,-0.286363285644029
708,20708,PERFORM2019:BUS:708,115,1.03540063309906,1.07099119867811,0.0355905655790478,5.36885838317524,5.05999169381611,5.36885838317524,5.05999169381611,-0.308866689359121
709,20709,PERFORM2019:BUS:709,115,1.03539255655279,1.07098609656926,0.035593540016466,5.36909349646468,5.06012967157678,5.36909349646468,5.06012967157678,-0.308963824887911
710,20710,PERFORM2019:BUS:710,115,1.02911526602513,1.06555133504746,0.0364360690223269,4.77655657387284,4.45784269647194,4.77655657387284,4.45784269647194,-0.31871387740091
711,20711,PERFORM2019:BUS:711,115,1.03087804209485,1.06700427840032,0.0361262363054777,4.95931017058708,4.6410242178284,4.95931017058708,4.6410242178284,-0.318285952758686
712,20712,PERFORM2019:BUS:712,115,1.03087013440892,1.06699212821934,0.0361219938104138,4.9555922148282,4.63730293672383,4.9555922148282,4.63730293672383,-0.318289278104373
713,20713,PERFORM2019:BUS:713,115,1.02806505583951,1.06422362898762,0.0361585731481053,4.43184093830479,4.11075688329848,4.43184093830479,4.11075688329848,-0.32108405500631
714,20714,PERFORM2019:BUS:714,115,1.02805410301084,1.06421303832089,0.0361589353100418,4.42929529375469,4.10838098561955,4.42929529375469,4.10838098561955,-0.320914308135144
715,20715,PERFORM2019:BUS:715,115,1.02823701029963,1.06470301538042,0.0364660050807877,4.61315873703197,4.20311391404832,4.61315873703197,4.20311391404832,-0.41004482298365
716,20716,PERFORM2019:BUS:716,115,1.02823715493097,1.06470307062967,0.0364659156986997,4.61314276898254,4.20311928396708,4.61314276898254,4.20311928396708,-0.410023485015444
717,20717,PERFORM2019:BUS:717,115,1.02934906176619,1.06606947079649,0.0367204090303013,5.0357651829833,4.69972209182348,5.0357651829833,4.69972209182348,-0.336043091159809
718,20718,PERFORM2019:BUS:718,115,1.03616293145948,1.07166496511178,0.0355020336523029,5.40836012212428,5.10192008703941,5.40836012212428,5.10192008703941,-0.306440035084876
719,20719,PERFORM2019:BUS:719,115,1.03087064803625,1.06699409397566,0.036123445939414,4.95629294224151,4.63803747770579,4.95629294224151,4.63803747770579,-0.318255464535724
720,20720,PERFORM2019:BUS:720,115,1.02870006700021,1.06489520409041,0.0361951370901981,4.56699815572586,4.24848083557806,4.56699815572586,4.24848083557806,-0.318517320147805
721,20721,PERFORM2019:BUS:721,115,1.02911604791249,1.06555950430044,0.0364434563879512,4.78216680008949,4.46308359910683,4.78216680008949,4.46308359910683,-0.319083200982647
722,20722,PERFORM2019:BUS:722,345,1.06061214936782,1.0907380360448,0.0301258866769847,6.11246685420972,5.90295121370186,6.11246685420972,5.90295121370186,-0.209515640507846
723,20723,PERFORM2019:BUS:723,115,1.03406562205107,1.06921408274232,0.0351484606912464,5.04066056566432,4.75432809048695,5.04066056566432,4.75432809048695,-0.286332475177375
724,20724,PERFORM2019:BUS:724,115,1.03320773466472,1.06915288147485,0.0359451468101248,5.34557094310232,5.02037636785999,5.34557094310232,5.02037636785999,-0.325194575242335
725,20725,PERFORM2019:BUS:725,115,1.02805809016523,1.06421689714078,0.0361588069755485,4.43019089383309,4.10921693585758,4.43019089383309,4.10921693585758,-0.320973957975525
726,20726,PERFORM2019:BUS:726,115,1.02823561641323,1.06470161978596,0.0364660033727273,4.61283188578861,4.20282060796007,4.61283188578861,4.20282060796007,-0.410011277828545
727,20727,PERFORM2019:BUS:727,115,1.02965614197717,1.0665196697236,0.0368635277464278,5.21389746090973,4.86585515823959,5.21389746090973,4.86585515823959,-0.348042302670137
728,20728,PERFORM2019:BUS:728,115,1.02911309106918,1.06554042268731,0.0364273316181269,4.77001379908777,4.45173803216842,4.77001379908777,4.45173803216842,-0.318275766919356
729,20729,PERFORM2019:BUS:729,115,1.03328652555574,1.06939692053493,0.036110394979193,5.471041786106,5.13577075386557,5.471041786106,5.13577075386557,-0.335271032240428
730,20730,PERFORM2019:BUS:730,115,1.03350602770092,1.06867866541719,0.0351726377162676,5.33215552946008,5.01890076632292,5.33215552946008,5.01890076632292,-0.313254763137166
731,20731,PERFORM2019:BUS:731,69,0.979500083937232,0.999568838574732,0.0200687546374999,-47.8572574335407,-45.6107657513343,-47.8572574335407,-45.6107657513343,2.24649168220634
732,20732,PERFORM2019:BUS:732,69,0.979579715371701,0.999657901245422,0.0200781858737215,-47.8443243492866,-45.5986249790199,-47.8443243492866,-45.5986249790199,2.24569937026669
733,20733,PERFORM2019:BUS:733,69,0.979571969436182,0.999648452751773,0.0200764833155914,-47.85338567583,-45.6072798398159,-47.85338567583,-45.6072798398159,2.2461058360141
734,20734,PERFORM2019:BUS:734,69,0.979467974573768,0.999537421797601,0.0200694472238334,-47.8615837074353,-45.6149210911858,-47.8615837074353,-45.6149210911858,2.24666261624949
735,20735,PERFORM2019:BUS:735,69,0.979667609837715,0.999587586488706,0.0199199766509909,-47.8299694990612,-45.5808836964734,-47.8299694990612,-45.5808836964734,2.24908580258784
736,20736,PERFORM2019:BUS:736,69,0.97955298261535,0.999620647868399,0.0200676652530487,-47.8502109626941,-45.6039987824642,-47.8502109626941,-45.6039987824642,2.24621218022992
737,20737,PERFORM2019:BUS:737,69,0.997765830935187,1.01971207250421,0.0219462415690275,-43.9155473710625,-41.8912540127566,-43.9155473710625,-41.8912540127566,2.0242933583059
738,20738,PERFORM2019:BUS:738,69,1.00785514211581,1.03281031519849,0.0249551730826751,-39.3372653062645,-37.6037889556369,-39.3372653062645,-37.6037889556369,1.73347635062763
739,20739,PERFORM2019:BUS:739,69,1.0092219701095,1.03266962724161,0.0234476571321089,-38.6205640740706,-36.8943181847314,-38.6205640740706,-36.8943181847314,1.72624588933917
740,20740,PERFORM2019:BUS:740,69,1.02164202516291,1.04596923123331,0.0243272060703983,-34.4698788540204,-32.9711765798947,-34.4698788540204,-32.9711765798947,1.49870227412572
741,20741,PERFORM2019:BUS:741,69,1.02747448713725,1.05540830963091,0.0279338224936514,-8.28269848680708,-7.79461162552009,-8.28269848680708,-7.79461162552009,0.488086861286973
742,20742,PERFORM2019:BUS:742,115,1.00247080866893,1.04058205396541,0.0381112452964831,-0.0262666503899022,-1.35155538293716,-0.0262666503899022,-1.35155538293716,-1.32528873254725
743,20743,PERFORM2019:BUS:743,115,1.00246740712137,1.04057688824679,0.038109481125417,-0.0270789332364216,-1.35144128429328,-0.0270789332364216,-1.35144128429328,-1.32436235105686
744,20744,PERFORM2019:BUS:744,115,1.00226340625532,1.03983586061856,0.037572454363237,-0.249564189579064,-1.26130395226056,-0.249564189579064,-1.26130395226056,-1.01173976268149
745,20745,PERFORM2019:BUS:745,115,1.00224383656108,1.03981960356887,0.0375757670077916,-0.251111197535171,-1.26443327434374,-0.251111197535171,-1.26443327434374,-1.01332207680858
746,20746,PERFORM2019:BUS:746,115,1.0022881680516,1.03985743183741,0.0375692637858041,-0.244507523754463,-1.2555008178991,-0.244507523754463,-1.2555008178991,-1.01099329414464
747,20747,PERFORM2019:BUS:747,115,1.00116056140971,1.03896710093231,0.0378065395226024,-0.334988874294997,-1.44971149895299,-0.334988874294997,-1.44971149895299,-1.11472262465799
748,20748,PERFORM2019:BUS:748,115,1.0011634139397,1.03896895208776,0.037805538148058,-0.335195839877473,-1.4493661078647,-0.335195839877473,-1.4493661078647,-1.11417026798722
749,20749,PERFORM2019:BUS:749,115,1.00248196919084,1.04047395488828,0.0379919856974378,-0.0133076762898352,-1.28052345074744,-0.0133076762898352,-1.28052345074744,-1.26721577445761
750,20750,PERFORM2019:BUS:750,115,1.0010794787498,1.03911502959442,0.0380355508446157,-0.134924798695999,-1.39266763377323,-0.134924798695999,-1.39266763377323,-1.25774283507724
751,20751,PERFORM2019:BUS:751,115,1.00083662324563,1.03894679673017,0.0381101734845399,-0.0573283490077324,-1.36148076296024,-0.0573283490077324,-1.36148076296024,-1.30415241395249
752,20752,PERFORM2019:BUS:752,115,1.00844356499327,1.04034347535504,0.0318999103617716,-6.45420600580578,-6.11571088129457,-6.45420600580578,-6.11571088129457,0.338495124511212
753,20753,PERFORM2019:BUS:753,69,1.02898005820453,1.05701290046774,0.028032842263211,-7.63076837124587,-7.1617440887276,-7.63076837124587,-7.1617440887276,0.469024282518262
754,20754,PERFORM2019:BUS:754,115,1.01057654780009,1.04262093950721,0.0320443917071223,-7.34968955480479,-6.96340395369683,-7.34968955480479,-6.96340395369683,0.386285601107971
755,20755,PERFORM2019:BUS:755,138,1.04950301806831,1.07828422381467,0.0287812057463666,2.07399094238701,1.99399998579651,2.07399094238701,1.99399998579651,-0.0799909565905068
756,20756,PERFORM2019:BUS:756,115,1.05483666431557,1.08153003522209,0.0266933709065178,-0.854483454013199,-0.788946784333252,-0.854483454013199,-0.788946784333252,0.0655366696799433
757,20757,PERFORM2019:BUS:757,138,1.04935406993843,1.07795817814458,0.028604108206145,1.87924654541345,1.81115532046758,1.87924654541345,1.81115532046758,-0.0680912249458743
758,20758,PERFORM2019:BUS:758,69,1.04832065093812,1.07766218003132,0.0293415290932046,1.60584309522878,1.56053794176509,1.60584309522878,1.56053794176509,-0.045305153463687
759,20759,PERFORM2019:BUS:759,230,1.04997020635519,1.07765817543376,0.0276879690785643,30.2098017472193,28.4637315698283,30.2098017472193,28.4637315698283,-1.74607017739098
760,20760,PERFORM2019:BUS:760,230,1.04996347971975,1.07765571898317,0.0276922392634225,30.2057331612344,28.4598514023644,30.2057331612344,28.4598514023644,-1.74588175886998
761,20761,PERFORM2019:BUS:761,230,1.04107459399318,1.0744638076354,0.0333892136422183,26.8830556471647,25.2669065307489,26.8830556471647,25.2669065307489,-1.61614911641581
762,20762,PERFORM2019:BUS:762,230,1.04106170694317,1.07445056808089,0.0333888611377258,26.8773088052386,25.261490539474,26.8773088052386,25.261490539474,-1.61581826576452
763,20763,PERFORM2019:BUS:763,230,1.04881376906971,1.07747588380041,0.0286621147306985,29.9226325300363,28.1796282225617,29.9226325300363,28.1796282225617,-1.74300430747459
764,20764,PERFORM2019:BUS:764,230,1.04878648538662,1.07747605412896,0.028689568742341,29.916941863325,28.1739725088752,29.916941863325,28.1739725088752,-1.7429693544498
765,20765,PERFORM2019:BUS:765,230,1.04996695843686,1.07765719589998,0.0276902374631181,30.2076325280871,28.4616637591747,30.2076325280871,28.4616637591747,-1.74596876891238
766,20766,PERFORM2019:BUS:766,230,1.04106595353992,1.07445500541375,0.033389051873836,26.879806752524,25.2638451569238,26.879806752524,25.2638451569238,-1.61596159560017
767,20767,PERFORM2019:BUS:767,69,1.03320039060349,1.0608465738104,0.0276461832069164,-7.38867355716183,-6.95330651264918,-7.38867355716183,-6.95330651264918,0.435367044512645
768,20768,PERFORM2019:BUS:768,230,1.05136965964204,1.07607861447453,0.0247089548324926,29.9801727847085,28.2688119949927,29.9801727847085,28.2688119949927,-1.71136078971577
769,20769,PERFORM2019:BUS:769,69,1.00695462005208,1.03812875736805,0.031174137315974,-8.59783342872277,-8.08882544210749,-8.59783342872277,-8.08882544210749,0.509007986615302
770,20770,PERFORM2019:BUS:770,69,1.03018822967076,1.05797228122758,0.0277840515568182,-8.5000802780483,-8.01064367118055,-8.5000802780483,-8.01064367118055,0.489436606867741
771,20771,PERFORM2019:BUS:771,115,1.04298533165247,1.07021610899187,0.0272307773394034,-7.08076580439191,-6.69930850875968,-7.08076580439191,-6.69930850875968,0.381457295632231
772,20772,PERFORM2019:BUS:772,345,1.06096097170611,1.08579909024259,0.0248381185364805,-0.943345658612585,-0.90104774672843,-0.943345658612585,-0.90104774672843,0.0422979118841624
773,20773,PERFORM2019:BUS:773,500,1.06397513787675,1.08503147758355,0.0210563397068058,-3.34004395141836,-3.14082265331618,-3.34004395141836,-3.14082265331618,0.199221298102174
774,20774,PERFORM2019:BUS:774,345,1.06515473094729,1.08294966493852,0.0177949339912267,-5.43955175328435,-5.14555444517227,-5.43955175328435,-5.14555444517227,0.293997308112068
