model_gen_row,device_key,source_gen_row,source_bus,model_bus,source_device_role,zone,mapping_kind,status,prior_pg_mw,prior_qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar
572,PERFORM2019:GEN:1428:9,589,1428,54,native_pumped_storage,A,assumed_same_zone_source_distance_aggregation,1,12.0494804107598,-0.23404856398581,1,20,-11,14
573,PERFORM2019:GEN:1428:10,590,1428,54,native_pumped_storage,A,assumed_same_zone_source_distance_aggregation,1,12.0494804107598,-0.23404856398581,1,20,-11,14
574,PERFORM2019:GEN:1428:11,591,1428,54,native_pumped_storage,A,assumed_same_zone_source_distance_aggregation,1,12.0494804107598,-0.23404856398581,1,20,-11,14
575,PERFORM2019:GEN:1428:12,592,1428,54,native_pumped_storage,A,assumed_same_zone_source_distance_aggregation,1,12.0494804107598,-0.23404856398581,1,20,-11,14
576,PERFORM2019:GEN:1445:1,593,1445,56,native_generation,A,assumed_same_zone_source_distance_aggregation,1,14.9048157642256,-1.18223897613979,0,15.000001,-8.3,10.5
577,PERFORM2019:GEN:1456:1,594,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
578,PERFORM2019:GEN:1456:2,595,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
579,PERFORM2019:GEN:1456:3,596,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
580,PERFORM2019:GEN:1456:4,597,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
581,PERFORM2019:GEN:1456:5,598,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
582,PERFORM2019:GEN:1456:6,599,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
583,PERFORM2019:GEN:1456:7,600,1456,21456,native_generation,J,exact_source_region,0,0,0,0.1,0.8,-0.4,0.6
584,PERFORM2019:GEN:1456:C1,601,1456,21456,native_generation,J,exact_source_region,0,0,0,6.3,13.4,-9.38,10.05
585,PERFORM2019:GEN:1457:1,602,1457,21457,native_generation,J,exact_source_region,1,14.9049279069653,1.15013106789424,12,15.000001,-8.3,10.5
586,PERFORM2019:GEN:1457:2,603,1457,21457,native_generation,J,exact_source_region,1,178.859556064864,19.8898340488945,60.000002,179.999995,-99.000001,125.999999
587,PERFORM2019:GEN:1457:3,604,1457,21457,native_generation,J,exact_source_region,1,373.617775630923,56.1518486771901,75,375.999999,-206.800008,263.199997
588,PERFORM2019:GEN:1457:4,605,1457,21457,native_generation,J,exact_source_region,1,386.973226492806,58.6017302630467,75,386.999989,-212.899995,270.900011
589,PERFORM2019:GEN:1457:5,606,1457,21457,native_generation,J,exact_source_region,1,386.973226492806,58.6017302630467,75,386.999989,-212.899995,270.900011
590,PERFORM2019:GEN:1460:1,607,1460,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,1.95759892929906,0.129473668804083,1.2,2,-1.1,1.4
591,PERFORM2019:GEN:1460:2,608,1460,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,1.95759892929906,0.129473668804083,1.2,2,-1.1,1.4
592,PERFORM2019:GEN:1460:3,609,1460,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,1.95759892929906,0.129473668804083,1.2,2,-1.1,1.4
593,PERFORM2019:GEN:1460:4,610,1460,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,1.95759892929906,0.129473668804083,1.2,2,-1.1,1.4
594,PERFORM2019:GEN:1460:5,611,1460,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,1.95759892929906,0.129473668804083,1.2,2,-1.1,1.4
595,RESEARCH2019:Q_SUPPORT:1263:MARCY,NaN,1263,21263,assumed_reactive_support,E,exact_source_region,1,0,-395.658288347829,0,0,-900,900
