source_branch_row,model_branch_row,device_key,source_from_bus,source_to_bus,model_from_bus,model_to_bus,online,source_device_role,raw_circuit_id,identity_confidence,individual_circuit_identity_resolved,both_terminals_exact,crosses_aggregation_boundary,from_base_kv,to_base_kv,source_p_from_mw,regional_p_from_mw,delta_p_from_mw,source_q_from_mvar,regional_q_from_mvar,delta_q_from_mvar,source_p_to_mw,regional_p_to_mw,delta_p_to_mw,source_q_to_mvar,regional_q_to_mvar,delta_q_to_mvar,source_i_from_ka,regional_i_from_ka,delta_i_from_ka,source_i_to_ka,regional_i_to_ka,delta_i_to_ka
1425,831,PERFORM2019:AC:677:678:1,677,678,20677,20678,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-50.2655029474459,-50.0036911260914,0.261811821354435,6.27439962925051,3.92558077032636,-2.34881885892415,50.3269785570819,50.0599208141816,-0.267057742900242,-6.19370625348413,-3.87909268342527,2.31461357005885,0.250918454708924,0.239989938574411,-0.010928516134513,0.251024261689354,0.240059190985804,-0.01096507070355
1426,832,PERFORM2019:AC:677:796:1,677,796,20677,20796,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,22.4711497948731,22.225992824992,-0.245156969881069,-4.02835536742627,-2.29816235852304,1.73019300890323,-22.4463035065964,-22.2037626644436,0.242540842152817,3.78613210610111,2.02045993856117,-1.76567216753994,0.113083484446546,0.106912194167637,-0.00617129027890877,0.112790493799223,0.106741016491709,-0.00604947730751329
1427,833,PERFORM2019:AC:679:683:1,683,679,20683,20679,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,6.6693839965248,6.80196083458596,0.132576838061159,6.10712837469466,5.1739040857685,-0.933224288926162,-6.66815755907927,-6.80093619784057,-0.132778638761307,-6.20999832400246,-5.28507883165543,0.924919492347029,0.0447678959958575,0.0409168494016319,-0.00385104659422563,0.0451304984559937,0.0412537071459494,-0.00387679131004431
1428,834,PERFORM2019:AC:679:787:1,787,679,20787,20679,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,25.9786047633833,25.8902933248908,-0.088311438492493,-4.92478101070222,-7.41066453749695,-2.48588352679473,-25.9691544681131,-25.8811268090113,0.0880276591017726,4.86618863982788,7.34414889536383,2.47796025553594,0.130949986665702,0.128993301365421,-0.00195668530028059,0.130860440856431,0.128856284495175,-0.00200415636125573
1429,835,PERFORM2019:AC:679:790:1,790,679,20790,20679,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-22.3611532032318,-22.4062560623554,-0.0451028591235598,-1.40672442169115,1.98856381751849,3.39528823920964,22.3673120271913,22.4120630068505,0.0447509796592342,1.34380968417886,-2.05907006370437,-3.40287974788323,0.111008964041184,0.107757758090492,-0.00325120595069224,0.110982106549911,0.107798460616698,-0.00318364593321228
1430,836,PERFORM2019:AC:680:682:1,682,680,20682,20680,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,2.86889908056077,2.94653029938179,0.0776312188210158,0.33689510884566,-1.21662864223428,-1.55352375107994,-2.86839064230269,-2.9459944377016,-0.0776037953989102,-0.766920438501248,0.755086999222817,1.52200743772406,0.0142949208878714,0.0152309823069964,0.000936061419125011,0.0146979750075881,0.0145296270897473,-0.000168347917840784
1431,837,PERFORM2019:AC:681:683:1,681,683,20681,20683,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-19.7372273504608,-19.2670547023429,0.470172648117828,10.6907356518192,9.76340044160239,-0.927335210216825,19.7427696711508,19.2718557559457,-0.470913915205077,-10.7470429373827,-9.82824280971833,0.918800127664351,0.111091978743787,0.103391583221225,-0.0077003955225622,0.111279079492137,0.103575297961481,-0.00770378153065629
1432,838,PERFORM2019:AC:681:693:1,681,693,20681,20693,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,6.04708523210984,5.57692175722479,-0.470163474885053,-10.6028333529849,-9.66935220970883,0.933481143276067,-6.0251546690903,-5.56000524839237,0.465149420697931,9.52617784793853,8.49252056936313,-1.0336572785754,0.0604097070297256,0.0534312642073826,-0.00697844282234294,0.0554702690614451,0.0483575771350606,-0.00711269192638454
1433,839,PERFORM2019:AC:682:793:1,682,793,20682,20793,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,28.0276630679434,27.9500370875312,-0.0776259804121686,-2.6288164205214,-2.32179213680914,0.307024283712254,-28.0157326469204,-27.9389983657562,0.0767342811641889,2.56893422022606,2.25029391684146,-0.318640303384602,0.139309698429864,0.134001345522568,-0.00530835290729609,0.13925984792678,0.133955758985336,-0.00530408894144316
1434,840,PERFORM2019:AC:683:684:1,683,684,20683,20684,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-18.6027196331268,-17.9843108734348,0.618408759692016,5.77700936123787,2.16844388969646,-3.60856547154141,18.6227970181642,18.000501435654,-0.622295582510169,-6.07535393868877,-2.50953739511876,3.56581654357001,0.0964312821514769,0.0867284969949309,-0.00970278515654607,0.0970042468411849,0.0869803144674905,-0.0100239323736944
1435,841,PERFORM2019:AC:683:786:1,786,683,20786,20683,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-22.7400871678216,-22.4950903887884,0.244996779033226,0.404020673616735,-0.00294069461032298,-0.406961368227058,22.7488962096994,22.5031499244897,-0.245746285209727,-0.490896600224172,-0.0955690827948856,0.395327517429286,0.112632658113523,0.107739714644464,-0.00489294346905918,0.112644672983187,0.107741014485219,-0.00490365849796813
1436,842,PERFORM2019:AC:683:872:1,872,683,20872,20683,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-7.80527742133331,-7.35101968886711,0.454257732466202,7.7597772742656,7.5346795870426,-0.225097687223001,7.85171960745718,7.39162724319295,-0.460092364264231,-10.0089942622222,-9.97511261896009,0.0338816432620686,0.0539668747538896,0.0499503641189175,-0.00401651063497204,0.0629764303312666,0.059441551188424,-0.00353487914284256
1437,843,PERFORM2019:AC:685:1444:1,685,1444,20685,21444,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,50.4788062886302,50.4788247507746,1.84621444248023e-05,-3.5652280325625,-7.83598168009786,-4.27075364753536,-50.4526728309937,-50.4539017351528,-0.00122890415909183,3.59969807710598,7.86034835021501,4.26065027310904,0.250476852875014,0.244623770204233,-0.00585308267078144,0.250450896061841,0.244565541579082,-0.00588535448275845
1438,844,PERFORM2019:AC:686:694:1,686,694,20686,20694,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,10.2636964472642,10.2634508339729,-0.000245613291255609,-0.275678893013833,-0.297409142408235,-0.0217302493944029,-10.2600623701447,-10.2600582239125,4.14623215405641e-06,0.0389364920489043,0.04174513978387,0.0028086477349657,0.0507369063320642,0.0490242913838236,-0.00171261494824061,0.0507178375541983,0.0490030163654106,-0.00171482118878771
1439,845,PERFORM2019:AC:686:1362:1,686,1362,20686,21362,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,11.6927466606947,12.1964531187376,0.503706458042956,-9.50460012560113,-9.34562129896955,0.158978826631579,-11.6811197596475,-12.185168849304,-0.504049089656496,9.17231332431686,8.9849104984361,-0.187402825880762,0.0744614938360069,0.0733631939206998,-0.0010982999153071,0.073288992736145,0.0721951074616213,-0.00109388527452377
1440,846,PERFORM2019:AC:687:690:1,687,690,20687,20690,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-30.7419517945911,-30.7372196173961,0.00473217719496333,0.61511151548846,0.665874736194077,0.050763220705617,30.7813570695101,30.7739682164125,-0.0073888530975843,-0.752638214187306,-0.836031553683429,-0.0833933394961222,0.152495555860621,0.147262715790689,-0.00523284006993141,0.152528666495524,0.147300365808902,-0.00522830068662247
1441,847,PERFORM2019:AC:687:691:1,687,691,20687,20691,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,17.0570443638095,17.0557367361066,-0.00130762770285386,-0.619753288169049,-0.674897806655279,-0.0551445184862298,-17.0389770192212,-17.0388847398286,9.22793926676491e-05,0.249105926026226,0.267094950953179,0.0179890249269524,0.0846504152769001,0.0817591874777372,-0.00289122779916286,0.0845941420858384,0.0816960154500922,-0.00289812663574626
1442,848,PERFORM2019:AC:687:695:1,687,695,20687,20695,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,3.41490743079231,3.41148288128738,-0.0034245495049281,0.00464177272220342,0.0090230704398766,0.00438129771767318,-3.41489377438361,-3.41147016839892,0.00342360598468971,-0.0127848775078133,-0.0177607991914675,-0.00497592168365413,0.0169362855893659,0.016340715022337,-0.000595570567028983,0.0169363893273777,0.0163408802730326,-0.000595509054345068
1443,849,PERFORM2019:AC:688:689:1,688,689,20688,20689,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-30.8951345431407,-30.8973723220755,-0.0022377789348198,0.638646357877993,0.699770717217263,0.0611243593392707,30.9345618771614,30.9341588726663,-0.00040300449509445,-0.772949769792743,-0.866419975821798,-0.0934702060290546,0.153257551411789,0.148033305346133,-0.00522424606565652,0.153291205601017,0.148071962733205,-0.00521924286781164
1444,850,PERFORM2019:AC:688:692:1,688,692,20688,20692,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,17.2000157239244,17.1988307198454,-0.00118500407903355,-0.617717562572113,-0.673271634274277,-0.0555540717021638,-17.1818465787237,-17.1818835110214,-3.69322976645492e-05,0.251670381721156,0.270331505866925,0.0186611241457684,0.085358694205828,0.0824437934343328,-0.00291490077149521,0.0853033677668615,0.0823816163335129,-0.00292175143334855
1445,851,PERFORM2019:AC:688:695:1,688,695,20688,20695,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,3.42511881923143,3.4285416022294,0.0034227829979705,-0.0209287952545486,-0.0264990829367228,-0.00557028768217416,-3.42510622563737,-3.42852983160557,-0.00342360596819047,0.0127848774026484,0.0177607992539729,0.00497592185132459,0.0169872380309329,0.0164228652526596,-0.000564372778273221,0.0169870379393613,0.0164225935412947,-0.000564444398066636
1446,852,PERFORM2019:AC:689:1412:1,689,1412,20689,21412,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,3.39154814319244,4.0190918095901,0.627543666397658,-9.6338505879434,-9.63549950597284,-0.00164891802943856,-3.3899201019525,-4.01750520519713,-0.627585103244631,9.52652188839512,9.51980528416836,-0.0067166042267548,0.0505950892050259,0.0499539024136879,-0.000641186791338018,0.0500625347084039,0.049414581610599,-0.000647953097804944
1447,853,PERFORM2019:AC:690:1411:1,690,1411,20690,21411,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,3.497612403528,4.13354455057889,0.635932147050895,-9.65442773794502,-9.66845790524016,-0.0140301672951413,-3.49597664777569,-4.13194472494369,-0.635968077168002,9.54814848812323,9.55390955573605,0.00576106761281814,0.0508673643194491,0.0503117569717593,-0.000555607347689793,0.0503413250426563,0.0497792956314052,-0.000562029411251067
1448,854,PERFORM2019:AC:693:870:1,870,693,20870,20693,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-2.61309289057327,-2.14847824437591,0.464614646197356,7.3088663941981,7.54484822136226,0.235981827164152,2.62464623261511,2.15965952423005,-0.464986708385069,-8.50788207087581,-8.82898274234024,-0.321100671464425,0.0380073760290615,0.0371879734324835,-0.000819402596577951,0.0438161445205232,0.0433010547498974,-0.000515089770625761
1449,855,PERFORM2019:AC:696:702:1,696,702,20696,20702,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,35.3584513238555,42.3429219729333,6.98447064907771,2.30326387302266,-0.777040089751817,-3.08030396277447,-35.3567782922889,-42.3406919634166,-6.98391367112769,-2.30659959514213,0.775338112681743,3.08193770782388,0.173550309396365,0.200369644792141,0.0268193353957754,0.173553656826968,0.200368668410386,0.0268150115834175
1450,856,PERFORM2019:AC:696:716:1,716,696,20716,20696,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,42.0268517201199,46.5196319869449,4.492780266825,1.68543230877119,2.40458540199767,0.719153093226483,-41.9136823403163,-46.3901565648372,-4.47647422452091,-1.70550409623891,-2.39234323858322,-0.686839142344316,0.205363877637377,0.219648732589507,0.0142848549521297,0.205460221921702,0.219776148169943,0.0143159262482412
1451,857,PERFORM2019:AC:696:1507:1,696,1507,20696,21507,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-3.71476898353752,-6.22276540810206,-2.50799642456454,-0.597759776736522,3.1693833283002,3.76714310503672,3.71523611105093,6.22430839522202,2.50907228417109,0.348537124079027,-3.43205357062099,-3.78059069470002,0.0184287394085053,0.0330403448283393,0.0146116054198341,0.0182734193098948,0.0336367546439866,0.0153633353340918
1452,858,PERFORM2019:AC:697:702:1,697,702,20697,20702,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-28.5161549535338,-35.499796012374,-6.98364105884016,-2.30928078252019,0.773404732727777,3.08268551524796,28.5167782922938,35.5006919634158,6.98391367112202,2.3065995949898,-0.775338112685879,-3.08193770767568,0.140139905535418,0.168011081304742,0.0278711757693247,0.140137830053189,0.168011662154337,0.0278738321011487
1453,859,PERFORM2019:AC:697:715:1,715,697,20715,20697,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,42.8500477324424,47.5451524407967,4.69510470835431,1.7585637638431,2.3738769988336,0.6153132349905,-42.7316959537304,-47.4091335112804,-4.67743755755004,-1.7600720688479,-2.33763942097595,-0.577567352128056,0.209394388553904,0.224470846338241,0.0150764577843367,0.209493071896449,0.224594101212097,0.015101029315648
1454,860,PERFORM2019:AC:698:700:1,698,700,20698,20700,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,8.18955823385249,9.09250597355459,0.902947739702094,3.45978975800412,5.30365939130004,1.84386963329592,-8.18618171752203,-9.08806628830249,-0.901884570780464,-3.77290872774627,-5.63473532947891,-1.86182660173264,0.0432205479602554,0.0495027136900532,0.00628216572979786,0.0438632269945761,0.050350374699103,0.00648714770452689
1455,861,PERFORM2019:AC:698:707:1,698,707,20698,20707,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-19.6348955914904,-20.5346515719775,-0.899755980487075,-3.29988607270469,-5.12517492821805,-1.82528885551337,19.6509495563695,20.5516059086485,0.90065635227894,3.05012361482806,4.85735779705471,1.80723418222665,0.0967935486316153,0.0995322656879589,0.00273871705634354,0.096548508516861,0.0991574207322504,0.00260891221538936
1456,862,PERFORM2019:AC:699:704:1,699,704,20699,20704,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,10.362079922474,11.264227615805,0.90214769333096,3.44117458002166,5.28398237840447,1.84280779838281,-10.3569901832992,-11.2580276960993,-0.901037512800139,-3.74938037466416,-5.61010003364055,-1.86071965897639,0.053075719146981,0.0585070602964807,0.00543134114949976,0.053600703216571,0.0592277308289128,0.00562702761234182
1457,863,PERFORM2019:AC:699:1513:1,699,1513,20699,21513,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-26.2973799004307,-27.2026789629368,-0.905299062506138,-3.30722880270271,-5.14810050254762,-1.84087169984491,26.3583128515911,27.2647894811,0.90647662950882,2.87947764303789,4.67823678796614,1.79875914492826,0.12884026764665,0.130188029095185,0.00134776144853507,0.128455352670052,0.129582520295864,0.00112716762581214
1458,864,PERFORM2019:AC:700:704:1,700,704,20700,20704,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,9.02167004474611,9.01766975722005,-0.00400028752606651,-0.836760206818793,-0.914032641496102,-0.0772724346773087,-9.02160063643134,-9.01760472187212,0.00399591455921744,0.830667012623046,0.907486401934502,0.0768193893114558,0.0440900015982874,0.0426787256257312,-0.00141127597255614,0.0440871418673045,0.0426754982984222,-0.00141164356888226
1459,865,PERFORM2019:AC:700:1508:1,700,1508,20700,21508,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-11.1054883272221,-10.1996034689481,0.905884858274044,4.60966893456963,6.54876797081773,1.9390990362481,11.1079300089369,10.2019313118918,-0.905998697045137,-4.73046184359016,-6.67892131342834,-1.94845946983818,0.0585124967801522,0.0570736253134596,-0.00143887146669255,0.0587594118295433,0.0574317603973354,-0.00132765143220798
1460,866,PERFORM2019:AC:701:703:1,701,703,20701,20703,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,10.3378591547932,13.1389036734303,2.80104451863703,0.889494802889014,0.974970962197143,0.0854761593081286,-10.3329634219323,-13.1315432529155,-2.79857983098318,-1.21382473411476,-1.31370412248204,-0.0998793883672782,0.0507293091080892,0.0622280446061149,0.0114987354980257,0.0508998942689004,0.0623794346612831,0.0114795403923827
1461,867,PERFORM2019:AC:701:714:1,701,714,20701,20714,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-24.0279079634159,-26.828949226013,-2.80104126259713,-0.858064470547666,-0.941265904321782,-0.0832014337741153,24.0525123420701,26.8575774816836,2.80506513961344,0.63467609675363,0.711261568201118,0.0765854714474878,0.117549113845361,0.126795954031474,0.00924684018611324,0.117499806181494,0.126745349578115,0.00924554339662169
1462,868,PERFORM2019:AC:703:1507:1,1507,703,21507,20703,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-3.4915619539052,-6.2877589191178,-2.79619696521261,-1.93184141181605,-2.07328838952278,-0.141446977706726,3.49296342193297,6.29154325291547,2.7985798309825,1.21382473411673,1.31370412248247,0.0998793883657407,0.0195408452492906,0.0313318331898871,0.0117909879405965,0.0180911573582971,0.0303799657835614,0.0122888084252643
1463,869,PERFORM2019:AC:704:1508:1,1508,704,21508,20704,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,11.4717451004068,10.5715479088126,-0.900197191594239,-4.7447358678125,-6.68061067543247,-1.93587480761997,-11.4691342197799,-10.5690715034663,0.900062716313649,4.62354688782482,6.54990522056114,1.92635833273632,0.0604189960295326,0.058900234584134,-0.00151876144539852,0.0601762036071648,0.0585481596867353,-0.00162804392042952
1464,870,PERFORM2019:AC:705:706:1,705,706,20705,20706,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,15.1414463322457,15.1410828083554,-0.000363523890300144,0.178529007878112,-3.18907172183333,-3.36760072971144,-15.1334299972121,-15.1332737801005,0.000156217111561219,-0.419177408848788,2.92894452498409,3.34812193383288,0.0734902268262593,0.0726828977246938,-0.000807329101565585,0.0735164648301713,0.0724108255151179,-0.00110563931505341
1465,871,PERFORM2019:AC:705:706:2,705,706,20705,20706,1,ac_branch_unresolved_line_cable_or_equivalent,2,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,14.531887368189,14.532907914946,0.00102054675704721,0.166119157607413,-3.06670796649819,-3.2328271241056,-14.5242071961233,-14.5254263563016,-0.00121916017822521,-0.419862245762749,2.79272033132429,3.21258257708703,0.070531389113056,0.0697689838555741,-0.000762405257481918,0.0705593428746165,0.0694858195787288,-0.0010735232958877
1466,872,PERFORM2019:AC:706:1351:1,1351,706,21351,20706,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-13.5990929609008,-13.5792740077705,0.0198189531303186,-0.494557046065156,3.33299800591114,3.8275550519763,13.602784020085,13.582930511703,-0.0198535083820239,0.353800381815652,-3.48464281332607,-3.83844319514172,0.0661013860017075,0.0656841551980031,-0.000417230803704427,0.0660777668636853,0.0658748546701665,-0.000202912193518826
1467,873,PERFORM2019:AC:706:1352:1,1352,706,21352,20706,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-13.5357117021899,-13.5566841063256,-0.02097240413568,-0.788630745519478,3.07036721911381,3.85899796463328,13.5393752475806,13.5602971357933,0.0209218882127384,0.647815620705763,-3.22213758623091,-3.86995320693667,0.0658628702839344,0.0652987775751018,-0.000564092708832509,0.0658227286712956,0.0654758438901803,-0.000346884781115303
1468,874,PERFORM2019:AC:707:723:1,707,723,20707,20723,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,3.42000656307538,3.42000613869287,-4.24382518904309e-07,-0.00424873500298029,-0.00454628228388521,-0.00029754728090492,-3.42000000001735,-3.41999999999236,2.49871234814236e-11,-2.92704749327299e-12,-5.93846638530238e-11,-5.64576163597508e-11,0.0166042733982719,0.0160584400246775,-0.000545833373594446,0.016604260499462,0.0160584257531583,-0.000545834746303701
1469,875,PERFORM2019:AC:707:1513:1,707,1513,20707,21513,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-33.3409561194278,-34.2416120473127,-0.900655927884955,-3.04587487977775,-4.85281151475702,-1.80693663497927,33.3938414886635,34.2943619951205,0.900520506457021,2.89365897856439,4.67431193256077,1.78065295399638,0.162545667403774,0.162385980876811,-0.000159686526962938,0.162386245381409,0.16212994169358,-0.000256303687829168
1470,876,PERFORM2019:AC:708:1393:1,708,1393,20708,21393,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,9.11456022942764,11.2633493564867,2.14878912705908,16.1514604055426,13.8230188430531,-2.32844156248952,-9.10617652869919,-11.256106628337,-2.14993009963786,-16.306164242013,-13.995748596166,2.31041564584708,0.089924396407329,0.0835848286257562,-0.00633956778157288,0.0907259574241833,0.0843239627315961,-0.00640199469258726
1471,877,PERFORM2019:AC:708:1513:1,708,1513,20708,21513,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-22.0112772704587,-24.396913076659,-2.38563580620031,-18.4468781057632,-15.2994508809063,3.14742722485695,22.0184978871843,24.4036998216817,2.38520193449743,18.4070922794757,15.2529985793265,-3.15409370014921,0.139252539746047,0.134991647533746,-0.00426089221230067,0.139035576386321,0.134806121661393,-0.004229454724928
1472,878,PERFORM2019:AC:709:718:1,709,718,20709,20718,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-22.4748558785976,-24.5313986264514,-2.0565427478538,-15.0636836454656,-12.7592862611132,2.30439738435241,22.4812654116444,24.5376568100094,2.05639139836503,15.0205420695389,12.7106480622076,-2.30989400733135,0.131190393476339,0.129619903877935,-0.00157048959840395,0.13100241208343,0.12945884196115,-0.00154357012228015
1473,879,PERFORM2019:AC:709:724:1,709,724,20709,20724,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,7.99155864308227,10.2849515400426,2.29339289696035,17.3654722069457,14.2425540229355,-3.12291818401016,-7.98185133717891,-10.2772858434591,-2.29543450628015,-17.5318020576696,-14.4318528338361,3.09994922383354,0.0926905383174704,0.0823525728983437,-0.0103379654191267,0.093601792673152,0.0831951593040089,-0.010406633369143
1474,880,PERFORM2019:AC:710:721:1,710,721,20710,20721,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-37.9359987782296,-38.6584356587564,-0.722436880526828,8.44481420066436,5.57274955573552,-2.87206464492884,37.9368545170876,38.6592418359573,0.7223873188697,-8.44534231498452,-5.57379775458753,2.87154456039699,0.189596969548543,0.184025309744211,-0.00557165980433125,0.18960146020869,0.184028363063795,-0.00557309714489487
1475,881,PERFORM2019:AC:710:728:1,710,728,20710,20728,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,13.4711270311393,13.7319377477406,0.260810716601256,-3.07143486486646,-2.03182365502451,1.03961120984195,-13.4707485841872,-13.731581405736,-0.260832821548886,3.05813961004468,2.01737055945914,-1.04076905058554,0.0674040722604026,0.0654036108663868,-0.00200046139401579,0.067388025883371,0.0653926868021097,-0.00199533908126129
1476,882,PERFORM2019:AC:711:719:1,711,719,20711,20719,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,13.01857796814,13.9553748731831,0.936796905043121,-1.28817943780855,-0.73898553793907,0.549193899869485,-13.0184169333506,-13.9552033378007,-0.936786404450128,1.28141687052811,0.731736575644747,-0.549680294883361,0.0637108695379684,0.0657544156424045,0.00204354610443611,0.0637073114670737,0.0657524424778033,0.00204513101072962
1477,883,PERFORM2019:AC:711:724:1,711,724,20711,20724,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-54.3146622599974,-56.7386392356265,-2.42397697562913,-4.61639697513523,-3.22467983920611,1.39171713592912,54.4057805032085,56.8310953686564,2.42531486544786,4.75592722427796,3.35286988040525,-1.40305734387271,0.265469321067011,0.267395788806873,0.00192646773986194,0.265370081582191,0.267326647026992,0.00195656544480088
1478,884,PERFORM2019:AC:712:719:1,712,719,20712,20719,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-6.17839820230359,-7.11518086958216,-0.936782667278575,1.27830371354873,0.728411025571564,-0.549892687977164,6.1784169333866,7.11520333780739,0.936786404420789,-1.28141687047628,-0.731736575538951,0.549680294937332,0.0307266681498064,0.0336534990166734,0.002926830866867,0.0307298175594728,0.0336551393430853,0.00292532178361253
