Eastern Date Hour,Gen Name,Gen PTID,DAM Gen LBMP,DAM Gen Losses,DAM Gen Congestion,DAM Gen Price Version,,AVG,20.09338858
6/16/2020 22:00,INDIAN POINT___3,23531,15.4,1.23,0,1,,,
6/16/2020 22:00,NIAGARA_115E_LBMP,323715,12.63,-0.94,0.6,1,,,
6/16/2020 22:00,NIAGARA_115W_LBMP,323714,12.41,-1.12,0.64,1,,,
6/16/2020 22:00,NIAGARA_230_LBMP,323716,12.74,-0.81,0.62,1,,,
6/16/2020 22:00,NIAGARA____,23760,12.64,-0.91,0.61,1,,,
6/16/2020 22:00,NINE_MILE_2,23744,13.81,-0.35,0,1,,,
6/16/2020 22:00,NORTHPORT___1,23551,16,1.71,-0.12,1,,,
6/16/2020 22:00,NORTHPORT___2,23552,16,1.71,-0.12,1,,,
6/16/2020 22:00,NORTHPORT___3,23553,16.06,1.77,-0.12,1,,,
6/16/2020 22:00,NORTHPORT___4,23650,16.06,1.77,-0.12,1,,,
6/16/2020 22:00,NORTHPORT___IC,23718,16,1.71,-0.12,1,,,
6/16/2020 23:00,BETHLEHEM___GRP,23843,13.78,0.58,0,1,,,
6/16/2020 23:00,BETHLEHEM___GS1,323560,13.78,0.58,0,1,,,
6/16/2020 23:00,BETHLEHEM___GS2,323561,13.78,0.58,0,1,,,
6/16/2020 23:00,BETHLEHEM___GS3,323562,13.78,0.58,0,1,,,
6/16/2020 23:00,CPV_VALLEY___CC1,323721,14.05,0.85,0,1,,,
6/16/2020 23:00,CPV_VALLEY___CC2,323722,14.05,0.85,0,1,,,
6/16/2020 23:00,INDIAN POINT___3,23531,14.27,1.07,0,1,,,
6/16/2020 23:00,NIAGARA_115E_LBMP,323715,12.35,-0.86,0,1,,,
6/16/2020 23:00,NIAGARA_115W_LBMP,323714,12.13,-1.06,0.02,1,,,
6/16/2020 23:00,NIAGARA_230_LBMP,323716,12.46,-0.74,0,1,,,
6/16/2020 23:00,NIAGARA____,23760,12.33,-0.87,0.01,1,,,
6/16/2020 23:00,NINE_MILE_2,23744,12.93,-0.28,0,1,,,
6/16/2020 23:00,NORTHPORT___1,23551,14.69,1.49,0,1,,,
6/16/2020 23:00,NORTHPORT___2,23552,14.69,1.49,0,1,,,
6/16/2020 23:00,NORTHPORT___3,23553,14.83,1.62,0,1,,,
6/16/2020 23:00,NORTHPORT___4,23650,14.83,1.62,0,1,,,
6/16/2020 23:00,NORTHPORT___IC,23718,14.69,1.49,0,1,,,
6/17/2020 0:00,BETHLEHEM___GRP,23843,13.89,0.71,-1.55,1,,,
6/17/2020 0:00,BETHLEHEM___GS1,323560,13.89,0.71,-1.55,1,,,
6/17/2020 0:00,BETHLEHEM___GS2,323561,13.89,0.71,-1.55,1,,,
6/17/2020 0:00,BETHLEHEM___GS3,323562,13.89,0.71,-1.55,1,,,
6/17/2020 0:00,CPV_VALLEY___CC1,323721,13.29,0.73,-0.93,1,,,
6/17/2020 0:00,CPV_VALLEY___CC2,323722,13.29,0.73,-0.93,1,,,
6/17/2020 0:00,INDIAN POINT___3,23531,13.6,0.92,-1.05,1,,,
6/17/2020 0:00,NIAGARA_115E_LBMP,323715,11.04,-0.76,-0.17,1,,,
6/17/2020 0:00,NIAGARA_115W_LBMP,323714,10.82,-0.95,-0.14,1,,,
6/17/2020 0:00,NIAGARA_230_LBMP,323716,11.14,-0.65,-0.16,1,,,
6/17/2020 0:00,NIAGARA____,23760,11,-0.79,-0.16,1,,,
6/17/2020 0:00,NINE_MILE_2,23744,11.44,-0.26,-0.07,1,,,
6/17/2020 0:00,NORTHPORT___1,23551,17.97,1.32,-5.02,1,,,
6/17/2020 0:00,NORTHPORT___2,23552,17.97,1.32,-5.02,1,,,
6/17/2020 0:00,NORTHPORT___3,23553,17.99,1.36,-5,1,,,
6/17/2020 0:00,NORTHPORT___4,23650,17.99,1.36,-5,1,,,
6/17/2020 0:00,NORTHPORT___IC,23718,17.97,1.32,-5.02,1,,,
6/17/2020 1:00,BETHLEHEM___GRP,23843,13.7,0.6,-3.29,1,,,
6/17/2020 1:00,BETHLEHEM___GS1,323560,13.7,0.6,-3.29,1,,,
6/17/2020 1:00,BETHLEHEM___GS2,323561,13.7,0.6,-3.29,1,,,
6/17/2020 1:00,BETHLEHEM___GS3,323562,13.7,0.6,-3.29,1,,,
6/17/2020 1:00,CPV_VALLEY___CC1,323721,12.58,0.64,-2.13,1,,,
6/17/2020 1:00,CPV_VALLEY___CC2,323722,12.58,0.64,-2.13,1,,,
6/17/2020 1:00,INDIAN POINT___3,23531,13.03,0.81,-2.4,1,,,
6/17/2020 1:00,NIAGARA_115E_LBMP,323715,9.62,-0.59,-0.39,1,,,
6/17/2020 1:00,NIAGARA_115W_LBMP,323714,9.41,-0.77,-0.36,1,,,
6/17/2020 1:00,NIAGARA_230_LBMP,323716,9.69,-0.5,-0.38,1,,,
6/17/2020 1:00,NIAGARA____,23760,9.54,-0.65,-0.37,1,,,
6/17/2020 1:00,NINE_MILE_2,23744,9.75,-0.23,-0.15,1,,,
6/17/2020 1:00,NORTHPORT___1,23551,16.47,1.17,-5.49,1,,,
6/17/2020 1:00,NORTHPORT___2,23552,16.47,1.17,-5.49,1,,,
6/17/2020 1:00,NORTHPORT___3,23553,16.48,1.19,-5.47,1,,,
6/17/2020 1:00,NORTHPORT___4,23650,16.48,1.19,-5.47,1,,,
6/17/2020 1:00,NORTHPORT___IC,23718,16.47,1.17,-5.49,1,,,
6/17/2020 2:00,BETHLEHEM___GRP,23843,13.39,0.51,-4.49,1,,,
6/17/2020 2:00,BETHLEHEM___GS1,323560,13.39,0.51,-4.49,1,,,
6/17/2020 2:00,BETHLEHEM___GS2,323561,13.39,0.51,-4.49,1,,,
6/17/2020 2:00,BETHLEHEM___GS3,323562,13.39,0.51,-4.49,1,,,
6/17/2020 2:00,CPV_VALLEY___CC1,323721,11.89,0.54,-2.97,1,,,
6/17/2020 2:00,CPV_VALLEY___CC2,323722,11.89,0.54,-2.97,1,,,
6/17/2020 2:00,INDIAN POINT___3,23531,12.41,0.68,-3.35,1,,,
6/17/2020 2:00,NIAGARA_115E_LBMP,323715,8.45,-0.47,-0.54,1,,,
6/17/2020 2:00,NIAGARA_115W_LBMP,323714,8.26,-0.63,-0.51,1,,,
6/17/2020 2:00,NIAGARA_230_LBMP,323716,8.51,-0.39,-0.53,1,,,
6/17/2020 2:00,NIAGARA____,23760,8.38,-0.53,-0.52,1,,,
6/17/2020 2:00,NINE_MILE_2,23744,8.4,-0.19,-0.22,1,,,
6/17/2020 2:00,NORTHPORT___1,23551,13.66,1.01,-4.27,1,,,
6/17/2020 2:00,NORTHPORT___2,23552,13.66,1.01,-4.27,1,,,
6/17/2020 2:00,NORTHPORT___3,23553,13.65,1.01,-4.27,1,,,
6/17/2020 2:00,NORTHPORT___4,23650,13.65,1.01,-4.27,1,,,
6/17/2020 2:00,NORTHPORT___IC,23718,13.66,1.01,-4.27,1,,,
6/17/2020 3:00,BETHLEHEM___GRP,23843,12.54,0.46,-4.52,1,,,
6/17/2020 3:00,BETHLEHEM___GS1,323560,12.54,0.46,-4.52,1,,,
6/17/2020 3:00,BETHLEHEM___GS2,323561,12.54,0.46,-4.52,1,,,
6/17/2020 3:00,BETHLEHEM___GS3,323562,12.54,0.46,-4.52,1,,,
6/17/2020 3:00,CPV_VALLEY___CC1,323721,11.05,0.49,-3,1,,,
6/17/2020 3:00,CPV_VALLEY___CC2,323722,11.05,0.49,-3,1,,,
6/17/2020 3:00,INDIAN POINT___3,23531,11.56,0.62,-3.39,1,,,
6/17/2020 3:00,NIAGARA_115E_LBMP,323715,7.68,-0.42,-0.54,1,,,
6/17/2020 3:00,NIAGARA_115W_LBMP,323714,7.51,-0.56,-0.51,1,,,
6/17/2020 3:00,NIAGARA_230_LBMP,323716,7.75,-0.34,-0.53,1,,,
6/17/2020 3:00,NIAGARA____,23760,7.62,-0.46,-0.53,1,,,
6/17/2020 3:00,NINE_MILE_2,23744,7.6,-0.17,-0.22,1,,,
6/17/2020 3:00,NORTHPORT___1,23551,12.55,0.91,-4.09,1,,,
6/17/2020 3:00,NORTHPORT___2,23552,12.55,0.91,-4.09,1,,,
6/17/2020 3:00,NORTHPORT___3,23553,12.55,0.91,-4.08,1,,,
6/17/2020 3:00,NORTHPORT___4,23650,12.55,0.91,-4.08,1,,,
6/17/2020 3:00,NORTHPORT___IC,23718,12.55,0.91,-4.09,1,,,
6/17/2020 4:00,BETHLEHEM___GRP,23843,11.82,0.48,-3.39,1,,,
6/17/2020 4:00,BETHLEHEM___GS1,323560,11.82,0.48,-3.39,1,,,
6/17/2020 4:00,BETHLEHEM___GS2,323561,11.82,0.48,-3.39,1,,,
6/17/2020 4:00,BETHLEHEM___GS3,323562,11.82,0.48,-3.39,1,,,
6/17/2020 4:00,CPV_VALLEY___CC1,323721,10.7,0.52,-2.23,1,,,
6/17/2020 4:00,CPV_VALLEY___CC2,323722,10.7,0.52,-2.23,1,,,
6/17/2020 4:00,INDIAN POINT___3,23531,11.12,0.65,-2.52,1,,,
6/17/2020 4:00,NIAGARA_115E_LBMP,323715,7.92,-0.43,-0.41,1,,,
6/17/2020 4:00,NIAGARA_115W_LBMP,323714,7.74,-0.58,-0.38,1,,,
6/17/2020 4:00,NIAGARA_230_LBMP,323716,7.99,-0.35,-0.4,1,,,
6/17/2020 4:00,NIAGARA____,23760,7.85,-0.48,-0.39,1,,,
6/17/2020 4:00,NINE_MILE_2,23744,7.92,-0.18,-0.16,1,,,
6/17/2020 4:00,NORTHPORT___1,23551,11.5,0.98,-2.57,1,,,
6/17/2020 4:00,NORTHPORT___2,23552,11.5,0.98,-2.57,1,,,
6/17/2020 4:00,NORTHPORT___3,23553,11.5,0.99,-2.57,1,,,
6/17/2020 4:00,NORTHPORT___4,23650,11.5,0.99,-2.57,1,,,
6/17/2020 4:00,NORTHPORT___IC,23718,11.5,0.98,-2.57,1,,,
6/17/2020 5:00,BETHLEHEM___GRP,23843,11.02,0.43,-3.58,1,,,
6/17/2020 5:00,BETHLEHEM___GS1,323560,11.02,0.43,-3.58,1,,,
6/17/2020 5:00,BETHLEHEM___GS2,323561,11.02,0.43,-3.58,1,,,
6/17/2020 5:00,BETHLEHEM___GS3,323562,11.02,0.43,-3.58,1,,,
6/17/2020 5:00,CPV_VALLEY___CC1,323721,9.86,0.46,-2.39,1,,,
6/17/2020 5:00,CPV_VALLEY___CC2,323722,9.86,0.46,-2.39,1,,,
6/17/2020 5:00,INDIAN POINT___3,23531,10.29,0.58,-2.69,1,,,
6/17/2020 5:00,NIAGARA_115E_LBMP,323715,7.07,-0.37,-0.43,1,,,
6/17/2020 5:00,NIAGARA_115W_LBMP,323714,6.9,-0.51,-0.4,1,,,
6/17/2020 5:00,NIAGARA_230_LBMP,323716,7.13,-0.31,-0.42,1,,,
6/17/2020 5:00,NIAGARA____,23760,7,-0.43,-0.42,1,,,
6/17/2020 5:00,NINE_MILE_2,23744,7.02,-0.16,-0.17,1,,,
6/17/2020 5:00,NORTHPORT___1,23551,14.51,0.85,-6.65,1,,,
6/17/2020 5:00,NORTHPORT___2,23552,14.51,0.85,-6.65,1,,,
6/17/2020 5:00,NORTHPORT___3,23553,14.5,0.86,-6.63,1,,,
6/17/2020 5:00,NORTHPORT___4,23650,14.5,0.86,-6.63,1,,,
6/17/2020 5:00,NORTHPORT___IC,23718,14.51,0.85,-6.65,1,,,
6/17/2020 6:00,BETHLEHEM___GRP,23843,13.04,0.62,-2.01,1,,,
6/17/2020 6:00,BETHLEHEM___GS1,323560,13.04,0.62,-2.01,1,,,
6/17/2020 6:00,BETHLEHEM___GS2,323561,13.04,0.62,-2.01,1,,,
6/17/2020 6:00,BETHLEHEM___GS3,323562,13.04,0.62,-2.01,1,,,
6/17/2020 6:00,CPV_VALLEY___CC1,323721,12.41,0.66,-1.35,1,,,
6/17/2020 6:00,CPV_VALLEY___CC2,323722,12.41,0.66,-1.35,1,,,
6/17/2020 6:00,INDIAN POINT___3,23531,12.77,0.84,-1.52,1,,,
6/17/2020 6:00,NIAGARA_115E_LBMP,323715,9.88,-0.77,-0.25,1,,,
6/17/2020 6:00,NIAGARA_115W_LBMP,323714,9.7,-0.93,-0.22,1,,,
6/17/2020 6:00,NIAGARA_230_LBMP,323716,9.97,-0.68,-0.24,1,,,
6/17/2020 6:00,NIAGARA____,23760,9.86,-0.78,-0.24,1,,,
6/17/2020 6:00,NINE_MILE_2,23744,10.25,-0.25,-0.1,1,,,
6/17/2020 6:00,NORTHPORT___1,23551,13.21,1.24,-1.57,1,,,
6/17/2020 6:00,NORTHPORT___2,23552,13.21,1.24,-1.57,1,,,
6/17/2020 6:00,NORTHPORT___3,23553,13.22,1.25,-1.57,1,,,
6/17/2020 6:00,NORTHPORT___4,23650,13.22,1.25,-1.57,1,,,
6/17/2020 6:00,NORTHPORT___IC,23718,13.21,1.24,-1.57,1,,,
6/17/2020 7:00,BETHLEHEM___GRP,23843,13.84,0.84,-0.02,1,,,
6/17/2020 7:00,BETHLEHEM___GS1,323560,13.84,0.84,-0.02,1,,,
6/17/2020 7:00,BETHLEHEM___GS2,323561,13.84,0.84,-0.02,1,,,
6/17/2020 7:00,BETHLEHEM___GS3,323562,13.84,0.84,-0.02,1,,,
6/17/2020 7:00,CPV_VALLEY___CC1,323721,13.78,0.8,0,1,,,
6/17/2020 7:00,CPV_VALLEY___CC2,323722,13.78,0.8,0,1,,,
6/17/2020 7:00,INDIAN POINT___3,23531,14.01,1.04,0,1,,,
6/17/2020 7:00,NIAGARA_115E_LBMP,323715,10.5,-0.74,1.73,1,,,
6/17/2020 7:00,NIAGARA_115W_LBMP,323714,10.31,-0.9,1.77,1,,,
6/17/2020 7:00,NIAGARA_230_LBMP,323716,10.59,-0.64,1.75,1,,,
6/17/2020 7:00,NIAGARA____,23760,10.5,-0.73,1.75,1,,,
6/17/2020 7:00,NINE_MILE_2,23744,12.69,-0.29,0,1,,,
6/17/2020 7:00,NORTHPORT___1,23551,14.51,1.52,-0.02,1,,,
6/17/2020 7:00,NORTHPORT___2,23552,14.51,1.52,-0.02,1,,,
6/17/2020 7:00,NORTHPORT___3,23553,14.56,1.57,-0.02,1,,,
6/17/2020 7:00,NORTHPORT___4,23650,14.56,1.57,-0.02,1,,,
6/17/2020 7:00,NORTHPORT___IC,23718,14.51,1.52,-0.02,1,,,
6/17/2020 8:00,BETHLEHEM___GRP,23843,14.21,0.88,-0.04,1,,,
6/17/2020 8:00,BETHLEHEM___GS1,323560,14.21,0.88,-0.04,1,,,
6/17/2020 8:00,BETHLEHEM___GS2,323561,14.21,0.88,-0.04,1,,,
6/17/2020 8:00,BETHLEHEM___GS3,323562,14.21,0.88,-0.04,1,,,
6/17/2020 8:00,CPV_VALLEY___CC1,323721,14.13,0.84,0,1,,,
6/17/2020 8:00,CPV_VALLEY___CC2,323722,14.13,0.84,0,1,,,
6/17/2020 8:00,INDIAN POINT___3,23531,14.38,1.09,0,1,,,
6/17/2020 8:00,NIAGARA_115E_LBMP,323715,9.02,-0.51,3.76,1,,,
6/17/2020 8:00,NIAGARA_115W_LBMP,323714,8.75,-0.77,3.76,1,,,
6/17/2020 8:00,NIAGARA_230_LBMP,323716,9.09,-0.45,3.74,1,,,
6/17/2020 8:00,NIAGARA____,23760,8.99,-0.55,3.76,1,,,
6/17/2020 8:00,NINE_MILE_2,23744,12.97,-0.32,0,1,,,
6/17/2020 8:00,NORTHPORT___1,23551,16.97,1.57,-2.11,1,,,
6/17/2020 8:00,NORTHPORT___2,23552,16.97,1.57,-2.11,1,,,
6/17/2020 8:00,NORTHPORT___3,23553,17.02,1.63,-2.1,1,,,
6/17/2020 8:00,NORTHPORT___4,23650,17.02,1.63,-2.1,1,,,
6/17/2020 8:00,NORTHPORT___IC,23718,16.97,1.57,-2.11,1,,,
6/17/2020 9:00,BETHLEHEM___GRP,23843,15,0.93,-0.05,1,,,
6/17/2020 9:00,BETHLEHEM___GS1,323560,15,0.93,-0.05,1,,,
6/17/2020 9:00,BETHLEHEM___GS2,323561,15,0.93,-0.05,1,,,
6/17/2020 9:00,BETHLEHEM___GS3,323562,15,0.93,-0.05,1,,,
6/17/2020 9:00,CPV_VALLEY___CC1,323721,14.89,0.87,0,1,,,
6/17/2020 9:00,CPV_VALLEY___CC2,323722,14.89,0.87,0,1,,,
6/17/2020 9:00,INDIAN POINT___3,23531,15.16,1.14,0,1,,,
6/17/2020 9:00,NIAGARA_115E_LBMP,323715,9.04,-0.42,4.57,1,,,
6/17/2020 9:00,NIAGARA_115W_LBMP,323714,8.76,-0.7,4.57,1,,,
6/17/2020 9:00,NIAGARA_230_LBMP,323716,9.11,-0.36,4.55,1,,,
6/17/2020 9:00,NIAGARA____,23760,8.99,-0.48,4.56,1,,,
6/17/2020 9:00,NINE_MILE_2,23744,13.7,-0.32,0,1,,,
6/17/2020 9:00,NORTHPORT___1,23551,16.89,1.64,-1.23,1,,,
6/17/2020 9:00,NORTHPORT___2,23552,16.89,1.64,-1.23,1,,,
6/17/2020 9:00,NORTHPORT___3,23553,16.97,1.72,-1.22,1,,,
6/17/2020 9:00,NORTHPORT___4,23650,16.97,1.72,-1.22,1,,,
6/17/2020 9:00,NORTHPORT___IC,23718,16.89,1.64,-1.23,1,,,
6/17/2020 10:00,BETHLEHEM___GRP,23843,15.63,0.93,-0.1,1,,,
6/17/2020 10:00,BETHLEHEM___GS1,323560,15.63,0.93,-0.1,1,,,
6/17/2020 10:00,BETHLEHEM___GS2,323561,15.63,0.93,-0.1,1,,,
6/17/2020 10:00,BETHLEHEM___GS3,323562,15.63,0.93,-0.1,1,,,
6/17/2020 10:00,CPV_VALLEY___CC1,323721,15.5,0.91,0,1,,,
6/17/2020 10:00,CPV_VALLEY___CC2,323722,15.5,0.91,0,1,,,
6/17/2020 10:00,INDIAN POINT___3,23531,15.76,1.17,0,1,,,
6/17/2020 10:00,NIAGARA_115E_LBMP,323715,8.14,-0.26,6.19,1,,,
6/17/2020 10:00,NIAGARA_115W_LBMP,323714,7.81,-0.58,6.19,1,,,
6/17/2020 10:00,NIAGARA_230_LBMP,323716,8.18,-0.23,6.17,1,,,
6/17/2020 10:00,NIAGARA____,23760,8.07,-0.34,6.18,1,,,
6/17/2020 10:00,NINE_MILE_2,23744,14.28,-0.31,0,1,,,
6/17/2020 10:00,NORTHPORT___1,23551,16.35,1.62,-0.14,1,,,
6/17/2020 10:00,NORTHPORT___2,23552,16.35,1.62,-0.14,1,,,
6/17/2020 10:00,NORTHPORT___3,23553,16.51,1.78,-0.14,1,,,
6/17/2020 10:00,NORTHPORT___4,23650,16.51,1.78,-0.14,1,,,
6/17/2020 10:00,NORTHPORT___IC,23718,16.35,1.62,-0.14,1,,,
6/17/2020 11:00,BETHLEHEM___GRP,23843,16.45,0.97,-0.12,1,,,
6/17/2020 11:00,BETHLEHEM___GS1,323560,16.45,0.97,-0.12,1,,,
6/17/2020 11:00,BETHLEHEM___GS2,323561,16.45,0.97,-0.12,1,,,
6/17/2020 11:00,BETHLEHEM___GS3,323562,16.45,0.97,-0.12,1,,,
6/17/2020 11:00,CPV_VALLEY___CC1,323721,16.33,0.97,0,1,,,
6/17/2020 11:00,CPV_VALLEY___CC2,323722,16.33,0.97,0,1,,,
6/17/2020 11:00,INDIAN POINT___3,23531,16.62,1.26,0,1,,,
6/17/2020 11:00,NIAGARA_115E_LBMP,323715,7.98,-0.31,7.08,1,,,
6/17/2020 11:00,NIAGARA_115W_LBMP,323714,7.65,-0.63,7.08,1,,,
6/17/2020 11:00,NIAGARA_230_LBMP,323716,8.03,-0.28,7.06,1,,,
6/17/2020 11:00,NIAGARA____,23760,7.92,-0.37,7.07,1,,,
6/17/2020 11:00,NINE_MILE_2,23744,15.05,-0.31,0,1,,,
6/17/2020 11:00,NORTHPORT___1,23551,17.28,1.75,-0.17,1,,,
6/17/2020 11:00,NORTHPORT___2,23552,17.28,1.75,-0.17,1,,,
6/17/2020 11:00,NORTHPORT___3,23553,17.47,1.94,-0.18,1,,,
6/17/2020 11:00,NORTHPORT___4,23650,17.47,1.94,-0.18,1,,,
6/17/2020 11:00,NORTHPORT___IC,23718,17.28,1.75,-0.17,1,,,
6/17/2020 12:00,BETHLEHEM___GRP,23843,16.64,0.53,-0.14,1,,,
6/17/2020 12:00,BETHLEHEM___GS1,323560,16.64,0.53,-0.14,1,,,
6/17/2020 12:00,BETHLEHEM___GS2,323561,16.64,0.53,-0.14,1,,,
6/17/2020 12:00,BETHLEHEM___GS3,323562,16.64,0.53,-0.14,1,,,
6/17/2020 12:00,CPV_VALLEY___CC1,323721,16.99,1.01,0,1,,,
6/17/2020 12:00,CPV_VALLEY___CC2,323722,16.99,1.01,0,1,,,
6/17/2020 12:00,INDIAN POINT___3,23531,17.29,1.31,0,1,,,
6/17/2020 12:00,NIAGARA_115E_LBMP,323715,8.26,0.05,7.77,1,,,
6/17/2020 12:00,NIAGARA_115W_LBMP,323714,7.91,-0.3,7.77,1,,,
6/17/2020 12:00,NIAGARA_230_LBMP,323716,8.29,0.06,7.75,1,,,
6/17/2020 12:00,NIAGARA____,23760,8.19,-0.03,7.76,1,,,
6/17/2020 12:00,NINE_MILE_2,23744,15.72,-0.26,0,1,,,
6/17/2020 12:00,NORTHPORT___1,23551,17.99,1.84,-0.17,1,,,
6/17/2020 12:00,NORTHPORT___2,23552,17.99,1.84,-0.17,1,,,
6/17/2020 12:00,NORTHPORT___3,23553,18.15,2,-0.18,1,,,
6/17/2020 12:00,NORTHPORT___4,23650,18.15,2,-0.18,1,,,
6/17/2020 12:00,NORTHPORT___IC,23718,17.99,1.84,-0.17,1,,,
6/17/2020 13:00,BETHLEHEM___GRP,23843,17.21,0.51,-0.17,1,,,
6/17/2020 13:00,BETHLEHEM___GS1,323560,17.21,0.51,-0.17,1,,,
6/17/2020 13:00,BETHLEHEM___GS2,323561,17.21,0.51,-0.17,1,,,
6/17/2020 13:00,BETHLEHEM___GS3,323562,17.21,0.51,-0.17,1,,,
6/17/2020 13:00,CPV_VALLEY___CC1,323721,17.57,1.04,0,1,,,
6/17/2020 13:00,CPV_VALLEY___CC2,323722,17.57,1.04,0,1,,,
6/17/2020 13:00,INDIAN POINT___3,23531,17.88,1.36,0,1,,,
6/17/2020 13:00,NIAGARA_115E_LBMP,323715,9.08,0.17,7.61,1,,,
6/17/2020 13:00,NIAGARA_115W_LBMP,323714,8.7,-0.22,7.61,1,,,
6/17/2020 13:00,NIAGARA_230_LBMP,323716,9.1,0.17,7.59,1,,,
6/17/2020 13:00,NIAGARA____,23760,8.99,0.07,7.6,1,,,
6/17/2020 13:00,NINE_MILE_2,23744,16.26,-0.27,0,1,,,
6/17/2020 13:00,NORTHPORT___1,23551,19.42,1.92,-0.97,1,,,
6/17/2020 13:00,NORTHPORT___2,23552,19.42,1.92,-0.97,1,,,
6/17/2020 13:00,NORTHPORT___3,23553,19.58,2.07,-0.98,1,,,
6/17/2020 13:00,NORTHPORT___4,23650,19.58,2.07,-0.98,1,,,
6/17/2020 13:00,NORTHPORT___IC,23718,19.42,1.92,-0.97,1,,,
6/17/2020 14:00,BETHLEHEM___GRP,23843,18.47,0.58,-0.2,1,,,
6/17/2020 14:00,BETHLEHEM___GS1,323560,18.47,0.58,-0.2,1,,,
6/17/2020 14:00,BETHLEHEM___GS2,323561,18.47,0.58,-0.2,1,,,
6/17/2020 14:00,BETHLEHEM___GS3,323562,18.47,0.58,-0.2,1,,,
6/17/2020 14:00,CPV_VALLEY___CC1,323721,18.85,1.17,0,1,,,
6/17/2020 14:00,CPV_VALLEY___CC2,323722,18.85,1.17,0,1,,,
6/17/2020 14:00,INDIAN POINT___3,23531,19.21,1.52,0,1,,,
6/17/2020 14:00,NIAGARA_115E_LBMP,323715,9.05,-0.14,8.5,1,,,
6/17/2020 14:00,NIAGARA_115W_LBMP,323714,8.68,-0.51,8.5,1,,,
6/17/2020 14:00,NIAGARA_230_LBMP,323716,9.11,-0.11,8.48,1,,,
6/17/2020 14:00,NIAGARA____,23760,8.99,-0.21,8.49,1,,,
6/17/2020 14:00,NINE_MILE_2,23744,17.39,-0.3,0,1,,,
6/17/2020 14:00,NORTHPORT___1,23551,19.77,1.95,-0.14,1,,,
6/17/2020 14:00,NORTHPORT___2,23552,19.77,1.95,-0.14,1,,,
6/17/2020 14:00,NORTHPORT___3,23553,20.09,2.26,-0.14,1,,,
6/17/2020 14:00,NORTHPORT___4,23650,20.09,2.26,-0.14,1,,,
6/17/2020 14:00,NORTHPORT___IC,23718,19.77,1.95,-0.14,1,,,
6/17/2020 15:00,BETHLEHEM___GRP,23843,19.55,0.6,-0.23,1,,,
6/17/2020 15:00,BETHLEHEM___GS1,323560,19.55,0.6,-0.23,1,,,
6/17/2020 15:00,BETHLEHEM___GS2,323561,19.55,0.6,-0.23,1,,,
6/17/2020 15:00,BETHLEHEM___GS3,323562,19.55,0.6,-0.23,1,,,
6/17/2020 15:00,CPV_VALLEY___CC1,323721,19.86,1.14,0,1,,,
6/17/2020 15:00,CPV_VALLEY___CC2,323722,19.86,1.14,0,1,,,
6/17/2020 15:00,INDIAN POINT___3,23531,20.19,1.48,0,1,,,
6/17/2020 15:00,NIAGARA_115E_LBMP,323715,9.73,-0.06,8.93,1,,,
6/17/2020 15:00,NIAGARA_115W_LBMP,323714,9.32,-0.47,8.93,1,,,
6/17/2020 15:00,NIAGARA_230_LBMP,323716,9.79,-0.02,8.91,1,,,
6/17/2020 15:00,NIAGARA____,23760,9.67,-0.13,8.92,1,,,
6/17/2020 15:00,NINE_MILE_2,23744,18.43,-0.28,0,1,,,
6/17/2020 15:00,NORTHPORT___1,23551,20.63,1.91,0,1,,,
6/17/2020 15:00,NORTHPORT___2,23552,20.63,1.91,0,1,,,
6/17/2020 15:00,NORTHPORT___3,23553,20.91,2.19,-0.01,1,,,
6/17/2020 15:00,NORTHPORT___4,23650,20.91,2.19,-0.01,1,,,
6/17/2020 15:00,NORTHPORT___IC,23718,20.63,1.91,0,1,,,
6/17/2020 16:00,BETHLEHEM___GRP,23843,21.59,0.7,-0.29,1,,,
6/17/2020 16:00,BETHLEHEM___GS1,323560,21.59,0.7,-0.29,1,,,
6/17/2020 16:00,BETHLEHEM___GS2,323561,21.59,0.7,-0.29,1,,,
6/17/2020 16:00,BETHLEHEM___GS3,323562,21.59,0.7,-0.29,1,,,
6/17/2020 16:00,CPV_VALLEY___CC1,323721,21.83,1.24,0,1,,,
6/17/2020 16:00,CPV_VALLEY___CC2,323722,21.83,1.24,0,1,,,
6/17/2020 16:00,INDIAN POINT___3,23531,22.18,1.59,0,1,,,
6/17/2020 16:00,NIAGARA_115E_LBMP,323715,11.67,-0.31,8.62,1,,,
6/17/2020 16:00,NIAGARA_115W_LBMP,323714,11.23,-0.74,8.62,1,,,
6/17/2020 16:00,NIAGARA_230_LBMP,323716,11.73,-0.27,8.6,1,,,
6/17/2020 16:00,NIAGARA____,23760,11.62,-0.37,8.61,1,,,
6/17/2020 16:00,NINE_MILE_2,23744,20.29,-0.31,0,1,,,
6/17/2020 16:00,NORTHPORT___1,23551,22.7,2.08,-0.03,1,,,
6/17/2020 16:00,NORTHPORT___2,23552,22.7,2.08,-0.03,1,,,
6/17/2020 16:00,NORTHPORT___3,23553,23.04,2.41,-0.04,1,,,
6/17/2020 16:00,NORTHPORT___4,23650,23.04,2.41,-0.04,1,,,
6/17/2020 16:00,NORTHPORT___IC,23718,22.7,2.08,-0.03,1,,,
6/17/2020 17:00,BETHLEHEM___GRP,23843,23.14,0.78,-0.2,1,,,
6/17/2020 17:00,BETHLEHEM___GS1,323560,23.14,0.78,-0.2,1,,,
6/17/2020 17:00,BETHLEHEM___GS2,323561,23.14,0.78,-0.2,1,,,
