scenario_id,interface_name,model_flow_mw,previous_operator_model_flow_mw,campaign_role,vintage,electrical_baseline_qualified,internal_interface_targets_used,actual_flow_mw,target_flow_mw,target_coverage_qualified,backward_hold_mean_mw,linear_mean_mw,duplicate_lower_hour_mean_mw,duplicate_upper_hour_mean_mw,scale_factor_gamma,residual_mw,absolute_residual_mw,previous_operator_absolute_residual_mw,normalized_absolute_error_floor100,observation_scale_residual_mw,used_in_prior,used_in_optimizer,exact_public_operator,methodology_freeze_sha256
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Dysinger_East,-140.959172087926,-124.313452147434,revisited_diagnostic,2025,1,0,159.45216666666664,56.72648916436987,True,192.6508333333333,176.05149999999998,159.45216666666664,159.45216666666664,0.355758660106238,-197.68566125229586,197.68566125229586,181.0399413118039,1.9768566125229585,-555.6735040357478,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,West_Central,-504.71098971813,-488.065269777638,revisited_diagnostic,2025,1,0,-842.9725,-299.8947671064057,True,-817.6861666666666,-830.3293333333332,-842.9725,-842.9725,0.355758660106238,-204.8162226117243,204.8162226117243,188.17050267123227,0.682960308337269,-575.7167585198384,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Moses_South,824.36946093777,824.36946093777,revisited_diagnostic,2025,1,0,2087.128166666667,742.5139200433224,True,2069.3948333333333,2078.2615,2087.128166666667,2087.128166666667,0.355758660106238,81.85554089444759,81.85554089444759,81.85554089444759,0.11024108597138714,230.08727565480365,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Central_East,891.88962409636,891.88962409636,revisited_diagnostic,2025,1,0,2560.8843333333334,911.0567791137232,True,2578.164,2569.5241666666666,2560.8843333333334,2560.8843333333334,0.355758660106238,-19.167155017363257,19.167155017363257,19.167155017363257,0.021038375935261776,-53.87684733138889,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Total_East_proxy,1077.27426673629,1684.68705817786,revisited_diagnostic,2025,1,0,3091.968333333333,1099.9945113575843,True,3090.8641666666667,3091.41625,3091.968333333333,3091.968333333333,0.355758660106238,-22.72024462129434,22.72024462129434,584.6925468202758,0.02065487089863168,-63.86420674765734,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,UPNY_ConEd,1896.8896216091,1896.8896216091,revisited_diagnostic,2025,1,0,5411.618,1925.2299686868,True,5392.086833333334,5401.852416666668,5411.618,5411.618,0.355758660106238,-28.340347077700017,28.340347077700017,28.340347077700017,0.01472049964868923,-79.66172086784033,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,Dunwoodie_South,1174.72153158597,1174.72153158597,revisited_diagnostic,2025,1,0,2911.5651666666668,1035.814522505329,True,2897.8616666666667,2904.7134166666665,2911.5651666666668,2911.5651666666668,0.355758660106238,138.90700908064105,138.90700908064105,138.90700908064105,0.13410413357081158,390.45292401078893,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Dysinger_East,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,West_Central,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Moses_South,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Central_East,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Total_East_proxy,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,UPNY_ConEd,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,Dunwoodie_South,,,revisited_diagnostic,2025,0,0,,,False,,,,,0.355758660106238,,,,,,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,Dysinger_East,-277.03432665968,-222.69505394431,revisited_diagnostic,2025,1,0,-491.9666666666666,-175.02140215026554,True,-490.7125,-491.3395833333333,-491.9666666666666,-491.9666666666666,0.355758660106238,-102.01292450941446,102.01292450941446,47.673651794044446,0.5828597146183913,-286.7475509350945,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,West_Central,-649.00032443097,-594.661051715599,revisited_diagnostic,2025,1,0,-1516.4983333333332,-539.5074151200098,True,-1524.0266666666666,-1520.2625,-1516.4983333333332,-1516.4983333333332,0.355758660106238,-109.49290931096016,109.49290931096016,55.153636595589205,0.20294977648565626,-307.77299779087025,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,Moses_South,-51.8409133522896,-51.8409133522896,revisited_diagnostic,2025,1,0,-501.5208333333333,-178.4203796820306,True,-466.97833333333335,-484.2495833333333,-501.5208333333333,-501.5208333333333,0.355758660106238,126.57946632974102,126.57946632974102,126.57946632974102,0.7094451124659797,355.80150400819866,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,Central_East,-160.661920062839,-160.661920062839,revisited_diagnostic,2025,1,0,79.65916666666666,28.339438398512836,True,102.60416666666669,91.13166666666666,79.65916666666666,79.65916666666666,0.355758660106238,-189.00135846135183,189.00135846135183,189.00135846135183,1.8900135846135182,-531.2628465738867,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,Total_East_proxy,-164.941388771651,607.74205329102,revisited_diagnostic,2025,1,0,-660.4675,-234.9670328437168,True,-645.215,-652.84125,-660.4675,-660.4675,0.355758660106238,70.0256440720658,70.0256440720658,842.7090861347368,0.29802327256114197,196.83468577027605,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,UPNY_ConEd,995.331570418089,995.331570418089,revisited_diagnostic,2025,1,0,2715.4308333333333,966.038034877832,True,2714.911666666667,2715.17125,2715.4308333333333,2715.4308333333333,0.355758660106238,29.293535540256926,29.293535540256926,29.293535540256926,0.0303233770127503,82.3410329112134,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,Dunwoodie_South,665.118107408945,665.118107408945,revisited_diagnostic,2025,1,0,1587.0308333333332,564.599962813953,True,1573.2258333333334,1580.128333333333,1587.0308333333332,1587.0308333333332,0.355758660106238,100.51814459499201,100.51814459499201,100.51814459499201,0.17803427420365375,282.5458825513197,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,Dysinger_East,501.952999781845,439.469236888147,calendar_selected_unseen_validation,2025,1,0,1688.4758333333334,600.6899000884304,True,1697.4258333333332,1692.950833333333,1688.4758333333334,1688.4758333333334,0.355758660106238,-98.73690030658537,98.73690030658537,161.22066320028335,0.16437249950773244,-277.53899308340146,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,West_Central,229.503769451135,167.020006557437,calendar_selected_unseen_validation,2025,1,0,932.1283333333332,331.61272691372744,True,941.8375,936.9829166666668,932.1283333333332,932.1283333333332,0.355758660106238,-102.10895746259243,102.10895746259243,164.59272035629044,0.30791628057495257,-287.0174894185296,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,Moses_South,657.961465597189,657.961465597189,calendar_selected_unseen_validation,2025,1,0,1597.7925,568.4285189277963,True,1596.7,1597.24625,1597.7925,1597.7925,0.355758660106238,89.53294666939269,89.53294666939269,89.53294666939269,0.1575095965245992,251.66765200503065,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,Central_East,1206.07979798843,1206.07979798843,calendar_selected_unseen_validation,2025,1,0,3108.8525,1106.0011998679283,True,3118.81,3113.83125,3108.8525,3108.8525,0.355758660106238,100.07859812050174,100.07859812050174,100.07859812050174,0.09048688024249205,281.31036385907197,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,Total_East_proxy,1609.87139527423,1436.0416714027,calendar_selected_unseen_validation,2025,1,0,5340.149166666667,1899.804312300777,True,5327.508333333333,5333.82875,5340.149166666667,5340.149166666667,0.355758660106238,-289.9329170265469,289.9329170265469,463.7626408980768,0.15261199016619809,-814.9707921093642,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,UPNY_ConEd,1474.62048835529,1474.62048835529,calendar_selected_unseen_validation,2025,1,0,3972.9408333333336,1413.4081075480274,True,3984.1091666666666,3978.525,3972.9408333333336,3972.9408333333336,0.355758660106238,61.21238080726266,61.21238080726266,61.21238080726266,0.04330835551343593,172.06153404384642,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,Dunwoodie_South,990.749190044969,990.749190044969,calendar_selected_unseen_validation,2025,1,0,2233.523333333333,794.5952683826852,True,2232.26,2232.891666666667,2233.523333333333,2233.523333333333,0.355758660106238,196.1539216622839,196.1539216622839,196.1539216622839,0.24686016827350923,551.367945909476,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,Dysinger_East,276.777081990061,228.235756988466,calendar_selected_unseen_validation,2025,1,0,377.2116666666666,134.1963171097742,True,376.7216666666667,376.9666666666666,377.2116666666666,377.2116666666666,0.355758660106238,142.58076488028678,142.58076488028678,94.03943987869178,1.0624789707429452,400.7794633522309,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,West_Central,196.651464611213,148.110139609618,calendar_selected_unseen_validation,2025,1,0,174.4888333333333,62.075913550167336,True,161.66466666666665,168.07674999999998,174.4888333333333,174.4888333333333,0.355758660106238,134.57555106104564,134.57555106104564,86.03422605945065,1.3457555106104564,378.27765322946226,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,Moses_South,70.2255221452115,70.2255221452115,calendar_selected_unseen_validation,2025,1,0,-173.3295,-61.66347067688418,True,-195.78716666666665,-184.5583333333333,-173.3295,-173.3295,0.355758660106238,131.88899282209567,131.88899282209567,131.88899282209567,1.3188899282209567,370.72602191246864,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,Central_East,1011.31408057684,1011.31408057684,calendar_selected_unseen_validation,2025,1,0,1847.166,657.1453011537993,True,1851.7948333333327,1849.4804166666668,1847.166,1847.166,0.355758660106238,354.16877942304063,354.16877942304063,354.16877942304063,0.5389504859902368,995.5310134046417,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,Total_East_proxy,1346.97673104247,1536.16656432153,calendar_selected_unseen_validation,2025,1,0,3389.94,1206.0005122405405,True,3390.047833333333,3389.9939166666663,3389.94,3389.94,0.355758660106238,140.97621880192946,140.97621880192946,330.1660520809894,0.11689565416520431,396.2692538807927,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,UPNY_ConEd,1498.91379748235,1498.91379748235,calendar_selected_unseen_validation,2025,1,0,3723.8755,1324.8009582824473,True,3719.4075,3721.6415,3723.8755,3723.8755,0.355758660106238,174.11283919990274,174.11283919990274,174.11283919990274,0.13142565916138318,489.4127922224254,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,Dunwoodie_South,1134.09755101255,1134.09755101255,calendar_selected_unseen_validation,2025,1,0,2576.3045,916.5426369456716,True,2570.7095,2573.5070000000005,2576.3045,2576.3045,0.355758660106238,217.55491406687838,217.55491406687838,217.55491406687838,0.23736475020067618,611.523874083378,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,Dysinger_East,-107.352405052842,-58.3035734793749,calendar_selected_unseen_validation,2025,1,0,275.4940833333333,98.00940595386294,True,294.47025,284.98216666666667,272.92733333333337,278.06083333333333,0.355758660106238,-205.36181100670495,205.36181100670495,156.31297943323784,2.0536181100670494,-577.2503498449736,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,West_Central,-477.873093049219,-428.824261475752,calendar_selected_unseen_validation,2025,1,0,-724.1344999999999,-257.6171194567005,True,-708.5633333333334,-716.3489166666667,-726.7339999999999,-721.535,0.355758660106238,-220.2559735925185,220.2559735925185,171.2071420190515,0.8549741339279995,-619.1162669848846,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,Moses_South,395.51197147488,395.51197147488,calendar_selected_unseen_validation,2025,1,0,917.111,326.27018052869204,True,922.8566666666668,919.9838333333332,916.3945,917.8275,0.355758660106238,69.24179094618796,69.24179094618796,69.24179094618796,0.21222224732271808,194.6313574643853,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,Central_East,361.430410612576,361.430410612576,calendar_selected_unseen_validation,2025,1,0,1474.28275,524.4888557577399,True,1475.5515833333332,1474.9171666666666,1474.1855,1474.38,0.355758660106238,-163.0584451451639,163.0584451451639,163.0584451451639,0.31089019977286264,-458.3400586691853,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,Total_East_proxy,540.821296140733,1011.76888531222,calendar_selected_unseen_validation,2025,1,0,2637.074416666667,938.1620610737726,True,2621.608083333333,2629.34125,2635.8616666666667,2638.287166666667,0.355758660106238,-397.3407649330396,397.3407649330396,73.60682423844742,0.4235310522771125,-1116.8829026238861,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,UPNY_ConEd,1228.84046168564,1228.84046168564,calendar_selected_unseen_validation,2025,1,0,3802.69475,1352.8415890530257,True,3789.39675,3796.04575,3801.5345,3803.855,0.355758660106238,-124.0011273673856,124.0011273673856,124.0011273673856,0.0916597540841312,-348.5540656420167,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,Dunwoodie_South,753.217576950801,753.217576950801,calendar_selected_unseen_validation,2025,1,0,1976.2185833333333,703.0568752837146,True,1978.4154166666667,1977.317,1975.1278333333332,1977.3093333333327,0.355758660106238,50.160701667086414,50.160701667086414,50.160701667086414,0.07134657725499712,140.99643182855263,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,Dysinger_East,269.542264249057,258.298245818263,calendar_selected_unseen_validation,2025,1,0,412.1666666666667,146.63186107378775,True,412.9066666666667,412.5366666666667,412.1666666666667,412.1666666666667,0.355758660106238,122.91040317526924,122.91040317526924,111.66638474447527,0.8382243959477439,345.4881551964617,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,West_Central,-0.271205722364325,-11.5152241531585,calendar_selected_unseen_validation,2025,1,0,-251.45166666666665,-89.45610801481372,True,-252.23,-251.8408333333333,-251.45166666666665,-251.45166666666665,0.355758660106238,89.1849022924494,89.1849022924494,77.94088386165522,0.891849022924494,250.68933603982165,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,Moses_South,-164.300428723367,-164.300428723367,calendar_selected_unseen_validation,2025,1,0,-190.41,-67.74000647082877,True,-147.38666666666666,-168.89833333333334,-190.41,-190.41,0.355758660106238,-96.56042225253822,96.56042225253822,96.56042225253822,0.9656042225253821,-271.4211432652208,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,Central_East,243.412878251833,243.412878251833,calendar_selected_unseen_validation,2025,1,0,1164.934166666667,414.4354182453103,True,1196.3725,1180.6533333333334,1164.934166666667,1164.934166666667,0.355758660106238,-171.0225399934773,171.0225399934773,171.0225399934773,0.41266390965708094,-480.72628770978025,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,Total_East_proxy,470.685401517622,709.049038220023,calendar_selected_unseen_validation,2025,1,0,2529.295833333333,899.8188966789573,True,2568.84,2549.067916666666,2529.295833333333,2529.295833333333,0.355758660106238,-429.13349516133536,429.13349516133536,190.76985845893432,0.4769109614669985,-1206.2489077094733,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,UPNY_ConEd,1020.79845078586,1020.79845078586,calendar_selected_unseen_validation,2025,1,0,2517.8366666666666,895.7421988996899,True,2544.5275,2531.182083333333,2517.8366666666666,2517.8366666666666,0.355758660106238,125.05625188617012,125.05625188617012,125.05625188617012,0.13961187944453937,351.5199091677075,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,Dunwoodie_South,731.53617979126,731.53617979126,calendar_selected_unseen_validation,2025,1,0,1521.2491666666667,541.1975652210646,True,1542.4191666666666,1531.834166666667,1521.2491666666667,1521.2491666666667,0.355758660106238,190.33861457019543,190.33861457019543,190.33861457019543,0.3516989484098053,535.0217321859594,False,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
