scenario_id,vintage,timestamp_local_requested,timestamp_utc_requested,scale_factor_gamma,fuel_category,source_timestamp,source_time_zone,source_generation_mw,source_csv_line,source_id,source_sha256
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:20:00,EDT,5258.0,1327,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:25:00,EDT,5258.0,1334,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:30:00,EDT,5254.0,1341,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:35:00,EDT,5256.0,1348,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:40:00,EDT,5258.0,1355,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:45:00,EDT,5257.0,1362,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:50:00,EDT,5257.0,1369,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 15:55:00,EDT,5256.0,1376,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:00:00,EDT,5255.0,1383,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:05:00,EDT,5256.0,1390,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:10:00,EDT,5257.0,1397,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:15:00,EDT,5258.0,1404,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:20:00,EDT,5258.0,1411,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:25:00,EDT,5257.0,1418,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:30:00,EDT,5258.0,1425,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:35:00,EDT,5255.0,1432,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:40:00,EDT,5255.0,1439,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:45:00,EDT,5255.0,1446,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:50:00,EDT,5254.0,1453,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 16:55:00,EDT,5254.0,1460,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 17:00:00,EDT,5255.0,1467,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 17:05:00,EDT,5253.0,1474,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Nuclear,2019-07-17 17:10:00,EDT,5253.0,1481,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 14:50:00,EDT,1063.0,1286,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 14:55:00,EDT,1068.0,1293,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:00:00,EDT,1075.0,1300,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:05:00,EDT,1085.0,1307,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:10:00,EDT,1090.0,1314,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:15:00,EDT,1072.0,1321,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:20:00,EDT,1071.0,1328,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:25:00,EDT,1073.0,1335,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:30:00,EDT,1071.0,1342,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:35:00,EDT,1071.0,1349,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:40:00,EDT,1070.0,1356,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:45:00,EDT,1080.0,1363,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:50:00,EDT,1081.0,1370,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 15:55:00,EDT,1081.0,1377,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:00:00,EDT,1080.0,1384,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:05:00,EDT,1081.0,1391,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:10:00,EDT,1081.0,1398,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:15:00,EDT,1081.0,1405,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:20:00,EDT,1049.0,1412,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:25:00,EDT,1040.0,1419,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:30:00,EDT,1061.0,1426,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:35:00,EDT,1122.0,1433,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:40:00,EDT,1127.0,1440,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:45:00,EDT,1128.0,1447,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:50:00,EDT,1129.0,1454,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 16:55:00,EDT,1146.0,1461,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 17:00:00,EDT,1178.0,1468,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 17:05:00,EDT,1199.0,1475,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Fossil Fuels,2019-07-17 17:10:00,EDT,1199.0,1482,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 14:50:00,EDT,289.0,1287,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 14:55:00,EDT,294.0,1294,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:00:00,EDT,296.0,1301,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:05:00,EDT,295.0,1308,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:10:00,EDT,288.0,1315,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:15:00,EDT,286.0,1322,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:20:00,EDT,284.0,1329,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:25:00,EDT,282.0,1336,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:30:00,EDT,283.0,1343,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:35:00,EDT,287.0,1350,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:40:00,EDT,288.0,1357,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:45:00,EDT,289.0,1364,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:50:00,EDT,289.0,1371,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 15:55:00,EDT,284.0,1378,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:00:00,EDT,284.0,1385,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:05:00,EDT,282.0,1392,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:10:00,EDT,281.0,1399,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:15:00,EDT,280.0,1406,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:20:00,EDT,276.0,1413,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:25:00,EDT,275.0,1420,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:30:00,EDT,275.0,1427,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:35:00,EDT,275.0,1434,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:40:00,EDT,274.0,1441,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:45:00,EDT,273.0,1448,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:50:00,EDT,275.0,1455,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 16:55:00,EDT,275.0,1462,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 17:00:00,EDT,274.0,1469,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 17:05:00,EDT,271.0,1476,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Other Renewables,2019-07-17 17:10:00,EDT,272.0,1483,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 14:50:00,EDT,133.0,1288,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 14:55:00,EDT,122.0,1295,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:00:00,EDT,111.0,1302,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:05:00,EDT,119.0,1309,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:10:00,EDT,133.0,1316,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:15:00,EDT,136.0,1323,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:20:00,EDT,143.0,1330,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:25:00,EDT,133.0,1337,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,Wind,2019-07-17 15:30:00,EDT,117.0,1344,NYISO:P63:20190717,4ea07e4602b7b008c991cf0e6c1baf7d03b81b046a853a86f4039897b29e9614
