SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
1931,NY,Freeport Power Plant No. 2,2679,5,CT5,50,Pipeline Natural Gas,40.6447,-73.5683,OPR,2004-03-04T00:00:00,0,5,CT5,NY,Plant No 2 Freeport,2679,CT5,60.5,,GT,NG,40.6447,-73.5683,0,0,2679,,,CT5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
1932,NY,Freeport Power Plant No. 2,2679,CT3,3,18.2,Diesel Oil,40.6447,-73.5683,OPR,1972-01-01T00:00:00,0,CT3,3,NY,Plant No 2 Freeport,2679,3,18.1,,GT,DFO,40.6447,-73.5683,0,0,2679,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
1933,NY,S A Carlson,2682,10,5,30.5,Pipeline Natural Gas,42.0917,-79.2417,OPR,1950-12-01T00:00:00,0,10,5,NY,S A Carlson,2682,5,24.5,10,ST,NG,42.0933,-79.2478,0,0,2682,10,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1934,NY,S A Carlson,2682,10,6,27.2,Pipeline Natural Gas,42.0917,-79.2417,OPR,1950-12-01T00:00:00,0,10,6,NY,S A Carlson,2682,6,24.5,10,ST,NG,42.0933,-79.2478,0,0,2682,10,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1935,NY,S A Carlson,2682,11,5,30.5,Coal,42.0917,-79.2417,RET,2012-12-31T00:00:00,2012,11,5,NY,S A Carlson,2682,5,24.5,11,ST,NG,42.0933,-79.2478,0,0,2682,11,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1936,NY,S A Carlson,2682,11,6,27.2,Coal,42.0917,-79.2417,RET,2012-12-31T00:00:00,2012,11,6,NY,S A Carlson,2682,6,24.5,11,ST,NG,42.0933,-79.2478,0,0,2682,11,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1937,NY,S A Carlson,2682,12,5,30.5,Coal,42.0917,-79.2417,RET,2013-12-31T00:00:00,2013,12,5,NY,S A Carlson,2682,5,24.5,12,ST,NG,42.0933,-79.2478,0,0,2682,12,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1938,NY,S A Carlson,2682,12,6,27.2,Coal,42.0917,-79.2417,RET,2013-12-31T00:00:00,2013,12,6,NY,S A Carlson,2682,6,24.5,12,ST,NG,42.0933,-79.2478,0,0,2682,12,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1939,NY,S A Carlson,2682,20,5,30.5,Pipeline Natural Gas,42.0917,-79.2417,OPR,2001-11-03T00:00:00,0,20,5,NY,S A Carlson,2682,5,24.5,,ST,NG,42.0933,-79.2478,0,0,2682,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
1940,NY,S A Carlson,2682,20,6,27.2,Pipeline Natural Gas,42.0917,-79.2417,OPR,2001-11-03T00:00:00,0,20,6,NY,S A Carlson,2682,6,24.5,,ST,NG,42.0933,-79.2478,0,0,2682,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
1941,NY,S A Carlson,2682,20,7,47.3,Pipeline Natural Gas,42.0917,-79.2417,OPR,2001-11-03T00:00:00,0,20,7,NY,S A Carlson,2682,7,47.3,,GT,NG,42.0933,-79.2478,0,0,2682,,,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
1942,NY,S A Carlson,2682,9,5,30.5,Pipeline Natural Gas,42.0917,-79.2417,OPR,1950-12-01T00:00:00,0,9,5,NY,S A Carlson,2682,5,24.5,9,ST,NG,42.0933,-79.2478,0,0,2682,9,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
1943,NY,S A Carlson,2682,9,6,27.2,Pipeline Natural Gas,42.0917,-79.2417,OPR,1950-12-01T00:00:00,0,9,6,NY,S A Carlson,2682,6,24.5,9,ST,NG,42.0933,-79.2478,0,0,2682,9,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3012,NY,Somerset Operating Company  (Kintigh),6082,1,1,655.1,Coal,43.3561,-78.6039,OPR,1984-08-17T00:00:00,0,1,1,NY,Somerset Operating Co LLC,6082,1,655.1,1,ST,BIT,43.358889,-78.604722,0,0,6082,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3232,NY,Wading River Facility,7146,UGT007,1,79.5,Diesel Oil,40.9569,-72.8774,OPR,1989-07-01T00:00:00,0,UGT007,1,NY,Wading River,7146,1,79.5,,GT,DFO,40.956932,-72.877411,0,0,7146,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3233,NY,Wading River Facility,7146,UGT008,2,79.5,Diesel Oil,40.9569,-72.8774,OPR,1989-07-01T00:00:00,0,UGT008,2,NY,Wading River,7146,02,79.5,,GT,DFO,40.956932,-72.877411,0,0,7146,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1c: Modify IDs; convert to numeric,
3234,NY,Wading River Facility,7146,UGT009,3,79.5,Diesel Oil,40.9569,-72.8774,OPR,1989-07-01T00:00:00,0,UGT009,3,NY,Wading River,7146,03,79.5,,GT,DFO,40.956932,-72.877411,0,0,7146,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1c: Modify IDs; convert to numeric,
3235,NY,Wading River Facility,7146,UGT013,GT1,52.9,Diesel Oil,40.9569,-72.8774,OPR,1971-07-01T00:00:00,0,UGT013,GT1,NY,Shoreham,2518,GT1,52.9,,GT,DFO,40.96159,-72.864976,0,1,7146,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3236,NY,Wading River Facility,7146,UGT014,GT2,18.6,Diesel Oil,40.9569,-72.8774,OPR,1984-07-01T00:00:00,0,UGT014,GT2,NY,Shoreham,2518,GT2,18.6,,GT,DFO,40.96159,-72.864976,0,1,7146,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3348,NY,Richard M Flynn (Holtsville),7314,001,NA1,108,Pipeline Natural Gas,40.8153,-73.0644,OPR,1994-03-05T00:00:00,0,001,NA1,NY,Richard M Flynn,7314,NA1,108,,CT,NG,40.8158,-73.064,0,0,7314,,,NA1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3349,NY,Richard M Flynn (Holtsville),7314,001,NA2,56,Pipeline Natural Gas,40.8153,-73.0644,OPR,1994-03-05T00:00:00,0,001,NA2,NY,Richard M Flynn,7314,NA2,56,EIA01,CA,NG,40.8158,-73.064,0,0,7314,1,2,NA2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
3575,NY,Glenwood Landing Energy Center,7869,UGT011,GT1,16,Diesel Oil,40.8275,-73.6478,OPR,1967-06-01T00:00:00,0,UGT011,GT1,NY,Glenwood Landing,7869,GT1,16,,GT,DFO,40.8275,-73.6478,0,0,7869,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3576,NY,Glenwood Landing Energy Center,7869,UGT012,GT4,45,Pipeline Natural Gas,40.8275,-73.6478,OPR,2002-06-01T00:00:00,0,UGT012,GT4,NY,Glenwood Landing,7869,GT4,53,,GT,NG,40.8275,-73.6478,0,0,7869,,,GT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3577,NY,Glenwood Landing Energy Center,7869,UGT013,GT5,45,Pipeline Natural Gas,40.8275,-73.6478,OPR,2002-06-01T00:00:00,0,UGT013,GT5,NY,Glenwood Landing,7869,GT5,53,,GT,NG,40.8275,-73.6478,0,0,7869,,,GT5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3635,NY,Vernon Boulevard,7909,VB01,VB01,47,Pipeline Natural Gas,40.7539,-73.9506,OPR,2001-06-19T00:00:00,0,VB01,VB01,NY,Vernon Boulevard,7909,VG03,47,,GT,NG,40.7537,-73.9508,0,0,7909,,,,Manual Match,Manual Match
3636,NY,Vernon Boulevard,7909,VB02,VB02,47,Pipeline Natural Gas,40.7539,-73.9506,OPR,2001-06-14T00:00:00,0,VB02,VB02,NY,Vernon Boulevard,7909,VG02,47,,GT,NG,40.7537,-73.9508,0,0,7909,,,,Manual Match,Manual Match
3637,NY,23rd and 3rd,7910,2301,1,47,Pipeline Natural Gas,40.663,-74,OPR,2001-06-27T00:00:00,0,2301,1,NY,Joseph J Seymour Power Project,7910,1,47,,GT,NG,40.6631,-74,0,0,7910,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3638,NY,23rd and 3rd,7910,2302,2,47,Pipeline Natural Gas,40.663,-74,OPR,2001-06-24T00:00:00,0,2302,2,NY,Joseph J Seymour Power Project,7910,2,47,,GT,NG,40.6631,-74,0,0,7910,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3639,NY,Brentwood,7912,BW01,1,47,Pipeline Natural Gas,40.787,-73.2933,OPR,2001-06-27T00:00:00,0,BW01,1,NY,Brentwood,7912,1,47,,GT,NG,40.787062,-73.293412,0,0,7912,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3640,NY,Hell Gate,7913,HG01,HG01,47,Pipeline Natural Gas,40.7988,-73.9093,OPR,2001-06-01T00:00:00,0,HG01,HG01,NY,Hell Gate,7913,HG01,47,,GT,NG,40.799,-73.9094,0,0,7913,,,HG01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3641,NY,Hell Gate,7913,HG02,HG02,47,Pipeline Natural Gas,40.7988,-73.9093,OPR,2001-06-07T00:00:00,0,HG02,HG02,NY,Hell Gate,7913,HG02,47,,GT,NG,40.799,-73.9094,0,0,7913,,,HG02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3642,NY,Harlem River Yard,7914,HR01,HR01,47,Pipeline Natural Gas,40.7989,-73.9147,OPR,2001-06-17T00:00:00,0,HR01,HR01,NY,Harlem River Yard,7914,HR01,47,,GT,NG,40.7991,-73.9156,0,0,7914,,,HR01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3643,NY,Harlem River Yard,7914,HR02,HR02,47,Pipeline Natural Gas,40.7989,-73.9147,OPR,2001-06-11T00:00:00,0,HR02,HR02,NY,Harlem River Yard,7914,HR02,47,,GT,NG,40.7991,-73.9156,0,0,7914,,,HR02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3644,NY,North 1st,7915,NO1,N01,47,Pipeline Natural Gas,40.7168,-73.9665,OPR,2001-08-07T00:00:00,0,NO1,N01,NY,North 1st,7915,N01,47,,GT,NG,40.7171,-73.9664,0,0,7915,,,N01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3738,NY,Roseton Generating LLC,8006,1,1,621,Residual Oil,41.5711,-73.9739,OPR,1974-12-01T00:00:00,0,1,1,NY,Roseton Generating Facility,8006,1,621,1,ST,NG,41.573783,-73.966269,0,0,8006,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3739,NY,Roseton Generating LLC,8006,2,2,621,Residual Oil,41.5711,-73.9739,OPR,1974-09-01T00:00:00,0,2,2,NY,Roseton Generating Facility,8006,2,621,2,ST,NG,41.573783,-73.966269,0,0,8006,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3740,NY,Holtsville Facility,8007,U00001,1,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00001,1,NY,Holtsville,8007,1,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3741,NY,Holtsville Facility,8007,U00002,1,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00002,1,NY,Holtsville,8007,1,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3742,NY,Holtsville Facility,8007,U00003,2,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00003,2,NY,Holtsville,8007,2,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3743,NY,Holtsville Facility,8007,U00004,2,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00004,2,NY,Holtsville,8007,2,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3744,NY,Holtsville Facility,8007,U00005,3,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00005,3,NY,Holtsville,8007,3,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3745,NY,Holtsville Facility,8007,U00006,3,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00006,3,NY,Holtsville,8007,3,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3746,NY,Holtsville Facility,8007,U00007,4,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00007,4,NY,Holtsville,8007,4,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3747,NY,Holtsville Facility,8007,U00008,4,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00008,4,NY,Holtsville,8007,4,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3748,NY,Holtsville Facility,8007,U00009,5,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00009,5,NY,Holtsville,8007,5,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3749,NY,Holtsville Facility,8007,U00010,5,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00010,5,NY,Holtsville,8007,5,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3750,NY,Holtsville Facility,8007,U00011,6,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00011,6,NY,Holtsville,8007,6,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3751,NY,Holtsville Facility,8007,U00012,6,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00012,6,NY,Holtsville,8007,6,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3752,NY,Holtsville Facility,8007,U00013,7,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00013,7,NY,Holtsville,8007,7,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3753,NY,Holtsville Facility,8007,U00014,7,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00014,7,NY,Holtsville,8007,7,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3754,NY,Holtsville Facility,8007,U00015,8,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00015,8,NY,Holtsville,8007,8,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3755,NY,Holtsville Facility,8007,U00016,8,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00016,8,NY,Holtsville,8007,8,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3756,NY,Holtsville Facility,8007,U00017,9,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00017,9,NY,Holtsville,8007,9,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,9,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3757,NY,Holtsville Facility,8007,U00018,9,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00018,9,NY,Holtsville,8007,9,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,9,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3758,NY,Holtsville Facility,8007,U00019,10,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00019,10,NY,Holtsville,8007,10,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,10,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3759,NY,Holtsville Facility,8007,U00020,10,56.7,Diesel Oil,40.8153,-73.0664,OPR,1974-07-01T00:00:00,0,U00020,10,NY,Holtsville,8007,10,56.7,,GT,KER,40.817037,-73.066265,0,0,8007,,,10,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3810,NY,Pouch Terminal,8053,PT01,PT01,47,Pipeline Natural Gas,40.6188,-74.069,OPR,2001-07-06T00:00:00,0,PT01,1,NY,Pouch,8053,N01,47,,GT,NG,40.6182,-74.06849,0,0,8053,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1d: Modify IDs; remove leading letters,
3859,NY,Astoria Generating Station,8906,20,2,200,Pipeline Natural Gas,40.7869,-73.9122,OPR,1953-01-01T00:00:00,0,20,2,NY,Astoria Generating Station,8906,2,180,20,ST,NG,40.787674,-73.912561,0,0,8906,20,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3860,NY,Astoria Generating Station,8906,31RH,3,376.2,Pipeline Natural Gas,40.7869,-73.9122,OPR,1958-09-01T00:00:00,0,31RH,3,NY,Astoria Generating Station,8906,3,376,,ST,NG,40.787674,-73.912561,0,0,8906,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3861,NY,Astoria Generating Station,8906,32SH,3,376.2,Pipeline Natural Gas,40.7869,-73.9122,OPR,1958-09-01T00:00:00,0,32SH,3,NY,Astoria Generating Station,8906,3,376,,ST,NG,40.787674,-73.912561,0,0,8906,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3862,NY,Astoria Generating Station,8906,41SH,4,387.2,,40.7869,-73.9122,RET,2020-12-31T00:00:00,2020,41SH,4,NY,Astoria Generating Station,8906,4,387,,ST,NG,40.787674,-73.912561,0,0,8906,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3863,NY,Astoria Generating Station,8906,42RH,4,387.2,,40.7869,-73.9122,RET,2020-12-31T00:00:00,2020,42RH,4,NY,Astoria Generating Station,8906,4,387,,ST,NG,40.787674,-73.912561,0,0,8906,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3864,NY,Astoria Generating Station,8906,51RH,ST5,387.2,Pipeline Natural Gas,40.7869,-73.9122,OPR,1962-05-01T00:00:00,0,51RH,ST5,NY,Astoria Generating Station,8906,ST5,387,,ST,NG,40.787674,-73.912561,0,0,8906,,,ST5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3865,NY,Astoria Generating Station,8906,52SH,ST5,387.2,Pipeline Natural Gas,40.7869,-73.9122,OPR,1962-05-01T00:00:00,0,52SH,ST5,NY,Astoria Generating Station,8906,ST5,387,,ST,NG,40.787674,-73.912561,0,0,8906,,,ST5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3866,NY,Astoria Generating Station,8906,CT0001,1,15,Pipeline Natural Gas,40.7869,-73.9122,OPR,1967-07-01T00:00:00,0,CT0001,1,NY,Astoria Generating Station,8906,1,15,,GT,NG,40.787674,-73.912561,0,0,8906,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3871,NY,"RED-Rochester, LLC-Eastman Business Park",10025,3A,41TG,25.6,Coal,43.1969,-77.6289,RET,2013-12-31T00:00:00,2013,3A,41TG,NY,"RED-Rochester, LLC",10025,41TG,25.6,,ST,BIT,43.1989,-77.6319,0,0,10025,,,41TG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3872,NY,"RED-Rochester, LLC-Eastman Business Park",10025,3B,42TG,25.6,Coal,43.1969,-77.6289,RET,2018-03-17T00:00:00,2018,3B,42TG,NY,"RED-Rochester, LLC",10025,42TG,25.6,,ST,BIT,43.1989,-77.6319,0,0,10025,,,42TG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3873,NY,"RED-Rochester, LLC-Eastman Business Park",10025,4A,43TG,25.6,Coal,43.1969,-77.6289,RET,2018-03-09T00:00:00,2018,4A,43TG,NY,"RED-Rochester, LLC",10025,43TG,25.6,,ST,BIT,43.1989,-77.6319,0,0,10025,,,43TG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3874,NY,"RED-Rochester, LLC-Eastman Business Park",10025,4B,44TG,25.6,Natural Gas,43.1969,-77.6289,OPR,1987-01-01T00:00:00,0,4B,44TG,NY,"RED-Rochester, LLC",10025,44TG,25.6,,ST,BIT,43.1989,-77.6319,0,0,10025,,,44TG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3912,NY,"Castleton Power, LLC",10190,1,GEN1,47,Pipeline Natural Gas,42.5375,-73.7433,OPR,1992-09-01T00:00:00,0,1,GEN1,NY,Castleton Energy Center,10190,GEN1,47,,CT,NG,42.5375,-73.7433,0,0,10190,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3913,NY,"Castleton Power, LLC",10190,1,GEN2,25,Pipeline Natural Gas,42.5375,-73.7433,OPR,1992-09-01T00:00:00,0,1,GEN2,NY,Castleton Energy Center,10190,GEN2,25,HRSG-1,CA,NG,42.5375,-73.7433,0,0,10190,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
3996,NY,"Black River Generation, LLC",10464,E0001,GEN1,55.5,Wood,44.0361,-75.7712,OPR,1991-11-01T00:00:00,0,E0001,GEN1,NY,ReEnergy Black River,10464,GEN1,55.5,E0001,ST,WDS,44.03647,-75.77204,0,0,10464,E0001,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3997,NY,"Black River Generation, LLC",10464,E0002,GEN1,55.5,Wood,44.0361,-75.7712,OPR,1991-11-01T00:00:00,0,E0002,GEN1,NY,ReEnergy Black River,10464,GEN1,55.5,E0002,ST,WDS,44.03647,-75.77204,0,0,10464,E0002,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3998,NY,"Black River Generation, LLC",10464,E0003,GEN1,55.5,Wood,44.0361,-75.7712,OPR,1991-11-01T00:00:00,0,E0003,GEN1,NY,ReEnergy Black River,10464,GEN1,55.5,E0003,ST,WDS,44.03647,-75.77204,0,0,10464,E0003,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
4016,NY,"Beaver Falls, LLC",10617,1,GEN1,65.5,Pipeline Natural Gas,43.8861,-75.4342,OPR,1995-01-01T00:00:00,0,1,GEN1,NY,CH Resources Beaver Falls,10617,GEN1,65.5,,CT,NG,43.8861,-75.4342,0,0,10617,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4017,NY,"Beaver Falls, LLC",10617,1,GEN2,42.3,Pipeline Natural Gas,43.8861,-75.4342,OPR,1995-01-01T00:00:00,0,1,GEN2,NY,CH Resources Beaver Falls,10617,GEN2,42.3,,CA,NG,43.8861,-75.4342,0,0,10617,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4018,NY,Allegany Station No. 133,10619,00001,1,42,Pipeline Natural Gas,42.5083,-78.0661,OPR,1994-10-15T00:00:00,0,00001,1,NY,Allegany Cogen,7784,1,42,,CT,NG,42.5027,-78.0686,0,1,10619,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4019,NY,Allegany Station No. 133,10619,00001,2,25,Pipeline Natural Gas,42.5083,-78.0661,OPR,1994-10-15T00:00:00,0,00001,2,NY,Allegany Cogen,7784,2,25,,CA,NG,42.5027,-78.0686,0,1,10619,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4020,NY,Carthage Energy,10620,1,GEN1,41,Pipeline Natural Gas,43.9842,-75.6225,OPR,1991-11-01T00:00:00,0,1,GEN1,NY,Carthage Energy LLC,10620,GEN1,40.9,,CT,NG,43.9842,-75.6225,0,0,10620,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
