State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Hour,Operating Time,Gross Load (MW),Steam Load (1000 lb/hr),SO2 Mass (lbs),SO2 Mass Measure Indicator,SO2 Rate (lbs/mmBtu),SO2 Rate Measure Indicator,CO2 Mass (short tons),CO2 Mass Measure Indicator,CO2 Rate (short tons/mmBtu),CO2 Rate Measure Indicator,NOx Mass (lbs),NOx Mass Measure Indicator,NOx Rate (lbs/mmBtu),NOx Rate Measure Indicator,Heat Input (mmBtu),Heat Input Measure Indicator,Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code,source_row_number,source_record_sha256,source_record_base64
NY,Oswego Harbor Power,2594,6,,2019-07-27,1,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",925539,de82bd2ac3395fe8b76c236542183fd9ff3f67853390ef21831111b987b7543e,Ik5ZIiwiT3N3ZWdvIEhhcmJvciBQb3dlciIsMjU5NCwiNiIsLCIyMDE5LTA3LTI3IiwxLDAsLCwsLCwsLCwsLCwsLCwsLCJSZXNpZHVhbCBPaWwiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBNQVRTLCBSR0dJIgo=
NY,Bowline Generating Station,2625,1,,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",929828,acae1bf0bcf8c609bcac53ad43f31d1cc0b490c179bdbf658930a479905fef76,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wMS0yMSIsMTgsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiUmVzaWR1YWwgT2lsIiwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gQ2xvc2VkLWNvdXBsZWQgT0ZBIiwsLCJBUlAsIENTTk9YLCBDU09TRzIsIENTU08yRzEsIE1BVFMsIFJHR0kiCg==
NY,Bowline Generating Station,2625,1,,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",931973,2e68a8046f0c74779601901d9bfb4178f93ef16b7ee68e809a45ee9118797abf,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wNC0yMSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJUYW5nZW50aWFsbHktZmlyZWQiLCwiTG93IE5PeCBCdXJuZXIgVGVjaG5vbG9neSB3LyBDbG9zZWQtY291cGxlZCBPRkEiLCwsIkFSUCwgQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgTUFUUywgUkdHSSIK
NY,Bowline Generating Station,2625,1,,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",934065,cd4a503d11692b8e2ad721a8b7ecdb37a556357fd248f4f3b9ad22e3cf1e257d,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wNy0xNyIsNywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJUYW5nZW50aWFsbHktZmlyZWQiLCwiTG93IE5PeCBCdXJuZXIgVGVjaG5vbG9neSB3LyBDbG9zZWQtY291cGxlZCBPRkEiLCwsIkFSUCwgQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgTUFUUywgUkdHSSIK
NY,Bowline Generating Station,2625,1,,2019-07-17,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",934073,a45400b8f96287eeb7fffa43d1f6d8318e1bfe2c6e6e5dbf45475421fffd6360,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wNy0xNyIsMTUsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiUmVzaWR1YWwgT2lsIiwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gQ2xvc2VkLWNvdXBsZWQgT0ZBIiwsLCJBUlAsIENTTk9YLCBDU09TRzIsIENTU08yRzEsIE1BVFMsIFJHR0kiCg==
NY,Bowline Generating Station,2625,1,,2019-07-20,15,1,555,,24.2,Measured and Substitute,0.005,Calculated,295.4,Measured and Substitute,0.059,Calculated,617.9,Measured and Substitute,0.124,Measured,4982.8,Measured and Substitute,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",934145,26a68518fe392b39508b3235062e8c6841ff8cddb14558d981ee6f8d146e6f82,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wNy0yMCIsMTUsMSw1NTUsLDI0LjIsIk1lYXN1cmVkIGFuZCBTdWJzdGl0dXRlIiwwLjAwNSwiQ2FsY3VsYXRlZCIsMjk1LjQsIk1lYXN1cmVkIGFuZCBTdWJzdGl0dXRlIiwwLjA1OSwiQ2FsY3VsYXRlZCIsNjE3LjksIk1lYXN1cmVkIGFuZCBTdWJzdGl0dXRlIiwwLjEyNCwiTWVhc3VyZWQiLDQ5ODIuOCwiTWVhc3VyZWQgYW5kIFN1YnN0aXR1dGUiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIlJlc2lkdWFsIE9pbCIsIlRhbmdlbnRpYWxseS1maXJlZCIsLCJMb3cgTk94IEJ1cm5lciBUZWNobm9sb2d5IHcvIENsb3NlZC1jb3VwbGVkIE9GQSIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBNQVRTLCBSR0dJIgo=
NY,Bowline Generating Station,2625,1,,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Tangentially-fired,,Low NOx Burner Technology w/ Closed-coupled OFA,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",934299,30c0610a5fb65875565058eb5cade373270a348eada0a29b79faae5a5d6fcf4a,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjEiLCwiMjAxOS0wNy0yNyIsMSwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJUYW5nZW50aWFsbHktZmlyZWQiLCwiTG93IE5PeCBCdXJuZXIgVGVjaG5vbG9neSB3LyBDbG9zZWQtY291cGxlZCBPRkEiLCwsIkFSUCwgQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgTUFUUywgUkdHSSIK
NY,Bowline Generating Station,2625,2,,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",938588,29f48ac54cf5a14ccbdf6a3367d05d285850f6d767e180ea77786edd9f0e4c30,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wMS0yMSIsMTgsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiUmVzaWR1YWwgT2lsIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJPdmVyZmlyZSBBaXIiLCwsIkFSUCwgQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgTUFUUywgUkdHSSIK
NY,Bowline Generating Station,2625,2,,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",940733,2441f2384ad7b0de4c07f7aa9a3975e40d84c84bd6fdcc3c08a2a443e977eec3,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wNC0yMSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIk92ZXJmaXJlIEFpciIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBNQVRTLCBSR0dJIgo=
NY,Bowline Generating Station,2625,2,,2019-07-17,7,1,272,,14.4,Measured,0.005,Calculated,170.1,Measured,0.059,Calculated,258.2,Measured,0.09,Measured,2869.4,Measured,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",942825,0b09a6cde99c7ab735bceccfe8a4dc339eead90abb3e6da9abd55b6623957929,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wNy0xNyIsNywxLDI3MiwsMTQuNCwiTWVhc3VyZWQiLDAuMDA1LCJDYWxjdWxhdGVkIiwxNzAuMSwiTWVhc3VyZWQiLDAuMDU5LCJDYWxjdWxhdGVkIiwyNTguMiwiTWVhc3VyZWQiLDAuMDksIk1lYXN1cmVkIiwyODY5LjQsIk1lYXN1cmVkIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIk92ZXJmaXJlIEFpciIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBNQVRTLCBSR0dJIgo=
NY,Bowline Generating Station,2625,2,,2019-07-17,15,1,547,,25.6,Measured,0.004,Calculated,347.9,Measured,0.059,Calculated,698.4,Measured,0.119,Measured,5868.6,Measured,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",942833,c47f72e05e724fb4be7de2a52b5c04327bd14bde12f6813ebc59b3b45fbbdb28,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wNy0xNyIsMTUsMSw1NDcsLDI1LjYsIk1lYXN1cmVkIiwwLjAwNCwiQ2FsY3VsYXRlZCIsMzQ3LjksIk1lYXN1cmVkIiwwLjA1OSwiQ2FsY3VsYXRlZCIsNjk4LjQsIk1lYXN1cmVkIiwwLjExOSwiTWVhc3VyZWQiLDU4NjguNiwiTWVhc3VyZWQiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIlJlc2lkdWFsIE9pbCIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwiT3ZlcmZpcmUgQWlyIiwsLCJBUlAsIENTTk9YLCBDU09TRzIsIENTU08yRzEsIE1BVFMsIFJHR0kiCg==
NY,Bowline Generating Station,2625,2,,2019-07-20,15,1,167,,12.1,Measured,0.006,Calculated,124.3,Measured,0.059,Calculated,163.6,Measured,0.078,Measured,2096.8,Measured,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",942905,fb73386a84c00a49a9b38b6e69197f48f411c9d6fdb46eb67c3b192727a4e480,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wNy0yMCIsMTUsMSwxNjcsLDEyLjEsIk1lYXN1cmVkIiwwLjAwNiwiQ2FsY3VsYXRlZCIsMTI0LjMsIk1lYXN1cmVkIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTYzLjYsIk1lYXN1cmVkIiwwLjA3OCwiTWVhc3VyZWQiLDIwOTYuOCwiTWVhc3VyZWQiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIlJlc2lkdWFsIE9pbCIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwiT3ZlcmZpcmUgQWlyIiwsLCJBUlAsIENTTk9YLCBDU09TRzIsIENTU08yRzEsIE1BVFMsIFJHR0kiCg==
NY,Bowline Generating Station,2625,2,,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Residual Oil,Dry bottom wall-fired boiler,,Overfire Air,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",943059,35694241301802dd271d22c7dc019590db68d393c6896a9340fad90cca6742f9,Ik5ZIiwiQm93bGluZSBHZW5lcmF0aW5nIFN0YXRpb24iLDI2MjUsIjIiLCwiMjAxOS0wNy0yNyIsMSwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJSZXNpZHVhbCBPaWwiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIk92ZXJmaXJlIEFpciIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBNQVRTLCBSR0dJIgo=
NY,Hillburn,2628,001,,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",947348,06444e25b363a6c742d394cc45b6428dd611724c011056bed83ca3a121d649be,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTAxLTIxIiwxOCwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIkNTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
NY,Hillburn,2628,001,,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",949493,abc40dbd2bf5c52b6d622df96ad7ea811588e67c45e8d3be71c210e483f130ae,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTA0LTIxIiwzLDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Hillburn,2628,001,,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",951585,4a1a363ca6b65391f35d9b436f7b81047aada0f8606a39387fd90aa5e8b24e7c,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTA3LTE3Iiw3LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Hillburn,2628,001,,2019-07-17,15,0.85,27,,0.245,Measured,0.001,Calculated,24.225,Measured,0.059,Calculated,171.785,Measured,0.421,Measured,408,Measured,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",951593,d161cf82d5702a9abc380146c85f4c875662ddeb8351731f1bfd9f9f39af9c7c,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTA3LTE3IiwxNSwwLjg1LDI3LCwwLjI0NSwiTWVhc3VyZWQiLDAuMDAxLCJDYWxjdWxhdGVkIiwyNC4yMjUsIk1lYXN1cmVkIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMTcxLjc4NSwiTWVhc3VyZWQiLDAuNDIxLCJNZWFzdXJlZCIsNDA4LCJNZWFzdXJlZCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Hillburn,2628,001,,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",951665,246067c21e7c9a1f033ef235ee405d6ef4c05cc80987053fe37f627d6ab299b1,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTA3LTIwIiwxNSwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIkNTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
NY,Hillburn,2628,001,,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",951819,b44f4de1068812e7876754693314dddb384946cd193dd50a4e0995d6437eef78,Ik5ZIiwiSGlsbGJ1cm4iLDI2MjgsIjAwMSIsLCIyMDE5LTA3LTI3IiwxLDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Shoemaker,2632,1,,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",956108,b71d4add9a71a1112946528b1368e8cc47d001c3c46c641e8c9cd4a7cb211c1f,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDEtMjEiLDE4LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Shoemaker,2632,1,,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",958253,0bd3bede42497001cc12986c72182d7ff86492d0aa61eeb65fc34070e5fd93e8,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDQtMjEiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Shoemaker,2632,1,,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",960345,e322af5a47c3560e6c9ced6ec15d62710161e3b5883b89b18b020cf428534953,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDctMTciLDcsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Shoemaker,2632,1,,2019-07-17,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",960353,6b371ae2a5d5fe780655fd706fb97ce6db3f2a1dec08dd20f527970c211a6dff,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDctMTciLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Shoemaker,2632,1,,2019-07-20,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",960425,36989b087f92a9f1670e2bb1346c2878dd06ebac1fe4987dab01409f3b80d4b2,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDctMjAiLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Shoemaker,2632,1,,2019-07-27,1,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,,,,"CSNOX, CSOSG2, CSSO2G1, RGGI",960579,11fa70dc866e4798571ec7b65b53facbdbb9eb313c8f1420f056a1bdfc311e17,Ik5ZIiwiU2hvZW1ha2VyIiwyNjMyLCIxIiwsIjIwMTktMDctMjciLDEsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCwsLCJDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Freeport Power Plant No. 2,2679,5,,2019-01-21,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection|Selective Catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",964868,2530b16c55b6eac3f2993b540e482d8b0db515520dabc52765f10aa0bcbdb0f9,Ik5ZIiwiRnJlZXBvcnQgUG93ZXIgUGxhbnQgTm8uIDIiLDI2NzksIjUiLCwiMjAxOS0wMS0yMSIsMTgsMCwsLCwsLCwsLCwsLCwsLCwsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRGllc2VsIE9pbCIsIkNvbWJ1c3Rpb24gdHVyYmluZSIsLCJXYXRlciBJbmplY3Rpb258U2VsZWN0aXZlIENhdGFseXRpYyBSZWR1Y3Rpb24iLCwsIkFSUCwgQ1NOT1gsIENTT1NHMiwgQ1NTTzJHMSwgUkdHSSIK
NY,Freeport Power Plant No. 2,2679,5,,2019-04-21,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection|Selective Catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",967013,854d8ea6cc444fb520a308edd23c336dfbab1eb2c04eafd1caa42b0bd2b722dd,Ik5ZIiwiRnJlZXBvcnQgUG93ZXIgUGxhbnQgTm8uIDIiLDI2NzksIjUiLCwiMjAxOS0wNC0yMSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsIldhdGVyIEluamVjdGlvbnxTZWxlY3RpdmUgQ2F0YWx5dGljIFJlZHVjdGlvbiIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Freeport Power Plant No. 2,2679,5,,2019-07-17,7,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection|Selective Catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",969105,973039630c717699ce3703ac0a508be66aed219a67bc0ef33dd9d8c0b8365e4b,Ik5ZIiwiRnJlZXBvcnQgUG93ZXIgUGxhbnQgTm8uIDIiLDI2NzksIjUiLCwiMjAxOS0wNy0xNyIsNywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEaWVzZWwgT2lsIiwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsIldhdGVyIEluamVjdGlvbnxTZWxlY3RpdmUgQ2F0YWx5dGljIFJlZHVjdGlvbiIsLCwiQVJQLCBDU05PWCwgQ1NPU0cyLCBDU1NPMkcxLCBSR0dJIgo=
NY,Freeport Power Plant No. 2,2679,5,,2019-07-17,15,1,39,,0.2,Measured,0.001,Calculated,23.1,Measured,0.059,Calculated,3.5,Measured,0.009,Measured,388.7,Measured,Pipeline Natural Gas,Diesel Oil,Combustion turbine,,Water Injection|Selective Catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",969113,c33bffbfabd6db125b30976ee701276db4c6419267accf6d0cd939ba55303c27,Ik5ZIiwiRnJlZXBvcnQgUG93ZXIgUGxhbnQgTm8uIDIiLDI2NzksIjUiLCwiMjAxOS0wNy0xNyIsMTUsMSwzOSwsMC4yLCJNZWFzdXJlZCIsMC4wMDEsIkNhbGN1bGF0ZWQiLDIzLjEsIk1lYXN1cmVkIiwwLjA1OSwiQ2FsY3VsYXRlZCIsMy41LCJNZWFzdXJlZCIsMC4wMDksIk1lYXN1cmVkIiwzODguNywiTWVhc3VyZWQiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRpZXNlbCBPaWwiLCJDb21idXN0aW9uIHR1cmJpbmUiLCwiV2F0ZXIgSW5qZWN0aW9ufFNlbGVjdGl2ZSBDYXRhbHl0aWMgUmVkdWN0aW9uIiwsLCJBUlAsIENTTk9YLCBDU09TRzIsIENTU08yRzEsIFJHR0kiCg==
